jaw,height,position,Maximum value,decay_a,decay_b,decay_c,spike,collimator_type,beam_type,beam_state
0,0.7661521357519017,14.702049352785563,1.0859999999999999,0.7560298228643935,16.164697855037605,0.3299699511339369,0,TCSG,PROTON,I
1,4.2272094972067045,12.76251443995386,4.706,4.203223507103475,0.8964895810880593,0.4949666018604695,0,TCTPV,PROTON,I
0,1.4681514543630891,17.80971564619551,1.81,1.4733822950732407,22.466954926804934,0.3366176964125493,0,TCTPV,PROTON,I
1,2.217968253968254,7.341360973190813,2.5340000000000003,2.272408756597044,34.959231261190105,0.2615912434031242,0,TCSG,PROTON,I
1,1.510807,17.975268841119934,1.81,1.5114557584385966,25.144900680774498,0.2985442408255117,0,TCTPV,PROTON,I
1,1.510988,16.98860238776505,1.81,1.489095040128211,17.88622327852721,0.3209048402522849,0,TCTPV,PROTON,I
1,1.611966907962771,7.6517483236225035,2.5340000000000003,1.823704847034809,2.1959407917006506,0.7193732246034155,0,TCSG,PROTON,I
0,1.136106318956871,17.128194376526995,1.4480000000000004,1.1518731235196558,26.95729141559802,0.296126876480142,0,TCTPV,PROTON,I
1,0.8006512455516015,19.45592146505113,1.0859999999999999,0.7752022496364389,3.2719727697828365,0.3111837404069883,0,TCTPH,PROTON,I
0,0.8692715430861724,10.688561538185805,1.0859999999999999,0.860101310268067,1.692376221516439,0.2244930812271522,0,TCTPH,PROTON,I
1,0.7973857791225416,19.26969584681661,1.0859999999999999,0.7777862766377607,19.60177726345594,0.30821369088529466,0,TCTPH,PROTON,I
0,1.0782279108175066,6.427834830830134,1.4480000000000004,1.0806652618728678,24.409456307147234,0.3673347368608483,0,TCLA,PROTON,I
0,6.1234377049180315,6.938918106964562,7.24,7.189064753224749,0.3861560955258568,0.9315495135688504,0,TCSG,PROTON,I
0,1.1183833865814699,13.976787694399448,1.4480000000000004,1.1265883626935136,1.4938710765236414,0.3354454533290531,0,TCSG,PROTON,I
0,5.528464000000001,7.668664719684505,5.7920000000000025,5.527298824772979,30.992727383678908,0.2647011752308151,0,TCTPH,PROTON,I
1,1.1484450000000004,17.16799628837503,1.4480000000000004,1.133138489125871,19.538399673369106,0.314861437319942,0,TCTPV,PROTON,I
1,1.4556019999999998,14.278371981962644,1.81,1.4655258762051826,44.30599959440447,0.3444741237948579,0,TCTPV,PROTON,I
0,0.8756342182890856,8.548964122693581,1.0859999999999999,0.866624373575347,22.67310425357213,0.219375625010136,0,TCTPH,PROTON,I
1,1.1708890000000003,16.864391554272835,1.4480000000000004,1.1512687214775312,18.765526676773764,0.2967312199521695,0,TCLIB,PROTON,I
1,1.2020210000000005,20.70675110615993,1.4480000000000004,1.1923638877522642,19.732320089423933,0.2556360618998215,0,TCTPH,PROTON,I
1,1.806923,7.019001520830983,2.1719999999999997,1.804560930837504,22.10377311311696,0.3674390646113005,0,TCLA,PROTON,I
0,1.4614141211817726,9.645817199173793,1.81,1.4597010108900517,41.25943879766901,0.35029898910995644,0,TCSG,PROTON,I
1,1.399593023255814,10.948697686965463,1.81,1.4141868135509152,24.646343510941712,0.3958131864491146,0,TCLA,PROTON,I
0,1.809276,12.628949465777982,2.5340000000000003,1.7350617679018967,43.96096540274816,0.7989382320980941,0,TCSG,PROTON,I
1,0.837306,20.059086862446264,1.0859999999999999,0.8763209076749213,1.2638835846342842,0.24470402575328354,0,TCTPH,PROTON,I
1,1.2493641025641025,15.747956065003198,1.81,1.3247143820082508,15.874317945788956,0.4852854789624898,0,TCLA,PROTON,I
0,1.541034,10.416083217865438,1.81,1.532764068418773,20.16118820564721,0.2772359154098908,0,TCTPV,PROTON,I
1,0.8107348370927319,9.40731077752618,1.0859999999999999,0.804549734169716,23.305422851308915,0.2814502619187692,0,TCTPV,PROTON,I
0,1.0771639969488942,6.2337203953074685,1.4480000000000004,1.0859999999946068,36.297903030780894,0.3620000000055403,0,TCLA,PROTON,I
0,2.223585,18.971308372480735,2.5340000000000003,2.2160485744402787,17.048549883336605,0.31795133041993834,0,TCTPH,PROTON,I
0,1.1528084252758275,15.735253035751224,1.4480000000000004,1.1548946142359695,16.420100622946848,0.2931051768177632,0,TCTPV,PROTON,I
1,1.0954355889724314,12.888990868166106,1.4480000000000004,1.1005041727527394,43.82351419449258,0.3474958272472906,0,TCTPV,PROTON,I
1,1.1183833865814699,13.93254335222028,1.4480000000000004,1.1265883626935136,1.4938710765236414,0.3354454533290531,0,TCSG,PROTON,I
0,1.1437390000000005,13.80960671607489,1.4480000000000004,1.1397863012723104,21.016286826715817,0.3082136896613581,0,TCTPV,PROTON,I
1,1.1413860000000002,15.9863147514252,1.4480000000000004,1.1524774607187505,33.822597380473425,0.2955225383260517,0,TCTPV,PROTON,I
1,0.7649879759519038,11.914070077183466,1.0859999999999999,0.7566342604536255,16.823732580874072,0.3293656098155569,0,TCSG,PROTON,I
1,1.1380415913200728,7.4913085648318125,1.4480000000000004,1.1298787554781673,20.68473823747372,0.31812121303935925,0,TCLA,PROTON,I
1,1.1529700000000005,5.0774601596595526,1.4480000000000004,1.1029215351475006,23.42753366903386,0.3450784648523638,0,TCP,PROTON,I
1,1.111326235741445,6.777480306652781,1.4480000000000004,1.0491352239334788,23.6480292647758,0.3988647746502224,0,TCSG,PROTON,I
1,1.1289720323182104,14.038620856608295,1.4480000000000004,1.1210517181220545,20.638866446706214,0.3269482481768762,0,TCSG,PROTON,I
1,1.1437390000000005,13.631188024652738,1.4480000000000004,1.1397863012723104,21.016286826715817,0.3082136896613581,0,TCTPV,PROTON,I
1,1.4937107942973524,4.9181267570383085,1.81,1.3972353557698247,16.60249300768116,0.4127646102586709,0,TCSP,PROTON,I
1,3.1075898463593843,8.787530860018638,4.343999999999999,3.5928046733241947,30.18972555090579,0.7511953266758336,0,TCSG,PROTON,I
0,2.87066,5.617046589103758,3.9819999999999998,2.5340121843759964,9.865319635582734,1.4479878124751455,0,TCLIA,PROTON,I
1,6.161250876314472,10.940740334744044,6.516,6.1636694553491775,72.69567892358424,0.3523305446074245,0,TCLA,PROTON,I
0,1.507911,14.077234753208124,1.81,1.5048080120857847,25.987337697214254,0.3051919879144742,0,TCTPV,PROTON,I
1,7.703360000000001,7.2581316910818465,7.9639999999999995,7.6928972181503354,3.9173892768712073,0.2704849578490429,0,TCTPH,PROTON,I
0,1.2546239316239314,9.415730821953495,2.5340000000000003,0.9998783777830498,0.16465423936795584,1.210772941517377,0,TCP,PROTON,I
0,1.8375119999999998,8.424080210032859,2.1719999999999997,1.8462422740729276,1.96345826932149,0.33549379756012576,0,TCLA,PROTON,I
1,1.1414112699747692,12.731743506984255,1.4480000000000004,1.1589208638773998,33.43812421504723,0.2890791361227177,0,TCLA,PROTON,I
1,0.8392645875251509,18.00506597524005,1.0859999999999999,0.8388862177212524,19.97277699109036,0.2471137718537075,0,TCTPH,PROTON,I
0,1.4926375939849623,10.703817208094238,1.81,1.5046987951780662,25.95895783993144,0.3053012040665001,0,TCTPV,PROTON,I
0,1.1285350000000005,20.288940939360824,1.4480000000000004,1.136764587524731,20.15301186834541,0.3112353920762628,0,TCTPH,PROTON,I
1,2.1477446270543608,4.584996144229613,2.5340000000000003,1.7025854140344958,0.9583812300659011,0.8829004077090052,0,TCSP,PROTON,I
1,1.1477210000000002,15.272639985736575,1.4480000000000004,1.1366344882870196,2.072553255237224,0.3061361780570167,0,TCTPV,PROTON,I
0,5.435430000000002,13.79980639810824,5.7920000000000025,5.446921534927987,48.212766736508854,0.34507846506294354,0,TCLA,PROTON,I
0,1.1366800000000004,19.09266926679864,1.4480000000000004,1.1373689344089395,20.59206605199991,0.31063105236448274,0,TCTPH,PROTON,I
0,1.548243365047571,7.066371107322805,1.81,0.983890293104218,0.18934947782127376,0.29759063264976743,0,TCP,PROTON,I
0,1.129045573598743,13.991233106881348,1.4480000000000004,1.1204474130589124,44.882513970005185,0.32755258694110345,0,TCSG,PROTON,I
1,2.896544088176353,14.546331702750573,3.258,2.9074824583107484,50.50181087127893,0.3505175335835105,0,TCSG,PROTON,I
0,1.2435899053627757,8.420434350683937,2.5340000000000003,1.3984956951263587,31.472521296510163,1.1355042801471382,0,TCP,PROTON,I
0,2.8312925,3.8760384995930934,3.258,2.7308350601773763,0.08505070496157974,0.4904004121035892,0,TCP,PROTON,I
0,11.685360000000001,6.8937259690637545,11.946,11.690968279892273,100.599838543439,0.2550317201138002,0,TCTPH,PROTON,I
1,1.1389844611528823,12.417940922982075,1.4480000000000004,1.153081797610972,21.60444683230105,0.29491819667222346,0,TCTPV,PROTON,I
0,2.457534759358289,7.499346641116136,2.8960000000000012,2.4537177275994946,19.72375941682796,0.4422822582993545,0,TCSG,PROTON,I
1,1.142734074823054,13.357836509842382,1.4480000000000004,1.1557431131036089,22.758070471749647,0.2922568802993656,0,TCLA,PROTON,I
0,1.1688980000000004,18.156061195097564,1.4480000000000004,1.1615425687305745,23.999114672877887,0.28645742943196795,0,TCTPV,PROTON,I
0,2.366803770351328,6.460289899378675,3.258,2.8983863537222105,0.3177120123814119,0.6658291916399008,0,TCSG,PROTON,I
0,3.9896019999999983,13.806974818353105,4.343999999999999,4.001338897779636,49.03386935008069,0.3426611022203711,0,TCTPV,PROTON,I
0,2.223404,7.175241138550012,2.5340000000000003,2.217052401746729,42.13422356191403,0.3169475982532727,0,TCSG,PROTON,I
0,0.8728266085059979,8.643219515446546,1.0859999999999999,0.866624373575347,22.67310425357213,0.219375625010136,0,TCTPH,PROTON,I
0,2.0298790613718407,4.879943403592447,2.5340000000000003,1.9855808383233704,27.19797121372924,0.5484191616766286,0,TCLA,PROTON,I
1,1.1336030000000004,12.525607536136553,1.4480000000000004,1.1422036727779703,34.093785948665186,0.3057963272220273,0,TCTPV,PROTON,I
1,1.1216570000000003,11.83524488550999,1.4480000000000004,1.132534224858576,37.53607547834332,0.3154657751414424,0,TCTPV,PROTON,I
0,2.094351,7.546169623287383,2.5340000000000003,2.1037095150749363,49.20427468615,0.4302904842095253,0,TCSG,PROTON,I
0,1.399593023255814,9.925323895482137,1.81,1.4141868135509152,24.646343510941712,0.3958131864491146,0,TCLA,PROTON,I
0,3.7224459999999997,8.083810478945619,3.9819999999999998,3.4423007632306697,0.6842864757820469,0.2520792923869544,0,TCTPH,PROTON,I
1,0.805812,17.37330659597306,1.0859999999999999,0.8073989980937315,26.20753668239364,0.2786010019050517,0,TCLIB,PROTON,I
0,0.7673456913827655,13.288314819264956,1.0859999999999999,0.7585041233486638,3.0632871959916366,0.32749051776815435,0,TCSG,PROTON,I
1,1.4593125,11.590582228126607,1.81,1.4577837828817868,23.953512936113178,0.3522162162181043,0,TCLA,PROTON,I
1,1.6344299999999996,13.655311419880636,2.5340000000000003,1.70484474155614,28.688617486896344,0.8291552584438737,0,TCLA,PROTON,I
0,11.681921,7.045946080792829,11.946,11.690968279892273,100.599838543439,0.2550317201138002,0,TCTPH,PROTON,I
1,0.828075,11.898775596619116,1.0859999999999999,0.8146510633441358,19.924990596555066,0.27134891556151153,0,TCTPV,PROTON,I
0,1.46397592778335,16.80076031355755,1.81,1.4328914646065352,19.62312820395897,0.3771085138241563,0,TCTPV,PROTON,I
0,1.0934210000000002,14.964792413183552,1.4480000000000004,1.0847909053628342,16.12586809654242,0.363209054264576,0,TCTPV,PROTON,I
1,2.128530776992936,4.363756729616204,2.5340000000000003,1.5334847568357286,0.8416262428559802,0.9517915050041644,0,TCSP,PROTON,I
0,1.2933661417322837,6.11448755820056,1.81,1.3192754593325873,43.38991178056557,0.4907245406674254,0,TCLA,PROTON,I
1,1.1113251028806588,6.963686446829318,1.4480000000000004,1.0491352239334788,23.6480292647758,0.3988647746502224,0,TCSG,PROTON,I
1,2.87971,11.50931242613577,3.62,3.038877612670744,0.4168221684447433,0.8298078756513507,0,TCSG,PROTON,I
0,1.5148084252758274,16.979279450970868,1.81,1.521729549229574,26.060021011143274,0.288270450770305,0,TCTPV,PROTON,I
0,1.506825,14.826593257181182,1.81,1.5072253728092904,24.74064025175497,0.30277462569347874,0,TCTPV,PROTON,I
0,1.452710710710711,19.515449650102273,1.81,1.4479999987110304,25.909368615460572,0.3620000003579978,0,TCSG,PROTON,I
1,2.8751849999999997,11.203324663749077,3.62,3.038877612670744,0.4168221684447433,0.8298078756513507,0,TCSG,PROTON,I
0,0.7285249999999999,16.48649553781786,1.0859999999999999,0.7385041112476044,18.286030902524573,0.3474958274008111,0,TCTPV,PROTON,I
1,1.1336030000000004,12.41054709436546,1.4480000000000004,1.1415993334773236,34.32696119166101,0.3064006665226957,0,TCTPV,PROTON,I
1,1.1482640000000004,17.347390188985006,1.4480000000000004,1.1331385155797309,17.929645360966067,0.3148614347338001,0,TCTPV,PROTON,I
1,1.503748,15.983996544349164,1.81,1.502994990007443,25.74951178413237,0.3070050092315333,0,TCTPV,PROTON,I
1,0.8193870000000001,10.842611162438414,1.0859999999999999,0.8092119515777364,18.551480741300253,0.2767879808883153,0,TCTPV,PROTON,I
0,2.4565320000000006,8.372188190586,2.8960000000000012,2.4796093490030944,48.6432685714993,0.4163906491013344,0,TCSG,PROTON,I
0,1.4569382716049382,9.67291898843656,1.81,1.4643308240536237,24.929636175057958,0.345669175946481,0,TCLA,PROTON,I
1,1.1424320802005017,13.11377381952849,1.4480000000000004,1.1428078367581465,16.716140027134895,0.3051919881468283,0,TCTPV,PROTON,I
0,1.4650395593390084,12.070961831569473,1.81,1.459508670520224,37.28579756285228,0.3504913294797706,0,TCSG,PROTON,I
1,0.7965135983263598,21.95195985835031,1.0859999999999999,0.8171455253202343,2.617131101977217,0.2699370547207404,0,TCLIB,PROTON,I
1,1.0963428571428575,12.723588354618899,1.4480000000000004,1.0998998344495627,43.41855515669612,0.3481001655504579,0,TCTPV,PROTON,I
1,1.0820180000000004,21.66477860980891,1.4480000000000004,1.1053388985692667,43.40756757541029,0.3426611014306058,0,TCSG,PROTON,I
1,1.1142457399103145,7.149892587005852,1.4480000000000004,1.0672654035252545,18.676174037680823,0.3807345579350444,0,TCSG,PROTON,I
0,1.503929,16.575096433118315,1.81,1.5060166956249408,37.98700971403702,0.3039833043749808,0,TCTPV,PROTON,I
0,1.0954355889724314,12.979962250617067,1.4480000000000004,1.1005041727527394,43.82351419449258,0.3474958272472906,0,TCTPV,PROTON,I
1,1.1268066132264534,11.566559912519185,1.4480000000000004,1.1290533978142845,35.731912696105155,0.3189466021857993,0,TCSG,PROTON,I
0,1.381473209814722,14.466009868871716,1.81,1.2643174613692456,0.4791041039453657,0.44931796926673495,0,TCTPV,PROTON,I
1,1.0974315789473688,12.707048103264176,1.4480000000000004,1.0998998344495627,43.41855515669612,0.3481001655504579,0,TCTPV,PROTON,I
0,1.4949964912280702,10.46091183102193,1.81,1.510331124157647,34.22408112825857,0.2996688758427942,0,TCTPV,PROTON,I
1,1.4614141211817726,8.675759346215521,1.81,1.4597010108900517,41.25943879766901,0.35029898910995644,0,TCSG,PROTON,I
1,1.1220190000000003,11.963089820811206,1.4480000000000004,1.1264908071334174,22.09725980425901,0.3215091822299918,0,TCTPV,PROTON,I
1,1.0825610000000003,6.763123401278378,1.4480000000000004,1.0608529369171518,1.7377549993988812,0.37131782313880896,0,TCLA,PROTON,I
0,1.6637968992248062,10.940072067845623,2.1719999999999997,1.704586895144606,22.529407506307674,0.4674130936106359,0,TCLA,PROTON,I
1,0.7661521357519017,13.683212733656184,1.0859999999999999,0.7560298228643935,16.164697855037605,0.3299699511339369,0,TCSG,PROTON,I
0,1.5067909774436092,14.512966559347332,1.81,1.5162558901090488,23.72505553312184,0.29374410916925203,0,TCTPV,PROTON,I
1,1.451801,19.092443418670644,1.81,1.4479999987110304,25.909368615460572,0.3620000003579978,0,TCSG,PROTON,I
1,9.876028084252756,5.39458850506528,10.136000000000001,9.714826919564256,22.80365882673263,0.4211730778516539,0,TCTPH,PROTON,I
0,2.526579,12.010019673677627,3.258,2.439118531592828,26.485371624971286,0.8188814684071931,0,TCSG,PROTON,I
0,1.1424484096198606,6.8265481391178495,1.4480000000000004,1.1589208638773998,33.43812421504723,0.2890791361227177,0,TCLA,PROTON,I
1,1.0831040000000005,7.451347309040562,1.4480000000000004,1.0769348911363332,42.713182667672356,0.3710651088636613,0,TCLA,PROTON,I
1,0.8253600000000001,11.763369899929282,1.0859999999999999,0.8182770033132049,17.74240944290055,0.2677228735838622,0,TCTPV,PROTON,I
1,1.6637968992248062,12.656618696879265,2.1719999999999997,1.704586895144606,22.529407506307674,0.4674130936106359,0,TCLA,PROTON,I
0,2.814968369829684,8.07372792719068,3.258,2.8337652699945,2.5533703020229246,0.4272816019088067,0,TCSG,PROTON,I
0,1.0870860000000002,16.172230762078165,1.4480000000000004,1.104130216022691,43.718113975132226,0.3438697839772825,0,TCTPV,PROTON,I
0,6.881258,14.76233487330566,7.24,6.8997562689515775,79.4563751035482,0.3402437310484248,0,TCLA,PROTON,I
1,0.835,19.39291792605506,1.0859999999999999,0.8478897814988734,18.46259050048464,0.2381101829316189,0,TCTPH,PROTON,I
0,1.519676,15.516707854699122,1.81,1.5187078444846738,26.4769525225688,0.2912921555155227,0,TCTPV,PROTON,I
0,1.1327096774193552,8.537049608145901,1.4480000000000004,1.1532238968586799,0.9485102151244544,0.30154624326918594,0,TCLA,PROTON,I
0,1.5440945454545454,10.314528945348066,1.81,1.532764068418773,20.16118820564721,0.2772359154098908,0,TCTPV,PROTON,I
1,1.0875470085470087,8.227805051131229,1.4480000000000004,1.084791317825005,42.507047694067715,0.36320868217499497,0,TCLA,PROTON,I
1,2.366803770351328,7.286442674679818,3.258,2.8983863537222105,0.3177120123814119,0.6658291916399008,0,TCSG,PROTON,I
0,1.1142457399103145,7.543464656015348,1.4480000000000004,1.0672654035252545,18.676174037680823,0.3807345579350444,0,TCSG,PROTON,I
1,1.507911,13.898816061785974,1.81,1.5048080120857847,25.987337697214254,0.3051919879144742,0,TCTPV,PROTON,I
0,1.454335,14.21221097654376,1.81,1.4655258762051826,44.30599959440447,0.3444741237948579,0,TCTPV,PROTON,I
1,39.168943,12.883573354979953,39.458,39.17093824116681,30.71589502395328,0.2870617693791142,0,TCTPV,PROTON,I
0,1.505377,11.509240300491896,1.81,1.520544813817075,1.7484745334026155,0.3040284368417576,0,TCTPV,PROTON,I
0,1.5118823529411765,4.994416210353278,1.81,1.3972353557698247,16.60249300768116,0.4127646102586709,0,TCSP,PROTON,I
1,1.1462730000000003,14.077234753208131,1.4480000000000004,1.1470383897392464,21.412565635994547,0.3009616034186248,0,TCTPV,PROTON,I
0,1.135173934837093,11.176843468708737,1.4480000000000004,1.1307211988009422,22.359318875293113,0.31727879806312725,0,TCTPV,PROTON,I
0,0.8716959999999999,10.226710113696292,1.0859999999999999,0.8490984650633756,20.32287913368279,0.23690150321918824,0,TCTPH,PROTON,I
1,1.1256390000000005,11.211151789567078,1.4480000000000004,1.1290533978142845,35.731912696105155,0.3189466021857993,0,TCSG,PROTON,I
1,2.169466,7.274879640383589,2.5340000000000003,2.1617261897203326,21.322216048756093,0.3722737903800175,0,TCLA,PROTON,I
1,0.838935,20.355161945286802,1.0859999999999999,0.8321768522121747,17.834172067224305,0.2538230398433731,0,TCTPH,PROTON,I
0,2.202227,7.63439162265612,2.5340000000000003,2.192547579298825,46.90264592925857,0.3414524207011688,0,TCLA,PROTON,I
0,0.7965135983263598,24.760435140489122,1.0859999999999999,0.8171455253202343,2.617131101977217,0.2699370547207404,0,TCLIB,PROTON,I
1,1.532889,16.530964457986485,1.81,1.5241469111623749,27.195888012954306,0.28585308883752275,0,TCLIB,PROTON,I
1,14.960733099649474,7.158827583254695,15.927999999999999,15.16368995633183,80.65045490200616,0.7643100436681117,0,TCSG,PROTON,I
0,1.5020731829573934,12.774778305826384,1.81,1.509642736110515,23.483738823421692,0.30035726092394394,0,TCTPV,PROTON,I
0,0.7703487858719646,8.323148031104383,1.0859999999999999,0.7788870769351999,3.2004438043822967,0.30755339758974715,0,TCLA,PROTON,I
1,1.1864550000000005,11.370693379528765,1.4480000000000004,1.1621469031065443,20.95050037654858,0.28585308773035745,0,TCTPV,PROTON,I
1,1.1398917293233086,12.221680362417706,1.4480000000000004,1.153008460201509,18.970649831196596,0.29499149119044604,0,TCTPV,PROTON,I
1,1.1607530000000004,12.985849303220926,1.4480000000000004,1.0799565605073738,38.302485701426775,0.3680434394926914,0,TCTPV,PROTON,I
1,3.705251,16.23263495078291,3.9819999999999998,3.704352925728477,2.279675263840492,0.280912379561865,0,TCLIB,PROTON,I
0,1.5580505226480836,7.426799160939118,2.1719999999999997,0.8220323901864146,0.0706793137820911,0.5962687324462684,0,TCSG,PROTON,I
1,1.505377,11.605124001967802,1.81,1.520544813817075,1.7484745334026155,0.3040284368417576,0,TCTPV,PROTON,I
0,0.782825,13.970183538354833,1.0859999999999999,0.7994269237919174,0.9658608936098024,0.3121853977392039,0,TCTPV,PROTON,I
0,1.078046775336641,6.035194268068375,1.4480000000000004,1.0872354940883278,34.37111083701937,0.36076450591165865,0,TCLA,PROTON,I
1,1.1557932636469226,18.897244610347574,1.4480000000000004,1.139786303813223,22.904917259930333,0.3082136901410153,0,TCTPH,PROTON,I
1,0.8326,12.819534334109981,1.0859999999999999,0.8255290977489437,18.299274318563693,0.2604707858853667,0,TCTPV,PROTON,I
0,1.1371955867602812,16.94977568510484,1.4480000000000004,1.1524774607196182,27.138651136566356,0.29552253928067923,0,TCTPV,PROTON,I
1,1.145909729187563,19.661571506853743,1.4480000000000004,1.144620732729137,16.039114228928533,0.3033789651316559,0,TCTPV,PROTON,I
1,1.1435580000000003,14.398388397768011,1.4480000000000004,1.1476427378886846,27.15185990367549,0.3003572621111237,0,TCTPV,PROTON,I
0,1.2101861111111107,7.851988009697022,2.5340000000000003,1.6945709387047532,26.44335528540453,0.8394290501857926,0,TCSG,PROTON,I
0,1.4556019999999998,14.369343364413607,1.81,1.4655258762051826,44.30599959440447,0.3444741237948579,0,TCTPV,PROTON,I
1,6.881258,12.858667444581867,7.24,6.8997562689515775,79.4563751035482,0.3402437310484248,0,TCLA,PROTON,I
1,3.3282733077905493,10.503194274897755,3.62,3.3142036758477222,51.4001590733889,0.3057963241522807,0,TCLIA,PROTON,I
0,5.802876314471708,12.209851953893235,6.154,5.796230384753231,61.97716941733872,0.35776961524678164,0,TCLA,PROTON,I
0,1.514445336008024,16.10509872676247,1.81,1.5241469136004118,27.932408163924237,0.28585308639944,0,TCTPV,PROTON,I
0,1.1292000000000004,14.346641229833455,1.4480000000000004,1.1204474130589124,44.882513970005185,0.32755258694110345,0,TCSG,PROTON,I
1,1.1205710000000004,11.720184443738894,1.4480000000000004,1.134951584712228,33.48122892407534,0.3130484152879874,0,TCTPV,PROTON,I
1,14.624437999999998,15.323757550320613,16.651999999999994,16.30609130528769,0.3055124339618188,1.6259192371828963,0,TCLIA,PROTON,I
0,0.8246059088632949,7.487102269328492,1.0859999999999999,0.7977294574727428,19.23148919876391,0.28827045224867504,0,TCP,PROTON,I
0,0.9010268292682928,7.670200336754812,2.1719999999999997,1.2799933088171986,28.79821432267307,0.8920066788424906,0,TCSG,PROTON,I
0,5.444501752628945,11.25445331925283,5.7920000000000025,5.459316905754021,45.63279336420349,0.3326830942459805,0,TCLA,PROTON,I
0,1.2493641025641025,14.031409435969556,1.81,1.3247143820082508,15.874317945788956,0.4852854789624898,0,TCLA,PROTON,I
0,2.459428000000001,8.582192911085649,2.8960000000000012,2.4796093490030944,48.6432685714993,0.4163906491013344,0,TCSG,PROTON,I
1,1.503929,16.396677741696166,1.81,1.5060166956249408,37.98700971403702,0.3039833043749808,0,TCTPV,PROTON,I
0,2.896544088176353,14.411680116065707,3.258,2.9074824583107484,50.50181087127893,0.3505175335835105,0,TCSG,PROTON,I
0,1.1593440320962891,17.290286054775784,1.4480000000000004,1.1554624682859085,3.2564042606851578,0.2930270831735285,0,TCTPV,PROTON,I
0,1.0865438157235856,17.45758149719166,1.4480000000000004,1.087770158869682,22.12129011007957,0.36022982878715826,0,TCSG,PROTON,I
1,1.4259492385786798,4.808778540620189,1.81,1.3080960403485784,0.3656505643096334,0.4278845572450716,0,TCSP,PROTON,I
1,1.441122,5.995489042620558,1.81,1.4491715210356113,26.16134628098917,0.3608284789643743,0,TCLA,PROTON,I
1,0.721104,21.150311571581256,1.0859999999999999,0.7348941537699647,4.175007000576978,0.35110278091009384,0,TCSG,PROTON,I
0,1.1122844266399603,6.456476243719869,1.4480000000000004,1.1163836926008637,35.03614150389262,0.3316163073990908,0,TCLA,PROTON,I
0,1.2986750000000002,11.036704641715293,2.1719999999999997,1.208413771554553,0.7827325903709902,0.8379791342756706,0,TCLA,PROTON,I
0,1.0966790000000002,14.70014839150802,1.4480000000000004,1.092647746444395,36.513663427850894,0.3553522535558193,0,TCTPV,PROTON,I
1,5.8003385077616425,10.62702735023525,6.154,5.7974390651085095,61.571197463649426,0.35656093489148577,0,TCLA,PROTON,I
1,0.9031593220338986,15.056677105799606,1.4480000000000004,0.9699666072640752,24.55618211412254,0.4780333890643058,0,TCLA,PROTON,I
1,2.4539491193737777,7.374105608814171,2.8960000000000012,2.4537177275994946,19.72375941682796,0.4422822582993545,0,TCSG,PROTON,I
0,3.709074803149607,8.226223050298524,3.9819999999999998,3.723428564531466,31.075106905840894,0.25857143546853395,0,TCTPH,PROTON,I
0,0.7658779276082328,15.760375763354066,1.0859999999999999,0.7711385566143469,19.727623393986267,0.3148614357803268,0,TCSG,PROTON,I
0,2.815119305856833,7.879388394308315,3.258,2.8337652699945,2.5533703020229246,0.4272816019088067,0,TCSG,PROTON,I
1,3.8617597173144866,13.542480822681448,4.343999999999999,3.85871452996312,49.71111118512538,0.4852854700710652,0,TCTPV,PROTON,I
0,0.5090851703406816,10.773391391663468,0.7240000000000002,0.4964870859703289,1.2492505267119884,0.228106563282585,0,TCTPH,PROTON,I
1,1.4329166666666666,12.218052920525189,1.81,1.4594824648473057,22.56177173831258,0.3505175279919617,0,TCLA,PROTON,I
0,2.8979949899799595,14.055249445429293,3.258,2.9074824583107484,50.50181087127893,0.3505175335835105,0,TCSG,PROTON,I
0,1.0957740000000005,12.768073865450999,1.4480000000000004,1.1190809402787472,23.57542041980148,0.3289190597211321,0,TCSG,PROTON,I
0,0.5028180000000002,9.7271565321056,0.7240000000000002,0.4937461600148731,16.82426149608973,0.2302537574655255,0,TCTPH,PROTON,I
1,11.681921,7.050558811451287,11.946,11.690968279892273,100.599838543439,0.2550317201138002,0,TCTPH,PROTON,I
0,1.0916110000000003,14.187400599511681,1.4480000000000004,1.0987112085729642,4.433912158112048,0.3492868420635637,0,TCTPV,PROTON,I
1,1.6644187050359711,12.314862806935913,2.1719999999999997,1.704586895144606,22.529407506307674,0.4674130936106359,0,TCLA,PROTON,I
0,0.8726342679127727,8.077687158928777,1.0859999999999999,0.8895892418361185,17.987694595759987,0.19641068578387416,0,TCTPH,PROTON,I
0,4.922943262411346,5.460079021588085,5.43,4.89124882052691,27.38656313644263,0.538751179473271,0,TCSG,PROTON,I
1,0.782825,13.791764846932681,1.0859999999999999,0.7994269237919174,0.9658608936098024,0.3121853977392039,0,TCTPV,PROTON,I
1,1.444199,6.498421898292923,1.81,1.4395392306623869,43.37239566449192,0.3704607693376112,0,TCLA,PROTON,I
0,1.088900350525789,18.486515573646965,1.4480000000000004,1.0872086816102482,43.389143604628494,0.3607913183897605,0,TCSG,PROTON,I
0,1.3036309523809524,5.084924319829265,1.81,1.28637308868502,33.37039311352294,0.5236269113149847,0,TCLA,PROTON,I
1,4.4164,10.85220482388304,4.706,4.54966368482232,1.1122594381358826,0.29398907211649083,0,TCLIA,PROTON,I
0,1.1370797546012272,9.35226423019324,1.4480000000000004,1.1434123544744017,26.22728703244472,0.3045876445329279,0,TCLA,PROTON,I
