Timestamp,position,BLMTI.04L1.B1I10_TCTPV.4L1.B1
1459974737650,0.645,3.982e-06
1459974737660,0.645,7.240000000000001e-07
1459974737670,0.645,1.4480000000000002e-06
1459974737680,0.645,3.6200000000000004e-07
1459974737690,0.645,1.81e-06
1459974737700,0.645,0.0
1459974737710,0.645,1.0859999999999999e-06
1459974737720,0.645,0.0
1459974737730,0.645,3.6200000000000004e-07
1459974737740,0.645,0.0
1459974737750,0.645,2.1719999999999997e-06
1459974737760,0.645,3.6200000000000004e-07
1459974737770,0.645,2.1719999999999997e-06
1459974737780,0.645,3.6200000000000004e-07
1459974737790,0.645,2.1719999999999997e-06
1459974737800,0.645,0.0
1459974737810,0.645,2.8960000000000003e-06
1459974737820,0.645,3.6200000000000004e-07
1459974737830,0.645,1.81e-06
1459974737840,0.645,7.240000000000001e-07
1459974737850,0.645,1.81e-06
1459974737860,0.645,0.0
1459974737870,0.645,3.258e-06
1459974737880,0.645,1.4480000000000002e-06
1459974737890,0.645,2.5340000000000002e-06
1459974737900,0.645,7.240000000000001e-07
1459974737910,0.645,6.154e-06
1459974737920,0.645,3.982e-06
1459974737930,0.645,2.5340000000000002e-06
1459974737940,0.645,7.240000000000001e-07
1459974737950,0.645,2.5340000000000002e-06
1459974737960,0.645,0.0
1459974737970,0.645,7.240000000000001e-07
1459974737980,0.645,0.0
1459974737990,0.645,2.1719999999999997e-06
1459974738000,0.645,1.4480000000000002e-06
1459974738010,0.645,2.8960000000000003e-06
1459974738020,0.645,3.6200000000000004e-07
1459974738030,0.645,1.81e-06
1459974738040,0.645,0.0
1459974738050,0.645,1.81e-06
1459974738060,0.645,7.240000000000001e-07
1459974738070,0.645,2.8960000000000003e-06
1459974738080,0.645,0.0
1459974738090,0.645,2.5340000000000002e-06
1459974738100,0.645,7.240000000000001e-07
1459974738110,0.645,2.1719999999999997e-06
1459974738120,0.645,0.0
1459974738130,0.645,0.0
1459974738140,0.645,0.0
1459974738150,0.645,0.0
1459974738160,0.645,0.0
1459974738170,0.645,8.687999999999999e-06
1459974738180,0.645,7.240000000000001e-07
1459974738190,0.645,2.8960000000000003e-06
1459974738200,0.645,3.6200000000000004e-07
1459974738210,0.645,1.4480000000000002e-06
1459974738220,0.645,3.6200000000000004e-07
1459974738230,0.645,1.81e-06
1459974738240,0.645,3.6200000000000004e-07
1459974738250,0.645,2.5340000000000002e-06
1459974738260,0.645,1.0859999999999999e-06
1459974738270,0.645,2.5340000000000002e-06
1459974738280,0.645,0.0
1459974738290,0.645,2.1719999999999997e-06
1459974738300,0.645,0.0
1459974738310,0.645,3.258e-06
1459974738320,0.645,0.0
1459974738330,0.645,3.6200000000000004e-07
1459974738340,0.645,3.6200000000000004e-07
1459974738350,0.705,1.81e-06
1459974738360,0.705,7.240000000000001e-07
1459974738370,0.705,2.8960000000000003e-06
1459974738380,0.705,0.0
1459974738390,0.705,2.1719999999999997e-06
1459974738400,0.705,0.0
1459974738410,0.705,2.5340000000000002e-06
1459974738420,0.705,7.240000000000001e-07
1459974738430,0.705,2.1719999999999997e-06
1459974738440,0.705,0.0
1459974738450,0.705,2.1719999999999997e-06
1459974738460,0.705,3.6200000000000004e-07
1459974738470,0.705,2.1719999999999997e-06
1459974738480,0.705,3.6200000000000004e-07
1459974738490,0.705,1.0859999999999999e-06
1459974738500,0.705,0.0
1459974738510,0.705,0.0
1459974738520,0.705,3.6200000000000004e-07
1459974738530,0.705,2.5340000000000002e-06
1459974738540,0.705,7.240000000000001e-07
1459974738550,0.705,2.1719999999999997e-06
1459974738560,0.705,7.240000000000001e-07
1459974738570,0.705,2.1719999999999997e-06
1459974738580,0.705,0.0
1459974738590,0.705,3.62e-06
1459974738600,0.705,0.0
1459974738610,0.705,1.81e-06
1459974738620,0.705,1.0859999999999999e-06
