Timestamp,position,BLMTI.05L1.B2E10_TCL.5L1.B2
1461056834300,-9.925,3.6200000000000004e-07
1461056834310,-9.925,3.6200000000000004e-07
1461056834320,-9.925,0.0
1461056834330,-9.925,1.0859999999999999e-06
1461056834340,-9.925,3.6200000000000004e-07
1461056834350,-9.925,7.240000000000001e-07
1461056834360,-9.925,0.0
1461056834370,-9.925,1.4480000000000002e-06
1461056834380,-9.925,0.0
1461056834390,-9.925,7.240000000000001e-07
1461056834400,-9.925,0.0
1461056834410,-9.925,7.240000000000001e-07
1461056834420,-9.925,0.0
1461056834430,-9.925,0.0
1461056834440,-9.925,7.240000000000001e-07
1461056834450,-9.925,1.991e-05
1461056834460,-9.925,0.0
1461056834470,-9.925,7.240000000000001e-07
1461056834480,-9.925,0.0
1461056834490,-9.925,3.6200000000000004e-07
1461056834500,-9.925,0.0
1461056834510,-9.925,1.0859999999999999e-06
1461056834520,-9.925,0.0
1461056834530,-9.925,1.4480000000000002e-06
1461056834540,-9.925,0.0
1461056834550,-9.925,3.6200000000000004e-07
1461056834560,-9.925,3.6200000000000004e-07
1461056834570,-9.925,3.6200000000000004e-07
1461056834580,-9.925,3.6200000000000004e-07
1461056834590,-9.925,7.240000000000001e-07
1461056834600,-9.925,0.0
1461056834610,-9.925,7.240000000000001e-07
1461056834620,-9.925,0.0
1461056834630,-9.925,3.6200000000000004e-07
1461056834640,-9.925,0.0
1461056834650,-9.925,1.0859999999999999e-06
1461056834660,-9.925,0.0
1461056834670,-9.925,7.240000000000001e-07
1461056834680,-9.925,0.0
1461056834690,-9.925,7.240000000000001e-07
1461056834700,-9.925,0.0
1461056834710,-9.925,3.6200000000000004e-07
1461056834720,-9.925,0.0
1461056834730,-9.925,7.240000000000001e-07
1461056834740,-9.925,0.0
1461056834750,-9.925,0.0
1461056834760,-9.925,0.0
1461056834770,-9.925,7.240000000000001e-07
1461056834780,-9.925,0.0
1461056834790,-9.925,7.240000000000001e-07
1461056834800,-9.925,3.6200000000000004e-07
1461056834810,-9.925,7.240000000000001e-07
1461056834820,-9.925,0.0
1461056834830,-9.925,7.240000000000001e-07
1461056834840,-9.925,3.6200000000000004e-07
1461056834850,-9.925,7.240000000000001e-07
1461056834860,-9.925,0.0
1461056834870,-9.925,7.240000000000001e-07
1461056834880,-9.925,0.0
1461056834890,-9.925,3.6200000000000004e-07
1461056834900,-9.925,3.6200000000000004e-07
1461056834910,-9.925,1.0859999999999999e-06
1461056834920,-9.925,0.0
1461056834930,-9.925,7.240000000000001e-07
1461056834940,-9.925,0.0
1461056834950,-9.925,7.240000000000001e-07
1461056834960,-9.925,0.0
1461056834970,-9.925,1.0859999999999999e-06
1461056834980,-9.925,0.0
1461056834990,-9.925,3.6200000000000004e-07
1461056835000,-9.925,3.6200000000000004e-07
1461056835010,-9.925,3.6200000000000004e-07
1461056835020,-9.925,0.0
1461056835030,-9.925,1.0859999999999999e-06
1461056835040,-9.925,0.0
1461056835050,-9.925,1.0859999999999999e-06
1461056835060,-9.925,0.0
1461056835070,-9.925,3.6200000000000004e-07
1461056835080,-9.925,3.6200000000000004e-07
1461056835090,-9.925,7.240000000000001e-07
1461056835100,-9.925,7.240000000000001e-07
1461056835110,-9.925,0.0
1461056835120,-9.925,7.240000000000001e-07
1461056835130,-9.925,0.0
1461056835140,-9.925,7.240000000000001e-07
1461056835150,-9.925,0.0
1461056835160,-9.925,7.240000000000001e-07
1461056835170,-9.925,0.0
1461056835180,-9.925,3.6200000000000004e-07
1461056835190,-9.925,1.0859999999999999e-06
1461056835200,-9.925,3.6200000000000004e-07
1461056835210,-9.925,3.6200000000000004e-07
1461056835220,-9.925,0.0
1461056835230,-9.925,1.0859999999999999e-06
1461056835240,-9.925,3.6200000000000004e-07
1461056835250,-9.925,3.6200000000000004e-07
1461056835260,-9.925,7.240000000000001e-07
1461056835270,-9.925,0.0
1461056835280,-9.925,7.240000000000001e-07
1461056835290,-9.925,3.6200000000000004e-07
1461056835300,-9.925,0.0
1461056835310,-9.925,7.240000000000001e-07
1461056835320,-9.925,3.6200000000000004e-07
1461056835330,-9.925,7.240000000000001e-07
1461056835340,-9.925,0.0
1461056835350,-9.925,3.6200000000000004e-07
1461056835360,-9.925,3.6200000000000004e-07
1461056835370,-9.925,7.240000000000001e-07
1461056835380,-9.925,0.0
1461056835390,-9.925,1.0859999999999999e-06
1461056835400,-9.925,0.0
1461056835410,-9.925,0.0
1461056835420,-9.925,7.240000000000001e-07
1461056835430,-9.925,7.240000000000001e-07
1461056835440,-9.925,3.6200000000000004e-07
1461056835450,-9.925,3.6200000000000004e-07
1461056835460,-9.925,7.240000000000001e-07
1461056835470,-9.925,0.0
1461056835480,-9.925,0.0
1461056835490,-9.925,3.6200000000000004e-07
1461056835500,-9.925,7.240000000000001e-07
1461056835510,-9.925,3.6200000000000004e-07
1461056835520,-9.925,3.6200000000000004e-07
1461056835530,-9.925,0.0
1461056835540,-9.925,0.0
1461056835550,-9.925,7.240000000000001e-07
1461056835560,-9.925,1.0859999999999999e-06
1461056835570,-9.925,0.0
1461056835580,-9.925,3.6200000000000004e-07
1461056835590,-9.925,0.0
1461056835600,-9.925,7.240000000000001e-07
1461056835610,-9.925,0.0
1461056835620,-9.925,7.240000000000001e-07
1461056835630,-9.925,3.6200000000000004e-07
1461056835640,-9.925,3.6200000000000004e-07
1461056835650,-9.925,0.0
1461056835660,-9.925,3.6200000000000004e-07
1461056835670,-9.925,0.0
1461056835680,-9.925,7.240000000000001e-07
1461056835690,-9.925,3.6200000000000004e-07
1461056835700,-9.925,3.6200000000000004e-07
1461056835710,-9.925,7.240000000000001e-07
1461056835720,-9.925,3.6200000000000004e-07
1461056835730,-9.925,0.0
1461056835740,-9.925,3.6200000000000004e-07
1461056835750,-9.925,7.240000000000001e-07
1461056835760,-9.925,3.6200000000000004e-07
1461056835770,-9.925,3.6200000000000004e-07
1461056835780,-9.925,0.0
1461056835790,-9.925,3.6200000000000004e-07
1461056835800,-9.925,1.0859999999999999e-06
1461056835810,-9.925,0.0
1461056835820,-9.925,7.240000000000001e-07
1461056835830,-9.925,0.0
1461056835840,-9.925,7.240000000000001e-07
1461056835850,-9.925,7.240000000000001e-07
1461056835860,-9.925,0.0
1461056835870,-9.925,3.6200000000000004e-07
1461056835880,-9.925,7.240000000000001e-07
1461056835890,-9.925,3.6200000000000004e-07
1461056835900,-9.925,3.6200000000000004e-07
1461056835910,-9.925,3.6200000000000004e-07
1461056835920,-9.925,3.6200000000000004e-07
1461056835930,-9.925,7.240000000000001e-07
1461056835940,-9.925,0.0
1461056835950,-9.925,3.6200000000000004e-07
1461056835960,-9.925,3.6200000000000004e-07
1461056835970,-9.925,3.6200000000000004e-07
1461056835980,-9.925,3.6200000000000004e-07
1461056835990,-9.925,0.0
1461056836000,-9.925,0.0
1461056836010,-9.925,7.240000000000001e-07
1461056836020,-9.925,3.6200000000000004e-07
1461056836030,-9.925,3.6200000000000004e-07
1461056836040,-9.925,3.6200000000000004e-07
1461056836050,-9.925,7.240000000000001e-07
1461056836060,-9.925,3.6200000000000004e-07
1461056836070,-9.925,3.6200000000000004e-07
1461056836080,-9.925,3.6200000000000004e-07
1461056836090,-9.925,3.6200000000000004e-07
1461056836100,-9.925,3.6200000000000004e-07
1461056836110,-9.925,1.4480000000000002e-06
1461056836120,-9.925,3.6200000000000004e-07
1461056836130,-9.925,3.6200000000000004e-07
1461056836140,-9.925,0.0
1461056836150,-9.925,3.6200000000000004e-07
1461056836160,-9.925,7.240000000000001e-07
1461056836170,-9.925,7.240000000000001e-07
1461056836180,-9.925,0.0
1461056836190,-9.925,0.0
1461056836200,-9.925,0.0
1461056836210,-9.925,7.240000000000001e-07
1461056836220,-9.925,0.0
1461056836230,-9.925,7.240000000000001e-07
1461056836240,-9.925,0.0
1461056836250,-9.925,0.0
1461056836260,-9.925,3.6200000000000004e-07
1461056836270,-9.925,7.240000000000001e-07
1461056836280,-9.925,3.6200000000000004e-07
1461056836290,-9.925,7.240000000000001e-07
1461056836300,-9.925,7.240000000000001e-07
1461056836310,-9.925,3.6200000000000004e-07
1461056836320,-9.925,3.6200000000000004e-07
1461056836330,-9.925,3.6200000000000004e-07
1461056836340,-9.925,3.6200000000000004e-07
1461056836350,-9.925,7.240000000000001e-07
1461056836360,-9.925,0.0
1461056836370,-9.925,7.240000000000001e-07
1461056836380,-9.925,3.6200000000000004e-07
1461056836390,-9.925,0.0
1461056836400,-9.925,1.0859999999999999e-06
1461056836410,-9.925,7.240000000000001e-07
1461056836420,-9.925,3.6200000000000004e-07
1461056836430,-9.925,7.240000000000001e-07
1461056836440,-9.925,0.0
1461056836450,-9.925,7.240000000000001e-07
1461056836460,-9.925,3.6200000000000004e-07
1461056836470,-9.925,3.6200000000000004e-07
1461056836480,-9.925,7.240000000000001e-07
1461056836490,-9.925,0.0
1461056836500,-9.925,1.0859999999999999e-06
1461056836510,-9.925,7.240000000000001e-07
1461056836520,-9.925,0.0
1461056836530,-9.925,3.6200000000000004e-07
1461056836540,-9.925,7.240000000000001e-07
1461056836550,-9.925,0.0
1461056836560,-9.925,7.240000000000001e-07
1461056836570,-9.925,0.0
1461056836580,-9.925,3.6200000000000004e-07
1461056836590,-9.925,3.6200000000000004e-07
1461056836600,-9.925,7.240000000000001e-07
1461056836610,-9.925,3.6200000000000004e-07
1461056836620,-9.925,7.240000000000001e-07
1461056836630,-9.925,0.0
1461056836640,-9.925,3.6200000000000004e-07
1461056836650,-9.925,0.0
1461056836660,-9.925,7.240000000000001e-07
1461056836670,-9.925,0.0
1461056836680,-9.925,3.6200000000000004e-07
1461056836690,-9.925,7.240000000000001e-07
1461056836700,-9.925,3.6200000000000004e-07
1461056836710,-9.925,7.240000000000001e-07
1461056836720,-9.925,3.6200000000000004e-07
1461056836730,-9.925,0.0
1461056836740,-9.925,1.0859999999999999e-06
1461056836750,-9.925,3.6200000000000004e-07
1461056836760,-9.925,1.0859999999999999e-06
1461056836770,-9.925,0.0
1461056836780,-9.925,3.6200000000000004e-07
1461056836790,-9.925,1.0859999999999999e-06
1461056836800,-9.925,0.0
1461056836810,-9.925,0.0
1461056836820,-9.925,0.0
1461056836830,-9.925,1.4480000000000002e-06
1461056836840,-9.925,0.0
1461056836850,-9.925,1.0859999999999999e-06
1461056836860,-9.925,0.0
1461056836870,-9.925,3.6200000000000004e-07
1461056836880,-9.925,0.0
1461056836890,-9.925,3.6200000000000004e-07
1461056836900,-9.925,3.6200000000000004e-07
1461056836910,-9.925,3.6200000000000004e-07
1461056836920,-9.925,7.240000000000001e-07
1461056836930,-9.925,3.6200000000000004e-07
1461056836940,-9.925,0.0
1461056836950,-9.925,7.240000000000001e-07
1461056836960,-9.925,0.0
1461056836970,-9.925,1.0859999999999999e-06
1461056836980,-9.925,0.0
1461056836990,-9.925,3.6200000000000004e-07
1461056837000,-9.925,0.0
1461056837010,-9.925,7.240000000000001e-07
1461056837020,-9.925,0.0
1461056837030,-9.925,1.0859999999999999e-06
1461056837040,-9.925,0.0
1461056837050,-9.925,1.4480000000000002e-06
1461056837060,-9.925,0.0
1461056837070,-9.925,0.0
1461056837080,-9.925,7.240000000000001e-07
1461056837090,-9.925,7.240000000000001e-07
1461056837100,-9.925,0.0
1461056837110,-9.925,7.240000000000001e-07
1461056837120,-9.925,0.0
1461056837130,-9.925,3.6200000000000004e-07
1461056837140,-9.925,0.0
1461056837150,-9.925,7.240000000000001e-07
1461056837160,-9.925,0.0
1461056837170,-9.925,0.0
1461056837180,-9.925,0.0
1461056837190,-9.925,1.0859999999999999e-06
1461056837200,-9.925,0.0
1461056837210,-9.925,3.6200000000000004e-07
1461056837220,-9.925,0.0
1461056837230,-9.925,1.0859999999999999e-06
1461056837240,-9.925,0.0
1461056837250,-9.925,0.0
1461056837260,-9.925,0.0
1461056837270,-9.925,7.240000000000001e-07
1461056837280,-9.925,0.0
1461056837290,-9.925,7.240000000000001e-07
1461056837300,-9.925,0.0
1461056837310,-9.925,3.6200000000000004e-07
1461056837320,-9.925,0.0
1461056837330,-9.925,3.6200000000000004e-07
1461056837340,-9.925,0.0
1461056837350,-9.925,7.240000000000001e-07
1461056837360,-9.925,0.0
1461056837370,-9.925,7.240000000000001e-07
1461056837380,-9.925,0.0
1461056837390,-9.925,7.240000000000001e-07
1461056837400,-9.925,0.0
1461056837410,-9.925,7.240000000000001e-07
1461056837420,-9.925,3.6200000000000004e-07
1461056837430,-9.925,3.6200000000000004e-07
1461056837440,-9.925,0.0
1461056837450,-9.925,1.0859999999999999e-06
1461056837460,-9.925,0.0
1461056837470,-9.925,3.6200000000000004e-07
1461056837480,-9.925,0.0
1461056837490,-9.925,1.0859999999999999e-06
1461056837500,-9.925,0.0
1461056837510,-9.925,7.240000000000001e-07
1461056837520,-9.925,0.0
1461056837530,-9.925,7.240000000000001e-07
1461056837540,-9.925,7.240000000000001e-07
1461056837550,-9.925,7.240000000000001e-07
1461056837560,-9.925,0.0
1461056837570,-9.925,3.6200000000000004e-07
1461056837580,-9.925,3.6200000000000004e-07
1461056837590,-9.925,3.6200000000000004e-07
1461056837600,-9.925,0.0
1461056837610,-9.925,1.4480000000000002e-06
1461056837620,-9.925,0.0
1461056837630,-9.925,7.240000000000001e-07
1461056837640,-9.925,0.0
1461056837650,-9.925,7.240000000000001e-07
1461056837660,-9.925,0.0
1461056837670,-9.925,3.6200000000000004e-07
1461056837680,-9.925,0.0
1461056837690,-9.925,1.4480000000000002e-06
1461056837700,-9.925,0.0
1461056837710,-9.925,0.0
1461056837720,-9.925,3.6200000000000004e-07
1461056837730,-9.925,1.0859999999999999e-06
1461056837740,-9.925,0.0
1461056837750,-9.925,7.240000000000001e-07
1461056837760,-9.925,0.0
1461056837770,-9.925,3.6200000000000004e-07
1461056837780,-9.925,3.6200000000000004e-07
1461056837790,-9.925,7.240000000000001e-07
1461056837800,-9.925,1.0859999999999999e-06
1461056837810,-9.925,1.0859999999999999e-06
1461056837820,-9.925,0.0
1461056837830,-9.925,3.6200000000000004e-07
1461056837840,-9.925,1.0859999999999999e-06
1461056837850,-9.925,7.240000000000001e-07
1461056837860,-9.925,0.0
1461056837870,-9.925,3.6200000000000004e-07
1461056837880,-9.925,7.240000000000001e-07
1461056837890,-9.925,3.6200000000000004e-07
1461056837900,-9.925,3.6200000000000004e-07
1461056837910,-9.925,0.0
1461056837920,-9.925,1.0859999999999999e-06
1461056837930,-9.925,0.0
1461056837940,-9.925,3.6200000000000004e-07
1461056837950,-9.925,0.0
1461056837960,-9.925,7.240000000000001e-07
1461056837970,-9.925,3.6200000000000004e-07
1461056837980,-9.925,3.6200000000000004e-07
1461056837990,-9.925,7.240000000000001e-07
1461056838000,-9.925,0.0
1461056838010,-9.925,3.6200000000000004e-07
1461056838020,-9.925,3.6200000000000004e-07
1461056838030,-9.925,3.6200000000000004e-07
1461056838040,-9.925,3.6200000000000004e-07
1461056838050,-9.925,3.6200000000000004e-07
1461056838060,-9.925,3.6200000000000004e-07
1461056838070,-9.925,3.6200000000000004e-07
1461056838080,-9.925,3.6200000000000004e-07
1461056838090,-9.925,1.4480000000000002e-06
1461056838100,-9.925,3.6200000000000004e-07
1461056838110,-9.925,3.6200000000000004e-07
1461056838120,-9.925,0.0
1461056838130,-9.925,7.240000000000001e-07
1461056838140,-9.925,0.0
1461056838150,-9.925,7.240000000000001e-07
1461056838160,-9.925,0.0
1461056838170,-9.925,1.0859999999999999e-06
1461056838180,-9.925,0.0
1461056838190,-9.925,7.240000000000001e-07
1461056838200,-9.925,0.0
1461056838210,-9.925,3.6200000000000004e-07
1461056838220,-9.925,0.0
1461056838230,-9.925,1.0859999999999999e-06
1461056838240,-9.925,0.0
1461056838250,-9.925,3.6200000000000004e-07
1461056838260,-9.925,0.0
1461056838270,-9.925,7.240000000000001e-07
1461056838280,-9.925,0.0
1461056838290,-9.925,1.0859999999999999e-06
1461056838300,-9.925,0.0
1461056838310,-9.925,3.6200000000000004e-07
1461056838320,-9.925,0.0
1461056838330,-9.925,1.0859999999999999e-06
1461056838340,-9.925,0.0
1461056838350,-9.925,7.240000000000001e-07
1461056838360,-9.925,3.6200000000000004e-07
1461056838370,-9.925,1.0859999999999999e-06
1461056838380,-9.925,0.0
1461056838390,-9.925,3.6200000000000004e-07
1461056838400,-9.925,0.0
1461056838410,-9.925,1.4480000000000002e-06
1461056838420,-9.925,0.0
1461056838430,-9.925,3.6200000000000004e-07
1461056838440,-9.925,0.0
1461056838450,-9.925,3.6200000000000004e-07
1461056838460,-9.925,0.0
1461056838470,-9.925,3.6200000000000004e-07
1461056838480,-9.925,0.0
1461056838490,-9.925,7.240000000000001e-07
1461056838500,-9.925,0.0
1461056838510,-9.925,7.240000000000001e-07
1461056838520,-9.925,0.0
1461056838530,-9.925,3.6200000000000004e-07
1461056838540,-9.925,3.6200000000000004e-07
1461056838550,-9.925,7.240000000000001e-07
1461056838560,-9.925,0.0
1461056838570,-9.925,7.240000000000001e-07
1461056838580,-9.925,0.0
1461056838590,-9.925,0.0
1461056838600,-9.925,0.0
1461056838610,-9.925,3.6200000000000004e-07
1461056838620,-9.925,0.0
1461056838630,-9.925,7.240000000000001e-07
1461056838640,-9.925,0.0
1461056838650,-9.925,1.0859999999999999e-06
1461056838660,-9.925,0.0
1461056838670,-9.925,3.6200000000000004e-07
1461056838680,-9.925,0.0
1461056838690,-9.925,1.0859999999999999e-06
1461056838700,-9.925,0.0
1461056838710,-9.925,7.240000000000001e-07
1461056838720,-9.925,0.0
1461056838730,-9.925,3.6200000000000004e-07
1461056838740,-9.925,0.0
1461056838750,-9.925,7.240000000000001e-07
1461056838760,-9.925,3.6200000000000004e-07
1461056838770,-9.925,7.240000000000001e-07
1461056838780,-9.925,0.0
1461056838790,-9.925,7.240000000000001e-07
1461056838800,-9.925,0.0
1461056838810,-9.925,1.0859999999999999e-06
1461056838820,-9.925,3.6200000000000004e-07
1461056838830,-9.925,1.4480000000000002e-06
1461056838840,-9.925,0.0
1461056838850,-9.925,0.0
1461056838860,-9.925,0.0
1461056838870,-9.925,1.0859999999999999e-06
1461056838880,-9.925,0.0
1461056838890,-9.925,1.0859999999999999e-06
1461056838900,-9.925,0.0
1461056838910,-9.925,7.240000000000001e-07
1461056838920,-9.925,0.0
1461056838930,-9.925,1.4480000000000002e-06
1461056838940,-9.925,0.0
1461056838950,-9.925,0.0
1461056838960,-9.925,0.0
1461056838970,-9.925,1.0859999999999999e-06
1461056838980,-9.925,0.0
1461056838990,-9.925,7.240000000000001e-07
1461056839000,-9.925,0.0
1461056839010,-9.925,3.6200000000000004e-07
1461056839020,-9.925,0.0
1461056839030,-9.925,7.240000000000001e-07
1461056839040,-9.925,0.0
1461056839050,-9.925,7.240000000000001e-07
1461056839060,-9.925,0.0
1461056839070,-9.925,7.240000000000001e-07
1461056839080,-9.925,0.0
1461056839090,-9.925,3.6200000000000004e-07
1461056839100,-9.925,0.0
1461056839110,-9.925,1.0859999999999999e-06
1461056839120,-9.925,0.0
1461056839130,-9.925,1.0859999999999999e-06
1461056839140,-9.925,0.0
1461056839150,-9.925,7.240000000000001e-07
1461056839160,-9.925,0.0
1461056839170,-9.925,7.240000000000001e-07
1461056839180,-9.925,0.0
1461056839190,-9.925,7.240000000000001e-07
1461056839200,-9.925,0.0
1461056839210,-9.925,7.240000000000001e-07
1461056839220,-9.925,0.0
1461056839230,-9.925,1.4480000000000002e-06
1461056839240,-9.925,0.0
1461056839250,-9.925,3.6200000000000004e-07
1461056839260,-9.925,0.0
1461056839270,-9.925,3.6200000000000004e-07
1461056839280,-9.925,0.0
1461056839290,-9.925,1.0859999999999999e-06
1461056839300,-9.925,0.0
1461056839310,-9.925,1.0859999999999999e-06
1461056839320,-9.925,0.0
1461056839330,-9.925,3.6200000000000004e-07
1461056839340,-9.925,0.0
1461056839350,-9.925,7.240000000000001e-07
1461056839360,-9.925,0.0
1461056839370,-9.925,7.240000000000001e-07
1461056839380,-9.925,0.0
1461056839390,-9.925,1.4480000000000002e-06
1461056839400,-9.925,0.0
1461056839410,-9.925,1.0859999999999999e-06
1461056839420,-9.925,0.0
1461056839430,-9.925,0.0
1461056839440,-9.925,0.0
1461056839450,-9.925,1.0859999999999999e-06
1461056839460,-9.925,0.0
1461056839470,-9.925,1.4480000000000002e-06
1461056839480,-9.925,0.0
1461056839490,-9.925,7.240000000000001e-07
1461056839500,-9.925,0.0
1461056839510,-9.925,7.240000000000001e-07
1461056839520,-9.925,0.0
1461056839530,-9.925,7.240000000000001e-07
1461056839540,-9.925,0.0
1461056839550,-9.925,7.240000000000001e-07
1461056839560,-9.925,0.0
1461056839570,-9.925,1.4480000000000002e-06
1461056839580,-9.925,0.0
1461056839590,-9.925,0.0
1461056839600,-9.925,0.0
1461056839610,-9.925,1.0859999999999999e-06
1461056839620,-9.925,0.0
1461056839630,-9.925,3.6200000000000004e-07
1461056839640,-9.925,0.0
1461056839650,-9.925,1.0859999999999999e-06
1461056839660,-9.925,0.0
1461056839670,-9.925,0.0
1461056839680,-9.925,0.0
1461056839690,-9.925,7.240000000000001e-07
1461056839700,-9.925,0.0
1461056839710,-9.925,3.6200000000000004e-07
1461056839720,-9.925,0.0
1461056839730,-9.925,1.0859999999999999e-06
1461056839740,-9.925,0.0
1461056839750,-9.925,0.0
1461056839760,-9.925,0.0
1461056839770,-9.925,7.240000000000001e-07
1461056839780,-9.925,0.0
1461056839790,-9.925,7.240000000000001e-07
1461056839800,-9.925,0.0
1461056839810,-9.925,1.0859999999999999e-06
1461056839820,-9.925,0.0
1461056839830,-9.925,3.6200000000000004e-07
1461056839840,-9.925,0.0
1461056839850,-9.925,1.0859999999999999e-06
1461056839860,-9.925,0.0
1461056839870,-9.925,7.240000000000001e-07
1461056839880,-9.925,0.0
1461056839890,-9.925,3.6200000000000004e-07
1461056839900,-9.925,0.0
1461056839910,-9.925,1.0859999999999999e-06
1461056839920,-9.925,0.0
1461056839930,-9.925,7.240000000000001e-07
1461056839940,-9.925,0.0
1461056839950,-9.925,0.0
1461056839960,-9.925,0.0
1461056839970,-9.925,1.4480000000000002e-06
1461056839980,-9.925,0.0
1461056839990,-9.925,3.6200000000000004e-07
1461056840000,-9.925,0.0
1461056840010,-9.925,7.240000000000001e-07
1461056840020,-9.925,0.0
1461056840030,-9.925,7.240000000000001e-07
1461056840040,-9.925,0.0
1461056840050,-9.925,1.0859999999999999e-06
1461056840060,-9.925,0.0
1461056840070,-9.925,7.240000000000001e-07
1461056840080,-9.925,0.0
1461056840090,-9.925,7.240000000000001e-07
1461056840100,-9.925,0.0
1461056840110,-9.925,3.6200000000000004e-07
1461056840120,-9.925,0.0
1461056840130,-9.925,7.240000000000001e-07
1461056840140,-9.925,0.0
1461056840150,-9.925,1.0859999999999999e-06
1461056840160,-9.925,0.0
1461056840170,-9.925,7.240000000000001e-07
1461056840180,-9.925,0.0
1461056840190,-9.925,7.240000000000001e-07
1461056840200,-9.925,0.0
1461056840210,-9.925,7.240000000000001e-07
1461056840220,-9.925,0.0
1461056840230,-9.925,3.6200000000000004e-07
1461056840240,-9.925,0.0
1461056840250,-9.925,7.240000000000001e-07
1461056840260,-9.925,0.0
1461056840270,-9.925,1.0859999999999999e-06
