,alignment,jaw,height,position,Maximum value,decay_a,decay_b,decay_c,full_path,collimator_type,beam_type,beam_state
154,1522971930_TCLA.B5L3.B2_Align,0,13.79160655737705,2.7854734345021006,16.471,11.827043803077695,1.8089413987366032,4.701134549607668,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/3-inj_2018/1522971930_TCLA.B5L3.B2_Align,TCLA,PROTON,I
155,1522974511_TCP.C6L7.B1_Align,1,5.606236842105263,2.8575418555809784,8.869,-1.0433884138267717,19.93864373533149,9.912388413826763,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/3-inj_2018/1522974511_TCP.C6L7.B1_Align,TCP,PROTON,I
156,1522974665_TCSG.4R3.B1_Align,1,0.5759347826086958,5.979277389422544,1.4480000000000002,0.825031078441732,2.3139736715979806,0.6238897837264422,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/3-inj_2018/1522974665_TCSG.4R3.B1_Align,TCSG,PROTON,I
157,1522974665_TCSG.4R3.B1_Align,0,0.5759347826086958,4.630224364657993,1.4480000000000002,0.825031078441732,2.3139736715979806,0.6238897837264422,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/3-inj_2018/1522974665_TCSG.4R3.B1_Align,TCSG,PROTON,I
158,1522971732_TCTPH.4R1.B2_Align,0,4.110372549019608,1.404694132134176,5.792000000000001,-0.5784771484830291,9.751838391962519,6.370421273036916,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/3-inj_2018/1522971732_TCTPH.4R1.B2_Align,TCTPH,PROTON,I
159,1522971775_TCTPH.4R2.B2_Align,1,56.06063636363636,1.71570154708217,58.463,48.382499338829355,1.9076994563069822,9.888268881648814,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/3-inj_2018/1522971775_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
160,1522975522_TCTPV.4L2.B1_Align,1,3.7095740740740744,5.412711375704115,6.516,0.4375522629919125,254.07531482707242,6.078447401134498,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/3-inj_2018/1522975522_TCTPV.4L2.B1_Align,TCTPV,PROTON,I
161,1522976015_TCP.B6L7.B1_Align,0,7.454428571428569,2.5254085015805914,11.945999999999998,-32.90865854276935,130.94023504531384,44.854658562257015,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/3-inj_2018/1522976015_TCP.B6L7.B1_Align,TCP,PROTON,I
162,1522974608_TCP.C6L7.B1_Align,0,2.8266166666666668,3.8784332694685,5.611,-6.496814921260878,0.25156707064868683,8.673020398581814,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/3-inj_2018/1522974608_TCP.C6L7.B1_Align,TCP,PROTON,I
163,1522974498_TCLA.6R3.B1_Align,1,7.558310344827586,3.63202426457154,16.109,-8.741810564729851,47.51340170484479,24.85081055669207,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/3-inj_2018/1522974498_TCLA.6R3.B1_Align,TCLA,PROTON,I
164,1522971675_TCSG.6L7.B2_Align,1,5.318899999999999,2.9511975121575262,10.498,2.8411783439490415,368.0752693671373,7.656821656050955,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/3-inj_2018/1522971675_TCSG.6L7.B2_Align,TCSG,PROTON,I
165,1522972631_TCLIA.4L8_Align,0,2.7549333333333332,,4.887,0.3434013489610952,90.23712811181848,4.543598651015467,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/3-inj_2018/1522972631_TCLIA.4L8_Align,TCLIA,PROTON,I
166,1522972933_TCLA.C6L7.B2_Align,1,2.5272962962962953,3.305739653748876,5.249,1.080406259238358,2.3683880192014293,4.181134567034846,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/3-inj_2018/1522972933_TCLA.C6L7.B2_Align,TCLA,PROTON,I
167,1522972993_TCP.D6R7.B2_Align,1,,1.4302226899573047,5.0680000000000005,-5.994359024398529,0.034244567340134306,7.682880165691898,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/3-inj_2018/1522972993_TCP.D6R7.B2_Align,TCP,PROTON,I
168,1522975698_TCP.D6L7.B1_Align,0,2.1867666666666667,2.289285019087975,3.801,-5.611485758436276,0.043663175163601756,5.531767563137776,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/3-inj_2018/1522975698_TCP.D6L7.B1_Align,TCP,PROTON,I
169,1522971820_TCLA.7L3.B2_Align,0,14.221978723404254,3.650077366522203,27.331,22647.118980011543,2.3208365899489026e-06,-22631.943321805018,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/3-inj_2018/1522971820_TCLA.7L3.B2_Align,TCLA,PROTON,I
170,1522976109_TCP.B6L7.B1_Align,1,70.16284000000002,1.2700598189426908,85.97500000000001,-12.146064907084453,230.44844167533967,98.1210649070848,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/3-inj_2018/1522976109_TCP.B6L7.B1_Align,TCP,PROTON,I
171,1522972657_TCTPV.4R8.B2_Align,1,0.543,2.1297317387785535,0.774,-9.635166389294447,0.008290236254911917,8.31728416275494,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/3-inj_2018/1522972657_TCTPV.4R8.B2_Align,TCTPV,PROTON,I
172,1522972657_TCTPV.4R8.B2_Align,0,0.543,6.497947475337118,0.774,-9.635166389294447,0.008290236254911917,8.31728416275494,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/3-inj_2018/1522972657_TCTPV.4R8.B2_Align,TCTPV,PROTON,I
173,1522973784_TCSG.B5R7.B2_Align,1,414.5524137931034,2.3389681188714344,432.04699999999997,422.78894878859614,0.12107838302008588,44.59337045225859,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/3-inj_2018/1522973784_TCSG.B5R7.B2_Align,TCSG,PROTON,I
174,1522973784_TCSG.B5R7.B2_Align,0,414.5524137931034,2.479072698371221,432.04699999999997,422.78894878859614,0.12107838302008588,44.59337045225859,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/3-inj_2018/1522973784_TCSG.B5R7.B2_Align,TCSG,PROTON,I
