,alignment,jaw,height,position,Maximum value,decay_a,decay_b,decay_c,full_path,collimator_type,beam_type,beam_state
0,1540624300_TCSP.A4L6.B2_Align,1,2.1507058823529404,3.2340996462569467,5.611,1.234387500044219,183.55958250338415,4.376612500009147,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540624300_TCSP.A4L6.B2_Align,TCSP,PROTON,I
1,1540618777_TCTPH.4R2.B2_Align,1,1.5421200000000004,2.029230763873847,2.8960000000000004,1.1833560872165774,1.1951146338293845,1.7924946896671134,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540618777_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
2,1540618777_TCTPH.4R2.B2_Align,0,1.5421200000000004,5.155813786323251,2.8960000000000004,1.1833560872165774,1.1951146338293845,1.7924946896671134,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540618777_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
3,1540620175_TCTPH.4R2.B2_Align,0,0.9412472527472531,3.3181842104495205,5.792000000000001,0.9450054618483182,35.40518270999273,4.846994538151676,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540620175_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
4,1540624919_TCSG.D4L7.B1_Align,0,2.8393461538461544,1.7277638843480578,4.706,-3.525880023131549,26.050726237274066,8.231880023131563,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540624919_TCSG.D4L7.B1_Align,TCSG,PROTON,I
5,1540619064_TCTPH.4R2.B2_Align,0,259.5697391304348,4.154262118320893,350.235,24273.3594737726,1.070379034399957e-05,-24177.98020342351,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540619064_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
6,1540620761_TCTPV.4R5.B2_Align,0,1.714777777777778,3.791903873107139,2.5340000000000003,0.4275304262232833,1.098811663263963,2.1545612963857432,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540620761_TCTPV.4R5.B2_Align,TCTPV,PROTON,I
7,1540637707_TCSP.A4L6.B2_Align,1,59.7639375,3.3060218477106584,147.696,4093.1475522141686,-3.232931316058243e-06,-4004.0247318640786,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540637707_TCSP.A4L6.B2_Align,TCSP,PROTON,I
8,1540633571_TCSG.D4L7.B1_Align,0,3.258000000000001,1.07810226260616,7.421,-5.47525000991914,32.185553320067186,12.89625000991917,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540633571_TCSG.D4L7.B1_Align,TCSG,PROTON,I
9,1540634193_TCSG.D4L7.B1_Align,1,79.68848214285714,1.047299356393067,250.50400000000002,401404.8113579107,1.7809692455995427e-06,-401158.44345098326,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540634193_TCSG.D4L7.B1_Align,TCSG,PROTON,I
10,1540621880_TCTPV.4R5.B2_Align,1,4.8482419354838715,1.8770396978032888,7.602,5.035962433197022,0.6892064276694754,3.1025954798411832,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540621880_TCTPV.4R5.B2_Align,TCTPV,PROTON,I
11,1540624681_TCSG.D4L7.B1_Align,1,5.178816326530613,2.0665960234962064,9.231,3.2763828124854064,240.44283555626006,5.954617187506394,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540624681_TCSG.D4L7.B1_Align,TCSG,PROTON,I
12,1540619069_TCTPH.4R2.B2_Align,1,418.43752380952384,0.8622053453118834,463.17900000000003,160.14080208160001,56.40446406296295,303.0381979183999,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540619069_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
13,1540633216_TCSG.D4L7.B1_Align,1,11.96048,1.562548213073284,18.643,9.870720443617866,2.4764228967614996,8.810423510763705,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540633216_TCSG.D4L7.B1_Align,TCSG,PROTON,I
14,1540622110_TCTPV.4R5.B2_Align,0,6.460694444444445,4.17014864855775,11.041,6.146098807974445,0.4782916789351371,4.980914130782956,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540622110_TCTPV.4R5.B2_Align,TCTPV,PROTON,I
15,1540615845_TCTPH.4R2.B2_Align,0,169.98313333333334,8.404324835772039,207.607,196.861447287724,0.47733206767225134,31.286487790484315,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540615845_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
16,1540633358_TCP.D6L7.B1_Align,0,4.0817619047619065,2.284641439122295,8.145000000000001,-3.824815789473682,29.428926198028613,11.96981578947369,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540633358_TCP.D6L7.B1_Align,TCP,PROTON,I
17,1540636781_TCSG.D4L7.B1_Align,1,7.724142857142857,2.0273923051345117,10.86,6.591615379410411,180.5629722558699,4.268384620589584,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540636781_TCSG.D4L7.B1_Align,TCSG,PROTON,I
18,1540616403_TCTPH.4R2.B2_Align,1,1401.9958500000002,1.0886431136667891,1600.5800000000002,1448.9348271506326,1.0748850525791602,149.09513285401445,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540616403_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
19,1540631605_TCP.D6L7.B1_Align,0,5.066538461538462,3.5894874640060954,7.24,4.331047996373635,103.78619503375681,2.908952003628049,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540631605_TCP.D6L7.B1_Align,TCP,PROTON,I
20,1540632505_TCSG.D4L7.B1_Align,1,7.286137254901961,2.4054281628155776,9.593,7.167230167198767,86.08057244617908,2.4257698328033257,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540632505_TCSG.D4L7.B1_Align,TCSG,PROTON,I
21,1540624404_TCSP.A4L6.B2_Align,1,1.4050508474576278,2.670709418777049,5.0680000000000005,0.24917796610169554,42.664323887024494,4.8188220338983045,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540624404_TCSP.A4L6.B2_Align,TCSP,PROTON,I
22,1540631143_TCSP.A4L6.B2_Align,1,6.358205128205132,3.766323607750443,17.557000000000002,-10.34809838790152,0.05953615557021202,20.016992989485285,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540631143_TCSP.A4L6.B2_Align,TCSP,PROTON,I
23,1540618563_TCTPH.4R2.B2_Align,1,22.544555555555558,2.0466490536766573,27.874000000000002,11.527286732280237,50.55724924625704,16.346713267719736,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540618563_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
24,1540621314_TCP.D6R7.B2_Align,1,1.3296538461538465,1.7366989799685253,2.8960000000000004,0.6347152253261423,70.64396434815922,2.261284774673855,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540621314_TCP.D6R7.B2_Align,TCP,PROTON,I
25,1540630221_TCTPH.4R2.B2_Align,1,16.553742857142854,2.8304720953875218,21.176999999999996,16253.10262127447,-2.323891220428406e-06,-16243.984278857284,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540630221_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
26,1540626598_TCSG.D4R7.B2_Align,0,66.12922580645161,0.4456685211546883,93.577,-76.50472230614395,82.61193087918613,170.08173166153512,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540626598_TCSG.D4R7.B2_Align,TCSG,PROTON,I
27,1540630893_TCSP.A4L6.B2_Align,0,2.8920172413793077,3.910167919232824,9.049999999999999,324.94265218878587,2.3310917659195967e-06,-318.09045115580847,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540630893_TCSP.A4L6.B2_Align,TCSP,PROTON,I
28,1540626530_TCSG.D4R7.B2_Align,1,168.43342857142852,1.2408181128551394,310.05299999999994,4262.063973702119,8.311798633081863e-06,-4143.5974781014675,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540626530_TCSG.D4R7.B2_Align,TCSG,PROTON,I
29,1540632941_TCP.D6L7.B1_Align,0,2.6285499999999993,2.9440298217343446,4.5249999999999995,0.8256050854967166,148.6675126856598,3.6993949145068266,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540632941_TCP.D6L7.B1_Align,TCP,PROTON,I
30,1540622721_TCTPV.4R5.B2_Align,1,15.854259259259262,1.3805934313449104,35.114000000000004,11.754423827993229,1.176635406801131,24.11878904784338,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540622721_TCTPV.4R5.B2_Align,TCTPV,PROTON,I
31,1540632977_TCSG.D4L7.B1_Align,0,1.4143673469387756,1.719363087299012,2.5340000000000003,-4.074921901739054,0.07785071794758154,4.06558375429781,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540632977_TCSG.D4L7.B1_Align,TCSG,PROTON,I
32,1540628927_TCTPV.4R5.B2_Align,1,2.213691011235956,2.1890916376726777,9.774,1040.9018076341288,-2.7955968764584736e-06,-1033.6635028169624,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540628927_TCTPV.4R5.B2_Align,TCTPV,PROTON,I
33,1540616232_TCTPH.4R2.B2_Align,0,1.40795,3.8058963253740643,3.62,-3.301286860740277,0.073433254956474,4.492966912347263,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540616232_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
34,1540626436_TCP.D6R7.B2_Align,0,163.15998181818185,1.6252530726023378,243.44500000000002,45831.65659775437,-3.3210909134477283e-06,-45696.957114182565,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540626436_TCP.D6R7.B2_Align,TCP,PROTON,I
35,1540634707_TCSG.D4L7.B1_Align,1,7.825625,2.8618714579715023,9.593,7.786693582773895,1.3609595043341,1.8761860134731734,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540634707_TCSG.D4L7.B1_Align,TCSG,PROTON,I
36,1540630038_TCTPH.4R2.B2_Align,0,1.5566000000000004,5.129686351587316,4.706,1.5510766071525393,1.4374761623471326,3.223987872913605,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540630038_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
37,1540616812_TCTPH.4R2.B2_Align,1,0.553005586592179,1.7505381267738829,3.077,0.57931087340838,3.207051156169017,2.497964298026956,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540616812_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
38,1540624884_TCSG.D4L7.B1_Align,1,7.276938775510203,1.9041806180821381,13.755999999999998,5.435656249641676,352.6036981775588,8.320343750334146,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540624884_TCSG.D4L7.B1_Align,TCSG,PROTON,I
39,1540634003_TCSG.D4L7.B1_Align,0,11.58889189189189,0.9492900583348923,83.079,-36.357692438454734,128.91124538351488,119.43669281516486,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540634003_TCSG.D4L7.B1_Align,TCSG,PROTON,I
40,1540630765_TCSP.A4L6.B2_Align,0,1.3526551724137934,4.224228003435981,5.0680000000000005,0.152100840336148,33.213773118936466,4.915899159663866,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540630765_TCSP.A4L6.B2_Align,TCSP,PROTON,I
41,1540621910_TCTPV.4R5.B2_Align,1,5.393354838709676,1.820302981496892,8.507,2.25001244313946,0.048402518150992925,3.158793164794339,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540621910_TCTPV.4R5.B2_Align,TCTPV,PROTON,I
42,1540632453_TCSG.D4L7.B1_Align,1,5.412041666666667,2.007790445563177,7.421,4.75161495194029,4.985531462601274,2.669426949612491,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540632453_TCSG.D4L7.B1_Align,TCSG,PROTON,I
43,1540625628_TCSG.D4R7.B2_Align,0,,1.208755610174188,1.629,0.3197796603888163,21.541235159169947,1.3092203396111863,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540625628_TCSG.D4R7.B2_Align,TCSG,PROTON,I
44,1540624810_TCP.D6L7.B1_Align,1,0.9253966480446945,3.115842287908659,9.412,0.9684193548380339,431.7987410257418,8.443580645161497,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540624810_TCP.D6L7.B1_Align,TCP,PROTON,I
45,1540633960_TCSG.D4L7.B1_Align,1,12.85904444444445,1.2881222030502961,53.938,-5.051545317855609,74.23887693959813,58.98954531785556,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540633960_TCSG.D4L7.B1_Align,TCSG,PROTON,I
46,1540624889_TCSG.D4L7.B1_Align,0,6.34608163265306,1.761367071725978,13.575,2.8846874723993254,472.6426813237576,10.690312527600652,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540624889_TCSG.D4L7.B1_Align,TCSG,PROTON,I
47,1540632919_TCSG.D4L7.B1_Align,0,1.4865769230769228,1.6857598999010215,4.5249999999999995,1.4188269705525216,2.0296769584302985,3.128333201997044,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540632919_TCSG.D4L7.B1_Align,TCSG,PROTON,I
48,1540632875_TCP.D6L7.B1_Align,1,10.476705882352942,3.03690142494363,15.023,10.532345516804035,1.6123568428762012,4.633127277376192,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540632875_TCP.D6L7.B1_Align,TCP,PROTON,I
49,1540632343_TCP.D6L7.B1_Align,0,,3.5430516623479464,1.991,1.0707314432535526,1.4968789577446089,0.9153174045071183,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540632343_TCP.D6L7.B1_Align,TCP,PROTON,I
50,1540616959_TCTPH.4R2.B2_Align,0,71.64050980392156,2.7869263686848758,153.85,-98.04454880515794,87.6273655198741,251.89454816785468,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540616959_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
51,1540637503_TCSP.A4L6.B2_Align,1,9.059049999999992,3.883796470077726,47.78399999999999,5.962823151410228,2.933326103942889,41.83237922704522,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540637503_TCSP.A4L6.B2_Align,TCSP,PROTON,I
52,1540631381_TCSP.A4L6.B2_Align,1,22.7955576923077,3.5769285961040924,44.345000000000006,20.203079577063374,1.162300945114653,24.53639165479568,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540631381_TCSP.A4L6.B2_Align,TCSP,PROTON,I
53,1540619770_TCTPH.4R2.B2_Align,1,2.6471249999999995,1.3150808813067654,5.611,0.392354036498113,229.03300619794808,5.218645963669866,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540619770_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
54,1540618573_TCTPH.4R2.B2_Align,1,2.0369682539682543,1.9769758943535665,18.643,-10.688526320076253,77.80375760167227,29.33152634354748,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540618573_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
55,1540630173_TCTPH.4R2.B2_Align,1,4.575906250000001,3.2049653266085527,7.602,0.9274689458553512,293.56791153400735,6.674531054140494,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540630173_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
56,1540631153_TCSP.A4L6.B2_Align,0,9.311444444444447,3.51459605917387,30.408,1504.968538475717,2.756754305138684e-06,-1485.697419352836,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540631153_TCSP.A4L6.B2_Align,TCSP,PROTON,I
57,1540631198_TCSP.A4L6.B2_Align,1,-0.0667374301676027,3.617684483829038,19.548,3.6013439448203415,0.07708398621902866,19.28761554839874,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540631198_TCSP.A4L6.B2_Align,TCSP,PROTON,I
58,1540625144_TCSG.D4L7.B1_Align,0,11.236196078431373,1.5037426351619239,18.462,5.481714285714295,33.030209599607325,12.980285714285714,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540625144_TCSG.D4L7.B1_Align,TCSG,PROTON,I
59,1540634687_TCSG.D4L7.B1_Align,0,7.945395833333333,1.9293830083584782,9.593,7.745597719541808,1.4659682870682043,1.9264123772252981,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540634687_TCSG.D4L7.B1_Align,TCSG,PROTON,I
60,1540620887_TCTPV.4R5.B2_Align,0,2.5210156249999995,3.5460447691151553,3.4389999999999996,1.01723008863355,28.464455545728846,2.421769911366439,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540620887_TCTPV.4R5.B2_Align,TCTPV,PROTON,I
61,1540636354_TCTPV.4R5.B2_Align,0,10.003020408163263,4.184332830149495,17.375999999999998,7.520760303700654,1.1588852598074957,10.516840681994468,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540636354_TCTPV.4R5.B2_Align,TCTPV,PROTON,I
62,1540633206_TCSG.D4L7.B1_Align,0,10.83828,1.4645389163801033,15.747,8.729209311864285,2.05546586218104,7.089672712362124,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540633206_TCSG.D4L7.B1_Align,TCSG,PROTON,I
63,1540621143_TCP.D6R7.B2_Align,1,-0.6033333333333333,1.8481449038167728,1.4480000000000002,-1.7446841938188458,0.01910618208970644,2.2812743858270403,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540621143_TCP.D6R7.B2_Align,TCP,PROTON,I
64,1540637560_TCSP.A4L6.B2_Align,0,3.694529411764705,3.869412082817261,56.653,-23.719860112264627,122.66496216474486,80.37286012062386,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540637560_TCSP.A4L6.B2_Align,TCSP,PROTON,I
65,1540619203_TCTPH.4R2.B2_Align,1,477.77778125,4.7726114063728495,637.12,289.46556403331124,0.02908087066788223,44.844994228811956,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540619203_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
66,1540629084_TCTPV.4R5.B2_Align,0,0.26946629213482964,3.5224044709851947,8.325999999999999,0.406664665049584,1.4120969517631297,7.955371657591464,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540629084_TCTPV.4R5.B2_Align,TCTPV,PROTON,I
67,1540630970_TCSP.A4L6.B2_Align,0,1.4896910112359558,3.771118416280339,9.412,1.6402817902611668,0.9446962424273998,7.880405490788944,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540630970_TCSP.A4L6.B2_Align,TCSP,PROTON,I
68,1540634183_TCSG.D4L7.B1_Align,0,8.235500000000002,0.7700730561713728,24.616,-63.89027835085842,252.13678444968895,88.50627833815408,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540634183_TCSG.D4L7.B1_Align,TCSG,PROTON,I
69,1540629290_TCTPV.4R5.B2_Align,1,7.068526315789473,1.6879173111450505,14.661,-6.639705035971218,42.91003491449612,21.300705035971223,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540629290_TCTPV.4R5.B2_Align,TCTPV,PROTON,I
70,1540622957_TCTPV.4R5.B2_Align,1,21.302054545454553,1.583900000828237,32.580000000000005,-3.9107868786923796,30.651582256269936,36.490786886642866,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540622957_TCTPV.4R5.B2_Align,TCTPV,PROTON,I
71,1540624998_TCSP.A4L6.B2_Align,1,123.31491489361703,2.819348580788785,189.869,115.87923714855981,0.0053988975742109,-14.962812413296632,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540624998_TCSP.A4L6.B2_Align,TCSP,PROTON,I
72,1540621001_TCTPV.4R5.B2_Align,0,2.1797142857142857,3.323825963616403,3.258,-0.08573684153186888,109.12990113837348,3.3437368421046165,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540621001_TCTPV.4R5.B2_Align,TCTPV,PROTON,I
73,1540624691_TCSG.D4L7.B1_Align,1,6.024714285714284,2.044193898823472,14.117999999999999,6.014302001242066,28.286322604250188,8.103697998757925,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540624691_TCSG.D4L7.B1_Align,TCSG,PROTON,I
74,1540616954_TCTPH.4R2.B2_Align,0,48.48057575757576,2.821762950041597,87.785,-25.710791014581538,173.8469971983648,113.49579069106022,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540616954_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
75,1540631528_TCP.D6L7.B1_Align,1,4.799250000000001,3.7334384489791725,6.697,4.302426411097466,1.7878879940456085,2.43806415081549,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540631528_TCP.D6L7.B1_Align,TCP,PROTON,I
76,1540618767_TCTPH.4R2.B2_Align,1,0.06415000000000004,2.151158792605398,0.7240000000000001,0.05708648183073814,20.877714733471738,0.666913513736669,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540618767_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
77,1540618767_TCTPH.4R2.B2_Align,0,0.06415000000000004,5.2777418150561575,0.7240000000000001,0.05708648183073814,20.877714733471738,0.666913513736669,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540618767_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
78,1540629089_TCTPV.4R5.B2_Align,1,-3.0166666666666657,1.9621447724279943,8.507,1.0133281342239844,1.374037788492221,7.628379009391254,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540629089_TCTPV.4R5.B2_Align,TCTPV,PROTON,I
79,1540624310_TCSP.A4L6.B2_Align,1,2.2926666666666655,3.1933437574605286,6.877999999999999,2.350199999999997,194.48154739940145,4.5278,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540624310_TCSP.A4L6.B2_Align,TCSP,PROTON,I
80,1540632277_TCP.D6L7.B1_Align,1,5.126399999999999,3.524477341725319,7.058999999999999,5.042913389103053,63.67778553506118,2.016086610900221,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540632277_TCP.D6L7.B1_Align,TCP,PROTON,I
81,1540622667_TCTPV.4R5.B2_Align,1,6.763366666666663,1.4420582070006733,22.987,3.8996561188367207,1.9861387376602078,19.152297798513125,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540622667_TCTPV.4R5.B2_Align,TCTPV,PROTON,I
82,1540629966_TCTPH.4R2.B2_Align,0,0.1474189944134081,6.15736545089618,1.4480000000000002,0.14257526718653707,22.731002426110354,1.3054247320952834,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540629966_TCTPH.4R2.B2_Align,TCTPH,PROTON,I
83,1540626166_TCSG.D4R7.B2_Align,0,1.2839687500000005,0.7983558274208754,6.335,-5.933390458934965,0.023889424560580724,9.149442821423497,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540626166_TCSG.D4R7.B2_Align,TCSG,PROTON,I
84,1540634971_TCSG.D4L7.B1_Align,1,12.340153846153846,2.646251005696362,15.747,12.472711993166426,145.25795869542165,3.2742880068335722,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540634971_TCSG.D4L7.B1_Align,TCSG,PROTON,I
85,1540621193_TCP.D6R7.B2_Align,1,0.8675263157894737,1.80635268237368,1.81,-2.2677104445254863,0.050370526612029315,2.4781508575727598,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540621193_TCP.D6R7.B2_Align,TCP,PROTON,I
86,1540621218_TCTPV.4R5.B2_Align,1,5.048153846153845,4.070859394983958,8.325999999999999,5.335210639400919,0.788228725732981,3.317970642286441,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540621218_TCTPV.4R5.B2_Align,TCTPV,PROTON,I
87,1540624600_TCSP.A4L6.B2_Align,1,75.61686363636363,2.1312932480858633,112.039,-3031.9998796193663,-2.849203685371533e-06,3075.087106706711,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540624600_TCSP.A4L6.B2_Align,TCSP,PROTON,I
88,1540635009_TCSG.D4L7.B1_Align,1,12.009137254901962,3.64314556445605,15.385,12.050015873015873,143.39423231653257,3.3349841269841267,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540635009_TCSG.D4L7.B1_Align,TCSG,PROTON,I
89,1540630845_TCSP.A4L6.B2_Align,0,1.3366153846153859,3.9844874811557047,7.602,0.8892439021206185,207.2185719603087,6.712756097794694,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540630845_TCSP.A4L6.B2_Align,TCSP,PROTON,I
90,1540637397_TCSP.A4L6.B2_Align,1,6.39721875,4.2505994700295116,28.235999999999997,-12.038848509324433,0.6832626568895303,39.44097252593206,/Users/gianmarcoricci/Google Drive/UNI/Thesis CERN/Data/Auto_data/2018_MD4/1540637397_TCSP.A4L6.B2_Align,TCSP,PROTON,I
