Timestamp,position,BLMTI.06L7.B1E10_TCP.B6L7.B1
1459608850910,2.695,2.1719999999999997e-06
1459608850920,2.695,7.240000000000001e-07
1459608850930,2.695,2.5340000000000002e-06
1459608850940,2.695,1.4480000000000002e-06
1459608850950,2.695,2.8960000000000003e-06
1459608850960,2.695,1.4480000000000002e-06
1459608850970,2.695,2.1719999999999997e-06
1459608850980,2.695,1.81e-06
1459608850990,2.695,1.81e-06
1459608851000,2.695,1.0859999999999999e-06
1459608851010,2.695,2.5340000000000002e-06
1459608851020,2.695,1.4480000000000002e-06
1459608851030,2.695,2.1719999999999997e-06
1459608851040,2.695,2.1719999999999997e-06
1459608851050,2.695,1.81e-06
1459608851060,2.695,3.258e-06
1459608851070,2.695,2.1719999999999997e-06
1459608851080,2.695,2.8960000000000003e-06
1459608851090,2.695,3.62e-06
1459608851100,2.695,2.5340000000000002e-06
1459608851110,2.695,4.706e-06
1459608851120,2.695,4.343999999999999e-06
1459608851130,2.695,7.24e-06
1459608851140,2.695,6.154e-06
1459608851150,2.695,8.687999999999999e-06
1459608851160,2.695,9.774e-06
1459608851170,2.695,1.3755999999999998e-05
1459608851180,2.695,1.0498e-05
1459608851190,2.695,1.1584000000000001e-05
1459608851200,2.695,8.326e-06
1459608851210,2.695,9.774e-06
1459608851220,2.695,9.05e-06
1459608851230,2.695,6.516e-06
1459608851240,2.695,5.43e-06
1459608851250,2.695,8.687999999999999e-06
1459608851260,2.695,8.326e-06
1459608851270,2.695,6.154e-06
1459608851280,2.695,6.516e-06
1459608851290,2.695,9.05e-06
1459608851300,2.695,6.877999999999999e-06
1459608851310,2.695,8.326e-06
1459608851320,2.695,6.516e-06
1459608851330,2.695,6.877999999999999e-06
1459608851340,2.695,4.706e-06
1459608851350,2.695,5.792000000000001e-06
1459608851360,2.695,4.706e-06
1459608851370,2.695,4.343999999999999e-06
1459608851380,2.695,4.706e-06
1459608851390,2.695,6.516e-06
1459608851400,2.695,4.706e-06
1459608851410,2.695,5.792000000000001e-06
1459608851420,2.695,4.706e-06
1459608851430,2.695,5.0680000000000004e-06
1459608851440,2.695,4.343999999999999e-06
1459608851450,2.695,4.343999999999999e-06
1459608851460,2.695,3.982e-06
1459608851470,2.695,4.343999999999999e-06
1459608851480,2.695,4.706e-06
1459608851490,2.695,5.0680000000000004e-06
1459608851500,2.695,5.0680000000000004e-06
1459608851510,2.695,7.24e-06
1459608851520,2.695,7.24e-06
1459608851530,2.695,7.964e-06
1459608851540,2.695,5.792000000000001e-06
1459608851550,2.695,1.086e-05
1459608851560,2.695,1.3394000000000001e-05
1459608851570,2.695,2.0272000000000002e-05
1459608851580,2.695,1.5204e-05
1459608851590,2.695,1.8100000000000003e-05
1459608851600,2.695,1.448e-05
1459608851610,2.695,1.5566e-05
1459608851620,2.695,8.326e-06
1459608851630,2.695,1.0136000000000001e-05
1459608851640,2.695,4.706e-06
1459608851650,2.695,5.43e-06
1459608851660,2.695,4.706e-06
