Timestamp,position,BLMTI.06L7.B1E10_TCP.B6L7.B1
1459608704080,2.815,3.982e-06
1459608704090,2.815,3.258e-06
1459608704100,2.815,2.5340000000000002e-06
1459608704110,2.815,3.62e-06
1459608704120,2.815,3.258e-06
1459608704130,2.815,3.62e-06
1459608704140,2.815,3.982e-06
1459608704150,2.815,2.8960000000000003e-06
1459608704160,2.815,5.43e-06
1459608704170,2.815,1.81e-06
1459608704180,2.815,5.0680000000000004e-06
1459608704190,2.815,2.1719999999999997e-06
1459608704200,2.815,6.877999999999999e-06
1459608704210,2.815,3.258e-06
1459608704220,2.815,8.326e-06
1459608704230,2.815,3.258e-06
1459608704240,2.815,7.602e-06
1459608704250,2.815,5.0680000000000004e-06
1459608704260,2.815,6.516e-06
1459608704270,2.815,3.982e-06
1459608704280,2.815,7.602e-06
1459608704290,2.815,5.43e-06
1459608704300,2.815,6.154e-06
1459608704310,2.815,5.0680000000000004e-06
1459608704320,2.815,5.43e-06
1459608704330,2.815,3.62e-06
1459608704340,2.815,5.0680000000000004e-06
1459608704350,2.815,3.258e-06
1459608704360,2.815,5.43e-06
1459608704370,2.815,2.5340000000000002e-06
1459608704380,2.815,5.43e-06
1459608704390,2.815,2.1719999999999997e-06
1459608704400,2.815,6.154e-06
1459608704410,2.815,2.8960000000000003e-06
1459608704420,2.815,8.326e-06
1459608704430,2.815,6.154e-06
1459608704440,2.815,1.1584000000000001e-05
1459608704450,2.815,8.687999999999999e-06
1459608704460,2.815,1.267e-05
1459608704470,2.815,8.326e-06
1459608704480,2.815,1.086e-05
1459608704490,2.815,7.964e-06
1459608704500,2.815,8.687999999999999e-06
1459608704510,2.815,6.154e-06
1459608704520,2.815,5.43e-06
1459608704530,2.815,5.43e-06
1459608704540,2.815,5.0680000000000004e-06
1459608704550,2.815,3.982e-06
1459608704560,2.815,5.43e-06
1459608704570,2.815,3.62e-06
1459608704580,2.815,6.516e-06
1459608704590,2.815,2.1719999999999997e-06
1459608704600,2.815,6.877999999999999e-06
