Timestamp,position,BLMTI.06L7.B2I10_TCLA.C6L7.B2
1459606571740,-1.465,6.877999999999999e-06
1459606571750,-1.465,8.687999999999999e-06
1459606571760,-1.465,5.43e-06
1459606571770,-1.465,1.0136000000000001e-05
1459606571780,-1.465,7.24e-06
1459606571790,-1.465,1.086e-05
1459606571800,-1.465,4.343999999999999e-06
1459606571810,-1.465,8.687999999999999e-06
1459606571820,-1.465,2.5340000000000002e-06
1459606571830,-1.465,3.982e-06
1459606571840,-1.465,3.6200000000000004e-07
1459606571850,-1.465,2.8960000000000003e-06
1459606571860,-1.465,7.240000000000001e-07
1459606571870,-1.465,7.240000000000001e-07
1459606571880,-1.465,0.0
1459606571890,-1.465,1.4480000000000002e-06
1459606571900,-1.465,1.0859999999999999e-06
1459606571910,-1.465,1.4480000000000002e-06
1459606571920,-1.465,3.6200000000000004e-07
1459606571930,-1.465,1.0859999999999999e-06
1459606571940,-1.465,1.0859999999999999e-06
1459606571950,-1.465,1.4480000000000002e-06
1459606571960,-1.465,2.1719999999999997e-06
1459606571970,-1.465,2.5340000000000002e-06
1459606571980,-1.465,1.4480000000000002e-06
1459606571990,-1.465,1.81e-06
1459606572000,-1.465,0.0
1459606572010,-1.465,1.81e-06
1459606572020,-1.465,3.6200000000000004e-07
1459606572030,-1.465,2.1719999999999997e-06
1459606572040,-1.465,0.0
1459606572050,-1.465,1.0859999999999999e-06
1459606572060,-1.465,1.0859999999999999e-06
1459606572070,-1.465,1.0859999999999999e-06
1459606572080,-1.465,1.0859999999999999e-06
1459606572090,-1.465,3.6200000000000004e-07
1459606572100,-1.465,7.240000000000001e-07
1459606572110,-1.465,3.6200000000000004e-07
1459606572120,-1.465,7.240000000000001e-07
1459606572130,-1.465,1.4480000000000002e-06
1459606572140,-1.465,7.240000000000001e-07
1459606572150,-1.465,1.0859999999999999e-06
1459606572160,-1.465,0.0
1459606572170,-1.465,7.240000000000001e-07
1459606572180,-1.465,1.0859999999999999e-06
1459606572190,-1.465,2.1719999999999997e-06
1459606572200,-1.465,0.0
1459606572210,-1.465,1.81e-06
1459606572220,-1.465,7.240000000000001e-07
1459606572230,-1.465,1.4480000000000002e-06
1459606572240,-1.465,3.6200000000000004e-07
1459606572250,-1.465,1.0859999999999999e-06
1459606572260,-1.465,0.0
1459606572270,-1.465,2.8960000000000003e-06
1459606572280,-1.465,3.6200000000000004e-07
1459606572290,-1.465,1.4480000000000002e-06
1459606572300,-1.465,1.0859999999999999e-06
1459606572310,-1.465,1.0859999999999999e-06
1459606572320,-1.465,1.4480000000000002e-06
1459606572330,-1.465,1.81e-06
1459606572340,-1.465,1.4480000000000002e-06
1459606572350,-1.465,4.343999999999999e-06
1459606572360,-1.465,3.62e-06
1459606572370,-1.465,8.326e-06
1459606572380,-1.465,4.706e-06
1459606572390,-1.465,1.086e-05
1459606572400,-1.465,5.792000000000001e-06
1459606572410,-1.465,1.1584000000000001e-05
1459606572420,-1.465,6.154e-06
1459606572430,-1.465,1.0136000000000001e-05
1459606572440,-1.465,5.0680000000000004e-06
1459606572450,-1.465,1.5204e-05
1459606572460,-1.465,7.964e-06
1459606572470,-1.465,1.4118e-05
1459606572480,-1.465,6.877999999999999e-06
1459606572490,-1.465,1.6652e-05
1459606572500,-1.465,1.267e-05
1459606572510,-1.465,2.2082e-05
1459606572520,-1.465,8.326e-06
1459606572530,-1.465,1.8824e-05
1459606572540,-1.465,6.154e-06
1459606572550,-1.465,5.0680000000000004e-06
1459606572560,-1.465,2.5340000000000002e-06
1459606572570,-1.465,1.81e-06
1459606572580,-1.465,1.81e-06
1459606572590,-1.465,7.240000000000001e-07
1459606572600,-1.465,7.240000000000001e-07
1459606572610,-1.465,3.6200000000000004e-07
1459606572620,-1.465,7.240000000000001e-07
1459606572630,-1.465,2.1719999999999997e-06
1459606572640,-1.465,7.240000000000001e-07
1459606572650,-1.465,5.792000000000001e-06
1459606572660,-1.465,2.8960000000000003e-06
1459606572670,-1.465,9.774e-06
1459606572680,-1.465,9.05e-06
1459606572690,-1.465,2.172e-05
1459606572700,-1.465,1.0136000000000001e-05
1459606572710,-1.465,1.1222e-05
1459606572720,-1.465,3.62e-06
1459606572730,-1.465,5.43e-06
1459606572740,-1.465,2.1719999999999997e-06
1459606572750,-1.465,3.258e-06
1459606572760,-1.465,7.240000000000001e-07
1459606572770,-1.465,2.1719999999999997e-06
1459606572780,-1.465,1.0859999999999999e-06
1459606572790,-1.465,1.4480000000000002e-06
1459606572800,-1.465,1.4480000000000002e-06
1459606572810,-1.465,2.5340000000000002e-06
1459606572820,-1.465,1.0859999999999999e-06
1459606572830,-1.465,1.81e-06
1459606572840,-1.465,1.4480000000000002e-06
1459606572850,-1.465,2.8960000000000003e-06
1459606572860,-1.465,1.81e-06
1459606572870,-1.465,1.0136000000000001e-05
1459606572880,-1.465,7.24e-06
1459606572890,-1.465,2.7874e-05
1459606572900,-1.465,3.0408e-05
1459606572910,-1.465,6.335e-05
1459606572920,-1.465,5.1766000000000005e-05
1459606572930,-1.465,9.1948e-05
1459606572940,-1.465,4.9232e-05
1459606572950,-1.465,4.887e-05
1459606572960,-1.465,1.2308e-05
1459606572970,-1.465,1.3394000000000001e-05
1459606572980,-1.465,5.0680000000000004e-06
1459606572990,-1.465,7.602e-06
1459606573000,-1.465,7.240000000000001e-07
1459606573010,-1.465,1.0859999999999999e-06
1459606573020,-1.465,1.81e-06
1459606573030,-1.465,2.1719999999999997e-06
1459606573040,-1.465,7.240000000000001e-07
1459606573050,-1.465,1.81e-06
1459606573060,-1.465,3.6200000000000004e-07
1459606573070,-1.465,2.1719999999999997e-06
1459606573080,-1.465,7.240000000000001e-07
1459606573090,-1.465,1.81e-06
1459606573100,-1.465,1.0859999999999999e-06
1459606573110,-1.465,2.1719999999999997e-06
1459606573120,-1.465,1.0859999999999999e-06
1459606573130,-1.465,4.706e-06
1459606573140,-1.465,1.81e-06
1459606573150,-1.465,4.706e-06
1459606573160,-1.465,1.4480000000000002e-06
1459606573170,-1.465,5.43e-06
1459606573180,-1.465,1.81e-06
1459606573190,-1.465,3.258e-06
1459606573200,-1.465,7.240000000000001e-07
1459606573210,-1.465,1.4480000000000002e-06
1459606573220,-1.465,1.0859999999999999e-06
1459606573230,-1.465,1.4480000000000002e-06
1459606573240,-1.465,7.240000000000001e-07
1459606573250,-1.465,7.240000000000001e-07
1459606573260,-1.465,1.0859999999999999e-06
1459606573270,-1.465,1.0859999999999999e-06
1459606573280,-1.465,1.4480000000000002e-06
1459606573290,-1.465,1.81e-06
1459606573300,-1.465,1.4480000000000002e-06
1459606573310,-1.465,2.8960000000000003e-06
1459606573320,-1.465,1.4480000000000002e-06
1459606573330,-1.465,4.343999999999999e-06
1459606573340,-1.465,1.0859999999999999e-06
1459606573350,-1.465,1.81e-06
1459606573360,-1.465,1.0859999999999999e-06
1459606573370,-1.465,1.4480000000000002e-06
1459606573380,-1.465,1.0859999999999999e-06
1459606573390,-1.465,1.4480000000000002e-06
1459606573400,-1.465,0.0
1459606573410,-1.465,7.240000000000001e-07
1459606573420,-1.465,3.6200000000000004e-07
1459606573430,-1.465,7.240000000000001e-07
1459606573440,-1.465,7.240000000000001e-07
1459606573450,-1.465,2.1719999999999997e-06
1459606573460,-1.465,2.5340000000000002e-06
1459606573470,-1.465,6.516e-06
1459606573480,-1.465,4.706e-06
1459606573490,-1.465,1.7014e-05
1459606573500,-1.465,9.05e-06
1459606573510,-1.465,1.448e-05
1459606573520,-1.465,2.5340000000000002e-06
1459606573530,-1.465,4.706e-06
1459606573540,-1.465,1.81e-06
1459606573550,-1.465,5.0680000000000004e-06
1459606573560,-1.465,1.0859999999999999e-06
1459606573570,-1.465,2.1719999999999997e-06
1459606573580,-1.465,0.0
1459606573590,-1.465,2.5340000000000002e-06
1459606573600,-1.465,3.6200000000000004e-07
1459606573610,-1.465,1.81e-06
1459606573620,-1.465,3.6200000000000004e-07
1459606573630,-1.465,1.4480000000000002e-06
1459606573640,-1.465,3.6200000000000004e-07
1459606573650,-1.465,1.81e-06
1459606573660,-1.465,7.240000000000001e-07
1459606573670,-1.465,7.240000000000001e-07
1459606573680,-1.465,7.240000000000001e-07
1459606573690,-1.465,1.0859999999999999e-06
1459606573700,-1.465,1.0859999999999999e-06
1459606573710,-1.465,1.4480000000000002e-06
1459606573720,-1.465,3.6200000000000004e-07
1459606573730,-1.465,1.4480000000000002e-06
1459606573740,-1.465,1.0859999999999999e-06
1459606573750,-1.465,1.81e-06
1459606573760,-1.465,0.0
1459606573770,-1.465,2.1719999999999997e-06
1459606573780,-1.465,7.240000000000001e-07
1459606573790,-1.465,2.5340000000000002e-06
1459606573800,-1.465,7.240000000000001e-07
1459606573810,-1.465,2.8960000000000003e-06
1459606573820,-1.465,1.0859999999999999e-06
1459606573830,-1.465,2.8960000000000003e-06
1459606573840,-1.465,3.6200000000000004e-07
1459606573850,-1.465,2.1719999999999997e-06
1459606573860,-1.465,1.0859999999999999e-06
1459606573870,-1.465,2.1719999999999997e-06
1459606573880,-1.465,7.240000000000001e-07
1459606573890,-1.465,2.5340000000000002e-06
1459606573900,-1.465,1.4480000000000002e-06
1459606573910,-1.465,1.0859999999999999e-06
1459606573920,-1.465,2.5340000000000002e-06
1459606573930,-1.465,1.81e-06
1459606573940,-1.465,1.0859999999999999e-06
1459606573950,-1.465,2.5340000000000002e-06
1459606573960,-1.465,1.0859999999999999e-06
1459606573970,-1.465,1.4480000000000002e-06
1459606573980,-1.465,1.4480000000000002e-06
1459606573990,-1.465,3.982e-06
1459606574000,-1.465,1.81e-06
1459606574010,-1.465,6.877999999999999e-06
1459606574020,-1.465,1.81e-06
1459606574030,-1.465,6.877999999999999e-06
1459606574040,-1.465,3.258e-06
1459606574050,-1.465,1.0498e-05
1459606574060,-1.465,3.982e-06
1459606574070,-1.465,7.602e-06
1459606574080,-1.465,1.0859999999999999e-06
1459606574090,-1.465,4.706e-06
1459606574100,-1.465,1.81e-06
1459606574110,-1.465,3.62e-06
1459606574120,-1.465,1.81e-06
1459606574130,-1.465,3.62e-06
1459606574140,-1.465,2.1719999999999997e-06
1459606574150,-1.465,3.258e-06
1459606574160,-1.465,2.1719999999999997e-06
1459606574170,-1.465,2.5340000000000002e-06
1459606574180,-1.465,7.240000000000001e-07
1459606574190,-1.465,1.81e-06
1459606574200,-1.465,7.240000000000001e-07
1459606574210,-1.465,2.1719999999999997e-06
1459606574220,-1.465,7.240000000000001e-07
1459606574230,-1.465,2.8960000000000003e-06
1459606574240,-1.465,3.6200000000000004e-07
1459606574250,-1.465,2.8960000000000003e-06
1459606574260,-1.465,7.240000000000001e-07
1459606574270,-1.465,2.5340000000000002e-06
1459606574280,-1.465,3.6200000000000004e-07
1459606574290,-1.465,2.1719999999999997e-06
1459606574300,-1.465,7.240000000000001e-07
1459606574310,-1.465,1.0859999999999999e-06
1459606574320,-1.465,3.6200000000000004e-07
1459606574330,-1.465,3.6200000000000004e-07
1459606574340,-1.465,1.0859999999999999e-06
1459606574350,-1.465,3.6200000000000004e-07
1459606574360,-1.465,1.0859999999999999e-06
1459606574370,-1.465,3.6200000000000004e-07
1459606574380,-1.465,7.240000000000001e-07
1459606574390,-1.465,1.4480000000000002e-06
1459606574400,-1.465,7.240000000000001e-07
1459606574410,-1.465,1.4480000000000002e-06
1459606574420,-1.465,0.0
1459606574430,-1.465,2.5340000000000002e-06
1459606574440,-1.465,1.81e-06
1459606574450,-1.465,5.43e-06
1459606574460,-1.465,2.1719999999999997e-06
1459606574470,-1.465,6.516e-06
1459606574480,-1.465,2.1719999999999997e-06
1459606574490,-1.465,9.774e-06
1459606574500,-1.465,4.706e-06
1459606574510,-1.465,1.0136000000000001e-05
1459606574520,-1.465,3.62e-06
1459606574530,-1.465,9.412e-06
1459606574540,-1.465,2.8960000000000003e-06
1459606574550,-1.465,2.5340000000000002e-06
1459606574560,-1.465,1.81e-06
1459606574570,-1.465,1.81e-06
1459606574580,-1.465,7.240000000000001e-07
1459606574590,-1.465,7.240000000000001e-07
1459606574600,-1.465,7.240000000000001e-07
1459606574610,-1.465,7.240000000000001e-07
1459606574620,-1.465,3.6200000000000004e-07
1459606574630,-1.465,7.240000000000001e-07
1459606574640,-1.465,3.6200000000000004e-07
1459606574650,-1.465,1.81e-06
1459606574660,-1.465,0.0
1459606574670,-1.465,2.1719999999999997e-06
1459606574680,-1.465,0.0
1459606574690,-1.465,1.4480000000000002e-06
1459606574700,-1.465,7.240000000000001e-07
1459606574710,-1.465,3.982e-06
1459606574720,-1.465,1.81e-06
1459606574730,-1.465,4.706e-06
1459606574740,-1.465,3.982e-06
1459606574750,-1.465,7.964e-06
1459606574760,-1.465,6.154e-06
1459606574770,-1.465,1.1222e-05
1459606574780,-1.465,5.0680000000000004e-06
1459606574790,-1.465,6.516e-06
1459606574800,-1.465,2.1719999999999997e-06
1459606574810,-1.465,2.5340000000000002e-06
1459606574820,-1.465,1.4480000000000002e-06
1459606574830,-1.465,2.1719999999999997e-06
1459606574840,-1.465,3.6200000000000004e-07
1459606574850,-1.465,1.81e-06
1459606574860,-1.465,0.0
1459606574870,-1.465,2.8960000000000003e-06
1459606574880,-1.465,7.240000000000001e-07
1459606574890,-1.465,2.5340000000000002e-06
1459606574900,-1.465,1.0859999999999999e-06
1459606574910,-1.465,3.258e-06
1459606574920,-1.465,1.81e-06
1459606574930,-1.465,3.982e-06
1459606574940,-1.465,3.258e-06
1459606574950,-1.465,3.62e-06
1459606574960,-1.465,1.0859999999999999e-06
1459606574970,-1.465,1.0859999999999999e-06
1459606574980,-1.465,2.1719999999999997e-06
1459606574990,-1.465,2.1719999999999997e-06
1459606575000,-1.465,1.0859999999999999e-06
1459606575010,-1.465,1.81e-06
1459606575020,-1.465,2.1719999999999997e-06
1459606575030,-1.465,5.43e-06
1459606575040,-1.465,3.982e-06
1459606575050,-1.465,1.1222e-05
1459606575060,-1.465,5.43e-06
1459606575070,-1.465,2.2082e-05
1459606575080,-1.465,1.629e-05
1459606575090,-1.465,3.1494e-05
1459606575100,-1.465,1.5566e-05
1459606575110,-1.465,2.715e-05
1459606575120,-1.465,1.0136000000000001e-05
1459606575130,-1.465,1.5566e-05
1459606575140,-1.465,7.602e-06
1459606575150,-1.465,1.1584000000000001e-05
1459606575160,-1.465,5.43e-06
1459606575170,-1.465,6.877999999999999e-06
1459606575180,-1.465,2.5340000000000002e-06
1459606575190,-1.465,3.258e-06
1459606575200,-1.465,1.81e-06
1459606575210,-1.465,2.5340000000000002e-06
1459606575220,-1.465,1.0859999999999999e-06
1459606575230,-1.465,7.240000000000001e-07
1459606575240,-1.465,1.0859999999999999e-06
1459606575250,-1.465,1.0859999999999999e-06
1459606575260,-1.465,3.6200000000000004e-07
1459606575270,-1.465,1.4480000000000002e-06
1459606575280,-1.465,3.6200000000000004e-07
1459606575290,-1.465,7.240000000000001e-07
1459606575300,-1.465,7.240000000000001e-07
1459606575310,-1.465,1.0859999999999999e-06
1459606575320,-1.465,3.6200000000000004e-07
1459606575330,-1.465,7.240000000000001e-07
1459606575340,-1.465,3.6200000000000004e-07
1459606575350,-1.465,1.0859999999999999e-06
1459606575360,-1.465,0.0
1459606575370,-1.465,1.0859999999999999e-06
1459606575380,-1.465,7.240000000000001e-07
1459606575390,-1.465,1.81e-06
1459606575400,-1.465,0.0
1459606575410,-1.465,1.81e-06
1459606575420,-1.465,3.6200000000000004e-07
1459606575430,-1.465,1.0859999999999999e-06
1459606575440,-1.465,3.6200000000000004e-07
1459606575450,-1.465,1.0859999999999999e-06
1459606575460,-1.465,7.240000000000001e-07
1459606575470,-1.465,7.240000000000001e-07
1459606575480,-1.465,3.6200000000000004e-07
1459606575490,-1.465,7.240000000000001e-07
1459606575500,-1.465,7.240000000000001e-07
1459606575510,-1.465,7.240000000000001e-07
1459606575520,-1.465,1.0859999999999999e-06
1459606575530,-1.465,1.0859999999999999e-06
1459606575540,-1.465,3.6200000000000004e-07
1459606575550,-1.465,2.5340000000000002e-06
1459606575560,-1.465,3.6200000000000004e-07
1459606575570,-1.465,2.5340000000000002e-06
1459606575580,-1.465,0.0
1459606575590,-1.465,2.5340000000000002e-06
1459606575600,-1.465,3.6200000000000004e-07
1459606575610,-1.465,1.4480000000000002e-06
1459606575620,-1.465,3.6200000000000004e-07
1459606575630,-1.465,1.4480000000000002e-06
1459606575640,-1.465,7.240000000000001e-07
1459606575650,-1.465,1.4480000000000002e-06
1459606575660,-1.465,3.6200000000000004e-07
1459606575670,-1.465,1.4480000000000002e-06
1459606575680,-1.465,7.240000000000001e-07
1459606575690,-1.465,1.0859999999999999e-06
1459606575700,-1.465,1.4480000000000002e-06
1459606575710,-1.465,2.5340000000000002e-06
1459606575720,-1.465,2.5340000000000002e-06
1459606575730,-1.465,7.24e-06
1459606575740,-1.465,3.982e-06
1459606575750,-1.465,1.1584000000000001e-05
1459606575760,-1.465,4.706e-06
1459606575770,-1.465,9.774e-06
1459606575780,-1.465,2.5340000000000002e-06
1459606575790,-1.465,9.05e-06
1459606575800,-1.465,2.5340000000000002e-06
1459606575810,-1.465,6.516e-06
1459606575820,-1.465,2.1719999999999997e-06
1459606575830,-1.465,2.5340000000000002e-06
1459606575840,-1.465,0.0
1459606575850,-1.465,2.1719999999999997e-06
1459606575860,-1.465,0.0
1459606575870,-1.465,1.81e-06
1459606575880,-1.465,7.240000000000001e-07
1459606575890,-1.465,1.0859999999999999e-06
1459606575900,-1.465,1.81e-06
1459606575910,-1.465,3.6200000000000004e-07
1459606575920,-1.465,1.81e-06
1459606575930,-1.465,1.4480000000000002e-06
1459606575940,-1.465,7.240000000000001e-07
1459606575950,-1.465,2.1719999999999997e-06
1459606575960,-1.465,2.5340000000000002e-06
1459606575970,-1.465,4.706e-06
1459606575980,-1.465,2.8960000000000003e-06
1459606575990,-1.465,5.792000000000001e-06
1459606576000,-1.465,2.5340000000000002e-06
1459606576010,-1.465,5.792000000000001e-06
1459606576020,-1.465,1.0859999999999999e-06
1459606576030,-1.465,2.8960000000000003e-06
1459606576040,-1.465,1.0859999999999999e-06
1459606576050,-1.465,2.5340000000000002e-06
1459606576060,-1.465,3.6200000000000004e-07
1459606576070,-1.465,2.8960000000000003e-06
1459606576080,-1.465,7.240000000000001e-07
1459606576090,-1.465,2.1719999999999997e-06
1459606576100,-1.465,1.0859999999999999e-06
1459606576110,-1.465,2.1719999999999997e-06
1459606576120,-1.465,1.4480000000000002e-06
1459606576130,-1.465,1.81e-06
1459606576140,-1.465,1.0859999999999999e-06
1459606576150,-1.465,3.62e-06
1459606576160,-1.465,3.982e-06
1459606576170,-1.465,8.687999999999999e-06
1459606576180,-1.465,6.877999999999999e-06
1459606576190,-1.465,2.2444e-05
1459606576200,-1.465,1.3755999999999998e-05
1459606576210,-1.465,3.0408e-05
1459606576220,-1.465,1.086e-05
1459606576230,-1.465,2.1358e-05
1459606576240,-1.465,7.964e-06
1459606576250,-1.465,1.4118e-05
1459606576260,-1.465,3.982e-06
1459606576270,-1.465,6.154e-06
1459606576280,-1.465,2.1719999999999997e-06
1459606576290,-1.465,2.1719999999999997e-06
1459606576300,-1.465,1.4480000000000002e-06
1459606576310,-1.465,7.240000000000001e-07
1459606576320,-1.465,7.240000000000001e-07
1459606576330,-1.465,3.6200000000000004e-07
1459606576340,-1.465,1.4480000000000002e-06
1459606576350,-1.465,1.0859999999999999e-06
1459606576360,-1.465,3.6200000000000004e-07
1459606576370,-1.465,3.6200000000000004e-07
1459606576380,-1.465,7.240000000000001e-07
1459606576390,-1.465,7.240000000000001e-07
1459606576400,-1.465,7.240000000000001e-07
1459606576410,-1.465,1.0859999999999999e-06
1459606576420,-1.465,7.240000000000001e-07
1459606576430,-1.465,1.0859999999999999e-06
1459606576440,-1.465,7.240000000000001e-07
1459606576450,-1.465,1.81e-06
1459606576460,-1.465,3.6200000000000004e-07
1459606576470,-1.465,2.1719999999999997e-06
1459606576480,-1.465,3.6200000000000004e-07
1459606576490,-1.465,1.81e-06
1459606576500,-1.465,1.0859999999999999e-06
1459606576510,-1.465,1.81e-06
1459606576520,-1.465,3.6200000000000004e-07
1459606576530,-1.465,1.81e-06
1459606576540,-1.465,7.240000000000001e-07
1459606576550,-1.465,0.0
1459606576560,-1.465,1.81e-06
1459606576570,-1.465,3.6200000000000004e-07
1459606576580,-1.465,7.240000000000001e-07
1459606576590,-1.465,7.240000000000001e-07
1459606576600,-1.465,1.0859999999999999e-06
1459606576610,-1.465,7.240000000000001e-07
1459606576620,-1.465,1.0859999999999999e-06
1459606576630,-1.465,2.1719999999999997e-06
1459606576640,-1.465,0.0
1459606576650,-1.465,2.5340000000000002e-06
1459606576660,-1.465,3.6200000000000004e-07
1459606576670,-1.465,3.258e-06
1459606576680,-1.465,1.0859999999999999e-06
1459606576690,-1.465,4.706e-06
1459606576700,-1.465,1.4480000000000002e-06
1459606576710,-1.465,3.258e-06
1459606576720,-1.465,7.240000000000001e-07
1459606576730,-1.465,1.81e-06
1459606576740,-1.465,1.0859999999999999e-06
1459606576750,-1.465,1.81e-06
1459606576760,-1.465,1.4480000000000002e-06
1459606576770,-1.465,1.4480000000000002e-06
1459606576780,-1.465,2.1719999999999997e-06
1459606576790,-1.465,1.0859999999999999e-06
1459606576800,-1.465,2.1719999999999997e-06
1459606576810,-1.465,2.1719999999999997e-06
