Timestamp,position,BLMTI.06R7.B2I10_TCP.D6R7.B2
1459605602830,2.975,7.240000000000001e-07
1459605602840,2.975,7.240000000000001e-07
1459605602850,2.975,7.240000000000001e-07
1459605602860,2.975,7.240000000000001e-07
1459605602870,2.975,3.6200000000000004e-07
1459605602880,2.975,7.240000000000001e-07
1459605602890,2.975,7.240000000000001e-07
1459605602900,2.975,1.4480000000000002e-06
1459605602910,2.975,7.240000000000001e-07
1459605602920,2.975,0.0
1459605602930,2.975,1.0859999999999999e-06
1459605602940,2.975,7.240000000000001e-07
1459605602950,2.975,3.6200000000000004e-07
1459605602960,2.975,0.0
1459605602970,2.975,1.4480000000000002e-06
1459605602980,2.975,3.6200000000000004e-07
1459605602990,2.975,1.0859999999999999e-06
1459605603000,2.975,7.240000000000001e-07
1459605603010,2.975,3.6200000000000004e-07
1459605603020,2.975,7.240000000000001e-07
1459605603030,2.975,7.240000000000001e-07
1459605603040,2.975,3.6200000000000004e-07
1459605603050,2.975,7.240000000000001e-07
1459605603060,2.975,0.0
1459605603070,2.975,7.240000000000001e-07
1459605603080,2.975,7.240000000000001e-07
1459605603090,2.975,7.240000000000001e-07
1459605603100,2.975,7.240000000000001e-07
1459605603110,2.975,7.240000000000001e-07
1459605603120,2.975,3.6200000000000004e-07
1459605603130,2.975,1.0859999999999999e-06
1459605603140,2.975,1.0859999999999999e-06
1459605603150,2.975,7.240000000000001e-07
1459605603160,2.975,7.240000000000001e-07
1459605603170,2.975,1.81e-06
1459605603180,2.975,3.6200000000000004e-07
1459605603190,2.975,1.0859999999999999e-06
1459605603200,2.975,1.0859999999999999e-06
1459605603210,2.975,7.240000000000001e-07
1459605603220,2.975,1.0859999999999999e-06
1459605603230,2.975,7.240000000000001e-07
1459605603240,2.975,1.0859999999999999e-06
1459605603250,2.975,3.6200000000000004e-07
1459605603260,2.975,3.6200000000000004e-07
1459605603270,2.975,7.240000000000001e-07
1459605603280,2.975,0.0
1459605603290,2.975,1.0859999999999999e-06
1459605603300,2.975,1.4480000000000002e-06
1459605603310,2.975,1.0859999999999999e-06
1459605603320,2.975,2.1719999999999997e-06
1459605603330,2.975,2.8960000000000003e-06
1459605603340,2.975,2.1719999999999997e-06
1459605603350,2.975,2.1719999999999997e-06
1459605603360,2.975,1.81e-06
1459605603370,2.975,1.4480000000000002e-06
1459605603380,2.975,7.240000000000001e-07
1459605603390,2.975,1.0859999999999999e-06
1459605603400,2.975,3.6200000000000004e-07
1459605603410,2.975,3.6200000000000004e-07
1459605603420,2.975,7.240000000000001e-07
