Timestamp,position,BLMTI.06R7.B2I10_TCP.B6R7.B2
1459607169910,-8.905,5.0680000000000004e-06
1459607169920,-8.905,8.326e-06
1459607169930,-8.905,5.0680000000000004e-06
1459607169940,-8.905,9.412e-06
1459607169950,-8.905,7.964e-06
1459607169960,-8.905,7.964e-06
1459607169970,-8.905,9.05e-06
1459607169980,-8.905,9.774e-06
1459607169990,-8.905,6.516e-06
1459607170000,-8.905,7.24e-06
1459607170010,-8.905,3.982e-06
1459607170020,-8.905,7.24e-06
1459607170030,-8.905,2.8960000000000003e-06
1459607170040,-8.905,6.516e-06
1459607170050,-8.905,1.81e-06
1459607170060,-8.905,5.0680000000000004e-06
1459607170070,-8.905,2.5340000000000002e-06
1459607170080,-8.905,6.877999999999999e-06
1459607170090,-8.905,3.62e-06
1459607170100,-8.905,9.05e-06
1459607170110,-8.905,4.706e-06
1459607170120,-8.905,9.412e-06
1459607170130,-8.905,1.086e-05
1459607170140,-8.905,1.448e-05
1459607170150,-8.905,9.774e-06
1459607170160,-8.905,1.1222e-05
1459607170170,-8.905,6.516e-06
1459607170180,-8.905,6.877999999999999e-06
1459607170190,-8.905,6.877999999999999e-06
1459607170200,-8.905,6.877999999999999e-06
1459607170210,-8.905,4.343999999999999e-06
1459607170220,-8.905,5.0680000000000004e-06
1459607170230,-8.905,2.1719999999999997e-06
1459607170240,-8.905,4.343999999999999e-06
1459607170250,-8.905,2.5340000000000002e-06
1459607170260,-8.905,6.877999999999999e-06
1459607170270,-8.905,7.240000000000001e-07
1459607170280,-8.905,4.706e-06
1459607170290,-8.905,1.4480000000000002e-06
1459607170300,-8.905,3.258e-06
1459607170310,-8.905,1.81e-06
1459607170320,-8.905,3.982e-06
1459607170330,-8.905,1.0859999999999999e-06
1459607170340,-8.905,5.0680000000000004e-06
1459607170350,-8.905,1.4480000000000002e-06
1459607170360,-8.905,4.343999999999999e-06
1459607170370,-8.905,1.81e-06
1459607170380,-8.905,4.343999999999999e-06
1459607170390,-8.68,1.4480000000000002e-06
1459607170400,-8.68,4.706e-06
1459607170410,-8.68,1.81e-06
1459607170420,-8.68,3.62e-06
1459607170430,-8.68,1.4480000000000002e-06
1459607170440,-8.68,4.706e-06
1459607170450,-8.68,1.0859999999999999e-06
1459607170460,-8.68,5.0680000000000004e-06
1459607170470,-8.68,1.0859999999999999e-06
1459607170480,-8.68,4.706e-06
1459607170490,-8.68,7.240000000000001e-07
1459607170500,-8.68,5.0680000000000004e-06
1459607170510,-8.68,1.0859999999999999e-06
1459607170520,-8.68,4.343999999999999e-06
1459607170530,-8.68,1.81e-06
1459607170540,-8.68,3.62e-06
