Timestamp,position,BLMTI.06L7.B2I10_TCLA.B6L7.B2
1459604101820,-7.765,1.0859999999999999e-06
1459604101830,-7.765,1.4480000000000002e-06
1459604101840,-7.765,1.81e-06
1459604101850,-7.765,1.81e-06
1459604101860,-7.765,2.8960000000000003e-06
1459604101870,-7.765,1.0859999999999999e-06
1459604101880,-7.765,1.4480000000000002e-06
1459604101890,-7.765,1.81e-06
1459604101900,-7.765,1.0859999999999999e-06
1459604101910,-7.765,3.6200000000000004e-07
1459604101920,-7.765,1.0859999999999999e-06
1459604101930,-7.765,7.240000000000001e-07
1459604101940,-7.765,7.240000000000001e-07
1459604101950,-7.765,3.6200000000000004e-07
1459604101960,-7.765,7.240000000000001e-07
1459604101970,-7.765,7.240000000000001e-07
1459604101980,-7.765,7.240000000000001e-07
1459604101990,-7.765,0.0
1459604102000,-7.765,3.6200000000000004e-07
1459604102010,-7.765,3.6200000000000004e-07
1459604102020,-7.765,7.240000000000001e-07
1459604102030,-7.765,0.0
1459604102040,-7.765,1.4480000000000002e-06
1459604102050,-7.765,0.0
1459604102060,-7.765,7.240000000000001e-07
1459604102070,-7.765,3.6200000000000004e-07
1459604102080,-7.765,7.240000000000001e-07
1459604102090,-7.765,3.6200000000000004e-07
1459604102100,-7.765,3.6200000000000004e-07
1459604102110,-7.765,1.0859999999999999e-06
1459604102120,-7.765,7.240000000000001e-07
1459604102130,-7.765,3.6200000000000004e-07
1459604102140,-7.765,7.240000000000001e-07
1459604102150,-7.765,1.0859999999999999e-06
1459604102160,-7.765,3.6200000000000004e-07
1459604102170,-7.765,3.6200000000000004e-07
1459604102180,-7.765,7.240000000000001e-07
1459604102190,-7.765,3.6200000000000004e-07
1459604102200,-7.765,1.0859999999999999e-06
1459604102210,-7.765,1.0859999999999999e-06
1459604102220,-7.765,1.0859999999999999e-06
1459604102230,-7.765,1.0859999999999999e-06
1459604102240,-7.765,3.6200000000000004e-07
1459604102250,-7.765,3.6200000000000004e-07
1459604102260,-7.765,7.240000000000001e-07
1459604102270,-7.765,3.6200000000000004e-07
1459604102280,-7.765,1.0859999999999999e-06
1459604102290,-7.765,7.240000000000001e-07
1459604102300,-7.765,2.5340000000000002e-06
1459604102310,-7.765,1.0859999999999999e-06
1459604102320,-7.765,2.5340000000000002e-06
1459604102330,-7.765,3.6200000000000004e-07
1459604102340,-7.765,3.6200000000000004e-07
1459604102350,-7.765,7.240000000000001e-07
1459604102360,-7.765,7.240000000000001e-07
1459604102370,-7.765,3.6200000000000004e-07
1459604102380,-7.765,7.240000000000001e-07
1459604102390,-7.765,3.6200000000000004e-07
1459604102400,-7.765,1.4480000000000002e-06
1459604102410,-7.765,1.0859999999999999e-06
1459604102420,-7.765,7.240000000000001e-07
1459604102430,-7.765,1.4480000000000002e-06
1459604102440,-7.765,1.81e-06
1459604102450,-7.765,1.4480000000000002e-06
1459604102460,-7.765,1.4480000000000002e-06
1459604102470,-7.765,1.81e-06
1459604102480,-7.765,2.1719999999999997e-06
1459604102490,-7.765,1.4480000000000002e-06
1459604102500,-7.765,2.5340000000000002e-06
1459604102510,-7.765,2.1719999999999997e-06
1459604102520,-7.765,2.5340000000000002e-06
1459604102530,-7.765,2.1719999999999997e-06
1459604102540,-7.765,2.5340000000000002e-06
1459604102550,-7.765,1.81e-06
1459604102560,-7.765,1.81e-06
1459604102570,-7.765,7.240000000000001e-07
1459604102580,-7.765,1.4480000000000002e-06
1459604102590,-7.765,7.240000000000001e-07
1459604102600,-7.765,1.0859999999999999e-06
1459604102610,-7.765,7.240000000000001e-07
1459604102620,-7.765,1.0859999999999999e-06
1459604102630,-7.765,3.6200000000000004e-07
1459604102640,-7.765,1.0859999999999999e-06
1459604102650,-7.765,7.240000000000001e-07
1459604102660,-7.765,7.240000000000001e-07
1459604102670,-7.765,7.240000000000001e-07
1459604102680,-7.765,3.6200000000000004e-07
1459604102690,-7.765,3.6200000000000004e-07
1459604102700,-7.765,1.0859999999999999e-06
1459604102710,-7.765,3.6200000000000004e-07
1459604102720,-7.765,0.0
1459604102730,-7.765,3.6200000000000004e-07
1459604102740,-7.765,1.0859999999999999e-06
1459604102750,-7.765,3.6200000000000004e-07
1459604102760,-7.765,3.6200000000000004e-07
1459604102770,-7.765,3.6200000000000004e-07
1459604102780,-7.765,1.0859999999999999e-06
1459604102790,-7.765,3.6200000000000004e-07
1459604102800,-7.765,7.240000000000001e-07
1459604102810,-7.765,3.6200000000000004e-07
1459604102820,-7.765,0.0
1459604102830,-7.765,3.6200000000000004e-07
1459604102840,-7.765,3.6200000000000004e-07
1459604102850,-7.765,1.0859999999999999e-06
1459604102860,-7.765,3.6200000000000004e-07
1459604102870,-7.765,1.0859999999999999e-06
1459604102880,-7.765,7.240000000000001e-07
1459604102890,-7.765,3.6200000000000004e-07
1459604102900,-7.765,3.6200000000000004e-07
1459604102910,-7.765,7.240000000000001e-07
1459604102920,-7.765,1.0859999999999999e-06
1459604102930,-7.765,7.240000000000001e-07
1459604102940,-7.765,3.6200000000000004e-07
1459604102950,-7.765,1.0859999999999999e-06
1459604102960,-7.765,3.6200000000000004e-07
1459604102970,-7.765,7.240000000000001e-07
1459604102980,-7.765,1.0859999999999999e-06
1459604102990,-7.765,7.240000000000001e-07
1459604103000,-7.765,1.0859999999999999e-06
1459604103010,-7.765,1.0859999999999999e-06
1459604103020,-7.765,3.6200000000000004e-07
1459604103030,-7.765,1.4480000000000002e-06
1459604103040,-7.765,1.0859999999999999e-06
1459604103050,-7.765,1.0859999999999999e-06
1459604103060,-7.765,2.1719999999999997e-06
1459604103070,-7.765,1.0859999999999999e-06
1459604103080,-7.765,1.4480000000000002e-06
1459604103090,-7.765,1.0859999999999999e-06
1459604103100,-7.765,1.4480000000000002e-06
1459604103110,-7.765,3.6200000000000004e-07
1459604103120,-7.765,1.0859999999999999e-06
1459604103130,-7.765,3.6200000000000004e-07
1459604103140,-7.765,1.4480000000000002e-06
1459604103150,-7.765,7.240000000000001e-07
1459604103160,-7.765,0.0
1459604103170,-7.765,7.240000000000001e-07
1459604103180,-7.765,1.0859999999999999e-06
1459604103190,-7.765,1.0859999999999999e-06
1459604103200,-7.765,0.0
1459604103210,-7.765,7.240000000000001e-07
1459604103220,-7.765,7.240000000000001e-07
1459604103230,-7.765,3.6200000000000004e-07
1459604103240,-7.765,3.6200000000000004e-07
1459604103250,-7.765,7.240000000000001e-07
1459604103260,-7.765,3.6200000000000004e-07
1459604103270,-7.765,3.6200000000000004e-07
1459604103280,-7.765,3.6200000000000004e-07
1459604103290,-7.765,1.0859999999999999e-06
1459604103300,-7.765,0.0
1459604103310,-7.765,1.0859999999999999e-06
1459604103320,-7.765,1.0859999999999999e-06
1459604103330,-7.765,3.6200000000000004e-07
1459604103340,-7.765,3.6200000000000004e-07
1459604103350,-7.765,7.240000000000001e-07
1459604103360,-7.765,0.0
1459604103370,-7.765,7.240000000000001e-07
1459604103380,-7.765,7.240000000000001e-07
1459604103390,-7.765,0.0
1459604103400,-7.765,1.0859999999999999e-06
1459604103410,-7.765,3.6200000000000004e-07
1459604103420,-7.765,7.240000000000001e-07
1459604103430,-7.765,7.240000000000001e-07
1459604103440,-7.765,7.240000000000001e-07
1459604103450,-7.765,0.0
1459604103460,-7.765,7.240000000000001e-07
1459604103470,-7.765,7.240000000000001e-07
1459604103480,-7.765,7.240000000000001e-07
1459604103490,-7.765,7.240000000000001e-07
1459604103500,-7.765,7.240000000000001e-07
1459604103510,-7.765,3.6200000000000004e-07
1459604103520,-7.765,7.240000000000001e-07
1459604103530,-7.765,1.0859999999999999e-06
1459604103540,-7.765,0.0
1459604103550,-7.765,3.6200000000000004e-07
1459604103560,-7.765,7.240000000000001e-07
1459604103570,-7.765,3.6200000000000004e-07
1459604103580,-7.765,3.6200000000000004e-07
1459604103590,-7.765,3.6200000000000004e-07
1459604103600,-7.765,1.0859999999999999e-06
1459604103610,-7.765,7.240000000000001e-07
1459604103620,-7.765,7.240000000000001e-07
1459604103630,-7.765,7.240000000000001e-07
1459604103640,-7.765,1.4480000000000002e-06
1459604103650,-7.765,1.0859999999999999e-06
1459604103660,-7.765,7.240000000000001e-07
1459604103670,-7.765,7.240000000000001e-07
1459604103680,-7.765,1.0859999999999999e-06
1459604103690,-7.765,7.240000000000001e-07
1459604103700,-7.765,3.6200000000000004e-07
1459604103710,-7.765,3.6200000000000004e-07
1459604103720,-7.765,1.0859999999999999e-06
1459604103730,-7.765,3.6200000000000004e-07
1459604103740,-7.765,7.240000000000001e-07
1459604103750,-7.765,3.6200000000000004e-07
1459604103760,-7.765,7.240000000000001e-07
1459604103770,-7.765,7.240000000000001e-07
1459604103780,-7.765,3.6200000000000004e-07
1459604103790,-7.765,7.240000000000001e-07
1459604103800,-7.765,3.6200000000000004e-07
1459604103810,-7.765,7.240000000000001e-07
1459604103820,-7.765,3.6200000000000004e-07
1459604103830,-7.765,1.0859999999999999e-06
1459604103840,-7.765,1.0859999999999999e-06
1459604103850,-7.765,3.6200000000000004e-07
1459604103860,-7.765,3.6200000000000004e-07
1459604103870,-7.765,0.0
1459604103880,-7.765,3.6200000000000004e-07
1459604103890,-7.765,7.240000000000001e-07
1459604103900,-7.765,7.240000000000001e-07
1459604103910,-7.765,7.240000000000001e-07
1459604103920,-7.765,3.6200000000000004e-07
1459604103930,-7.765,7.240000000000001e-07
1459604103940,-7.765,3.6200000000000004e-07
1459604103950,-7.765,1.0859999999999999e-06
1459604103960,-7.765,3.6200000000000004e-07
1459604103970,-7.765,7.240000000000001e-07
1459604103980,-7.765,1.0859999999999999e-06
1459604103990,-7.765,7.240000000000001e-07
1459604104000,-7.765,1.0859999999999999e-06
1459604104010,-7.765,7.240000000000001e-07
1459604104020,-7.765,0.0
1459604104030,-7.765,7.240000000000001e-07
1459604104040,-7.765,3.6200000000000004e-07
1459604104050,-7.765,3.6200000000000004e-07
1459604104060,-7.765,7.240000000000001e-07
1459604104070,-7.765,7.240000000000001e-07
1459604104080,-7.765,7.240000000000001e-07
1459604104090,-7.765,7.240000000000001e-07
1459604104100,-7.765,7.240000000000001e-07
1459604104110,-7.765,0.0
1459604104120,-7.765,7.240000000000001e-07
1459604104130,-7.765,7.240000000000001e-07
1459604104140,-7.765,0.0
1459604104150,-7.765,1.0859999999999999e-06
1459604104160,-7.765,7.240000000000001e-07
1459604104170,-7.765,1.4480000000000002e-06
1459604104180,-7.765,7.240000000000001e-07
1459604104190,-7.765,1.0859999999999999e-06
1459604104200,-7.765,7.240000000000001e-07
1459604104210,-7.765,1.0859999999999999e-06
1459604104220,-7.765,1.4480000000000002e-06
1459604104230,-7.765,7.240000000000001e-07
1459604104240,-7.765,1.0859999999999999e-06
1459604104250,-7.765,3.6200000000000004e-07
1459604104260,-7.765,1.0859999999999999e-06
1459604104270,-7.765,0.0
1459604104280,-7.765,3.6200000000000004e-07
1459604104290,-7.765,7.240000000000001e-07
1459604104300,-7.765,3.6200000000000004e-07
1459604104310,-7.765,0.0
1459604104320,-7.765,3.6200000000000004e-07
1459604104330,-7.765,7.240000000000001e-07
1459604104340,-7.765,3.6200000000000004e-07
1459604104350,-7.765,0.0
1459604104360,-7.765,3.6200000000000004e-07
1459604104370,-7.765,3.6200000000000004e-07
1459604104380,-7.765,7.240000000000001e-07
1459604104390,-7.765,3.6200000000000004e-07
1459604104400,-7.765,7.240000000000001e-07
1459604104410,-7.765,0.0
1459604104420,-7.765,1.0859999999999999e-06
1459604104430,-7.765,7.240000000000001e-07
1459604104440,-7.765,3.6200000000000004e-07
1459604104450,-7.765,7.240000000000001e-07
1459604104460,-7.765,7.240000000000001e-07
1459604104470,-7.765,0.0
1459604104480,-7.765,3.6200000000000004e-07
1459604104490,-7.765,1.0859999999999999e-06
1459604104500,-7.765,3.6200000000000004e-07
1459604104510,-7.765,3.6200000000000004e-07
1459604104520,-7.765,1.0859999999999999e-06
1459604104530,-7.765,1.4480000000000002e-06
1459604104540,-7.765,3.6200000000000004e-07
1459604104550,-7.765,3.6200000000000004e-07
1459604104560,-7.765,7.240000000000001e-07
1459604104570,-7.765,7.240000000000001e-07
1459604104580,-7.765,1.4480000000000002e-06
1459604104590,-7.765,0.0
1459604104600,-7.765,7.240000000000001e-07
1459604104610,-7.765,1.0859999999999999e-06
1459604104620,-7.765,3.6200000000000004e-07
1459604104630,-7.765,7.240000000000001e-07
1459604104640,-7.765,7.240000000000001e-07
1459604104650,-7.765,7.240000000000001e-07
1459604104660,-7.765,0.0
1459604104670,-7.765,3.6200000000000004e-07
1459604104680,-7.765,0.0
1459604104690,-7.765,3.6200000000000004e-07
1459604104700,-7.765,3.6200000000000004e-07
1459604104710,-7.765,7.240000000000001e-07
1459604104720,-7.765,3.6200000000000004e-07
1459604104730,-7.765,3.6200000000000004e-07
1459604104740,-7.765,1.0859999999999999e-06
1459604104750,-7.765,3.6200000000000004e-07
1459604104760,-7.765,0.0
1459604104770,-7.765,1.0859999999999999e-06
1459604104780,-7.765,3.6200000000000004e-07
1459604104790,-7.765,0.0
1459604104800,-7.765,3.6200000000000004e-07
1459604104810,-7.765,1.0859999999999999e-06
1459604104820,-7.765,7.240000000000001e-07
1459604104830,-7.765,3.6200000000000004e-07
1459604104840,-7.765,3.6200000000000004e-07
1459604104850,-7.765,3.6200000000000004e-07
1459604104860,-7.765,3.6200000000000004e-07
1459604104870,-7.765,3.6200000000000004e-07
1459604104880,-7.765,3.6200000000000004e-07
1459604104890,-7.765,7.240000000000001e-07
1459604104900,-7.765,7.240000000000001e-07
1459604104910,-7.765,7.240000000000001e-07
1459604104920,-7.765,1.4480000000000002e-06
1459604104930,-7.765,1.4480000000000002e-06
1459604104940,-7.765,1.4480000000000002e-06
1459604104950,-7.765,3.6200000000000004e-07
1459604104960,-7.765,1.4480000000000002e-06
1459604104970,-7.765,7.240000000000001e-07
1459604104980,-7.765,3.6200000000000004e-07
1459604104990,-7.765,1.0859999999999999e-06
1459604105000,-7.765,0.0
1459604105010,-7.765,0.0
1459604105020,-7.765,0.0
1459604105030,-7.765,0.0
1459604105040,-7.765,0.0
1459604105050,-7.765,0.0
1459604105060,-7.765,0.0
1459604105070,-7.765,0.0
1459604105080,-7.765,0.0
1459604105090,-7.765,0.0
1459604105100,-7.765,0.0
1459604105110,-7.765,7.240000000000001e-07
1459604105120,-7.765,7.240000000000001e-07
1459604105130,-7.765,7.240000000000001e-07
1459604105140,-7.765,1.0859999999999999e-06
1459604105150,-7.765,3.6200000000000004e-07
1459604105160,-7.765,1.81e-06
1459604105170,-7.765,3.6200000000000004e-07
1459604105180,-7.765,2.8960000000000003e-06
1459604105190,-7.765,1.81e-06
1459604105200,-7.765,3.982e-06
1459604105210,-7.765,1.4480000000000002e-06
1459604105220,-7.765,2.8960000000000003e-06
1459604105230,-7.765,7.240000000000001e-07
1459604105240,-7.765,2.1719999999999997e-06
1459604105250,-7.765,1.4480000000000002e-06
1459604105260,-7.765,2.5340000000000002e-06
1459604105270,-7.765,1.81e-06
1459604105280,-7.765,2.5340000000000002e-06
1459604105290,-7.765,2.5340000000000002e-06
1459604105300,-7.765,2.8960000000000003e-06
1459604105310,-7.765,1.4480000000000002e-06
1459604105320,-7.765,2.1719999999999997e-06
1459604105330,-7.765,3.6200000000000004e-07
1459604105340,-7.765,1.0859999999999999e-06
1459604105350,-7.765,1.0859999999999999e-06
1459604105360,-7.765,1.4480000000000002e-06
1459604105370,-7.765,1.0859999999999999e-06
1459604105380,-7.765,1.0859999999999999e-06
1459604105390,-7.765,1.0859999999999999e-06
1459604105400,-7.765,0.0
1459604105410,-7.765,1.0859999999999999e-06
1459604105420,-7.765,3.6200000000000004e-07
1459604105430,-7.765,7.240000000000001e-07
1459604105440,-7.765,3.6200000000000004e-07
1459604105450,-7.765,7.240000000000001e-07
1459604105460,-7.765,3.6200000000000004e-07
1459604105470,-7.765,3.6200000000000004e-07
1459604105480,-7.765,7.240000000000001e-07
1459604105490,-7.765,0.0
1459604105500,-7.765,7.240000000000001e-07
1459604105510,-7.765,3.6200000000000004e-07
1459604105520,-7.765,7.240000000000001e-07
1459604105530,-7.765,3.6200000000000004e-07
1459604105540,-7.765,7.240000000000001e-07
1459604105550,-7.765,0.0
1459604105560,-7.765,3.6200000000000004e-07
1459604105570,-7.765,7.240000000000001e-07
1459604105580,-7.765,3.6200000000000004e-07
1459604105590,-7.765,7.240000000000001e-07
1459604105600,-7.765,0.0
1459604105610,-7.765,1.0859999999999999e-06
1459604105620,-7.765,1.0859999999999999e-06
1459604105630,-7.765,3.6200000000000004e-07
1459604105640,-7.765,7.240000000000001e-07
1459604105650,-7.765,3.6200000000000004e-07
1459604105660,-7.765,7.240000000000001e-07
1459604105670,-7.765,7.240000000000001e-07
1459604105680,-7.765,7.240000000000001e-07
1459604105690,-7.765,3.6200000000000004e-07
1459604105700,-7.765,3.6200000000000004e-07
1459604105710,-7.765,1.0859999999999999e-06
1459604105720,-7.765,3.6200000000000004e-07
1459604105730,-7.765,3.6200000000000004e-07
1459604105740,-7.765,7.240000000000001e-07
1459604105750,-7.765,7.240000000000001e-07
1459604105760,-7.765,3.6200000000000004e-07
1459604105770,-7.765,1.0859999999999999e-06
1459604105780,-7.765,3.6200000000000004e-07
1459604105790,-7.765,3.6200000000000004e-07
1459604105800,-7.765,0.0
1459604105810,-7.765,3.6200000000000004e-07
1459604105820,-7.765,0.0
1459604105830,-7.765,7.240000000000001e-07
1459604105840,-7.765,3.6200000000000004e-07
1459604105850,-7.765,3.6200000000000004e-07
1459604105860,-7.765,7.240000000000001e-07
1459604105870,-7.765,7.240000000000001e-07
1459604105880,-7.765,3.6200000000000004e-07
1459604105890,-7.765,3.6200000000000004e-07
1459604105900,-7.765,7.240000000000001e-07
1459604105910,-7.765,3.6200000000000004e-07
1459604105920,-7.765,3.6200000000000004e-07
1459604105930,-7.765,7.240000000000001e-07
1459604105940,-7.765,0.0
1459604105950,-7.765,3.6200000000000004e-07
1459604105960,-7.765,7.240000000000001e-07
1459604105970,-7.765,1.4480000000000002e-06
1459604105980,-7.765,3.6200000000000004e-07
1459604105990,-7.765,3.6200000000000004e-07
1459604106000,-7.765,7.240000000000001e-07
1459604106010,-7.765,3.6200000000000004e-07
1459604106020,-7.765,7.240000000000001e-07
1459604106030,-7.765,0.0
1459604106040,-7.765,3.6200000000000004e-07
1459604106050,-7.765,3.6200000000000004e-07
1459604106060,-7.765,1.4480000000000002e-06
1459604106070,-7.765,1.0859999999999999e-06
1459604106080,-7.765,0.0
1459604106090,-7.765,7.240000000000001e-07
1459604106100,-7.765,1.0859999999999999e-06
1459604106110,-7.765,7.240000000000001e-07
1459604106120,-7.765,0.0
1459604106130,-7.765,1.0859999999999999e-06
1459604106140,-7.765,1.4480000000000002e-06
1459604106150,-7.765,7.240000000000001e-07
1459604106160,-7.765,7.240000000000001e-07
1459604106170,-7.765,0.0
1459604106180,-7.765,7.240000000000001e-07
1459604106190,-7.765,3.6200000000000004e-07
1459604106200,-7.765,7.240000000000001e-07
1459604106210,-7.765,3.6200000000000004e-07
1459604106220,-7.765,3.6200000000000004e-07
1459604106230,-7.765,7.240000000000001e-07
1459604106240,-7.765,1.4480000000000002e-06
1459604106250,-7.765,1.0859999999999999e-06
1459604106260,-7.765,1.4480000000000002e-06
1459604106270,-7.765,1.0859999999999999e-06
1459604106280,-7.765,3.6200000000000004e-07
1459604106290,-7.765,3.6200000000000004e-07
1459604106300,-7.765,1.81e-06
1459604106310,-7.765,1.4480000000000002e-06
1459604106320,-7.765,2.1719999999999997e-06
1459604106330,-7.765,1.4480000000000002e-06
1459604106340,-7.765,1.81e-06
1459604106350,-7.765,3.6200000000000004e-07
1459604106360,-7.765,1.4480000000000002e-06
1459604106370,-7.765,1.81e-06
1459604106380,-7.765,7.240000000000001e-07
1459604106390,-7.765,1.0859999999999999e-06
1459604106400,-7.765,1.0859999999999999e-06
1459604106410,-7.765,7.240000000000001e-07
1459604106420,-7.765,1.0859999999999999e-06
1459604106430,-7.765,1.0859999999999999e-06
1459604106440,-7.765,7.240000000000001e-07
1459604106450,-7.765,7.240000000000001e-07
1459604106460,-7.765,7.240000000000001e-07
1459604106470,-7.765,3.6200000000000004e-07
1459604106480,-7.765,3.6200000000000004e-07
1459604106490,-7.765,3.6200000000000004e-07
1459604106500,-7.765,3.6200000000000004e-07
1459604106510,-7.765,3.6200000000000004e-07
1459604106520,-7.765,3.6200000000000004e-07
1459604106530,-7.765,7.240000000000001e-07
1459604106540,-7.765,7.240000000000001e-07
1459604106550,-7.765,3.6200000000000004e-07
1459604106560,-7.765,1.4480000000000002e-06
1459604106570,-7.765,3.6200000000000004e-07
1459604106580,-7.765,3.6200000000000004e-07
1459604106590,-7.765,7.240000000000001e-07
1459604106600,-7.765,3.6200000000000004e-07
1459604106610,-7.765,3.6200000000000004e-07
1459604106620,-7.765,7.240000000000001e-07
1459604106630,-7.765,3.6200000000000004e-07
1459604106640,-7.765,3.6200000000000004e-07
1459604106650,-7.765,0.0
1459604106660,-7.765,1.0859999999999999e-06
1459604106670,-7.765,0.0
1459604106680,-7.765,3.6200000000000004e-07
1459604106690,-7.765,7.240000000000001e-07
1459604106700,-7.765,3.6200000000000004e-07
1459604106710,-7.765,0.0
1459604106720,-7.765,7.240000000000001e-07
1459604106730,-7.765,7.240000000000001e-07
1459604106740,-7.765,3.6200000000000004e-07
1459604106750,-7.765,3.6200000000000004e-07
1459604106760,-7.765,0.0
1459604106770,-7.765,3.6200000000000004e-07
1459604106780,-7.765,7.240000000000001e-07
1459604106790,-7.765,3.6200000000000004e-07
1459604106800,-7.765,3.6200000000000004e-07
1459604106810,-7.765,0.0
1459604106820,-7.765,1.0859999999999999e-06
1459604106830,-7.765,1.4480000000000002e-06
1459604106840,-7.765,5.792000000000001e-06
1459604106850,-7.765,7.602e-06
1459604106860,-7.765,9.412e-06
