Timestamp,position,BLMTI.04R2.B1I10_TCLIA.4R2
1459606289040,-8.575,4.4526e-05
1459606289050,-8.575,2.896e-05
1459606289060,-8.575,3.1494e-05
1459606289070,-8.575,2.534e-05
1459606289080,-8.575,2.2444e-05
1459606289090,-8.575,1.4118e-05
1459606289100,-8.575,1.0498e-05
1459606289110,-8.575,6.516e-06
1459606289120,-8.575,5.792000000000001e-06
1459606289130,-8.575,3.62e-06
1459606289140,-8.575,3.62e-06
1459606289150,-8.575,4.706e-06
1459606289160,-8.575,4.343999999999999e-06
1459606289170,-8.575,6.516e-06
1459606289180,-8.575,9.412e-06
1459606289190,-8.575,1.4118e-05
1459606289200,-8.575,1.991e-05
1459606289210,-8.575,2.2082e-05
1459606289220,-8.575,3.6562e-05
1459606289230,-8.575,4.9232e-05
1459606289240,-8.575,5.8281999999999995e-05
1459606289250,-8.575,6.841800000000001e-05
1459606289260,-8.575,4.706e-05
1459606289270,-8.575,3.4028e-05
1459606289280,-8.575,3.1132e-05
1459606289290,-8.575,1.991e-05
1459606289300,-8.575,1.8100000000000003e-05
1459606289310,-8.575,9.412e-06
1459606289320,-8.575,8.326e-06
1459606289330,-8.575,3.258e-06
1459606289340,-8.575,3.258e-06
1459606289350,-8.575,2.8960000000000003e-06
1459606289360,-8.575,1.81e-06
1459606289370,-8.575,0.0
1459606289380,-8.575,0.0
1459606289390,-8.575,0.0
1459606289400,-8.575,1.0859999999999999e-06
1459606289410,-8.575,1.81e-06
1459606289420,-8.575,3.258e-06
1459606289430,-8.575,3.62e-06
1459606289440,-8.575,1.0498e-05
1459606289450,-8.575,1.7738e-05
1459606289460,-8.575,3.1856e-05
1459606289470,-8.575,4.7422e-05
1459606289480,-8.575,6.6246e-05
1459606289490,-8.575,8.7242e-05
1459606289500,-8.575,6.9866e-05
1459606289510,-8.575,4.887e-05
1459606289520,-8.575,2.4254000000000002e-05
1459606289530,-8.575,1.7738e-05
1459606289540,-8.575,1.3755999999999998e-05
1459606289550,-8.575,8.687999999999999e-06
1459606289560,-8.575,5.0680000000000004e-06
1459606289570,-8.575,3.62e-06
1459606289580,-8.575,3.62e-06
1459606289590,-8.575,3.258e-06
1459606289600,-8.575,3.982e-06
1459606289610,-8.575,3.258e-06
1459606289620,-8.575,6.154e-06
1459606289630,-8.575,7.24e-06
1459606289640,-8.575,1.5204e-05
1459606289650,-8.575,1.9548e-05
1459606289660,-8.575,3.0046e-05
1459606289670,-8.575,3.439e-05
1459606289680,-8.575,3.7286e-05
1459606289690,-8.575,4.3078e-05
1459606289700,-8.575,3.7286e-05
1459606289710,-8.575,4.0181999999999996e-05
1459606289720,-8.575,3.1132e-05
1459606289730,-8.575,2.0634e-05
1459606289740,-8.575,1.448e-05
1459606289750,-8.575,9.774e-06
1459606289760,-8.575,6.877999999999999e-06
1459606289770,-8.575,3.982e-06
1459606289780,-8.575,2.1719999999999997e-06
1459606289790,-8.575,2.1719999999999997e-06
1459606289800,-8.575,1.4480000000000002e-06
1459606289810,-8.575,2.1719999999999997e-06
1459606289820,-8.575,1.0859999999999999e-06
1459606289830,-8.575,1.81e-06
1459606289840,-8.575,1.4480000000000002e-06
1459606289850,-8.575,2.8960000000000003e-06
1459606289860,-8.575,1.0859999999999999e-06
1459606289870,-8.575,2.8960000000000003e-06
1459606289880,-8.575,4.706e-06
1459606289890,-8.575,4.343999999999999e-06
1459606289900,-8.575,5.792000000000001e-06
1459606289910,-8.575,6.154e-06
1459606289920,-8.575,4.706e-06
1459606289930,-8.575,5.43e-06
1459606289940,-8.575,3.62e-06
1459606289950,-8.575,2.5340000000000002e-06
1459606289960,-8.575,2.8960000000000003e-06
1459606289970,-8.575,1.4480000000000002e-06
1459606289980,-8.575,1.0859999999999999e-06
1459606289990,-8.575,1.0859999999999999e-06
1459606290000,-8.575,3.6200000000000004e-07
1459606290010,-8.575,1.0859999999999999e-06
1459606290020,-8.575,0.0
1459606290030,-8.575,1.0859999999999999e-06
1459606290040,-8.575,3.6200000000000004e-07
1459606290050,-8.575,1.0859999999999999e-06
1459606290060,-8.575,1.0859999999999999e-06
1459606290070,-8.575,1.4480000000000002e-06
1459606290080,-8.575,1.4480000000000002e-06
1459606290090,-8.575,3.6200000000000004e-07
1459606290100,-8.575,1.81e-06
1459606290110,-8.575,2.5340000000000002e-06
1459606290120,-8.575,2.8960000000000003e-06
1459606290130,-8.575,6.154e-06
1459606290140,-8.575,5.43e-06
1459606290150,-8.575,6.154e-06
1459606290160,-8.575,4.706e-06
1459606290170,-8.575,3.62e-06
1459606290180,-8.575,2.5340000000000002e-06
1459606290190,-8.575,2.8960000000000003e-06
1459606290200,-8.575,2.5340000000000002e-06
1459606290210,-8.575,1.4480000000000002e-06
1459606290220,-8.575,1.0859999999999999e-06
1459606290230,-8.575,1.0859999999999999e-06
1459606290240,-8.575,7.240000000000001e-07
1459606290250,-8.575,1.4480000000000002e-06
1459606290260,-8.575,2.5340000000000002e-06
1459606290270,-8.575,2.8960000000000003e-06
1459606290280,-8.575,7.964e-06
1459606290290,-8.575,1.4842000000000001e-05
1459606290300,-8.575,1.5928e-05
1459606290310,-8.575,1.629e-05
1459606290320,-8.575,1.9548e-05
1459606290330,-8.575,2.0634e-05
1459606290340,-8.575,2.1358e-05
1459606290350,-8.575,1.6652e-05
1459606290360,-8.575,1.629e-05
1459606290370,-8.575,1.6652e-05
1459606290380,-8.575,2.0996e-05
1459606290390,-8.575,1.448e-05
1459606290400,-8.575,1.4842000000000001e-05
1459606290410,-8.575,1.1584000000000001e-05
1459606290420,-8.575,1.2308e-05
1459606290430,-8.575,9.412e-06
1459606290440,-8.575,6.877999999999999e-06
1459606290450,-8.575,1.0859999999999999e-06
1459606290460,-8.575,5.792000000000001e-06
1459606290470,-8.575,5.792000000000001e-06
1459606290480,-8.575,5.792000000000001e-06
1459606290490,-8.575,5.0680000000000004e-06
1459606290500,-8.575,5.792000000000001e-06
1459606290510,-8.575,8.687999999999999e-06
1459606290520,-8.575,1.0136000000000001e-05
1459606290530,-8.575,1.267e-05
1459606290540,-8.575,9.05e-06
1459606290550,-8.575,1.1945999999999999e-05
1459606290560,-8.575,9.774e-06
1459606290570,-8.575,1.086e-05
1459606290580,-8.575,9.412e-06
1459606290590,-8.575,6.516e-06
1459606290600,-8.575,4.706e-06
1459606290610,-8.575,5.792000000000001e-06
1459606290620,-8.575,4.706e-06
1459606290630,-8.575,3.62e-06
1459606290640,-8.575,2.8960000000000003e-06
1459606290650,-8.575,2.5340000000000002e-06
1459606290660,-8.575,3.62e-06
1459606290670,-8.575,2.5340000000000002e-06
1459606290680,-8.575,1.81e-06
1459606290690,-8.575,2.1719999999999997e-06
1459606290700,-8.575,2.1719999999999997e-06
1459606290710,-8.575,1.81e-06
1459606290720,-8.575,1.0859999999999999e-06
1459606290730,-8.575,2.1719999999999997e-06
1459606290740,-8.575,2.1719999999999997e-06
1459606290750,-8.575,3.982e-06
1459606290760,-8.575,3.982e-06
1459606290770,-8.575,7.602e-06
1459606290780,-8.575,9.05e-06
1459606290790,-8.575,1.267e-05
1459606290800,-8.575,1.267e-05
1459606290810,-8.575,1.3755999999999998e-05
1459606290820,-8.575,1.267e-05
1459606290830,-8.575,9.774e-06
1459606290840,-8.575,1.086e-05
1459606290850,-8.575,7.602e-06
1459606290860,-8.575,8.326e-06
1459606290870,-8.575,6.516e-06
1459606290880,-8.575,7.964e-06
1459606290890,-8.575,8.326e-06
1459606290900,-8.575,1.267e-05
1459606290910,-8.575,1.086e-05
1459606290920,-8.575,1.4842000000000001e-05
1459606290930,-8.575,1.8100000000000003e-05
1459606290940,-8.575,1.629e-05
1459606290950,-8.575,1.2308e-05
1459606290960,-8.575,1.5204e-05
1459606290970,-8.575,1.3394000000000001e-05
1459606290980,-8.575,1.1222e-05
1459606290990,-8.575,1.7014e-05
1459606291000,-8.575,1.1945999999999999e-05
1459606291010,-8.575,1.5566e-05
1459606291020,-8.575,2.7511999999999997e-05
1459606291030,-8.575,3.6562e-05
1459606291040,-8.575,3.7648e-05
1459606291050,-8.575,3.801e-05
1459606291060,-8.575,4.2353999999999995e-05
1459606291070,-8.575,4.2716e-05
1459606291080,-8.575,4.9232e-05
1459606291090,-8.575,3.3304e-05
1459606291100,-8.575,2.4978e-05
1459606291110,-8.575,1.5928e-05
1459606291120,-8.575,1.0136000000000001e-05
1459606291130,-8.575,9.412e-06
1459606291140,-8.575,6.877999999999999e-06
1459606291150,-8.575,4.706e-06
1459606291160,-8.575,4.706e-06
1459606291170,-8.575,3.62e-06
1459606291180,-8.575,3.62e-06
1459606291190,-8.575,2.5340000000000002e-06
1459606291200,-8.575,2.1719999999999997e-06
1459606291210,-8.575,2.8960000000000003e-06
1459606291220,-8.575,1.4480000000000002e-06
1459606291230,-8.575,2.1719999999999997e-06
1459606291240,-8.575,1.4480000000000002e-06
1459606291250,-8.575,1.81e-06
1459606291260,-8.575,1.81e-06
1459606291270,-8.575,2.1719999999999997e-06
