Timestamp,position,BLMTI.06R7.B2I10_TCP.B6R7.B2
1459607976290,2.08,3.982e-06
1459607976300,2.08,8.687999999999999e-06
1459607976310,2.08,4.343999999999999e-06
1459607976320,2.08,6.877999999999999e-06
1459607976330,2.08,4.343999999999999e-06
1459607976340,2.08,6.877999999999999e-06
1459607976350,2.08,3.258e-06
1459607976360,2.08,6.877999999999999e-06
1459607976370,2.08,2.8960000000000003e-06
1459607976380,2.08,6.516e-06
1459607976390,2.08,3.258e-06
1459607976400,2.08,6.154e-06
1459607976410,2.08,2.8960000000000003e-06
1459607976420,2.08,6.516e-06
1459607976430,2.08,3.62e-06
1459607976440,2.08,8.326e-06
1459607976450,2.08,5.792000000000001e-06
1459607976460,2.08,9.412e-06
1459607976470,2.08,4.706e-06
1459607976480,2.08,7.602e-06
1459607976490,2.08,3.258e-06
1459607976500,2.08,7.964e-06
1459607976510,2.08,5.0680000000000004e-06
1459607976520,2.08,6.877999999999999e-06
1459607976530,2.08,3.982e-06
1459607976540,2.08,7.24e-06
1459607976550,2.08,3.982e-06
1459607976560,2.08,7.24e-06
1459607976570,2.08,3.62e-06
1459607976580,2.08,5.0680000000000004e-06
1459607976590,2.08,2.5340000000000002e-06
1459607976600,2.08,6.154e-06
1459607976610,2.08,3.258e-06
1459607976620,2.08,7.602e-06
1459607976630,2.08,2.8960000000000003e-06
1459607976640,2.08,6.154e-06
1459607976650,2.08,3.258e-06
1459607976660,2.08,5.43e-06
1459607976670,2.08,2.1719999999999997e-06
1459607976680,2.08,4.343999999999999e-06
1459607976690,2.08,2.1719999999999997e-06
1459607976700,2.08,6.154e-06
1459607976710,2.08,2.8960000000000003e-06
1459607976720,2.08,5.43e-06
1459607976730,2.08,2.8960000000000003e-06
1459607976740,2.08,5.43e-06
1459607976750,2.08,4.343999999999999e-06
1459607976760,2.08,6.877999999999999e-06
1459607976770,2.08,3.982e-06
1459607976780,2.08,9.05e-06
1459607976790,2.08,3.982e-06
1459607976800,2.08,7.602e-06
1459607976810,2.08,2.5340000000000002e-06
1459607976820,2.08,6.877999999999999e-06
1459607976830,2.08,2.5340000000000002e-06
1459607976840,2.08,5.792000000000001e-06
1459607976850,2.08,2.8960000000000003e-06
1459607976860,2.08,6.516e-06
1459607976870,2.08,2.1719999999999997e-06
1459607976880,2.08,5.0680000000000004e-06
1459607976890,2.08,2.5340000000000002e-06
1459607976900,2.08,5.792000000000001e-06
1459607976910,2.08,2.1719999999999997e-06
1459607976920,2.08,5.792000000000001e-06
1459607976930,2.08,2.8960000000000003e-06
1459607976940,2.08,3.62e-06
1459607976950,2.08,2.5340000000000002e-06
1459607976960,2.08,4.706e-06
1459607976970,2.08,2.8960000000000003e-06
1459607976980,2.08,4.706e-06
1459607976990,2.08,2.1719999999999997e-06
1459607977000,2.08,5.0680000000000004e-06
1459607977010,2.08,1.81e-06
1459607977020,2.08,3.982e-06
1459607977030,2.08,1.81e-06
1459607977040,2.08,5.792000000000001e-06
