Timestamp,position,BLMTI.06L7.B2I10_TCLA.B6L7.B2
1459604102780,6.985,1.0859999999999999e-06
1459604102790,6.985,3.6200000000000004e-07
1459604102800,6.985,7.240000000000001e-07
1459604102810,6.985,3.6200000000000004e-07
1459604102820,6.985,0.0
1459604102830,6.985,3.6200000000000004e-07
1459604102840,6.985,3.6200000000000004e-07
1459604102850,6.985,1.0859999999999999e-06
1459604102860,6.985,3.6200000000000004e-07
1459604102870,6.985,1.0859999999999999e-06
1459604102880,6.985,7.240000000000001e-07
1459604102890,6.985,3.6200000000000004e-07
1459604102900,6.985,3.6200000000000004e-07
1459604102910,6.985,7.240000000000001e-07
1459604102920,6.985,1.0859999999999999e-06
1459604102930,6.985,7.240000000000001e-07
1459604102940,6.985,3.6200000000000004e-07
1459604102950,6.985,1.0859999999999999e-06
1459604102960,6.985,3.6200000000000004e-07
1459604102970,6.985,7.240000000000001e-07
1459604102980,6.985,1.0859999999999999e-06
1459604102990,6.985,7.240000000000001e-07
1459604103000,6.985,1.0859999999999999e-06
1459604103010,6.985,1.0859999999999999e-06
1459604103020,6.985,3.6200000000000004e-07
1459604103030,6.985,1.4480000000000002e-06
1459604103040,6.985,1.0859999999999999e-06
1459604103050,6.985,1.0859999999999999e-06
1459604103060,6.985,2.1719999999999997e-06
1459604103070,6.985,1.0859999999999999e-06
1459604103080,6.985,1.4480000000000002e-06
1459604103090,6.985,1.0859999999999999e-06
1459604103100,6.985,1.4480000000000002e-06
1459604103110,6.985,3.6200000000000004e-07
1459604103120,6.985,1.0859999999999999e-06
1459604103130,6.985,3.6200000000000004e-07
1459604103140,6.985,1.4480000000000002e-06
1459604103150,6.985,7.240000000000001e-07
1459604103160,6.985,0.0
1459604103170,6.985,7.240000000000001e-07
1459604103180,6.985,1.0859999999999999e-06
1459604103190,6.985,1.0859999999999999e-06
1459604103200,6.985,0.0
1459604103210,6.985,7.240000000000001e-07
1459604103220,6.985,7.240000000000001e-07
1459604103230,6.985,3.6200000000000004e-07
1459604103240,6.985,3.6200000000000004e-07
1459604103250,6.985,7.240000000000001e-07
1459604103260,6.985,3.6200000000000004e-07
1459604103270,6.985,3.6200000000000004e-07
1459604103280,6.985,3.6200000000000004e-07
1459604103290,6.985,1.0859999999999999e-06
1459604103300,6.985,0.0
1459604103310,6.985,1.0859999999999999e-06
1459604103320,6.985,1.0859999999999999e-06
1459604103330,6.985,3.6200000000000004e-07
1459604103340,6.985,3.6200000000000004e-07
1459604103350,6.985,7.240000000000001e-07
1459604103360,6.985,0.0
1459604103370,6.985,7.240000000000001e-07
1459604103380,6.985,7.240000000000001e-07
1459604103390,6.985,0.0
1459604103400,6.985,1.0859999999999999e-06
1459604103410,6.985,3.6200000000000004e-07
1459604103420,6.985,7.240000000000001e-07
1459604103430,6.985,7.240000000000001e-07
1459604103440,6.985,7.240000000000001e-07
1459604103450,6.985,0.0
1459604103460,6.985,7.240000000000001e-07
1459604103470,6.985,7.240000000000001e-07
1459604103480,6.985,7.240000000000001e-07
1459604103490,6.985,7.240000000000001e-07
1459604103500,6.985,7.240000000000001e-07
1459604103510,6.985,3.6200000000000004e-07
1459604103520,6.985,7.240000000000001e-07
1459604103530,6.985,1.0859999999999999e-06
1459604103540,6.985,0.0
1459604103550,6.985,3.6200000000000004e-07
1459604103560,6.985,7.240000000000001e-07
1459604103570,6.985,3.6200000000000004e-07
1459604103580,6.985,3.6200000000000004e-07
1459604103590,6.985,3.6200000000000004e-07
1459604103600,6.985,1.0859999999999999e-06
1459604103610,6.985,7.240000000000001e-07
1459604103620,6.985,7.240000000000001e-07
1459604103630,6.985,7.240000000000001e-07
1459604103640,6.985,1.4480000000000002e-06
1459604103650,6.985,1.0859999999999999e-06
1459604103660,6.985,7.240000000000001e-07
1459604103670,6.985,7.240000000000001e-07
1459604103680,6.985,1.0859999999999999e-06
1459604103690,6.985,7.240000000000001e-07
1459604103700,6.985,3.6200000000000004e-07
1459604103710,6.985,3.6200000000000004e-07
1459604103720,6.985,1.0859999999999999e-06
1459604103730,6.985,3.6200000000000004e-07
1459604103740,6.985,7.240000000000001e-07
1459604103750,6.985,3.6200000000000004e-07
1459604103760,6.985,7.240000000000001e-07
1459604103770,6.985,7.240000000000001e-07
1459604103780,6.985,3.6200000000000004e-07
1459604103790,6.985,7.240000000000001e-07
1459604103800,6.985,3.6200000000000004e-07
1459604103810,6.985,7.240000000000001e-07
1459604103820,6.985,3.6200000000000004e-07
1459604103830,6.985,1.0859999999999999e-06
1459604103840,6.985,1.0859999999999999e-06
1459604103850,6.985,3.6200000000000004e-07
1459604103860,6.985,3.6200000000000004e-07
1459604103870,6.985,0.0
1459604103880,6.985,3.6200000000000004e-07
1459604103890,6.985,7.240000000000001e-07
1459604103900,6.985,7.240000000000001e-07
1459604103910,6.985,7.240000000000001e-07
1459604103920,6.985,3.6200000000000004e-07
1459604103930,6.985,7.240000000000001e-07
1459604103940,6.985,3.6200000000000004e-07
1459604103950,6.985,1.0859999999999999e-06
1459604103960,6.985,3.6200000000000004e-07
1459604103970,6.985,7.240000000000001e-07
1459604103980,6.985,1.0859999999999999e-06
1459604103990,6.985,7.240000000000001e-07
1459604104000,6.985,1.0859999999999999e-06
1459604104010,6.985,7.240000000000001e-07
1459604104020,6.985,0.0
1459604104030,6.985,7.240000000000001e-07
1459604104040,6.985,3.6200000000000004e-07
1459604104050,6.985,3.6200000000000004e-07
1459604104060,6.985,7.240000000000001e-07
1459604104070,6.985,7.240000000000001e-07
1459604104080,6.985,7.240000000000001e-07
1459604104090,6.985,7.240000000000001e-07
1459604104100,6.985,7.240000000000001e-07
1459604104110,6.985,0.0
1459604104120,6.985,7.240000000000001e-07
1459604104130,6.985,7.240000000000001e-07
1459604104140,6.985,0.0
1459604104150,6.985,1.0859999999999999e-06
1459604104160,6.985,7.240000000000001e-07
1459604104170,6.985,1.4480000000000002e-06
1459604104180,6.985,7.240000000000001e-07
1459604104190,6.985,1.0859999999999999e-06
1459604104200,6.985,7.240000000000001e-07
1459604104210,6.985,1.0859999999999999e-06
1459604104220,6.985,1.4480000000000002e-06
1459604104230,6.985,7.240000000000001e-07
1459604104240,6.985,1.0859999999999999e-06
1459604104250,6.985,3.6200000000000004e-07
1459604104260,6.985,1.0859999999999999e-06
1459604104270,6.985,0.0
1459604104280,6.985,3.6200000000000004e-07
1459604104290,6.985,7.240000000000001e-07
1459604104300,6.985,3.6200000000000004e-07
1459604104310,6.985,0.0
1459604104320,6.985,3.6200000000000004e-07
1459604104330,6.985,7.240000000000001e-07
1459604104340,6.985,3.6200000000000004e-07
1459604104350,6.985,0.0
1459604104360,6.985,3.6200000000000004e-07
1459604104370,6.985,3.6200000000000004e-07
1459604104380,6.985,7.240000000000001e-07
1459604104390,6.985,3.6200000000000004e-07
1459604104400,6.985,7.240000000000001e-07
1459604104410,6.985,0.0
1459604104420,6.985,1.0859999999999999e-06
1459604104430,6.985,7.240000000000001e-07
1459604104440,6.985,3.6200000000000004e-07
1459604104450,6.985,7.240000000000001e-07
1459604104460,6.985,7.240000000000001e-07
1459604104470,6.985,0.0
1459604104480,6.985,3.6200000000000004e-07
1459604104490,6.985,1.0859999999999999e-06
1459604104500,6.985,3.6200000000000004e-07
1459604104510,6.985,3.6200000000000004e-07
1459604104520,6.985,1.0859999999999999e-06
1459604104530,6.985,1.4480000000000002e-06
1459604104540,6.985,3.6200000000000004e-07
1459604104550,6.985,3.6200000000000004e-07
1459604104560,6.985,7.240000000000001e-07
1459604104570,6.985,7.240000000000001e-07
1459604104580,6.985,1.4480000000000002e-06
1459604104590,6.985,0.0
1459604104600,6.985,7.240000000000001e-07
1459604104610,6.985,1.0859999999999999e-06
1459604104620,6.985,3.6200000000000004e-07
1459604104630,6.985,7.240000000000001e-07
1459604104640,6.985,7.240000000000001e-07
1459604104650,6.985,7.240000000000001e-07
1459604104660,6.985,0.0
1459604104670,6.985,3.6200000000000004e-07
1459604104680,6.985,0.0
1459604104690,6.985,3.6200000000000004e-07
1459604104700,6.985,3.6200000000000004e-07
1459604104710,6.985,7.240000000000001e-07
1459604104720,6.985,3.6200000000000004e-07
1459604104730,6.985,3.6200000000000004e-07
1459604104740,6.985,1.0859999999999999e-06
1459604104750,6.985,3.6200000000000004e-07
1459604104760,6.985,0.0
1459604104770,6.985,1.0859999999999999e-06
1459604104780,6.985,3.6200000000000004e-07
1459604104790,6.985,0.0
1459604104800,6.985,3.6200000000000004e-07
1459604104810,6.985,1.0859999999999999e-06
1459604104820,6.985,7.240000000000001e-07
1459604104830,6.985,3.6200000000000004e-07
1459604104840,6.985,3.6200000000000004e-07
1459604104850,6.985,3.6200000000000004e-07
1459604104860,6.985,3.6200000000000004e-07
1459604104870,6.985,3.6200000000000004e-07
1459604104880,6.985,3.6200000000000004e-07
1459604104890,6.985,7.240000000000001e-07
1459604104900,6.985,7.240000000000001e-07
1459604104910,6.985,7.240000000000001e-07
1459604104920,6.985,1.4480000000000002e-06
1459604104930,6.985,1.4480000000000002e-06
1459604104940,6.985,1.4480000000000002e-06
1459604104950,6.985,3.6200000000000004e-07
1459604104960,6.985,1.4480000000000002e-06
1459604104970,6.985,7.240000000000001e-07
1459604104980,6.985,3.6200000000000004e-07
1459604104990,6.985,1.0859999999999999e-06
1459604105000,6.985,0.0
1459604105010,6.985,0.0
1459604105020,6.985,0.0
1459604105030,6.985,0.0
1459604105040,6.985,0.0
1459604105050,6.985,0.0
1459604105060,6.985,0.0
1459604105070,6.985,0.0
1459604105080,6.985,0.0
1459604105090,6.985,0.0
1459604105100,6.985,0.0
1459604105110,6.985,7.240000000000001e-07
1459604105120,6.985,7.240000000000001e-07
1459604105130,6.985,7.240000000000001e-07
1459604105140,6.985,1.0859999999999999e-06
1459604105150,6.985,3.6200000000000004e-07
1459604105160,6.985,1.81e-06
1459604105170,6.985,3.6200000000000004e-07
1459604105180,6.985,2.8960000000000003e-06
1459604105190,6.985,1.81e-06
1459604105200,6.985,3.982e-06
1459604105210,6.985,1.4480000000000002e-06
1459604105220,6.985,2.8960000000000003e-06
1459604105230,6.985,7.240000000000001e-07
1459604105240,6.985,2.1719999999999997e-06
1459604105250,6.985,1.4480000000000002e-06
1459604105260,6.985,2.5340000000000002e-06
1459604105270,6.985,1.81e-06
1459604105280,6.985,2.5340000000000002e-06
1459604105290,6.985,2.5340000000000002e-06
1459604105300,6.985,2.8960000000000003e-06
1459604105310,6.985,1.4480000000000002e-06
1459604105320,6.985,2.1719999999999997e-06
1459604105330,6.985,3.6200000000000004e-07
1459604105340,6.985,1.0859999999999999e-06
1459604105350,6.985,1.0859999999999999e-06
1459604105360,6.985,1.4480000000000002e-06
1459604105370,6.985,1.0859999999999999e-06
1459604105380,6.985,1.0859999999999999e-06
1459604105390,6.985,1.0859999999999999e-06
1459604105400,6.985,0.0
1459604105410,6.985,1.0859999999999999e-06
1459604105420,6.985,3.6200000000000004e-07
1459604105430,6.985,7.240000000000001e-07
1459604105440,6.985,3.6200000000000004e-07
1459604105450,6.985,7.240000000000001e-07
1459604105460,6.985,3.6200000000000004e-07
1459604105470,6.985,3.6200000000000004e-07
1459604105480,6.985,7.240000000000001e-07
1459604105490,6.985,0.0
1459604105500,6.985,7.240000000000001e-07
1459604105510,6.985,3.6200000000000004e-07
1459604105520,6.985,7.240000000000001e-07
1459604105530,6.985,3.6200000000000004e-07
1459604105540,6.985,7.240000000000001e-07
1459604105550,6.985,0.0
1459604105560,6.985,3.6200000000000004e-07
1459604105570,6.985,7.240000000000001e-07
1459604105580,6.985,3.6200000000000004e-07
1459604105590,6.985,7.240000000000001e-07
1459604105600,6.985,0.0
1459604105610,6.985,1.0859999999999999e-06
1459604105620,6.985,1.0859999999999999e-06
1459604105630,6.985,3.6200000000000004e-07
1459604105640,6.985,7.240000000000001e-07
1459604105650,6.985,3.6200000000000004e-07
1459604105660,6.985,7.240000000000001e-07
1459604105670,6.985,7.240000000000001e-07
1459604105680,6.985,7.240000000000001e-07
1459604105690,6.985,3.6200000000000004e-07
1459604105700,6.985,3.6200000000000004e-07
1459604105710,6.985,1.0859999999999999e-06
1459604105720,6.985,3.6200000000000004e-07
1459604105730,6.985,3.6200000000000004e-07
1459604105740,6.985,7.240000000000001e-07
1459604105750,6.985,7.240000000000001e-07
1459604105760,6.985,3.6200000000000004e-07
1459604105770,6.985,1.0859999999999999e-06
1459604105780,6.985,3.6200000000000004e-07
1459604105790,6.985,3.6200000000000004e-07
1459604105800,6.985,0.0
1459604105810,6.985,3.6200000000000004e-07
1459604105820,6.985,0.0
1459604105830,6.985,7.240000000000001e-07
1459604105840,6.985,3.6200000000000004e-07
1459604105850,6.985,3.6200000000000004e-07
1459604105860,6.985,7.240000000000001e-07
1459604105870,6.985,7.240000000000001e-07
1459604105880,6.985,3.6200000000000004e-07
1459604105890,6.985,3.6200000000000004e-07
1459604105900,6.985,7.240000000000001e-07
1459604105910,6.985,3.6200000000000004e-07
1459604105920,6.985,3.6200000000000004e-07
1459604105930,6.985,7.240000000000001e-07
1459604105940,6.985,0.0
1459604105950,6.985,3.6200000000000004e-07
1459604105960,6.985,7.240000000000001e-07
1459604105970,6.985,1.4480000000000002e-06
1459604105980,6.985,3.6200000000000004e-07
1459604105990,6.985,3.6200000000000004e-07
1459604106000,6.985,7.240000000000001e-07
1459604106010,6.985,3.6200000000000004e-07
1459604106020,6.985,7.240000000000001e-07
1459604106030,6.985,0.0
1459604106040,6.985,3.6200000000000004e-07
1459604106050,6.985,3.6200000000000004e-07
1459604106060,6.985,1.4480000000000002e-06
1459604106070,6.985,1.0859999999999999e-06
1459604106080,6.985,0.0
1459604106090,6.985,7.240000000000001e-07
1459604106100,6.985,1.0859999999999999e-06
1459604106110,6.985,7.240000000000001e-07
1459604106120,6.985,0.0
1459604106130,6.985,1.0859999999999999e-06
1459604106140,6.985,1.4480000000000002e-06
1459604106150,6.985,7.240000000000001e-07
1459604106160,6.985,7.240000000000001e-07
1459604106170,6.985,0.0
1459604106180,6.985,7.240000000000001e-07
1459604106190,6.985,3.6200000000000004e-07
1459604106200,6.985,7.240000000000001e-07
1459604106210,6.985,3.6200000000000004e-07
1459604106220,6.985,3.6200000000000004e-07
1459604106230,6.985,7.240000000000001e-07
1459604106240,6.985,1.4480000000000002e-06
1459604106250,6.985,1.0859999999999999e-06
1459604106260,6.985,1.4480000000000002e-06
1459604106270,6.985,1.0859999999999999e-06
1459604106280,6.985,3.6200000000000004e-07
1459604106290,6.985,3.6200000000000004e-07
1459604106300,6.985,1.81e-06
1459604106310,6.985,1.4480000000000002e-06
