Timestamp,position,BLMTI.04R7.B1E10_TCSG.A4R7.B1
1459608555890,-3.325,1.3394000000000001e-05
1459608555900,-3.325,9.05e-06
1459608555910,-3.325,9.412e-06
1459608555920,-3.325,5.792000000000001e-06
1459608555930,-3.325,6.516e-06
1459608555940,-3.325,3.258e-06
1459608555950,-3.325,4.343999999999999e-06
1459608555960,-3.325,3.982e-06
1459608555970,-3.325,4.706e-06
1459608555980,-3.325,2.1719999999999997e-06
1459608555990,-3.325,5.792000000000001e-06
1459608556000,-3.325,3.258e-06
1459608556010,-3.325,6.154e-06
1459608556020,-3.325,5.0680000000000004e-06
1459608556030,-3.325,6.516e-06
1459608556040,-3.325,5.0680000000000004e-06
1459608556050,-3.325,8.687999999999999e-06
1459608556060,-3.325,6.516e-06
1459608556070,-3.325,9.774e-06
1459608556080,-3.325,8.687999999999999e-06
1459608556090,-3.325,1.1945999999999999e-05
1459608556100,-3.325,9.05e-06
1459608556110,-3.325,1.448e-05
1459608556120,-3.325,1.2308e-05
1459608556130,-3.325,1.6652e-05
1459608556140,-3.325,1.0498e-05
1459608556150,-3.325,1.0498e-05
1459608556160,-3.325,6.877999999999999e-06
1459608556170,-3.325,6.516e-06
1459608556180,-3.325,3.982e-06
1459608556190,-3.325,4.706e-06
1459608556200,-3.325,3.258e-06
1459608556210,-3.325,4.343999999999999e-06
1459608556220,-3.325,2.8960000000000003e-06
1459608556230,-3.325,3.62e-06
1459608556240,-3.325,2.5340000000000002e-06
1459608556250,-3.325,5.43e-06
1459608556260,-3.325,5.792000000000001e-06
1459608556270,-3.325,7.964e-06
1459608556280,-3.325,3.982e-06
1459608556290,-3.325,8.687999999999999e-06
1459608556300,-3.325,5.43e-06
1459608556310,-3.325,7.964e-06
1459608556320,-3.325,5.792000000000001e-06
1459608556330,-3.325,6.877999999999999e-06
1459608556340,-3.325,4.706e-06
1459608556350,-3.325,5.0680000000000004e-06
1459608556360,-3.325,3.982e-06
1459608556370,-3.325,4.706e-06
1459608556380,-3.325,2.8960000000000003e-06
1459608556390,-3.325,3.6200000000000004e-07
1459608556400,-3.325,3.6200000000000004e-07
1459608556410,-3.325,2.5340000000000002e-06
1459608556420,-3.325,2.8960000000000003e-06
1459608556430,-3.325,2.5340000000000002e-06
1459608556440,-3.325,1.81e-06
1459608556450,-3.325,2.1719999999999997e-06
1459608556460,-3.325,1.4480000000000002e-06
1459608556470,-3.325,2.8960000000000003e-06
1459608556480,-3.325,1.81e-06
1459608556490,-3.325,2.1719999999999997e-06
1459608556500,-3.325,2.5340000000000002e-06
1459608556510,-3.325,3.982e-06
1459608556520,-3.325,3.62e-06
1459608556530,-3.325,4.343999999999999e-06
1459608556540,-3.325,3.62e-06
1459608556550,-3.325,6.516e-06
1459608556560,-3.325,3.62e-06
1459608556570,-3.325,6.877999999999999e-06
1459608556580,-3.325,5.0680000000000004e-06
1459608556590,-3.325,9.412e-06
1459608556600,-3.325,7.964e-06
1459608556610,-3.325,1.3755999999999998e-05
1459608556620,-3.325,8.687999999999999e-06
1459608556630,-3.325,9.774e-06
1459608556640,-3.325,4.706e-06
1459608556650,-3.325,6.154e-06
1459608556660,-3.325,3.62e-06
1459608556670,-3.325,6.154e-06
1459608556680,-3.325,3.258e-06
1459608556690,-3.305,3.982e-06
1459608556700,-3.305,2.8960000000000003e-06
1459608556710,-3.305,3.982e-06
1459608556720,-3.305,3.258e-06
1459608556730,-3.305,3.982e-06
1459608556740,-3.305,2.8960000000000003e-06
1459608556750,-3.305,5.43e-06
1459608556760,-3.305,5.792000000000001e-06
1459608556770,-3.305,8.687999999999999e-06
1459608556780,-3.305,6.154e-06
1459608556790,-3.305,1.2308e-05
1459608556800,-3.305,6.516e-06
1459608556810,-3.305,9.774e-06
1459608556820,-3.305,5.43e-06
1459608556830,-3.305,1.086e-05
1459608556840,-3.305,8.687999999999999e-06
1459608556850,-3.305,1.3394000000000001e-05
1459608556860,-3.305,1.1222e-05
1459608556870,-3.305,1.3755999999999998e-05
1459608556880,-3.305,8.326e-06
1459608556890,-3.305,1.0498e-05
1459608556900,-3.305,4.706e-06
1459608556910,-3.305,6.877999999999999e-06
1459608556920,-3.305,5.43e-06
1459608556930,-3.305,6.154e-06
1459608556940,-3.305,4.706e-06
1459608556950,-3.305,5.0680000000000004e-06
1459608556960,-3.305,2.8960000000000003e-06
1459608556970,-3.305,4.706e-06
1459608556980,-3.305,2.8960000000000003e-06
1459608556990,-3.305,4.343999999999999e-06
1459608557000,-3.305,1.81e-06
1459608557010,-3.305,3.258e-06
1459608557020,-3.305,2.8960000000000003e-06
1459608557030,-3.305,3.258e-06
1459608557040,-3.305,2.8960000000000003e-06
1459608557050,-3.305,3.982e-06
1459608557060,-3.305,2.8960000000000003e-06
1459608557070,-3.305,5.0680000000000004e-06
1459608557080,-3.305,3.258e-06
1459608557090,-3.305,4.343999999999999e-06
1459608557100,-3.305,3.258e-06
1459608557110,-3.305,4.343999999999999e-06
1459608557120,-3.305,3.62e-06
1459608557130,-3.305,7.240000000000001e-07
1459608557140,-3.305,3.62e-06
1459608557150,-3.305,4.343999999999999e-06
1459608557160,-3.305,4.706e-06
1459608557170,-3.305,5.792000000000001e-06
1459608557180,-3.305,5.0680000000000004e-06
1459608557190,-3.305,5.0680000000000004e-06
1459608557200,-3.305,4.343999999999999e-06
1459608557210,-3.305,9.412e-06
1459608557220,-3.305,9.05e-06
1459608557230,-3.305,1.6652e-05
1459608557240,-3.305,1.5204e-05
1459608557250,-3.305,2.9684000000000002e-05
1459608557260,-3.305,1.4118e-05
1459608557270,-3.305,1.8824e-05
1459608557280,-3.305,9.05e-06
1459608557290,-3.305,1.3755999999999998e-05
1459608557300,-3.305,4.706e-06
1459608557310,-3.305,9.05e-06
1459608557320,-3.305,5.43e-06
1459608557330,-3.305,7.964e-06
1459608557340,-3.305,5.0680000000000004e-06
1459608557350,-3.305,1.0498e-05
1459608557360,-3.305,6.516e-06
1459608557370,-3.305,9.774e-06
1459608557380,-3.305,5.792000000000001e-06
1459608557390,-3.305,8.326e-06
1459608557400,-3.305,5.0680000000000004e-06
1459608557410,-3.305,7.964e-06
1459608557420,-3.305,4.706e-06
1459608557430,-3.305,6.154e-06
1459608557440,-3.305,2.8960000000000003e-06
1459608557450,-3.305,5.43e-06
1459608557460,-3.305,3.258e-06
1459608557470,-3.305,5.0680000000000004e-06
1459608557480,-3.305,2.5340000000000002e-06
1459608557490,-3.305,3.982e-06
1459608557500,-3.305,2.1719999999999997e-06
1459608557510,-3.305,2.8960000000000003e-06
1459608557520,-3.305,1.4480000000000002e-06
1459608557530,-3.305,3.62e-06
1459608557540,-3.305,2.5340000000000002e-06
1459608557550,-3.305,4.343999999999999e-06
1459608557560,-3.305,2.1719999999999997e-06
1459608557570,-3.305,3.982e-06
1459608557580,-3.305,3.258e-06
1459608557590,-3.305,3.62e-06
1459608557600,-3.305,2.5340000000000002e-06
1459608557610,-3.305,3.62e-06
1459608557620,-3.305,3.258e-06
1459608557630,-3.305,2.5340000000000002e-06
1459608557640,-3.305,3.258e-06
1459608557650,-3.305,3.258e-06
1459608557660,-3.305,3.258e-06
1459608557670,-3.305,4.343999999999999e-06
1459608557680,-3.305,2.5340000000000002e-06
1459608557690,-3.305,4.343999999999999e-06
1459608557700,-3.305,2.8960000000000003e-06
1459608557710,-3.305,2.8960000000000003e-06
1459608557720,-3.305,3.982e-06
1459608557730,-3.305,4.706e-06
1459608557740,-3.305,4.343999999999999e-06
1459608557750,-3.305,6.877999999999999e-06
1459608557760,-3.305,4.343999999999999e-06
1459608557770,-3.305,5.43e-06
1459608557780,-3.305,3.62e-06
1459608557790,-3.305,3.6200000000000004e-07
1459608557800,-3.305,2.8960000000000003e-06
1459608557810,-3.305,3.258e-06
1459608557820,-3.305,2.8960000000000003e-06
1459608557830,-3.305,6.516e-06
1459608557840,-3.305,5.0680000000000004e-06
1459608557850,-3.305,1.1584000000000001e-05
1459608557860,-3.305,1.1222e-05
1459608557870,-3.305,1.8462e-05
1459608557880,-3.305,1.1584000000000001e-05
1459608557890,-3.305,2.353e-05
1459608557900,-3.305,1.5566e-05
1459608557910,-3.305,2.2082e-05
1459608557920,-3.305,1.4118e-05
1459608557930,-3.305,2.4254000000000002e-05
1459608557940,-3.305,2.0272000000000002e-05
1459608557950,-3.305,3.3666e-05
1459608557960,-3.305,2.2805999999999998e-05
1459608557970,-3.305,3.0046e-05
1459608557980,-3.305,1.5566e-05
1459608557990,-3.305,1.629e-05
1459608558000,-3.305,7.602e-06
1459608558010,-3.305,7.602e-06
1459608558020,-3.305,5.0680000000000004e-06
1459608558030,-3.305,6.516e-06
1459608558040,-3.305,3.982e-06
1459608558050,-3.305,5.43e-06
1459608558060,-3.305,4.343999999999999e-06
1459608558070,-3.305,4.706e-06
1459608558080,-3.305,4.706e-06
1459608558090,-3.305,5.0680000000000004e-06
1459608558100,-3.305,3.982e-06
1459608558110,-3.305,3.982e-06
1459608558120,-3.305,3.982e-06
1459608558130,-3.305,3.982e-06
1459608558140,-3.305,2.8960000000000003e-06
1459608558150,-3.305,5.0680000000000004e-06
1459608558160,-3.305,3.258e-06
1459608558170,-3.305,2.5340000000000002e-06
1459608558180,-3.305,2.5340000000000002e-06
1459608558190,-3.305,0.0
1459608558200,-3.305,2.1719999999999997e-06
1459608558210,-3.305,3.258e-06
1459608558220,-3.305,2.8960000000000003e-06
1459608558230,-3.305,3.62e-06
1459608558240,-3.305,2.5340000000000002e-06
1459608558250,-3.305,3.982e-06
1459608558260,-3.305,2.1719999999999997e-06
1459608558270,-3.305,3.982e-06
1459608558280,-3.305,2.1719999999999997e-06
1459608558290,-3.305,4.343999999999999e-06
1459608558300,-3.305,3.62e-06
1459608558310,-3.305,5.43e-06
1459608558320,-3.305,5.43e-06
1459608558330,-3.305,6.877999999999999e-06
1459608558340,-3.305,7.24e-06
1459608558350,-3.305,1.3032e-05
1459608558360,-3.305,1.1222e-05
1459608558370,-3.305,1.7738e-05
1459608558380,-3.305,1.267e-05
1459608558390,-3.305,1.6652e-05
1459608558400,-3.305,1.1222e-05
1459608558410,-3.305,1.5566e-05
1459608558420,-3.305,1.086e-05
1459608558430,-3.305,1.7375999999999998e-05
1459608558440,-3.305,1.1945999999999999e-05
1459608558450,-3.305,1.8462e-05
1459608558460,-3.305,1.3394000000000001e-05
1459608558470,-3.305,1.5204e-05
1459608558480,-3.305,9.774e-06
1459608558490,-3.305,9.774e-06
1459608558500,-3.305,4.706e-06
1459608558510,-3.305,5.43e-06
1459608558520,-3.305,3.62e-06
1459608558530,-3.305,3.258e-06
1459608558540,-3.305,3.258e-06
1459608558550,-3.305,2.1719999999999997e-06
1459608558560,-3.305,2.8960000000000003e-06
1459608558570,-3.305,4.343999999999999e-06
1459608558580,-3.305,1.81e-06
1459608558590,-3.305,3.258e-06
1459608558600,-3.305,2.1719999999999997e-06
1459608558610,-3.305,1.4480000000000002e-06
1459608558620,-3.305,2.5340000000000002e-06
1459608558630,-3.305,2.5340000000000002e-06
1459608558640,-3.305,2.5340000000000002e-06
1459608558650,-3.305,3.62e-06
1459608558660,-3.305,3.258e-06
1459608558670,-3.305,3.62e-06
1459608558680,-3.305,3.62e-06
1459608558690,-3.305,3.62e-06
