Timestamp,position,BLMTI.06L7.B1E10_TCP.D6L7.B1
1459606938420,2.13,7.240000000000001e-07
1459606938430,2.13,3.6200000000000004e-07
1459606938440,2.13,1.4480000000000002e-06
1459606938450,2.13,7.240000000000001e-07
1459606938460,2.13,3.6200000000000004e-07
1459606938470,2.13,1.4480000000000002e-06
1459606938480,2.13,1.0859999999999999e-06
1459606938490,2.13,3.6200000000000004e-07
1459606938500,2.13,1.4480000000000002e-06
1459606938510,2.13,1.4480000000000002e-06
1459606938520,2.13,1.0859999999999999e-06
1459606938530,2.13,1.0859999999999999e-06
1459606938540,2.13,7.240000000000001e-07
1459606938550,2.13,1.0859999999999999e-06
1459606938560,2.13,1.81e-06
1459606938570,2.13,3.6200000000000004e-07
1459606938580,2.13,7.240000000000001e-07
1459606938590,2.13,1.0859999999999999e-06
1459606938600,2.13,7.240000000000001e-07
1459606938610,2.13,1.4480000000000002e-06
1459606938620,2.13,7.240000000000001e-07
1459606938630,2.13,3.6200000000000004e-07
1459606938640,2.13,1.0859999999999999e-06
1459606938650,2.13,7.240000000000001e-07
1459606938660,2.13,7.240000000000001e-07
1459606938670,2.13,1.4480000000000002e-06
1459606938680,2.13,3.6200000000000004e-07
1459606938690,2.13,1.4480000000000002e-06
1459606938700,2.13,1.4480000000000002e-06
1459606938710,2.13,7.240000000000001e-07
1459606938720,2.13,7.240000000000001e-07
1459606938730,2.13,1.4480000000000002e-06
1459606938740,2.13,1.0859999999999999e-06
1459606938750,2.13,1.0859999999999999e-06
1459606938760,2.13,1.0859999999999999e-06
1459606938770,2.13,1.0859999999999999e-06
1459606938780,2.13,1.81e-06
1459606938790,2.13,1.0859999999999999e-06
1459606938800,2.13,1.0859999999999999e-06
1459606938810,2.13,7.240000000000001e-07
1459606938820,2.13,1.0859999999999999e-06
1459606938830,2.13,1.0859999999999999e-06
1459606938840,2.13,0.0
1459606938850,2.13,1.4480000000000002e-06
1459606938860,2.13,0.0
1459606938870,2.13,1.4480000000000002e-06
1459606938880,2.13,7.240000000000001e-07
1459606938890,2.13,1.4480000000000002e-06
1459606938900,2.13,3.6200000000000004e-07
1459606938910,2.13,1.4480000000000002e-06
1459606938920,2.13,7.240000000000001e-07
1459606938930,2.13,1.0859999999999999e-06
1459606938940,2.13,1.0859999999999999e-06
1459606938950,2.13,1.0859999999999999e-06
1459606938960,2.13,7.240000000000001e-07
1459606938970,2.13,1.81e-06
1459606938980,2.13,1.81e-06
1459606938990,2.13,1.81e-06
1459606939000,2.13,1.0859999999999999e-06
1459606939010,2.13,1.81e-06
1459606939020,2.13,1.4480000000000002e-06
1459606939030,2.13,1.81e-06
1459606939040,2.13,1.4480000000000002e-06
1459606939050,2.13,1.4480000000000002e-06
1459606939060,2.13,0.0
1459606939070,2.13,1.4480000000000002e-06
1459606939080,2.13,7.240000000000001e-07
1459606939090,2.13,1.81e-06
1459606939100,2.13,0.0
