Timestamp,position,BLMTI.04L1.B1I10_TCTPV.4L1.B1
1459606686620,-7.865,1.0859999999999999e-06
1459606686630,-7.865,3.6200000000000004e-07
1459606686640,-7.865,1.0859999999999999e-06
1459606686650,-7.865,3.6200000000000004e-07
1459606686660,-7.865,1.4480000000000002e-06
1459606686670,-7.865,0.0
1459606686680,-7.865,1.81e-06
1459606686690,-7.865,0.0
1459606686700,-7.865,2.1719999999999997e-06
1459606686710,-7.865,0.0
1459606686720,-7.865,2.1719999999999997e-06
1459606686730,-7.865,3.6200000000000004e-07
1459606686740,-7.865,1.0859999999999999e-06
1459606686750,-7.865,1.81e-06
1459606686760,-7.865,3.258e-06
1459606686770,-7.865,3.62e-06
1459606686780,-7.865,4.343999999999999e-06
1459606686790,-7.865,2.1719999999999997e-06
1459606686800,-7.865,3.62e-06
1459606686810,-7.865,1.0859999999999999e-06
1459606686820,-7.865,1.81e-06
1459606686830,-7.865,0.0
1459606686840,-7.865,0.0
1459606686850,-7.865,0.0
1459606686860,-7.865,7.240000000000001e-07
1459606686870,-7.865,3.6200000000000004e-07
1459606686880,-7.865,1.4480000000000002e-06
1459606686890,-7.865,3.6200000000000004e-07
1459606686900,-7.865,1.0859999999999999e-06
1459606686910,-7.865,3.6200000000000004e-07
1459606686920,-7.865,2.1719999999999997e-06
1459606686930,-7.865,0.0
1459606686940,-7.865,1.4480000000000002e-06
1459606686950,-7.865,0.0
1459606686960,-7.865,1.81e-06
1459606686970,-7.865,0.0
1459606686980,-7.865,1.0859999999999999e-06
1459606686990,-7.865,3.6200000000000004e-07
1459606687000,-7.865,2.5340000000000002e-06
1459606687010,-7.865,0.0
1459606687020,-7.865,1.81e-06
1459606687030,-7.865,3.6200000000000004e-07
1459606687040,-7.865,2.8960000000000003e-06
1459606687050,-7.865,7.240000000000001e-07
1459606687060,-7.865,1.4842000000000001e-05
1459606687070,-7.865,0.0
1459606687080,-7.865,6.516e-06
1459606687090,-7.865,7.240000000000001e-07
1459606687100,-7.865,1.4480000000000002e-06
1459606687110,-7.865,1.81e-06
1459606687120,-7.865,1.4480000000000002e-06
1459606687130,-7.865,0.0
1459606687140,-7.865,1.0859999999999999e-06
1459606687150,-7.865,0.0
1459606687160,-7.865,4.343999999999999e-06
1459606687170,-7.865,2.8960000000000003e-06
1459606687180,-7.865,4.706e-06
1459606687190,-7.865,1.0859999999999999e-06
1459606687200,-7.865,4.343999999999999e-06
1459606687210,-7.865,2.1719999999999997e-06
1459606687220,-7.865,3.258e-06
1459606687230,-7.865,3.6200000000000004e-07
1459606687240,-7.865,3.258e-06
1459606687250,-7.865,1.4480000000000002e-06
1459606687260,-7.865,2.5340000000000002e-06
1459606687270,-7.865,3.6200000000000004e-07
1459606687280,-7.865,2.1719999999999997e-06
