Timestamp,position,BLMTI.06L7.B1E10_TCP.B6L7.B1
1459608746610,2.76,1.4480000000000002e-06
1459608746620,2.76,3.258e-06
1459608746630,2.76,2.1719999999999997e-06
1459608746640,2.76,2.1719999999999997e-06
1459608746650,2.76,2.5340000000000002e-06
1459608746660,2.76,2.1719999999999997e-06
1459608746670,2.76,2.1719999999999997e-06
1459608746680,2.76,2.8960000000000003e-06
1459608746690,2.76,2.5340000000000002e-06
1459608746700,2.76,7.240000000000001e-07
1459608746710,2.76,0.0
1459608746720,2.76,1.81e-06
1459608746730,2.76,2.1719999999999997e-06
1459608746740,2.76,2.8960000000000003e-06
1459608746750,2.76,1.4480000000000002e-06
1459608746760,2.76,2.1719999999999997e-06
1459608746770,2.76,1.4480000000000002e-06
1459608746780,2.76,1.0859999999999999e-06
1459608746790,2.76,1.0859999999999999e-06
1459608746800,2.76,2.5340000000000002e-06
1459608746810,2.76,1.4480000000000002e-06
1459608746820,2.76,3.258e-06
1459608746830,2.76,1.4480000000000002e-06
1459608746840,2.76,2.5340000000000002e-06
1459608746850,2.76,2.5340000000000002e-06
1459608746860,2.76,1.4480000000000002e-06
1459608746870,2.76,2.5340000000000002e-06
1459608746880,2.76,1.81e-06
1459608746890,2.76,2.5340000000000002e-06
1459608746900,2.76,1.4480000000000002e-06
1459608746910,2.76,2.8960000000000003e-06
1459608746920,2.76,1.81e-06
1459608746930,2.76,3.258e-06
1459608746940,2.76,3.258e-06
1459608746950,2.76,2.8960000000000003e-06
1459608746960,2.76,3.62e-06
1459608746970,2.76,1.4480000000000002e-06
1459608746980,2.76,3.258e-06
1459608746990,2.76,2.8960000000000003e-06
1459608747000,2.76,5.0680000000000004e-06
1459608747010,2.76,7.24e-06
1459608747020,2.76,1.0136000000000001e-05
1459608747030,2.76,5.792000000000001e-06
1459608747040,2.76,6.877999999999999e-06
1459608747050,2.76,3.62e-06
1459608747060,2.76,3.982e-06
1459608747070,2.76,2.5340000000000002e-06
1459608747080,2.76,3.258e-06
1459608747090,2.76,2.1719999999999997e-06
1459608747100,2.76,3.258e-06
1459608747110,2.76,3.982e-06
1459608747120,2.76,3.258e-06
1459608747130,2.76,3.62e-06
1459608747140,2.76,2.5340000000000002e-06
1459608747150,2.76,3.62e-06
1459608747160,2.76,3.258e-06
1459608747170,2.76,3.62e-06
1459608747180,2.76,4.343999999999999e-06
1459608747190,2.76,3.982e-06
1459608747200,2.76,3.982e-06
1459608747210,2.76,2.5340000000000002e-06
1459608747220,2.76,2.8960000000000003e-06
1459608747230,2.76,1.81e-06
1459608747240,2.76,3.258e-06
1459608747250,2.76,2.5340000000000002e-06
1459608747260,2.76,2.8960000000000003e-06
1459608747270,2.76,2.8960000000000003e-06
1459608747280,2.76,2.8960000000000003e-06
1459608747290,2.76,2.5340000000000002e-06
1459608747300,2.76,3.62e-06
1459608747310,2.76,2.8960000000000003e-06
1459608747320,2.76,2.1719999999999997e-06
1459608747330,2.76,2.5340000000000002e-06
1459608747340,2.76,1.81e-06
1459608747350,2.76,3.258e-06
1459608747360,2.76,2.1719999999999997e-06
1459608747370,2.76,2.1719999999999997e-06
1459608747380,2.76,3.258e-06
1459608747390,2.76,3.258e-06
1459608747400,2.76,3.982e-06
1459608747410,2.76,2.5340000000000002e-06
1459608747420,2.76,3.982e-06
1459608747430,2.76,4.343999999999999e-06
1459608747440,2.76,6.516e-06
1459608747450,2.76,5.0680000000000004e-06
1459608747460,2.76,5.43e-06
1459608747470,2.76,3.982e-06
1459608747480,2.76,5.0680000000000004e-06
1459608747490,2.76,2.8960000000000003e-06
1459608747500,2.76,3.982e-06
1459608747510,2.76,2.5340000000000002e-06
1459608747520,2.76,3.982e-06
1459608747530,2.76,2.8960000000000003e-06
1459608747540,2.76,3.258e-06
1459608747550,2.76,3.982e-06
1459608747560,2.76,3.258e-06
1459608747570,2.76,4.343999999999999e-06
1459608747580,2.76,4.343999999999999e-06
1459608747590,2.76,5.792000000000001e-06
1459608747600,2.76,9.774e-06
1459608747610,2.76,1.0498e-05
1459608747620,2.76,1.4842000000000001e-05
1459608747630,2.76,1.1222e-05
1459608747640,2.76,1.2308e-05
1459608747650,2.76,1.086e-05
1459608747660,2.76,7.24e-06
1459608747670,2.76,3.982e-06
1459608747680,2.76,5.0680000000000004e-06
1459608747690,2.76,2.8960000000000003e-06
1459608747700,2.76,3.62e-06
1459608747710,2.76,2.1719999999999997e-06
1459608747720,2.76,2.8960000000000003e-06
1459608747730,2.76,2.8960000000000003e-06
1459608747740,2.76,2.5340000000000002e-06
1459608747750,2.76,4.343999999999999e-06
1459608747760,2.76,3.982e-06
1459608747770,2.76,3.62e-06
1459608747780,2.76,2.8960000000000003e-06
1459608747790,2.76,3.62e-06
1459608747800,2.76,2.5340000000000002e-06
1459608747810,2.76,3.982e-06
1459608747820,2.76,3.62e-06
1459608747830,2.76,3.6200000000000004e-07
1459608747840,2.76,2.5340000000000002e-06
1459608747850,2.76,2.5340000000000002e-06
1459608747860,2.76,3.982e-06
1459608747870,2.76,3.62e-06
1459608747880,2.76,4.343999999999999e-06
1459608747890,2.76,2.8960000000000003e-06
1459608747900,2.76,3.982e-06
1459608747910,2.76,6.516e-06
1459608747920,2.76,7.602e-06
