Timestamp,position,BLMTI.06L3.B1I10_TCP.6L3.B1
1459603877920,6.29,3.6200000000000004e-07
1459603877930,6.29,7.240000000000001e-07
1459603877940,6.29,3.6200000000000004e-07
1459603877950,6.29,1.4480000000000002e-06
1459603877960,6.29,7.240000000000001e-07
1459603877970,6.29,3.6200000000000004e-07
1459603877980,6.29,3.6200000000000004e-07
1459603877990,6.29,7.240000000000001e-07
1459603878000,6.29,3.6200000000000004e-07
1459603878010,6.29,0.0
1459603878020,6.29,7.240000000000001e-07
1459603878030,6.29,0.0
1459603878040,6.29,0.0
1459603878050,6.29,7.240000000000001e-07
1459603878060,6.29,7.240000000000001e-07
1459603878070,6.29,7.240000000000001e-07
1459603878080,6.29,7.240000000000001e-07
1459603878090,6.29,3.6200000000000004e-07
1459603878100,6.29,7.240000000000001e-07
1459603878110,6.29,7.240000000000001e-07
1459603878120,6.29,0.0
1459603878130,6.29,3.6200000000000004e-07
1459603878140,6.29,1.4480000000000002e-06
1459603878150,6.29,7.240000000000001e-07
1459603878160,6.29,3.6200000000000004e-07
1459603878170,6.29,1.0859999999999999e-06
1459603878180,6.29,0.0
1459603878190,6.29,1.0859999999999999e-06
1459603878200,6.29,3.6200000000000004e-07
1459603878210,6.29,3.6200000000000004e-07
1459603878220,6.29,0.0
1459603878230,6.29,1.0859999999999999e-06
1459603878240,6.29,3.6200000000000004e-07
1459603878250,6.29,3.6200000000000004e-07
1459603878260,6.29,3.6200000000000004e-07
1459603878270,6.29,3.6200000000000004e-07
1459603878280,6.29,3.6200000000000004e-07
1459603878290,6.29,7.240000000000001e-07
1459603878300,6.29,3.6200000000000004e-07
1459603878310,6.29,3.6200000000000004e-07
1459603878320,6.29,0.0
1459603878330,6.29,7.240000000000001e-07
1459603878340,6.29,0.0
1459603878350,6.29,1.0859999999999999e-06
1459603878360,6.29,3.6200000000000004e-07
1459603878370,6.29,3.6200000000000004e-07
1459603878380,6.29,0.0
1459603878390,6.29,3.6200000000000004e-07
1459603878400,6.29,7.240000000000001e-07
1459603878410,6.29,7.240000000000001e-07
1459603878420,6.29,3.6200000000000004e-07
1459603878430,6.29,7.240000000000001e-07
1459603878440,6.29,3.6200000000000004e-07
1459603878450,6.29,1.0859999999999999e-06
1459603878460,6.29,3.6200000000000004e-07
1459603878470,6.29,3.6200000000000004e-07
1459603878480,6.29,3.6200000000000004e-07
1459603878490,6.29,0.0
1459603878500,6.29,7.240000000000001e-07
1459603878510,6.29,7.240000000000001e-07
1459603878520,6.29,3.6200000000000004e-07
1459603878530,6.29,1.0859999999999999e-06
1459603878540,6.29,0.0
1459603878550,6.29,3.6200000000000004e-07
1459603878560,6.29,0.0
1459603878570,6.29,7.240000000000001e-07
1459603878580,6.29,0.0
1459603878590,6.29,1.0859999999999999e-06
1459603878600,6.29,0.0
1459603878610,6.29,7.240000000000001e-07
1459603878620,6.29,7.240000000000001e-07
1459603878630,6.29,7.240000000000001e-07
1459603878640,6.29,0.0
1459603878650,6.29,1.0859999999999999e-06
1459603878660,6.29,3.6200000000000004e-07
1459603878670,6.29,3.6200000000000004e-07
1459603878680,6.29,3.6200000000000004e-07
1459603878690,6.29,7.240000000000001e-07
1459603878700,6.29,3.6200000000000004e-07
1459603878710,6.29,7.240000000000001e-07
1459603878720,6.29,7.240000000000001e-07
1459603878730,6.29,7.240000000000001e-07
1459603878740,6.29,0.0
1459603878750,6.29,7.240000000000001e-07
1459603878760,6.29,0.0
1459603878770,6.29,3.6200000000000004e-07
1459603878780,6.29,0.0
1459603878790,6.29,7.240000000000001e-07
1459603878800,6.29,0.0
1459603878810,6.29,7.240000000000001e-07
1459603878820,6.29,0.0
1459603878830,6.29,0.0
1459603878840,6.29,7.240000000000001e-07
1459603878850,6.29,3.6200000000000004e-07
1459603878860,6.29,7.240000000000001e-07
1459603878870,6.29,0.0
1459603878880,6.29,3.6200000000000004e-07
1459603878890,6.29,3.6200000000000004e-07
1459603878900,6.29,0.0
1459603878910,6.29,3.6200000000000004e-07
1459603878920,6.29,0.0
1459603878930,6.29,3.6200000000000004e-07
1459603878940,6.29,3.6200000000000004e-07
1459603878950,6.29,1.0859999999999999e-06
1459603878960,6.29,3.6200000000000004e-07
1459603878970,6.29,0.0
1459603878980,6.29,0.0
1459603878990,6.29,3.6200000000000004e-07
1459603879000,6.29,3.6200000000000004e-07
1459603879010,6.29,7.240000000000001e-07
1459603879020,6.29,3.6200000000000004e-07
1459603879030,6.29,3.6200000000000004e-07
1459603879040,6.29,0.0
1459603879050,6.29,7.240000000000001e-07
1459603879060,6.29,0.0
1459603879070,6.29,3.6200000000000004e-07
1459603879080,6.29,7.240000000000001e-07
1459603879090,6.29,7.240000000000001e-07
1459603879100,6.29,3.6200000000000004e-07
1459603879110,6.29,7.240000000000001e-07
1459603879120,6.29,0.0
1459603879130,6.29,7.240000000000001e-07
1459603879140,6.29,0.0
1459603879150,6.29,3.6200000000000004e-07
1459603879160,6.29,3.6200000000000004e-07
1459603879170,6.29,1.0859999999999999e-06
1459603879180,6.29,0.0
1459603879190,6.29,7.240000000000001e-07
1459603879200,6.29,3.6200000000000004e-07
1459603879210,6.29,1.0859999999999999e-06
1459603879220,6.29,0.0
1459603879230,6.29,0.0
1459603879240,6.29,3.6200000000000004e-07
1459603879250,6.29,3.6200000000000004e-07
1459603879260,6.29,0.0
1459603879270,6.29,7.240000000000001e-07
1459603879280,6.29,0.0
1459603879290,6.29,7.240000000000001e-07
1459603879300,6.29,3.6200000000000004e-07
1459603879310,6.29,0.0
1459603879320,6.29,3.6200000000000004e-07
1459603879330,6.29,7.240000000000001e-07
1459603879340,6.29,7.240000000000001e-07
1459603879350,6.29,3.6200000000000004e-07
1459603879360,6.29,3.6200000000000004e-07
1459603879370,6.29,3.6200000000000004e-07
1459603879380,6.29,0.0
1459603879390,6.29,1.0859999999999999e-06
1459603879400,6.29,0.0
1459603879410,6.29,7.240000000000001e-07
1459603879420,6.29,1.0859999999999999e-06
1459603879430,6.29,3.6200000000000004e-07
1459603879440,6.29,3.6200000000000004e-07
1459603879450,6.29,3.6200000000000004e-07
1459603879460,6.29,0.0
1459603879470,6.29,3.6200000000000004e-07
1459603879480,6.29,0.0
1459603879490,6.29,7.240000000000001e-07
1459603879500,6.29,0.0
1459603879510,6.29,7.240000000000001e-07
1459603879520,6.29,0.0
1459603879530,6.29,1.4480000000000002e-06
1459603879540,6.29,3.6200000000000004e-07
1459603879550,6.29,0.0
1459603879560,6.29,7.240000000000001e-07
1459603879570,6.29,7.240000000000001e-07
1459603879580,6.29,7.240000000000001e-07
1459603879590,6.29,3.6200000000000004e-07
1459603879600,6.29,0.0
1459603879610,6.29,3.6200000000000004e-07
1459603879620,6.29,3.6200000000000004e-07
1459603879630,6.29,7.240000000000001e-07
1459603879640,6.29,0.0
1459603879650,6.29,7.240000000000001e-07
1459603879660,6.29,0.0
1459603879670,6.29,3.6200000000000004e-07
1459603879680,6.29,3.6200000000000004e-07
1459603879690,6.29,3.6200000000000004e-07
1459603879700,6.29,3.6200000000000004e-07
1459603879710,6.29,3.6200000000000004e-07
1459603879720,6.29,0.0
1459603879730,6.29,7.240000000000001e-07
1459603879740,6.29,3.6200000000000004e-07
1459603879750,6.29,3.6200000000000004e-07
1459603879760,6.29,3.6200000000000004e-07
1459603879770,6.29,3.6200000000000004e-07
1459603879780,6.29,0.0
1459603879790,6.29,7.240000000000001e-07
1459603879800,6.29,3.6200000000000004e-07
1459603879810,6.29,3.6200000000000004e-07
1459603879820,6.29,3.6200000000000004e-07
1459603879830,6.29,7.240000000000001e-07
1459603879840,6.29,0.0
1459603879850,6.29,1.0859999999999999e-06
1459603879860,6.29,0.0
1459603879870,6.29,7.240000000000001e-07
1459603879880,6.29,0.0
1459603879890,6.29,7.240000000000001e-07
1459603879900,6.29,0.0
1459603879910,6.29,7.240000000000001e-07
1459603879920,6.29,3.6200000000000004e-07
1459603879930,6.29,7.240000000000001e-07
1459603879940,6.29,0.0
1459603879950,6.29,3.6200000000000004e-07
1459603879960,6.29,3.6200000000000004e-07
1459603879970,6.29,3.6200000000000004e-07
1459603879980,6.29,0.0
1459603879990,6.29,3.6200000000000004e-07
1459603880000,6.29,3.6200000000000004e-07
1459603880010,6.29,3.6200000000000004e-07
1459603880020,6.29,3.6200000000000004e-07
1459603880030,6.29,3.6200000000000004e-07
1459603880040,6.29,0.0
1459603880050,6.29,3.6200000000000004e-07
1459603880060,6.29,0.0
1459603880070,6.29,7.240000000000001e-07
1459603880080,6.29,0.0
1459603880090,6.29,7.240000000000001e-07
1459603880100,6.29,3.6200000000000004e-07
1459603880110,6.29,7.240000000000001e-07
1459603880120,6.29,3.6200000000000004e-07
1459603880130,6.29,3.6200000000000004e-07
1459603880140,6.29,7.240000000000001e-07
1459603880150,6.29,3.6200000000000004e-07
1459603880160,6.29,3.6200000000000004e-07
1459603880170,6.29,7.240000000000001e-07
1459603880180,6.29,0.0
1459603880190,6.29,7.240000000000001e-07
1459603880200,6.29,3.6200000000000004e-07
1459603880210,6.29,0.0
1459603880220,6.29,3.6200000000000004e-07
1459603880230,6.29,3.6200000000000004e-07
1459603880240,6.29,0.0
1459603880250,6.29,3.6200000000000004e-07
1459603880260,6.29,3.6200000000000004e-07
1459603880270,6.29,0.0
1459603880280,6.29,7.240000000000001e-07
1459603880290,6.29,3.6200000000000004e-07
1459603880300,6.29,3.6200000000000004e-07
1459603880310,6.29,0.0
1459603880320,6.29,7.240000000000001e-07
1459603880330,6.29,0.0
1459603880340,6.29,0.0
1459603880350,6.29,3.6200000000000004e-07
1459603880360,6.29,0.0
1459603880370,6.29,7.240000000000001e-07
1459603880380,6.29,0.0
1459603880390,6.29,1.0859999999999999e-06
1459603880400,6.29,0.0
1459603880410,6.29,0.0
1459603880420,6.29,0.0
1459603880430,6.29,1.4480000000000002e-06
1459603880440,6.29,0.0
1459603880450,6.29,3.6200000000000004e-07
1459603880460,6.29,0.0
1459603880470,6.29,7.240000000000001e-07
1459603880480,6.29,3.6200000000000004e-07
1459603880490,6.29,7.240000000000001e-07
1459603880500,6.29,3.6200000000000004e-07
1459603880510,6.29,3.6200000000000004e-07
1459603880520,6.29,3.6200000000000004e-07
1459603880530,6.29,0.0
1459603880540,6.29,3.6200000000000004e-07
1459603880550,6.29,7.240000000000001e-07
1459603880560,6.29,3.6200000000000004e-07
1459603880570,6.29,7.240000000000001e-07
1459603880580,6.29,0.0
1459603880590,6.29,3.6200000000000004e-07
1459603880600,6.29,0.0
1459603880610,6.29,7.240000000000001e-07
1459603880620,6.29,0.0
1459603880630,6.29,3.6200000000000004e-07
1459603880640,6.29,0.0
1459603880650,6.29,7.240000000000001e-07
1459603880660,6.29,3.6200000000000004e-07
1459603880670,6.29,3.6200000000000004e-07
1459603880680,6.29,0.0
1459603880690,6.29,7.240000000000001e-07
1459603880700,6.29,0.0
1459603880710,6.29,7.240000000000001e-07
1459603880720,6.29,0.0
1459603880730,6.29,3.6200000000000004e-07
1459603880740,6.29,0.0
1459603880750,6.29,7.240000000000001e-07
1459603880760,6.29,0.0
1459603880770,6.29,7.240000000000001e-07
1459603880780,6.29,0.0
1459603880790,6.29,7.240000000000001e-07
1459603880800,6.29,0.0
1459603880810,6.29,7.240000000000001e-07
1459603880820,6.29,3.6200000000000004e-07
1459603880830,6.29,3.6200000000000004e-07
1459603880840,6.29,3.6200000000000004e-07
1459603880850,6.29,0.0
1459603880860,6.29,0.0
1459603880870,6.29,7.240000000000001e-07
1459603880880,6.29,0.0
1459603880890,6.29,7.240000000000001e-07
1459603880900,6.29,0.0
1459603880910,6.29,7.240000000000001e-07
1459603880920,6.29,3.6200000000000004e-07
1459603880930,6.29,3.6200000000000004e-07
1459603880940,6.29,0.0
1459603880950,6.29,7.240000000000001e-07
1459603880960,6.29,3.6200000000000004e-07
1459603880970,6.29,7.240000000000001e-07
1459603880980,6.29,0.0
1459603880990,6.29,3.6200000000000004e-07
1459603881000,6.29,0.0
1459603881010,6.29,7.240000000000001e-07
1459603881020,6.29,0.0
1459603881030,6.29,7.240000000000001e-07
1459603881040,6.29,0.0
1459603881050,6.29,3.6200000000000004e-07
1459603881060,6.29,0.0
1459603881070,6.29,7.240000000000001e-07
1459603881080,6.29,0.0
1459603881090,6.29,7.240000000000001e-07
1459603881100,6.29,0.0
1459603881110,6.29,7.240000000000001e-07
1459603881120,6.29,0.0
1459603881130,6.29,7.240000000000001e-07
1459603881140,6.29,3.6200000000000004e-07
1459603881150,6.29,3.6200000000000004e-07
1459603881160,6.29,0.0
1459603881170,6.29,3.6200000000000004e-07
1459603881180,6.29,0.0
1459603881190,6.29,7.240000000000001e-07
1459603881200,6.29,3.6200000000000004e-07
1459603881210,6.29,3.6200000000000004e-07
1459603881220,6.29,3.6200000000000004e-07
1459603881230,6.29,1.0859999999999999e-06
1459603881240,6.29,3.6200000000000004e-07
1459603881250,6.29,3.6200000000000004e-07
1459603881260,6.29,0.0
1459603881270,6.29,3.6200000000000004e-07
1459603881280,6.29,0.0
1459603881290,6.29,1.0859999999999999e-06
1459603881300,6.29,0.0
1459603881310,6.29,3.6200000000000004e-07
1459603881320,6.29,0.0
1459603881330,6.29,7.240000000000001e-07
1459603881340,6.29,0.0
1459603881350,6.29,7.240000000000001e-07
1459603881360,6.29,0.0
1459603881370,6.29,1.0859999999999999e-06
1459603881380,6.29,0.0
1459603881390,6.29,3.6200000000000004e-07
1459603881400,6.29,3.6200000000000004e-07
1459603881410,6.29,7.240000000000001e-07
1459603881420,6.29,3.6200000000000004e-07
1459603881430,6.29,7.240000000000001e-07
1459603881440,6.29,0.0
1459603881450,6.29,1.0859999999999999e-06
1459603881460,6.29,0.0
1459603881470,6.29,3.6200000000000004e-07
1459603881480,6.29,0.0
1459603881490,6.29,7.240000000000001e-07
1459603881500,6.29,3.6200000000000004e-07
1459603881510,6.29,1.0859999999999999e-06
1459603881520,6.29,0.0
1459603881530,6.29,3.6200000000000004e-07
1459603881540,6.29,3.6200000000000004e-07
1459603881550,6.29,7.240000000000001e-07
1459603881560,6.29,3.6200000000000004e-07
1459603881570,6.29,3.6200000000000004e-07
1459603881580,6.29,3.6200000000000004e-07
1459603881590,6.29,1.0859999999999999e-06
1459603881600,6.29,0.0
1459603881610,6.29,7.240000000000001e-07
1459603881620,6.29,0.0
1459603881630,6.29,7.240000000000001e-07
1459603881640,6.29,3.6200000000000004e-07
1459603881650,6.29,1.4480000000000002e-06
1459603881660,6.29,0.0
1459603881670,6.29,1.0859999999999999e-06
1459603881680,6.29,0.0
1459603881690,6.29,1.0859999999999999e-06
1459603881700,6.29,0.0
1459603881710,6.29,7.240000000000001e-07
1459603881720,6.29,3.6200000000000004e-07
1459603881730,6.29,3.6200000000000004e-07
1459603881740,6.29,1.0859999999999999e-06
1459603881750,6.29,0.0
1459603881760,6.29,0.0
1459603881770,6.29,0.0
1459603881780,6.29,3.6200000000000004e-07
1459603881790,6.29,7.240000000000001e-07
1459603881800,6.29,0.0
1459603881810,6.29,1.0859999999999999e-06
1459603881820,6.29,3.6200000000000004e-07
1459603881830,6.29,3.6200000000000004e-07
1459603881840,6.29,3.6200000000000004e-07
1459603881850,6.29,3.6200000000000004e-07
1459603881860,6.29,3.6200000000000004e-07
1459603881870,6.29,7.240000000000001e-07
1459603881880,6.29,0.0
1459603881890,6.29,7.240000000000001e-07
1459603881900,6.29,0.0
1459603881910,6.29,3.6200000000000004e-07
1459603881920,6.29,3.6200000000000004e-07
1459603881930,6.29,3.6200000000000004e-07
1459603881940,6.29,0.0
1459603881950,6.29,7.240000000000001e-07
1459603881960,6.29,0.0
1459603881970,6.29,7.240000000000001e-07
1459603881980,6.29,3.6200000000000004e-07
1459603881990,6.29,3.6200000000000004e-07
1459603882000,6.29,0.0
1459603882010,6.29,7.240000000000001e-07
1459603882020,6.29,0.0
1459603882030,6.29,7.240000000000001e-07
1459603882040,6.29,0.0
1459603882050,6.29,7.240000000000001e-07
1459603882060,6.29,0.0
1459603882070,6.29,7.240000000000001e-07
1459603882080,6.29,0.0
1459603882090,6.29,7.240000000000001e-07
1459603882100,6.29,0.0
1459603882110,6.29,3.6200000000000004e-07
1459603882120,6.29,3.6200000000000004e-07
1459603882130,6.29,3.6200000000000004e-07
1459603882140,6.29,3.6200000000000004e-07
1459603882150,6.29,3.6200000000000004e-07
1459603882160,6.29,3.6200000000000004e-07
1459603882170,6.29,3.6200000000000004e-07
1459603882180,6.29,3.6200000000000004e-07
1459603882190,6.29,7.240000000000001e-07
1459603882200,6.29,7.240000000000001e-07
1459603882210,6.29,3.6200000000000004e-07
1459603882220,6.29,3.6200000000000004e-07
1459603882230,6.29,3.6200000000000004e-07
1459603882240,6.29,0.0
1459603882250,6.29,3.6200000000000004e-07
1459603882260,6.29,0.0
1459603882270,6.29,7.240000000000001e-07
1459603882280,6.29,3.6200000000000004e-07
1459603882290,6.29,3.6200000000000004e-07
1459603882300,6.29,0.0
1459603882310,6.29,7.240000000000001e-07
1459603882320,6.29,0.0
1459603882330,6.29,7.240000000000001e-07
1459603882340,6.29,0.0
1459603882350,6.29,3.6200000000000004e-07
1459603882360,6.29,0.0
1459603882370,6.29,1.0859999999999999e-06
1459603882380,6.29,0.0
1459603882390,6.29,7.240000000000001e-07
1459603882400,6.29,3.6200000000000004e-07
1459603882410,6.29,3.6200000000000004e-07
1459603882420,6.29,3.6200000000000004e-07
1459603882430,6.29,3.6200000000000004e-07
1459603882440,6.29,0.0
1459603882450,6.29,7.240000000000001e-07
1459603882460,6.29,0.0
1459603882470,6.29,1.0859999999999999e-06
1459603882480,6.29,0.0
1459603882490,6.29,1.0859999999999999e-06
1459603882500,6.29,0.0
1459603882510,6.29,1.0859999999999999e-06
1459603882520,6.29,3.6200000000000004e-07
1459603882530,6.29,3.6200000000000004e-07
1459603882540,6.29,3.6200000000000004e-07
1459603882550,6.29,7.240000000000001e-07
1459603882560,6.29,3.6200000000000004e-07
1459603882570,6.29,7.240000000000001e-07
1459603882580,6.29,0.0
1459603882590,6.29,7.240000000000001e-07
1459603882600,6.29,3.6200000000000004e-07
1459603882610,6.29,0.0
1459603882620,6.29,7.240000000000001e-07
1459603882630,6.29,7.240000000000001e-07
1459603882640,6.29,0.0
1459603882650,6.29,1.0859999999999999e-06
1459603882660,6.29,3.6200000000000004e-07
1459603882670,6.29,0.0
1459603882680,6.29,3.6200000000000004e-07
1459603882690,6.29,1.0859999999999999e-06
1459603882700,6.29,0.0
1459603882710,6.29,7.240000000000001e-07
1459603882720,6.29,0.0
1459603882730,6.29,1.0859999999999999e-06
1459603882740,6.29,3.6200000000000004e-07
1459603882750,6.29,3.6200000000000004e-07
1459603882760,6.29,0.0
1459603882770,6.29,1.0859999999999999e-06
1459603882780,6.29,0.0
1459603882790,6.29,3.6200000000000004e-07
1459603882800,6.29,0.0
1459603882810,6.29,7.240000000000001e-07
1459603882820,6.29,0.0
1459603882830,6.29,3.6200000000000004e-07
1459603882840,6.29,7.240000000000001e-07
1459603882850,6.29,0.0
1459603882860,6.29,0.0
1459603882870,6.29,3.6200000000000004e-07
1459603882880,6.29,0.0
1459603882890,6.29,3.6200000000000004e-07
1459603882900,6.29,0.0
1459603882910,6.29,1.0859999999999999e-06
1459603882920,6.29,0.0
1459603882930,6.29,7.240000000000001e-07
1459603882940,6.29,0.0
1459603882950,6.29,3.6200000000000004e-07
1459603882960,6.29,0.0
1459603882970,6.29,3.6200000000000004e-07
1459603882980,6.29,0.0
1459603882990,6.29,1.0859999999999999e-06
1459603883000,6.29,0.0
1459603883010,6.29,7.240000000000001e-07
1459603883020,6.29,0.0
1459603883030,6.29,0.0
1459603883040,6.29,7.240000000000001e-07
1459603883050,6.29,3.6200000000000004e-07
1459603883060,6.29,0.0
1459603883070,6.29,7.240000000000001e-07
1459603883080,6.29,0.0
1459603883090,6.29,1.4480000000000002e-06
1459603883100,6.29,0.0
1459603883110,6.29,7.240000000000001e-07
1459603883120,6.29,7.240000000000001e-07
1459603883130,6.29,1.0859999999999999e-06
1459603883140,6.29,0.0
1459603883150,6.29,7.240000000000001e-07
1459603883160,6.29,0.0
1459603883170,6.29,7.240000000000001e-07
1459603883180,6.29,0.0
1459603883190,6.29,7.240000000000001e-07
1459603883200,6.29,0.0
1459603883210,6.29,7.240000000000001e-07
1459603883220,6.29,0.0
1459603883230,6.29,1.0859999999999999e-06
1459603883240,6.29,3.6200000000000004e-07
1459603883250,6.29,3.6200000000000004e-07
1459603883260,6.29,3.6200000000000004e-07
