Timestamp,position,BLMTI.06R7.B2I10_TCP.C6R7.B2
1459603983210,-3.78,0.0
1459603983220,-3.78,1.0859999999999999e-06
1459603983230,-3.78,0.0
1459603983240,-3.78,1.0859999999999999e-06
1459603983250,-3.78,0.0
1459603983260,-3.78,1.0859999999999999e-06
1459603983270,-3.78,3.6200000000000004e-07
1459603983280,-3.78,1.0859999999999999e-06
1459603983290,-3.78,3.6200000000000004e-07
1459603983300,-3.78,1.0859999999999999e-06
1459603983310,-3.78,0.0
1459603983320,-3.78,1.4480000000000002e-06
1459603983330,-3.78,3.6200000000000004e-07
1459603983340,-3.78,1.81e-06
1459603983350,-3.78,3.6200000000000004e-07
1459603983360,-3.78,1.4480000000000002e-06
1459603983370,-3.78,7.240000000000001e-07
1459603983380,-3.78,1.0859999999999999e-06
1459603983390,-3.78,0.0
1459603983400,-3.78,1.0859999999999999e-06
1459603983410,-3.78,0.0
1459603983420,-3.78,1.0859999999999999e-06
1459603983430,-3.78,3.6200000000000004e-07
1459603983440,-3.78,1.81e-06
1459603983450,-3.78,0.0
1459603983460,-3.78,1.4480000000000002e-06
1459603983470,-3.78,3.6200000000000004e-07
1459603983480,-3.78,1.4480000000000002e-06
1459603983490,-3.78,3.6200000000000004e-07
1459603983500,-3.78,1.4480000000000002e-06
1459603983510,-3.78,7.240000000000001e-07
1459603983520,-3.78,1.0859999999999999e-06
1459603983530,-3.78,7.240000000000001e-07
1459603983540,-3.78,7.240000000000001e-07
1459603983550,-3.78,0.0
1459603983560,-3.78,2.5340000000000002e-06
1459603983570,-3.78,7.240000000000001e-07
1459603983580,-3.78,2.8960000000000003e-06
1459603983590,-3.78,7.240000000000001e-07
1459603983600,-3.78,1.4480000000000002e-06
1459603983610,-3.78,7.240000000000001e-07
1459603983620,-3.78,1.0859999999999999e-06
1459603983630,-3.78,7.240000000000001e-07
1459603983640,-3.78,1.4480000000000002e-06
1459603983650,-3.78,7.240000000000001e-07
1459603983660,-3.78,2.1719999999999997e-06
1459603983670,-3.78,0.0
1459603983680,-3.78,1.81e-06
1459603983690,-3.78,1.0859999999999999e-06
1459603983700,-3.78,2.1719999999999997e-06
1459603983710,-3.78,7.240000000000001e-07
1459603983720,-3.78,2.5340000000000002e-06
1459603983730,-3.78,3.6200000000000004e-07
1459603983740,-3.78,1.4480000000000002e-06
1459603983750,-3.78,3.6200000000000004e-07
1459603983760,-3.78,1.0859999999999999e-06
1459603983770,-3.78,7.240000000000001e-07
1459603983780,-3.78,1.4480000000000002e-06
1459603983790,-3.78,0.0
1459603983800,-3.78,7.240000000000001e-07
1459603983810,-3.78,3.6200000000000004e-07
1459603983820,-3.78,3.6200000000000004e-07
1459603983830,-3.78,3.6200000000000004e-07
1459603983840,-3.78,7.240000000000001e-07
1459603983850,-3.78,3.6200000000000004e-07
1459603983860,-3.78,1.4480000000000002e-06
1459603983870,-3.78,0.0
1459603983880,-3.78,7.240000000000001e-07
1459603983890,-3.78,3.6200000000000004e-07
1459603983900,-3.78,1.0859999999999999e-06
1459603983910,-3.78,0.0
1459603983920,-3.78,1.0859999999999999e-06
1459603983930,-3.78,3.6200000000000004e-07
1459603983940,-3.78,1.0859999999999999e-06
1459603983950,-3.78,0.0
1459603983960,-3.78,1.0859999999999999e-06
1459603983970,-3.78,0.0
1459603983980,-3.78,1.0859999999999999e-06
1459603983990,-3.78,0.0
1459603984000,-3.78,7.240000000000001e-07
1459603984010,-3.78,0.0
1459603984020,-3.78,7.240000000000001e-07
1459603984030,-3.78,0.0
1459603984040,-3.78,7.240000000000001e-07
1459603984050,-3.78,3.6200000000000004e-07
1459603984060,-3.78,7.240000000000001e-07
1459603984070,-3.78,3.6200000000000004e-07
1459603984080,-3.78,1.0859999999999999e-06
1459603984090,-3.78,3.6200000000000004e-07
1459603984100,-3.78,3.6200000000000004e-07
1459603984110,-3.78,3.6200000000000004e-07
1459603984120,-3.78,1.0859999999999999e-06
1459603984130,-3.78,0.0
1459603984140,-3.78,1.4480000000000002e-06
1459603984150,-3.78,3.6200000000000004e-07
1459603984160,-3.78,7.240000000000001e-07
1459603984170,-3.78,3.6200000000000004e-07
1459603984180,-3.78,1.0859999999999999e-06
1459603984190,-3.78,0.0
1459603984200,-3.78,1.81e-06
1459603984210,-3.68,7.240000000000001e-07
1459603984220,-3.68,1.4480000000000002e-06
1459603984230,-3.68,0.0
1459603984240,-3.68,2.1719999999999997e-06
1459603984250,-3.68,3.6200000000000004e-07
1459603984260,-3.68,2.1719999999999997e-06
1459603984270,-3.68,0.0
1459603984280,-3.68,1.81e-06
1459603984290,-3.68,1.4480000000000002e-06
1459603984300,-3.68,1.4480000000000002e-06
1459603984310,-3.68,3.6200000000000004e-07
1459603984320,-3.68,7.240000000000001e-07
1459603984330,-3.68,0.0
1459603984340,-3.68,1.0859999999999999e-06
1459603984350,-3.68,0.0
1459603984360,-3.68,1.0859999999999999e-06
1459603984370,-3.68,3.6200000000000004e-07
1459603984380,-3.68,1.4480000000000002e-06
1459603984390,-3.68,3.6200000000000004e-07
1459603984400,-3.68,1.0859999999999999e-06
1459603984410,-3.68,0.0
1459603984420,-3.68,1.81e-06
1459603984430,-3.68,0.0
1459603984440,-3.68,7.240000000000001e-07
1459603984450,-3.68,0.0
