Timestamp,position,BLMTI.06L7.B1E10_TCP.C6L7.B1
1459602799800,-4.645,7.240000000000001e-07
1459602799810,-4.645,7.240000000000001e-07
1459602799820,-4.645,3.6200000000000004e-07
1459602799830,-4.645,3.6200000000000004e-07
1459602799840,-4.645,7.240000000000001e-07
1459602799850,-4.645,1.4480000000000002e-06
1459602799860,-4.645,1.81e-06
1459602799870,-4.645,2.5340000000000002e-06
1459602799880,-4.645,7.240000000000001e-07
1459602799890,-4.645,1.81e-06
1459602799900,-4.645,3.6200000000000004e-07
1459602799910,-4.645,1.4480000000000002e-06
1459602799920,-4.645,7.240000000000001e-07
1459602799930,-4.645,1.81e-06
1459602799940,-4.645,1.0859999999999999e-06
1459602799950,-4.645,1.4480000000000002e-06
1459602799960,-4.645,1.4480000000000002e-06
1459602799970,-4.645,3.6200000000000004e-07
1459602799980,-4.645,1.0859999999999999e-06
1459602799990,-4.645,0.0
1459602800000,-4.645,7.240000000000001e-07
1459602800010,-4.645,7.240000000000001e-07
1459602800020,-4.645,3.6200000000000004e-07
1459602800030,-4.645,3.6200000000000004e-07
1459602800040,-4.645,3.6200000000000004e-07
1459602800050,-4.645,0.0
1459602800060,-4.645,7.240000000000001e-07
1459602800070,-4.645,3.6200000000000004e-07
1459602800080,-4.645,7.240000000000001e-07
1459602800090,-4.645,7.240000000000001e-07
1459602800100,-4.645,3.6200000000000004e-07
1459602800110,-4.645,7.240000000000001e-07
1459602800120,-4.645,0.0
1459602800130,-4.645,3.6200000000000004e-07
1459602800140,-4.645,1.0859999999999999e-06
1459602800150,-4.645,0.0
1459602800160,-4.645,7.240000000000001e-07
1459602800170,-4.645,7.240000000000001e-07
1459602800180,-4.645,3.6200000000000004e-07
1459602800190,-4.645,3.6200000000000004e-07
1459602800200,-4.645,7.240000000000001e-07
1459602800210,-4.645,3.6200000000000004e-07
1459602800220,-4.645,3.6200000000000004e-07
1459602800230,-4.645,0.0
1459602800240,-4.645,7.240000000000001e-07
1459602800250,-4.645,0.0
1459602800260,-4.645,3.6200000000000004e-07
1459602800270,-4.645,3.6200000000000004e-07
1459602800280,-4.645,3.6200000000000004e-07
1459602800290,-4.645,0.0
1459602800300,-4.645,3.6200000000000004e-07
1459602800310,-4.645,3.6200000000000004e-07
1459602800320,-4.645,7.240000000000001e-07
1459602800330,-4.645,0.0
1459602800340,-4.645,0.0
1459602800350,-4.645,7.240000000000001e-07
1459602800360,-4.645,3.6200000000000004e-07
1459602800370,-4.645,3.6200000000000004e-07
1459602800380,-4.645,3.6200000000000004e-07
1459602800390,-4.645,7.240000000000001e-07
1459602800400,-4.645,3.6200000000000004e-07
1459602800410,-4.645,3.6200000000000004e-07
1459602800420,-4.645,1.0859999999999999e-06
1459602800430,-4.645,3.6200000000000004e-07
1459602800440,-4.645,0.0
1459602800450,-4.645,1.0859999999999999e-06
1459602800460,-4.645,7.240000000000001e-07
1459602800470,-4.645,1.0859999999999999e-06
1459602800480,-4.645,7.240000000000001e-07
1459602800490,-4.645,7.240000000000001e-07
1459602800500,-4.645,3.6200000000000004e-07
1459602800510,-4.645,1.0859999999999999e-06
1459602800520,-4.645,7.240000000000001e-07
1459602800530,-4.645,1.0859999999999999e-06
1459602800540,-4.645,1.4480000000000002e-06
1459602800550,-4.645,7.240000000000001e-07
1459602800560,-4.645,2.5340000000000002e-06
1459602800570,-4.645,1.81e-06
1459602800580,-4.645,2.1719999999999997e-06
1459602800590,-4.645,3.6200000000000004e-07
1459602800600,-4.645,1.0859999999999999e-06
1459602800610,-4.645,7.240000000000001e-07
1459602800620,-4.645,7.240000000000001e-07
1459602800630,-4.645,7.240000000000001e-07
1459602800640,-4.645,7.240000000000001e-07
1459602800650,-4.645,1.0859999999999999e-06
1459602800660,-4.645,3.6200000000000004e-07
1459602800670,-4.645,1.4480000000000002e-06
1459602800680,-4.645,3.6200000000000004e-07
1459602800690,-4.645,1.0859999999999999e-06
1459602800700,-4.645,7.240000000000001e-07
1459602800710,-4.645,3.6200000000000004e-07
1459602800720,-4.645,7.240000000000001e-07
1459602800730,-4.645,3.6200000000000004e-07
1459602800740,-4.645,1.0859999999999999e-06
1459602800750,-4.645,3.6200000000000004e-07
1459602800760,-4.645,7.240000000000001e-07
1459602800770,-4.645,0.0
1459602800780,-4.645,0.0
1459602800790,-4.645,3.6200000000000004e-07
1459602800800,-4.645,7.240000000000001e-07
1459602800810,-4.645,0.0
1459602800820,-4.645,7.240000000000001e-07
1459602800830,-4.645,0.0
1459602800840,-4.645,1.0859999999999999e-06
1459602800850,-4.645,0.0
1459602800860,-4.645,7.240000000000001e-07
1459602800870,-4.645,1.0859999999999999e-06
1459602800880,-4.645,3.6200000000000004e-07
1459602800890,-4.645,0.0
1459602800900,-4.645,3.6200000000000004e-07
1459602800910,-4.645,3.6200000000000004e-07
1459602800920,-4.645,0.0
1459602800930,-4.645,3.6200000000000004e-07
1459602800940,-4.645,7.240000000000001e-07
1459602800950,-4.645,0.0
