Timestamp,position,BLMTI.06R7.B2I10_TCP.D6R7.B2
1459606604220,2.635,7.240000000000001e-07
1459606604230,2.635,2.1719999999999997e-06
1459606604240,2.635,7.240000000000001e-07
1459606604250,2.635,1.81e-06
1459606604260,2.635,1.0859999999999999e-06
1459606604270,2.635,1.4480000000000002e-06
1459606604280,2.635,1.4480000000000002e-06
1459606604290,2.635,1.0859999999999999e-06
1459606604300,2.635,1.0859999999999999e-06
1459606604310,2.635,3.62e-06
1459606604320,2.635,2.5340000000000002e-06
1459606604330,2.635,1.1222e-05
1459606604340,2.635,7.24e-06
1459606604350,2.635,3.801e-05
1459606604360,2.635,3.4028e-05
1459606604370,2.635,5.8281999999999995e-05
1459606604380,2.635,2.3891999999999998e-05
1459606604390,2.635,3.7648e-05
1459606604400,2.635,1.5928e-05
1459606604410,2.635,2.4254000000000002e-05
1459606604420,2.635,7.24e-06
1459606604430,2.635,1.0136000000000001e-05
1459606604440,2.635,3.258e-06
1459606604450,2.635,5.0680000000000004e-06
1459606604460,2.635,2.1719999999999997e-06
1459606604470,2.635,3.258e-06
1459606604480,2.635,1.4480000000000002e-06
1459606604490,2.635,3.258e-06
1459606604500,2.635,1.4480000000000002e-06
1459606604510,2.635,2.8960000000000003e-06
1459606604520,2.635,1.4480000000000002e-06
1459606604530,2.635,4.343999999999999e-06
1459606604540,2.635,1.81e-06
1459606604550,2.635,4.343999999999999e-06
1459606604560,2.635,1.0859999999999999e-06
1459606604570,2.635,5.43e-06
1459606604580,2.635,1.81e-06
1459606604590,2.635,3.982e-06
1459606604600,2.635,2.5340000000000002e-06
1459606604610,2.635,2.8960000000000003e-06
1459606604620,2.635,1.4480000000000002e-06
1459606604630,2.635,4.343999999999999e-06
1459606604640,2.635,1.4480000000000002e-06
1459606604650,2.635,2.8960000000000003e-06
1459606604660,2.635,7.240000000000001e-07
1459606604670,2.635,1.81e-06
1459606604680,2.635,1.4480000000000002e-06
1459606604690,2.635,1.0859999999999999e-06
1459606604700,2.635,1.4480000000000002e-06
1459606604710,2.635,1.81e-06
1459606604720,2.635,7.240000000000001e-07
1459606604730,2.635,1.0859999999999999e-06
1459606604740,2.635,1.0859999999999999e-06
1459606604750,2.635,1.0859999999999999e-06
1459606604760,2.635,1.0859999999999999e-06
1459606604770,2.635,2.1719999999999997e-06
1459606604780,2.635,1.0859999999999999e-06
1459606604790,2.635,2.8960000000000003e-06
1459606604800,2.635,1.4480000000000002e-06
1459606604810,2.635,4.343999999999999e-06
1459606604820,2.635,2.1719999999999997e-06
1459606604830,2.635,2.5340000000000002e-06
1459606604840,2.635,1.81e-06
1459606604850,2.635,2.5340000000000002e-06
1459606604860,2.635,2.5340000000000002e-06
1459606604870,2.635,8.326e-06
1459606604880,2.635,6.516e-06
1459606604890,2.635,2.534e-05
1459606604900,2.635,2.3168000000000002e-05
1459606604910,2.635,5.5023999999999994e-05
1459606604920,2.635,4.5974e-05
1459606604930,2.635,8.326e-05
1459606604940,2.635,3.9096e-05
1459606604950,2.635,4.3802e-05
1459606604960,2.635,1.1584000000000001e-05
1459606604970,2.635,2.2444e-05
1459606604980,2.635,5.43e-06
1459606604990,2.635,7.964e-06
1459606605000,2.635,1.81e-06
1459606605010,2.635,3.258e-06
1459606605020,2.635,1.81e-06
1459606605030,2.635,3.62e-06
1459606605040,2.635,2.5340000000000002e-06
1459606605050,2.635,4.706e-06
1459606605060,2.635,2.1719999999999997e-06
1459606605070,2.635,3.982e-06
1459606605080,2.635,2.1719999999999997e-06
1459606605090,2.635,5.792000000000001e-06
1459606605100,2.635,1.81e-06
1459606605110,2.635,2.5340000000000002e-06
1459606605120,2.635,1.0859999999999999e-06
1459606605130,2.635,1.0859999999999999e-06
1459606605140,2.635,7.240000000000001e-07
1459606605150,2.635,7.240000000000001e-07
1459606605160,2.635,1.0859999999999999e-06
1459606605170,2.635,7.240000000000001e-07
1459606605180,2.635,7.240000000000001e-07
1459606605190,2.635,7.240000000000001e-07
1459606605200,2.635,1.4480000000000002e-06
1459606605210,2.635,7.240000000000001e-07
1459606605220,2.635,7.240000000000001e-07
1459606605230,2.635,1.4480000000000002e-06
1459606605240,2.635,1.4480000000000002e-06
1459606605250,2.635,2.5340000000000002e-06
1459606605260,2.635,1.4480000000000002e-06
1459606605270,2.635,3.62e-06
1459606605280,2.635,2.5340000000000002e-06
1459606605290,2.635,5.792000000000001e-06
1459606605300,2.635,2.8960000000000003e-06
1459606605310,2.635,1.1222e-05
1459606605320,2.635,5.792000000000001e-06
1459606605330,2.635,1.629e-05
1459606605340,2.635,5.0680000000000004e-06
1459606605350,2.635,1.2308e-05
1459606605360,2.635,5.43e-06
1459606605370,2.635,1.0136000000000001e-05
1459606605380,2.635,2.8960000000000003e-06
1459606605390,2.635,6.877999999999999e-06
1459606605400,2.635,2.8960000000000003e-06
1459606605410,2.635,5.43e-06
1459606605420,2.635,2.1719999999999997e-06
1459606605430,2.635,4.343999999999999e-06
1459606605440,2.635,2.5340000000000002e-06
1459606605450,2.635,8.326e-06
1459606605460,2.635,2.8960000000000003e-06
1459606605470,2.635,9.05e-06
1459606605480,2.635,3.62e-06
1459606605490,2.635,1.4118e-05
1459606605500,2.635,5.43e-06
1459606605510,2.635,1.5928e-05
1459606605520,2.635,6.154e-06
1459606605530,2.635,1.7375999999999998e-05
1459606605540,2.635,6.516e-06
1459606605550,2.635,2.0996e-05
1459606605560,2.635,4.343999999999999e-06
1459606605570,2.635,1.7375999999999998e-05
1459606605580,2.635,5.792000000000001e-06
1459606605590,2.635,8.687999999999999e-06
1459606605600,2.635,1.0859999999999999e-06
1459606605610,2.635,6.154e-06
1459606605620,2.635,1.81e-06
1459606605630,2.635,4.343999999999999e-06
1459606605640,2.635,1.4480000000000002e-06
1459606605650,2.635,3.258e-06
1459606605660,2.635,1.4480000000000002e-06
1459606605670,2.635,4.343999999999999e-06
1459606605680,2.635,2.1719999999999997e-06
1459606605690,2.635,3.982e-06
1459606605700,2.635,2.1719999999999997e-06
1459606605710,2.635,6.877999999999999e-06
1459606605720,2.635,2.5340000000000002e-06
1459606605730,2.635,3.982e-06
1459606605740,2.635,2.1719999999999997e-06
1459606605750,2.635,1.0859999999999999e-06
1459606605760,2.635,7.240000000000001e-07
1459606605770,2.635,3.6200000000000004e-07
1459606605780,2.635,1.0859999999999999e-06
1459606605790,2.635,7.240000000000001e-07
1459606605800,2.635,1.0859999999999999e-06
1459606605810,2.635,3.6200000000000004e-07
1459606605820,2.635,1.0859999999999999e-06
1459606605830,2.635,7.240000000000001e-07
1459606605840,2.635,7.240000000000001e-07
1459606605850,2.635,0.0
1459606605860,2.635,1.0859999999999999e-06
1459606605870,2.635,7.240000000000001e-07
1459606605880,2.635,1.0859999999999999e-06
1459606605890,2.635,7.240000000000001e-07
1459606605900,2.635,1.4480000000000002e-06
1459606605910,2.635,3.6200000000000004e-07
1459606605920,2.635,1.0859999999999999e-06
1459606605930,2.635,0.0
1459606605940,2.635,1.0859999999999999e-06
1459606605950,2.635,3.6200000000000004e-07
1459606605960,2.635,1.0859999999999999e-06
1459606605970,2.635,0.0
1459606605980,2.635,7.240000000000001e-07
1459606605990,2.635,3.6200000000000004e-07
1459606606000,2.635,7.240000000000001e-07
1459606606010,2.635,3.6200000000000004e-07
1459606606020,2.635,7.240000000000001e-07
1459606606030,2.635,3.6200000000000004e-07
1459606606040,2.635,1.4480000000000002e-06
1459606606050,2.635,7.240000000000001e-07
1459606606060,2.635,1.0859999999999999e-06
1459606606070,2.635,1.4480000000000002e-06
1459606606080,2.635,1.81e-06
1459606606090,2.635,1.0859999999999999e-06
1459606606100,2.635,1.81e-06
1459606606110,2.635,2.8960000000000003e-06
1459606606120,2.635,2.5340000000000002e-06
1459606606130,2.635,7.602e-06
1459606606140,2.635,2.1719999999999997e-06
1459606606150,2.635,6.877999999999999e-06
1459606606160,2.635,2.8960000000000003e-06
1459606606170,2.635,7.602e-06
1459606606180,2.635,1.81e-06
1459606606190,2.635,4.706e-06
1459606606200,2.635,1.4480000000000002e-06
1459606606210,2.635,3.258e-06
1459606606220,2.635,1.81e-06
1459606606230,2.635,3.258e-06
1459606606240,2.635,1.81e-06
1459606606250,2.635,3.62e-06
1459606606260,2.635,2.1719999999999997e-06
1459606606270,2.635,3.258e-06
1459606606280,2.635,7.240000000000001e-07
1459606606290,2.635,2.5340000000000002e-06
1459606606300,2.635,1.0859999999999999e-06
1459606606310,2.635,1.4480000000000002e-06
1459606606320,2.635,1.0859999999999999e-06
1459606606330,2.635,1.81e-06
1459606606340,2.635,1.0859999999999999e-06
1459606606350,2.635,1.0859999999999999e-06
1459606606360,2.635,1.0859999999999999e-06
1459606606370,2.635,7.240000000000001e-07
1459606606380,2.635,1.0859999999999999e-06
1459606606390,2.635,3.258e-06
1459606606400,2.635,1.4480000000000002e-06
1459606606410,2.635,9.05e-06
1459606606420,2.635,6.516e-06
1459606606430,2.635,4.0181999999999996e-05
1459606606440,2.635,2.5702e-05
1459606606450,2.635,5.8643999999999996e-05
1459606606460,2.635,2.0634e-05
1459606606470,2.635,3.801e-05
1459606606480,2.635,1.3032e-05
1459606606490,2.635,2.1358e-05
1459606606500,2.635,5.0680000000000004e-06
1459606606510,2.635,9.05e-06
1459606606520,2.635,5.792000000000001e-06
1459606606530,2.635,8.687999999999999e-06
1459606606540,2.635,2.8960000000000003e-06
1459606606550,2.635,2.8960000000000003e-06
1459606606560,2.635,1.4480000000000002e-06
1459606606570,2.635,2.5340000000000002e-06
1459606606580,2.635,1.0859999999999999e-06
1459606606590,2.635,1.81e-06
1459606606600,2.635,1.0859999999999999e-06
1459606606610,2.635,1.81e-06
1459606606620,2.635,1.0859999999999999e-06
1459606606630,2.635,5.0680000000000004e-06
1459606606640,2.635,1.81e-06
1459606606650,2.635,9.05e-06
1459606606660,2.635,3.258e-06
1459606606670,2.635,1.5204e-05
1459606606680,2.635,4.706e-06
1459606606690,2.635,1.9548e-05
1459606606700,2.635,3.62e-06
1459606606710,2.635,5.792000000000001e-06
1459606606720,2.635,1.0859999999999999e-06
1459606606730,2.635,3.6200000000000004e-07
1459606606740,2.635,7.240000000000001e-07
1459606606750,2.635,3.6200000000000004e-07
1459606606760,2.635,1.81e-06
1459606606770,2.635,3.6200000000000004e-07
1459606606780,2.635,7.240000000000001e-07
1459606606790,2.635,3.6200000000000004e-07
1459606606800,2.635,1.0859999999999999e-06
1459606606810,2.635,3.6200000000000004e-07
1459606606820,2.635,1.0859999999999999e-06
1459606606830,2.635,3.6200000000000004e-07
1459606606840,2.635,7.240000000000001e-07
1459606606850,2.635,1.0859999999999999e-06
1459606606860,2.635,1.0859999999999999e-06
1459606606870,2.635,3.6200000000000004e-07
1459606606880,2.635,1.4480000000000002e-06
1459606606890,2.635,0.0
1459606606900,2.635,7.240000000000001e-07
1459606606910,2.635,0.0
1459606606920,2.635,1.0859999999999999e-06
1459606606930,2.635,0.0
1459606606940,2.635,7.240000000000001e-07
1459606606950,2.635,3.6200000000000004e-07
1459606606960,2.635,1.4480000000000002e-06
1459606606970,2.635,3.6200000000000004e-07
1459606606980,2.635,1.0859999999999999e-06
1459606606990,2.635,0.0
1459606607000,2.635,1.0859999999999999e-06
