Timestamp,position,BLMTI.06L7.B1E10_TCP.C6L7.B1
1459601802480,4.125,1.0859999999999999e-06
1459601802490,4.125,0.0
1459601802500,4.125,7.240000000000001e-07
1459601802510,4.125,3.6200000000000004e-07
1459601802520,4.125,0.0
1459601802530,4.125,3.6200000000000004e-07
1459601802540,4.125,7.240000000000001e-07
1459601802550,4.125,7.240000000000001e-07
1459601802560,4.125,0.0
1459601802570,4.125,3.6200000000000004e-07
1459601802580,4.125,7.240000000000001e-07
1459601802590,4.125,7.240000000000001e-07
1459601802600,4.125,0.0
1459601802610,4.125,1.0859999999999999e-06
1459601802620,4.125,1.0859999999999999e-06
1459601802630,4.125,0.0
1459601802640,4.125,7.240000000000001e-07
1459601802650,4.125,3.6200000000000004e-07
1459601802660,4.125,3.6200000000000004e-07
1459601802670,4.125,0.0
1459601802680,4.125,1.4480000000000002e-06
1459601802690,4.125,0.0
1459601802700,4.125,0.0
1459601802710,4.125,7.240000000000001e-07
1459601802720,4.125,3.6200000000000004e-07
1459601802730,4.125,0.0
1459601802740,4.125,3.6200000000000004e-07
1459601802750,4.125,7.240000000000001e-07
1459601802760,4.125,3.6200000000000004e-07
1459601802770,4.125,1.0859999999999999e-06
1459601802780,4.125,3.6200000000000004e-07
1459601802790,4.125,3.6200000000000004e-07
1459601802800,4.125,3.6200000000000004e-07
1459601802810,4.125,3.6200000000000004e-07
1459601802820,4.125,3.6200000000000004e-07
1459601802830,4.125,7.240000000000001e-07
1459601802840,4.125,3.6200000000000004e-07
1459601802850,4.125,3.6200000000000004e-07
1459601802860,4.125,3.6200000000000004e-07
1459601802870,4.125,0.0
1459601802880,4.125,3.6200000000000004e-07
1459601802890,4.125,3.6200000000000004e-07
1459601802900,4.125,7.240000000000001e-07
1459601802910,4.125,0.0
1459601802920,4.125,7.240000000000001e-07
1459601802930,4.125,3.6200000000000004e-07
1459601802940,4.125,3.6200000000000004e-07
1459601802950,4.125,3.6200000000000004e-07
1459601802960,4.125,0.0
1459601802970,4.125,3.6200000000000004e-07
1459601802980,4.125,3.6200000000000004e-07
1459601802990,4.125,1.0859999999999999e-06
1459601803000,4.125,0.0
1459601803010,4.125,7.240000000000001e-07
1459601803020,4.125,0.0
1459601803030,4.125,7.240000000000001e-07
1459601803040,4.125,0.0
1459601803050,4.125,7.240000000000001e-07
1459601803060,4.125,3.6200000000000004e-07
1459601803070,4.125,0.0
1459601803080,4.125,7.240000000000001e-07
1459601803090,4.125,1.0859999999999999e-06
1459601803100,4.125,7.240000000000001e-07
1459601803110,4.125,0.0
1459601803120,4.125,3.6200000000000004e-07
1459601803130,4.125,3.6200000000000004e-07
1459601803140,4.125,1.0859999999999999e-06
1459601803150,4.125,0.0
1459601803160,4.125,0.0
1459601803170,4.125,3.6200000000000004e-07
1459601803180,4.125,0.0
1459601803190,4.125,1.0859999999999999e-06
1459601803200,4.125,0.0
1459601803210,4.125,7.240000000000001e-07
1459601803220,4.125,3.6200000000000004e-07
1459601803230,4.125,0.0
1459601803240,4.125,3.6200000000000004e-07
1459601803250,4.125,7.240000000000001e-07
1459601803260,4.125,3.6200000000000004e-07
1459601803270,4.125,7.240000000000001e-07
1459601803280,4.125,7.240000000000001e-07
1459601803290,4.125,7.240000000000001e-07
1459601803300,4.125,7.240000000000001e-07
1459601803310,4.125,1.0859999999999999e-06
1459601803320,4.125,1.0859999999999999e-06
1459601803330,4.125,0.0
1459601803340,4.125,7.240000000000001e-07
1459601803350,4.125,3.6200000000000004e-07
1459601803360,4.125,3.6200000000000004e-07
1459601803370,4.125,3.6200000000000004e-07
1459601803380,4.125,1.0859999999999999e-06
1459601803390,4.125,3.6200000000000004e-07
1459601803400,4.125,3.6200000000000004e-07
1459601803410,4.125,0.0
1459601803420,4.125,7.240000000000001e-07
1459601803430,4.125,3.6200000000000004e-07
1459601803440,4.125,0.0
1459601803450,4.125,7.240000000000001e-07
1459601803460,4.125,3.6200000000000004e-07
1459601803470,4.125,0.0
1459601803480,4.125,3.6200000000000004e-07
1459601803490,4.125,3.6200000000000004e-07
1459601803500,4.125,3.6200000000000004e-07
1459601803510,4.125,7.240000000000001e-07
1459601803520,4.125,3.6200000000000004e-07
1459601803530,4.125,1.0859999999999999e-06
1459601803540,4.125,1.0859999999999999e-06
1459601803550,4.125,3.6200000000000004e-07
1459601803560,4.125,3.6200000000000004e-07
1459601803570,4.125,3.6200000000000004e-07
1459601803580,4.125,3.6200000000000004e-07
1459601803590,4.125,7.240000000000001e-07
1459601803600,4.125,3.6200000000000004e-07
1459601803610,4.125,1.0859999999999999e-06
1459601803620,4.125,3.6200000000000004e-07
1459601803630,4.125,7.240000000000001e-07
1459601803640,4.125,0.0
1459601803650,4.125,7.240000000000001e-07
1459601803660,4.125,3.6200000000000004e-07
1459601803670,4.125,3.6200000000000004e-07
1459601803680,4.125,0.0
1459601803690,4.125,7.240000000000001e-07
1459601803700,4.125,3.6200000000000004e-07
1459601803710,4.125,3.6200000000000004e-07
1459601803720,4.125,0.0
1459601803730,4.125,7.240000000000001e-07
1459601803740,4.125,3.6200000000000004e-07
1459601803750,4.125,1.0859999999999999e-06
1459601803760,4.125,7.240000000000001e-07
1459601803770,4.125,0.0
1459601803780,4.125,3.6200000000000004e-07
1459601803790,4.125,7.240000000000001e-07
1459601803800,4.125,3.6200000000000004e-07
1459601803810,4.125,3.6200000000000004e-07
1459601803820,4.125,7.240000000000001e-07
1459601803830,4.125,3.6200000000000004e-07
1459601803840,4.125,0.0
1459601803850,4.125,7.240000000000001e-07
1459601803860,4.125,0.0
1459601803870,4.125,3.6200000000000004e-07
1459601803880,4.125,0.0
1459601803890,4.125,7.240000000000001e-07
1459601803900,4.125,1.0859999999999999e-06
1459601803910,4.125,3.6200000000000004e-07
1459601803920,4.125,3.6200000000000004e-07
1459601803930,4.125,7.240000000000001e-07
1459601803940,4.125,0.0
1459601803950,4.125,1.0859999999999999e-06
1459601803960,4.125,3.6200000000000004e-07
1459601803970,4.125,0.0
1459601803980,4.125,3.6200000000000004e-07
1459601803990,4.125,3.6200000000000004e-07
1459601804000,4.125,3.6200000000000004e-07
1459601804010,4.125,7.240000000000001e-07
1459601804020,4.125,0.0
1459601804030,4.125,3.6200000000000004e-07
1459601804040,4.125,3.6200000000000004e-07
1459601804050,4.125,7.240000000000001e-07
1459601804060,4.125,0.0
1459601804070,4.125,0.0
1459601804080,4.125,7.240000000000001e-07
1459601804090,4.125,0.0
1459601804100,4.125,3.6200000000000004e-07
1459601804110,4.125,3.6200000000000004e-07
1459601804120,4.125,7.240000000000001e-07
1459601804130,4.125,3.6200000000000004e-07
1459601804140,4.125,3.6200000000000004e-07
1459601804150,4.125,0.0
1459601804160,4.125,0.0
1459601804170,4.125,1.0859999999999999e-06
1459601804180,4.125,3.6200000000000004e-07
1459601804190,4.125,3.6200000000000004e-07
1459601804200,4.125,3.6200000000000004e-07
1459601804210,4.125,7.240000000000001e-07
1459601804220,4.125,0.0
1459601804230,4.125,7.240000000000001e-07
1459601804240,4.125,0.0
1459601804250,4.125,7.240000000000001e-07
1459601804260,4.125,0.0
1459601804270,4.125,7.240000000000001e-07
1459601804280,4.125,3.6200000000000004e-07
1459601804290,4.125,0.0
1459601804300,4.125,3.6200000000000004e-07
1459601804310,4.125,3.6200000000000004e-07
1459601804320,4.125,3.6200000000000004e-07
1459601804330,4.125,3.6200000000000004e-07
1459601804340,4.125,3.6200000000000004e-07
1459601804350,4.125,3.6200000000000004e-07
1459601804360,4.125,3.6200000000000004e-07
1459601804370,4.125,7.240000000000001e-07
1459601804380,4.125,0.0
1459601804390,4.125,7.240000000000001e-07
1459601804400,4.125,0.0
1459601804410,4.125,7.240000000000001e-07
1459601804420,4.125,0.0
1459601804430,4.125,1.4480000000000002e-06
1459601804440,4.125,0.0
1459601804450,4.125,3.6200000000000004e-07
1459601804460,4.125,7.240000000000001e-07
1459601804470,4.125,0.0
1459601804480,4.125,0.0
1459601804490,4.125,3.6200000000000004e-07
1459601804500,4.125,1.0859999999999999e-06
1459601804510,4.125,0.0
1459601804520,4.125,3.6200000000000004e-07
1459601804530,4.125,3.6200000000000004e-07
1459601804540,4.125,3.6200000000000004e-07
1459601804550,4.125,0.0
1459601804560,4.125,0.0
1459601804570,4.125,1.0859999999999999e-06
1459601804580,4.125,0.0
1459601804590,4.125,0.0
1459601804600,4.125,3.6200000000000004e-07
1459601804610,4.125,1.0859999999999999e-06
1459601804620,4.125,0.0
1459601804630,4.125,7.240000000000001e-07
1459601804640,4.125,0.0
1459601804650,4.125,3.6200000000000004e-07
1459601804660,4.125,0.0
1459601804670,4.125,3.6200000000000004e-07
1459601804680,4.125,0.0
1459601804690,4.125,7.240000000000001e-07
1459601804700,4.125,3.6200000000000004e-07
1459601804710,4.125,0.0
1459601804720,4.125,3.6200000000000004e-07
1459601804730,4.125,0.0
1459601804740,4.125,3.6200000000000004e-07
1459601804750,4.125,0.0
1459601804760,4.125,1.0859999999999999e-06
1459601804770,4.125,3.6200000000000004e-07
1459601804780,4.125,0.0
1459601804790,4.125,3.6200000000000004e-07
1459601804800,4.125,0.0
1459601804810,4.125,7.240000000000001e-07
1459601804820,4.125,0.0
1459601804830,4.125,7.240000000000001e-07
1459601804840,4.125,3.6200000000000004e-07
1459601804850,4.125,7.240000000000001e-07
1459601804860,4.125,0.0
1459601804870,4.125,3.6200000000000004e-07
1459601804880,4.125,3.6200000000000004e-07
1459601804890,4.125,7.240000000000001e-07
1459601804900,4.125,0.0
1459601804910,4.125,3.6200000000000004e-07
1459601804920,4.125,3.6200000000000004e-07
1459601804930,4.125,3.6200000000000004e-07
1459601804940,4.125,7.240000000000001e-07
1459601804950,4.125,0.0
1459601804960,4.125,3.6200000000000004e-07
1459601804970,4.125,3.6200000000000004e-07
1459601804980,4.125,0.0
1459601804990,4.125,3.6200000000000004e-07
1459601805000,4.125,3.6200000000000004e-07
1459601805010,4.125,1.0859999999999999e-06
1459601805020,4.125,0.0
1459601805030,4.125,3.6200000000000004e-07
1459601805040,4.125,0.0
1459601805050,4.125,7.240000000000001e-07
1459601805060,4.125,0.0
1459601805070,4.125,3.6200000000000004e-07
1459601805080,4.125,0.0
1459601805090,4.125,7.240000000000001e-07
1459601805100,4.125,7.240000000000001e-07
1459601805110,4.125,0.0
1459601805120,4.125,3.6200000000000004e-07
1459601805130,4.125,7.240000000000001e-07
1459601805140,4.125,3.6200000000000004e-07
1459601805150,4.125,3.6200000000000004e-07
1459601805160,4.125,3.6200000000000004e-07
1459601805170,4.125,1.0859999999999999e-06
1459601805180,4.125,0.0
1459601805190,4.125,7.240000000000001e-07
1459601805200,4.125,0.0
1459601805210,4.125,7.240000000000001e-07
1459601805220,4.125,0.0
1459601805230,4.125,7.240000000000001e-07
1459601805240,4.125,0.0
1459601805250,4.125,7.240000000000001e-07
1459601805260,4.125,0.0
1459601805270,4.125,1.4480000000000002e-06
1459601805280,4.125,0.0
1459601805290,4.125,3.6200000000000004e-07
1459601805300,4.125,3.6200000000000004e-07
1459601805310,4.125,3.6200000000000004e-07
1459601805320,4.125,3.6200000000000004e-07
1459601805330,4.125,3.6200000000000004e-07
1459601805340,4.125,0.0
1459601805350,4.125,7.240000000000001e-07
1459601805360,4.125,0.0
1459601805370,4.125,3.6200000000000004e-07
1459601805380,4.125,0.0
1459601805390,4.125,3.6200000000000004e-07
1459601805400,4.125,3.6200000000000004e-07
1459601805410,4.125,7.240000000000001e-07
1459601805420,4.125,0.0
1459601805430,4.125,7.240000000000001e-07
1459601805440,4.125,0.0
1459601805450,4.125,0.0
1459601805460,4.125,0.0
1459601805470,4.125,1.0859999999999999e-06
1459601805480,4.125,0.0
1459601805490,4.125,7.240000000000001e-07
1459601805500,4.125,3.6200000000000004e-07
1459601805510,4.125,3.6200000000000004e-07
1459601805520,4.125,0.0
1459601805530,4.125,7.240000000000001e-07
1459601805540,4.125,0.0
1459601805550,4.125,0.0
