Timestamp,position,BLMTI.06R7.B2I10_TCSG.A6R7.B2
1459608402130,2.685,1.0859999999999999e-06
1459608402140,2.685,2.1719999999999997e-06
1459608402150,2.685,1.0859999999999999e-06
1459608402160,2.685,2.5340000000000002e-06
1459608402170,2.685,1.0859999999999999e-06
1459608402180,2.685,1.81e-06
1459608402190,2.685,1.4480000000000002e-06
1459608402200,2.685,2.5340000000000002e-06
1459608402210,2.685,1.4480000000000002e-06
1459608402220,2.685,1.4480000000000002e-06
1459608402230,2.685,1.0859999999999999e-06
1459608402240,2.685,1.0859999999999999e-06
1459608402250,2.685,1.0859999999999999e-06
1459608402260,2.685,1.0859999999999999e-06
1459608402270,2.685,1.0859999999999999e-06
1459608402280,2.685,2.5340000000000002e-06
1459608402290,2.685,7.240000000000001e-07
1459608402300,2.685,2.1719999999999997e-06
1459608402310,2.685,7.240000000000001e-07
1459608402320,2.685,2.1719999999999997e-06
1459608402330,2.685,7.240000000000001e-07
1459608402340,2.685,3.258e-06
1459608402350,2.685,1.81e-06
1459608402360,2.685,4.343999999999999e-06
1459608402370,2.685,4.343999999999999e-06
1459608402380,2.685,7.602e-06
1459608402390,2.685,4.706e-06
1459608402400,2.685,7.602e-06
1459608402410,2.685,3.258e-06
1459608402420,2.685,6.877999999999999e-06
1459608402430,2.685,2.8960000000000003e-06
1459608402440,2.685,5.0680000000000004e-06
1459608402450,2.685,2.5340000000000002e-06
1459608402460,2.685,4.343999999999999e-06
1459608402470,2.685,2.1719999999999997e-06
1459608402480,2.685,3.258e-06
1459608402490,2.685,1.81e-06
1459608402500,2.685,1.4480000000000002e-06
1459608402510,2.685,3.6200000000000004e-07
1459608402520,2.685,1.0859999999999999e-06
1459608402530,2.685,7.240000000000001e-07
1459608402540,2.685,1.0859999999999999e-06
1459608402550,2.685,1.0859999999999999e-06
1459608402560,2.685,1.81e-06
1459608402570,2.685,1.0859999999999999e-06
1459608402580,2.685,7.240000000000001e-07
1459608402590,2.685,1.0859999999999999e-06
1459608402600,2.685,3.258e-06
1459608402610,2.685,3.62e-06
1459608402620,2.685,5.43e-06
1459608402630,2.685,2.1719999999999997e-06
1459608402640,2.685,4.343999999999999e-06
1459608402650,2.685,2.1719999999999997e-06
1459608402660,2.685,3.258e-06
1459608402670,2.685,1.0859999999999999e-06
1459608402680,2.685,1.4480000000000002e-06
1459608402690,2.685,1.0859999999999999e-06
1459608402700,2.685,1.4480000000000002e-06
1459608402710,2.685,1.0859999999999999e-06
1459608402720,2.685,2.1719999999999997e-06
1459608402730,2.685,1.0859999999999999e-06
1459608402740,2.685,1.4480000000000002e-06
1459608402750,2.685,7.240000000000001e-07
1459608402760,2.685,1.81e-06
1459608402770,2.685,7.240000000000001e-07
1459608402780,2.685,1.0859999999999999e-06
1459608402790,2.685,7.240000000000001e-07
1459608402800,2.685,1.0859999999999999e-06
1459608402810,2.685,1.0859999999999999e-06
1459608402820,2.685,1.0859999999999999e-06
1459608402830,2.685,3.6200000000000004e-07
1459608402840,2.685,1.0859999999999999e-06
1459608402850,2.685,3.6200000000000004e-07
1459608402860,2.685,1.4480000000000002e-06
1459608402870,2.685,3.6200000000000004e-07
1459608402880,2.685,2.5340000000000002e-06
1459608402890,2.685,7.240000000000001e-07
1459608402900,2.685,2.1719999999999997e-06
1459608402910,2.685,1.4480000000000002e-06
1459608402920,2.685,4.343999999999999e-06
1459608402930,2.685,3.62e-06
1459608402940,2.685,6.516e-06
1459608402950,2.685,2.5340000000000002e-06
1459608402960,2.685,4.706e-06
1459608402970,2.685,2.1719999999999997e-06
1459608402980,2.685,3.258e-06
1459608402990,2.685,2.1719999999999997e-06
1459608403000,2.685,2.8960000000000003e-06
1459608403010,2.685,1.4480000000000002e-06
1459608403020,2.685,2.5340000000000002e-06
1459608403030,2.685,1.81e-06
1459608403040,2.685,3.258e-06
1459608403050,2.685,1.4480000000000002e-06
1459608403060,2.685,2.5340000000000002e-06
1459608403070,2.685,1.0859999999999999e-06
1459608403080,2.685,2.5340000000000002e-06
1459608403090,2.685,1.4480000000000002e-06
1459608403100,2.685,2.1719999999999997e-06
1459608403110,2.685,3.6200000000000004e-07
1459608403120,2.685,1.81e-06
1459608403130,2.685,3.6200000000000004e-07
1459608403140,2.685,2.8960000000000003e-06
1459608403150,2.685,1.0859999999999999e-06
1459608403160,2.685,2.1719999999999997e-06
1459608403170,2.685,7.240000000000001e-07
1459608403180,2.685,2.8960000000000003e-06
1459608403190,2.685,3.6200000000000004e-07
1459608403200,2.685,1.0859999999999999e-06
1459608403210,2.685,1.0859999999999999e-06
1459608403220,2.685,1.0859999999999999e-06
1459608403230,2.685,7.240000000000001e-07
1459608403240,2.685,1.4480000000000002e-06
1459608403250,2.685,7.240000000000001e-07
1459608403260,2.685,1.4480000000000002e-06
1459608403270,2.685,3.6200000000000004e-07
1459608403280,2.685,7.240000000000001e-07
1459608403290,2.685,7.240000000000001e-07
1459608403300,2.685,1.4480000000000002e-06
1459608403310,2.685,7.240000000000001e-07
1459608403320,2.685,2.1719999999999997e-06
1459608403330,2.685,1.0859999999999999e-06
1459608403340,2.685,1.4480000000000002e-06
1459608403350,2.685,1.4480000000000002e-06
1459608403360,2.685,1.81e-06
1459608403370,2.685,1.4480000000000002e-06
1459608403380,2.685,1.81e-06
1459608403390,2.685,7.240000000000001e-07
1459608403400,2.685,1.81e-06
1459608403410,2.685,7.240000000000001e-07
1459608403420,2.685,1.4480000000000002e-06
1459608403430,2.685,0.0
1459608403440,2.685,0.0
1459608403450,2.685,7.240000000000001e-07
1459608403460,2.685,1.0859999999999999e-06
1459608403470,2.685,7.240000000000001e-07
1459608403480,2.685,1.81e-06
1459608403490,2.685,3.6200000000000004e-07
1459608403500,2.685,1.81e-06
1459608403510,2.685,1.0859999999999999e-06
1459608403520,2.685,1.4480000000000002e-06
1459608403530,2.685,1.4480000000000002e-06
1459608403540,2.685,1.4480000000000002e-06
1459608403550,2.685,1.0859999999999999e-06
1459608403560,2.685,2.1719999999999997e-06
1459608403570,2.685,7.240000000000001e-07
1459608403580,2.685,2.1719999999999997e-06
1459608403590,2.685,7.240000000000001e-07
1459608403600,2.685,1.0859999999999999e-06
1459608403610,2.685,3.6200000000000004e-07
1459608403620,2.685,1.0859999999999999e-06
1459608403630,2.685,1.4480000000000002e-06
1459608403640,2.685,1.4480000000000002e-06
1459608403650,2.685,7.240000000000001e-07
1459608403660,2.685,1.4480000000000002e-06
1459608403670,2.685,7.240000000000001e-07
1459608403680,2.685,1.0859999999999999e-06
1459608403690,2.685,7.240000000000001e-07
1459608403700,2.685,7.240000000000001e-07
1459608403710,2.685,7.240000000000001e-07
1459608403720,2.685,3.6200000000000004e-07
1459608403730,2.685,7.240000000000001e-07
1459608403740,2.685,1.0859999999999999e-06
1459608403750,2.685,0.0
1459608403760,2.685,1.4480000000000002e-06
1459608403770,2.685,3.6200000000000004e-07
1459608403780,2.685,1.4480000000000002e-06
1459608403790,2.685,7.240000000000001e-07
1459608403800,2.685,1.0859999999999999e-06
1459608403810,2.685,1.0859999999999999e-06
1459608403820,2.685,2.5340000000000002e-06
1459608403830,2.685,1.0859999999999999e-06
1459608403840,2.685,1.81e-06
1459608403850,2.685,2.8960000000000003e-06
1459608403860,2.685,3.62e-06
1459608403870,2.685,2.5340000000000002e-06
1459608403880,2.685,3.62e-06
1459608403890,2.685,2.1719999999999997e-06
1459608403900,2.685,4.343999999999999e-06
1459608403910,2.685,1.81e-06
1459608403920,2.685,2.1719999999999997e-06
1459608403930,2.685,1.0859999999999999e-06
1459608403940,2.685,1.81e-06
1459608403950,2.685,7.240000000000001e-07
1459608403960,2.685,1.4480000000000002e-06
1459608403970,2.685,1.4480000000000002e-06
1459608403980,2.685,7.240000000000001e-07
1459608403990,2.685,3.6200000000000004e-07
1459608404000,2.685,7.240000000000001e-07
1459608404010,2.685,1.0859999999999999e-06
1459608404020,2.685,1.0859999999999999e-06
1459608404030,2.685,3.6200000000000004e-07
1459608404040,2.685,1.4480000000000002e-06
1459608404050,2.685,7.240000000000001e-07
1459608404060,2.685,7.240000000000001e-07
1459608404070,2.685,3.6200000000000004e-07
1459608404080,2.685,1.81e-06
1459608404090,2.685,1.0859999999999999e-06
1459608404100,2.685,2.1719999999999997e-06
1459608404110,2.685,1.81e-06
1459608404120,2.685,2.8960000000000003e-06
1459608404130,2.685,1.4480000000000002e-06
1459608404140,2.685,2.1719999999999997e-06
1459608404150,2.685,7.240000000000001e-07
1459608404160,2.685,2.5340000000000002e-06
1459608404170,2.685,1.4480000000000002e-06
1459608404180,2.685,1.0859999999999999e-06
1459608404190,2.685,1.0859999999999999e-06
1459608404200,2.685,1.4480000000000002e-06
1459608404210,2.685,1.81e-06
1459608404220,2.685,3.6200000000000004e-07
1459608404230,2.685,7.240000000000001e-07
1459608404240,2.685,1.4480000000000002e-06
1459608404250,2.685,1.0859999999999999e-06
1459608404260,2.685,1.0859999999999999e-06
1459608404270,2.685,1.0859999999999999e-06
1459608404280,2.685,2.1719999999999997e-06
1459608404290,2.685,1.0859999999999999e-06
1459608404300,2.685,2.8960000000000003e-06
1459608404310,2.685,1.0859999999999999e-06
1459608404320,2.685,3.258e-06
1459608404330,2.685,1.4480000000000002e-06
1459608404340,2.685,3.62e-06
1459608404350,2.685,1.4480000000000002e-06
1459608404360,2.685,3.62e-06
1459608404370,2.685,2.1719999999999997e-06
1459608404380,2.685,3.258e-06
1459608404390,2.685,7.240000000000001e-07
1459608404400,2.685,2.5340000000000002e-06
1459608404410,2.685,1.4480000000000002e-06
1459608404420,2.685,2.5340000000000002e-06
1459608404430,2.685,1.0859999999999999e-06
1459608404440,2.685,2.5340000000000002e-06
1459608404450,2.685,1.0859999999999999e-06
1459608404460,2.685,1.81e-06
1459608404470,2.685,7.240000000000001e-07
1459608404480,2.685,1.4480000000000002e-06
1459608404490,2.685,1.0859999999999999e-06
1459608404500,2.685,2.1719999999999997e-06
1459608404510,2.685,3.6200000000000004e-07
1459608404520,2.685,1.81e-06
1459608404530,2.685,7.240000000000001e-07
1459608404540,2.685,7.240000000000001e-07
1459608404550,2.685,1.0859999999999999e-06
1459608404560,2.685,1.0859999999999999e-06
1459608404570,2.685,1.4480000000000002e-06
1459608404580,2.685,7.240000000000001e-07
1459608404590,2.685,1.0859999999999999e-06
1459608404600,2.685,1.4480000000000002e-06
1459608404610,2.685,1.4480000000000002e-06
1459608404620,2.685,7.240000000000001e-07
1459608404630,2.685,7.240000000000001e-07
1459608404640,2.685,1.4480000000000002e-06
1459608404650,2.685,7.240000000000001e-07
1459608404660,2.685,1.4480000000000002e-06
1459608404670,2.685,7.240000000000001e-07
1459608404680,2.685,1.0859999999999999e-06
1459608404690,2.685,1.0859999999999999e-06
1459608404700,2.685,1.0859999999999999e-06
1459608404710,2.685,1.4480000000000002e-06
1459608404720,2.685,1.81e-06
1459608404730,2.685,1.0859999999999999e-06
1459608404740,2.685,1.4480000000000002e-06
1459608404750,2.685,1.0859999999999999e-06
1459608404760,2.685,7.240000000000001e-07
1459608404770,2.685,7.240000000000001e-07
1459608404780,2.685,7.240000000000001e-07
1459608404790,2.685,1.0859999999999999e-06
1459608404800,2.685,3.6200000000000004e-07
1459608404810,2.685,7.240000000000001e-07
1459608404820,2.685,1.0859999999999999e-06
1459608404830,2.685,7.240000000000001e-07
1459608404840,2.685,1.4480000000000002e-06
1459608404850,2.685,7.240000000000001e-07
1459608404860,2.685,7.240000000000001e-07
1459608404870,2.685,1.4480000000000002e-06
1459608404880,2.685,7.240000000000001e-07
1459608404890,2.685,7.240000000000001e-07
1459608404900,2.685,1.4480000000000002e-06
1459608404910,2.685,1.81e-06
1459608404920,2.685,2.8960000000000003e-06
1459608404930,2.685,1.81e-06
1459608404940,2.685,2.5340000000000002e-06
1459608404950,2.685,1.4480000000000002e-06
1459608404960,2.685,1.81e-06
1459608404970,2.685,1.0859999999999999e-06
1459608404980,2.685,1.81e-06
1459608404990,2.685,1.0859999999999999e-06
1459608405000,2.685,1.4480000000000002e-06
1459608405010,2.685,0.0
1459608405020,2.685,1.4480000000000002e-06
1459608405030,2.685,7.240000000000001e-07
1459608405040,2.685,2.5340000000000002e-06
1459608405050,2.685,1.4480000000000002e-06
1459608405060,2.685,1.4480000000000002e-06
1459608405070,2.685,7.240000000000001e-07
1459608405080,2.685,1.81e-06
1459608405090,2.685,1.4480000000000002e-06
1459608405100,2.685,1.4480000000000002e-06
1459608405110,2.685,0.0
1459608405120,2.685,1.4480000000000002e-06
1459608405130,2.685,1.0859999999999999e-06
1459608405140,2.685,3.6200000000000004e-07
1459608405150,2.685,7.240000000000001e-07
1459608405160,2.685,1.0859999999999999e-06
1459608405170,2.685,7.240000000000001e-07
1459608405180,2.685,3.6200000000000004e-07
1459608405190,2.685,1.4480000000000002e-06
1459608405200,2.685,7.240000000000001e-07
1459608405210,2.685,1.0859999999999999e-06
1459608405220,2.685,1.0859999999999999e-06
1459608405230,2.685,1.4480000000000002e-06
1459608405240,2.685,1.0859999999999999e-06
1459608405250,2.685,1.0859999999999999e-06
1459608405260,2.685,1.4480000000000002e-06
1459608405270,2.685,1.4480000000000002e-06
1459608405280,2.685,1.81e-06
1459608405290,2.685,1.0859999999999999e-06
1459608405300,2.685,1.81e-06
1459608405310,2.685,1.0859999999999999e-06
1459608405320,2.685,1.4480000000000002e-06
1459608405330,2.685,1.4480000000000002e-06
1459608405340,2.685,2.5340000000000002e-06
1459608405350,2.685,1.4480000000000002e-06
1459608405360,2.685,2.1719999999999997e-06
1459608405370,2.685,1.81e-06
1459608405380,2.685,2.5340000000000002e-06
1459608405390,2.685,3.6200000000000004e-07
1459608405400,2.685,3.258e-06
1459608405410,2.685,1.0859999999999999e-06
1459608405420,2.685,2.5340000000000002e-06
1459608405430,2.685,1.81e-06
1459608405440,2.685,4.343999999999999e-06
1459608405450,2.685,3.258e-06
1459608405460,2.685,9.412e-06
1459608405470,2.685,7.24e-06
1459608405480,2.685,1.3032e-05
1459608405490,2.685,8.326e-06
1459608405500,2.685,9.412e-06
1459608405510,2.685,4.706e-06
1459608405520,2.685,5.43e-06
1459608405530,2.685,2.5340000000000002e-06
1459608405540,2.685,3.258e-06
1459608405550,2.685,1.4480000000000002e-06
1459608405560,2.685,2.5340000000000002e-06
1459608405570,2.685,1.0859999999999999e-06
1459608405580,2.685,1.81e-06
1459608405590,2.685,1.0859999999999999e-06
1459608405600,2.685,1.81e-06
1459608405610,2.685,1.0859999999999999e-06
1459608405620,2.685,1.4480000000000002e-06
1459608405630,2.685,1.4480000000000002e-06
1459608405640,2.685,1.0859999999999999e-06
1459608405650,2.685,1.4480000000000002e-06
1459608405660,2.685,1.4480000000000002e-06
1459608405670,2.685,7.240000000000001e-07
1459608405680,2.685,2.1719999999999997e-06
1459608405690,2.685,1.0859999999999999e-06
1459608405700,2.685,3.6200000000000004e-07
1459608405710,2.685,1.4480000000000002e-06
1459608405720,2.685,1.0859999999999999e-06
1459608405730,2.685,7.240000000000001e-07
1459608405740,2.685,1.0859999999999999e-06
1459608405750,2.685,7.240000000000001e-07
1459608405760,2.685,2.8960000000000003e-06
1459608405770,2.685,1.4480000000000002e-06
1459608405780,2.685,1.81e-06
1459608405790,2.685,2.5340000000000002e-06
1459608405800,2.685,3.258e-06
1459608405810,2.685,3.258e-06
1459608405820,2.685,4.706e-06
1459608405830,2.685,2.8960000000000003e-06
1459608405840,2.685,3.258e-06
1459608405850,2.685,1.81e-06
1459608405860,2.685,2.8960000000000003e-06
1459608405870,2.685,7.240000000000001e-07
1459608405880,2.685,2.8960000000000003e-06
1459608405890,2.685,1.0859999999999999e-06
1459608405900,2.685,0.0
1459608405910,2.685,0.0
1459608405920,2.685,3.6200000000000004e-07
1459608405930,2.685,7.240000000000001e-07
1459608405940,2.685,1.81e-06
1459608405950,2.685,1.4480000000000002e-06
1459608405960,2.685,1.4480000000000002e-06
1459608405970,2.685,1.0859999999999999e-06
1459608405980,2.685,1.0859999999999999e-06
1459608405990,2.685,1.81e-06
1459608406000,2.685,1.81e-06
1459608406010,2.685,1.0859999999999999e-06
1459608406020,2.685,1.0859999999999999e-06
1459608406030,2.685,1.0859999999999999e-06
1459608406040,2.685,1.4480000000000002e-06
1459608406050,2.685,1.0859999999999999e-06
1459608406060,2.685,1.0859999999999999e-06
1459608406070,2.685,7.240000000000001e-07
1459608406080,2.685,1.81e-06
1459608406090,2.685,1.81e-06
1459608406100,2.685,2.5340000000000002e-06
1459608406110,2.685,2.8960000000000003e-06
1459608406120,2.685,2.8960000000000003e-06
1459608406130,2.685,2.5340000000000002e-06
1459608406140,2.685,3.982e-06
1459608406150,2.685,1.4480000000000002e-06
1459608406160,2.685,2.8960000000000003e-06
1459608406170,2.685,2.5340000000000002e-06
1459608406180,2.685,2.1719999999999997e-06
1459608406190,2.685,7.240000000000001e-07
1459608406200,2.685,1.4480000000000002e-06
1459608406210,2.685,7.240000000000001e-07
1459608406220,2.685,1.4480000000000002e-06
1459608406230,2.685,1.81e-06
1459608406240,2.685,2.1719999999999997e-06
1459608406250,2.685,2.1719999999999997e-06
1459608406260,2.685,4.343999999999999e-06
1459608406270,2.685,3.62e-06
1459608406280,2.685,7.602e-06
1459608406290,2.685,6.877999999999999e-06
1459608406300,2.685,6.877999999999999e-06
1459608406310,2.685,2.1719999999999997e-06
1459608406320,2.685,2.5340000000000002e-06
1459608406330,2.685,1.81e-06
1459608406340,2.685,1.81e-06
1459608406350,2.685,1.81e-06
1459608406360,2.685,1.4480000000000002e-06
1459608406370,2.685,1.4480000000000002e-06
1459608406380,2.685,1.0859999999999999e-06
1459608406390,2.685,2.1719999999999997e-06
1459608406400,2.685,7.240000000000001e-07
1459608406410,2.685,1.4480000000000002e-06
1459608406420,2.685,1.0859999999999999e-06
1459608406430,2.685,1.0859999999999999e-06
1459608406440,2.685,1.0859999999999999e-06
1459608406450,2.685,1.4480000000000002e-06
1459608406460,2.685,1.4480000000000002e-06
1459608406470,2.685,1.81e-06
1459608406480,2.685,1.4480000000000002e-06
1459608406490,2.685,1.0859999999999999e-06
1459608406500,2.685,1.0859999999999999e-06
1459608406510,2.685,1.0859999999999999e-06
1459608406520,2.685,7.240000000000001e-07
1459608406530,2.685,1.0859999999999999e-06
1459608406540,2.685,1.0859999999999999e-06
1459608406550,2.685,1.0859999999999999e-06
1459608406560,2.685,7.240000000000001e-07
1459608406570,2.685,1.0859999999999999e-06
1459608406580,2.685,7.240000000000001e-07
1459608406590,2.685,7.240000000000001e-07
1459608406600,2.685,1.0859999999999999e-06
1459608406610,2.685,1.4480000000000002e-06
1459608406620,2.685,3.6200000000000004e-07
1459608406630,2.685,1.81e-06
1459608406640,2.685,3.6200000000000004e-07
1459608406650,2.685,1.81e-06
1459608406660,2.685,3.6200000000000004e-07
1459608406670,2.685,1.0859999999999999e-06
1459608406680,2.685,1.4480000000000002e-06
1459608406690,2.685,1.4480000000000002e-06
1459608406700,2.685,2.1719999999999997e-06
1459608406710,2.685,2.1719999999999997e-06
1459608406720,2.685,2.1719999999999997e-06
1459608406730,2.685,1.4480000000000002e-06
1459608406740,2.685,1.81e-06
1459608406750,2.685,1.81e-06
1459608406760,2.685,3.258e-06
1459608406770,2.685,1.81e-06
1459608406780,2.685,2.5340000000000002e-06
1459608406790,2.685,1.4480000000000002e-06
1459608406800,2.685,7.240000000000001e-07
1459608406810,2.685,1.81e-06
1459608406820,2.685,1.0859999999999999e-06
1459608406830,2.685,1.4480000000000002e-06
1459608406840,2.685,1.4480000000000002e-06
1459608406850,2.685,1.4480000000000002e-06
1459608406860,2.685,7.240000000000001e-07
1459608406870,2.685,1.0859999999999999e-06
1459608406880,2.685,1.0859999999999999e-06
1459608406890,2.685,7.240000000000001e-07
1459608406900,2.685,1.4480000000000002e-06
1459608406910,2.685,1.4480000000000002e-06
1459608406920,2.685,2.8960000000000003e-06
1459608406930,2.685,2.5340000000000002e-06
1459608406940,2.685,4.343999999999999e-06
1459608406950,2.685,3.62e-06
1459608406960,2.685,3.62e-06
1459608406970,2.685,3.258e-06
1459608406980,2.685,2.5340000000000002e-06
1459608406990,2.685,1.81e-06
1459608407000,2.685,2.1719999999999997e-06
1459608407010,2.685,2.5340000000000002e-06
1459608407020,2.685,1.4480000000000002e-06
1459608407030,2.685,1.81e-06
1459608407040,2.685,1.81e-06
1459608407050,2.685,1.0859999999999999e-06
1459608407060,2.685,7.240000000000001e-07
1459608407070,2.685,1.4480000000000002e-06
1459608407080,2.685,1.0859999999999999e-06
1459608407090,2.685,1.4480000000000002e-06
1459608407100,2.685,1.4480000000000002e-06
1459608407110,2.685,1.0859999999999999e-06
1459608407120,2.685,3.6200000000000004e-07
1459608407130,2.685,7.240000000000001e-07
1459608407140,2.685,7.240000000000001e-07
1459608407150,2.685,1.4480000000000002e-06
1459608407160,2.685,3.6200000000000004e-07
1459608407170,2.685,1.0859999999999999e-06
1459608407180,2.685,3.6200000000000004e-07
1459608407190,2.685,1.81e-06
1459608407200,2.685,3.6200000000000004e-07
1459608407210,2.685,1.0859999999999999e-06
1459608407220,2.685,1.0859999999999999e-06
1459608407230,2.685,7.240000000000001e-07
1459608407240,2.685,1.4480000000000002e-06
1459608407250,2.685,2.8960000000000003e-06
1459608407260,2.685,4.706e-06
1459608407270,2.685,3.258e-06
1459608407280,2.685,2.8960000000000003e-06
1459608407290,2.685,2.1719999999999997e-06
1459608407300,2.685,2.1719999999999997e-06
1459608407310,2.685,1.81e-06
1459608407320,2.685,1.4480000000000002e-06
1459608407330,2.685,1.4480000000000002e-06
1459608407340,2.685,1.4480000000000002e-06
1459608407350,2.685,2.1719999999999997e-06
1459608407360,2.685,1.0859999999999999e-06
1459608407370,2.685,1.81e-06
1459608407380,2.685,7.240000000000001e-07
1459608407390,2.685,1.0859999999999999e-06
1459608407400,2.685,1.81e-06
1459608407410,2.685,1.0859999999999999e-06
1459608407420,2.685,1.0859999999999999e-06
1459608407430,2.685,1.4480000000000002e-06
1459608407440,2.685,3.6200000000000004e-07
1459608407450,2.685,1.0859999999999999e-06
1459608407460,2.685,7.240000000000001e-07
1459608407470,2.685,1.81e-06
1459608407480,2.685,3.6200000000000004e-07
1459608407490,2.685,1.0859999999999999e-06
1459608407500,2.685,7.240000000000001e-07
1459608407510,2.685,1.4480000000000002e-06
1459608407520,2.685,3.6200000000000004e-07
1459608407530,2.685,1.81e-06
1459608407540,2.685,3.6200000000000004e-07
1459608407550,2.685,1.81e-06
1459608407560,2.685,3.6200000000000004e-07
1459608407570,2.685,1.4480000000000002e-06
1459608407580,2.685,0.0
1459608407590,2.685,1.0859999999999999e-06
1459608407600,2.685,1.0859999999999999e-06
1459608407610,2.685,1.4480000000000002e-06
1459608407620,2.685,0.0
1459608407630,2.685,1.4480000000000002e-06
