Timestamp,position,BLMTI.06R7.B2I10_TCP.B6R7.B2
1459607756420,-2.82,1.3394000000000001e-05
1459607756430,-2.82,8.326e-06
1459607756440,-2.82,1.1945999999999999e-05
1459607756450,-2.82,9.412e-06
1459607756460,-2.82,1.5204e-05
1459607756470,-2.82,1.3032e-05
1459607756480,-2.82,1.7014e-05
1459607756490,-2.82,1.629e-05
1459607756500,-2.82,2.2082e-05
1459607756510,-2.82,1.8824e-05
1459607756520,-2.82,2.6064e-05
1459607756530,-2.82,3.2942e-05
1459607756540,-2.82,3.4028e-05
1459607756550,-2.82,2.6064e-05
1459607756560,-2.82,3.077e-05
1459607756570,-2.82,1.9186e-05
1459607756580,-2.82,1.8824e-05
1459607756590,-2.82,9.05e-06
1459607756600,-2.82,1.1222e-05
1459607756610,-2.82,4.706e-06
1459607756620,-2.82,1.0498e-05
1459607756630,-2.82,3.982e-06
1459607756640,-2.82,7.602e-06
1459607756650,-2.82,2.5340000000000002e-06
1459607756660,-2.82,6.154e-06
1459607756670,-2.82,2.8960000000000003e-06
1459607756680,-2.82,6.516e-06
1459607756690,-2.82,3.62e-06
1459607756700,-2.82,9.412e-06
1459607756710,-2.82,3.62e-06
1459607756720,-2.82,9.05e-06
1459607756730,-2.82,3.982e-06
1459607756740,-2.82,7.602e-06
1459607756750,-2.82,3.62e-06
1459607756760,-2.82,7.602e-06
1459607756770,-2.82,3.62e-06
1459607756780,-2.82,8.326e-06
1459607756790,-2.82,3.62e-06
1459607756800,-2.82,7.602e-06
1459607756810,-2.82,2.5340000000000002e-06
1459607756820,-2.82,1.0498e-05
1459607756830,-2.82,4.343999999999999e-06
1459607756840,-2.82,8.326e-06
1459607756850,-2.82,3.62e-06
1459607756860,-2.82,9.774e-06
1459607756870,-2.82,5.0680000000000004e-06
1459607756880,-2.82,1.086e-05
1459607756890,-2.82,7.964e-06
1459607756900,-2.82,1.3755999999999998e-05
1459607756910,-2.82,8.326e-06
1459607756920,-2.82,1.3394000000000001e-05
1459607756930,-2.82,8.687999999999999e-06
1459607756940,-2.82,1.3394000000000001e-05
1459607756950,-2.82,5.0680000000000004e-06
1459607756960,-2.82,9.05e-06
1459607756970,-2.82,3.258e-06
1459607756980,-2.82,7.964e-06
1459607756990,-2.82,3.258e-06
1459607757000,-2.82,6.877999999999999e-06
1459607757010,-2.82,2.8960000000000003e-06
1459607757020,-2.82,6.154e-06
1459607757030,-2.82,2.5340000000000002e-06
1459607757040,-2.82,6.516e-06
1459607757050,-2.82,3.982e-06
1459607757060,-2.82,7.24e-06
1459607757070,-2.82,6.154e-06
1459607757080,-2.82,1.2308e-05
1459607757090,-2.82,1.0136000000000001e-05
1459607757100,-2.82,1.7738e-05
