Timestamp,position,BLMTI.05R7.B1E10_TCSG.D5R7.B1
1459608347870,-3.6,4.343999999999999e-06
1459608347880,-3.6,6.877999999999999e-06
1459608347890,-3.6,2.1719999999999997e-06
1459608347900,-3.6,8.687999999999999e-06
1459608347910,-3.6,3.982e-06
1459608347920,-3.6,5.792000000000001e-06
1459608347930,-3.6,3.258e-06
1459608347940,-3.6,9.412e-06
1459608347950,-3.6,2.1719999999999997e-06
1459608347960,-3.6,6.154e-06
1459608347970,-3.6,7.240000000000001e-07
1459608347980,-3.6,3.62e-06
1459608347990,-3.6,1.0859999999999999e-06
1459608348000,-3.6,5.0680000000000004e-06
1459608348010,-3.6,7.240000000000001e-07
1459608348020,-3.6,6.516e-06
1459608348030,-3.6,2.1719999999999997e-06
1459608348040,-3.6,7.24e-06
1459608348050,-3.6,3.982e-06
1459608348060,-3.6,6.516e-06
1459608348070,-3.6,2.8960000000000003e-06
1459608348080,-3.6,5.43e-06
1459608348090,-3.6,1.0859999999999999e-06
1459608348100,-3.6,5.43e-06
1459608348110,-3.6,0.0
1459608348120,-3.6,3.982e-06
1459608348130,-3.6,0.0
1459608348140,-3.6,2.8960000000000003e-06
1459608348150,-3.6,0.0
1459608348160,-3.6,0.0
1459608348170,-3.6,0.0
1459608348180,-3.6,1.4480000000000002e-06
1459608348190,-3.6,0.0
1459608348200,-3.6,2.1719999999999997e-06
1459608348210,-3.6,0.0
1459608348220,-3.6,2.1719999999999997e-06
1459608348230,-3.6,0.0
1459608348240,-3.6,2.1719999999999997e-06
1459608348250,-3.6,0.0
1459608348260,-3.6,2.5340000000000002e-06
1459608348270,-3.6,0.0
1459608348280,-3.6,1.4480000000000002e-06
1459608348290,-3.6,0.0
1459608348300,-3.6,1.81e-06
1459608348310,-3.6,0.0
1459608348320,-3.6,4.343999999999999e-06
1459608348330,-3.6,2.5340000000000002e-06
1459608348340,-3.6,4.343999999999999e-06
1459608348350,-3.6,1.0859999999999999e-06
1459608348360,-3.6,7.602e-06
1459608348370,-3.6,3.258e-06
1459608348380,-3.6,4.706e-06
1459608348390,-3.6,2.1719999999999997e-06
1459608348400,-3.6,4.343999999999999e-06
1459608348410,-3.6,3.62e-06
1459608348420,-3.6,6.516e-06
1459608348430,-3.6,2.1719999999999997e-06
1459608348440,-3.6,6.516e-06
1459608348450,-3.6,1.0859999999999999e-06
1459608348460,-3.6,3.62e-06
1459608348470,-3.6,7.240000000000001e-07
1459608348480,-3.6,5.0680000000000004e-06
1459608348490,-3.6,1.81e-06
1459608348500,-3.6,9.05e-06
1459608348510,-3.6,6.877999999999999e-06
1459608348520,-3.6,1.8462e-05
1459608348530,-3.6,1.9548e-05
1459608348540,-3.6,2.4254000000000002e-05
1459608348550,-3.6,1.3032e-05
1459608348560,-3.6,1.1945999999999999e-05
1459608348570,-3.6,3.982e-06
1459608348580,-3.6,5.0680000000000004e-06
1459608348590,-3.6,1.81e-06
1459608348600,-3.6,3.62e-06
1459608348610,-3.6,0.0
1459608348620,-3.6,3.62e-06
1459608348630,-3.6,7.240000000000001e-07
1459608348640,-3.6,3.62e-06
1459608348650,-3.6,0.0
1459608348660,-3.6,2.8960000000000003e-06
1459608348670,-3.6,2.8960000000000003e-06
1459608348680,-3.6,0.0
1459608348690,-3.6,2.1719999999999997e-06
1459608348700,-3.6,1.81e-06
1459608348710,-3.6,7.240000000000001e-07
1459608348720,-3.6,1.4480000000000002e-06
1459608348730,-3.6,7.240000000000001e-07
1459608348740,-3.6,3.62e-06
1459608348750,-3.6,7.240000000000001e-07
1459608348760,-3.6,2.1719999999999997e-06
1459608348770,-3.6,3.6200000000000004e-07
1459608348780,-3.6,3.982e-06
1459608348790,-3.6,0.0
1459608348800,-3.6,2.8960000000000003e-06
1459608348810,-3.6,0.0
1459608348820,-3.6,1.81e-06
1459608348830,-3.6,0.0
1459608348840,-3.6,3.6200000000000004e-07
1459608348850,-3.6,0.0
1459608348860,-3.6,1.81e-06
1459608348870,-3.6,7.240000000000001e-07
1459608348880,-3.6,1.4480000000000002e-06
1459608348890,-3.6,3.6200000000000004e-07
1459608348900,-3.6,2.5340000000000002e-06
1459608348910,-3.6,0.0
1459608348920,-3.6,4.706e-06
1459608348930,-3.6,1.0859999999999999e-06
1459608348940,-3.6,3.982e-06
1459608348950,-3.6,7.240000000000001e-07
1459608348960,-3.6,5.0680000000000004e-06
1459608348970,-3.6,0.0
1459608348980,-3.6,0.0
1459608348990,-3.6,0.0
1459608349000,-3.6,0.0
1459608349010,-3.6,0.0
1459608349020,-3.6,1.0859999999999999e-06
1459608349030,-3.6,3.62e-06
1459608349040,-3.6,6.154e-06
1459608349050,-3.6,0.0
1459608349060,-3.6,2.1719999999999997e-06
1459608349070,-3.6,0.0
1459608349080,-3.6,3.982e-06
1459608349090,-3.6,1.0859999999999999e-06
1459608349100,-3.6,8.326e-06
1459608349110,-3.6,4.343999999999999e-06
1459608349120,-3.6,9.774e-06
1459608349130,-3.6,1.4480000000000002e-06
1459608349140,-3.6,6.154e-06
1459608349150,-3.6,0.0
1459608349160,-3.6,2.8960000000000003e-06
1459608349170,-3.6,0.0
1459608349180,-3.6,3.982e-06
1459608349190,-3.6,0.0
1459608349200,-3.6,2.8960000000000003e-06
1459608349210,-3.6,0.0
1459608349220,-3.6,2.5340000000000002e-06
1459608349230,-3.6,0.0
1459608349240,-3.6,3.982e-06
1459608349250,-3.6,0.0
1459608349260,-3.6,0.0
1459608349270,-3.6,0.0
1459608349280,-3.6,2.8960000000000003e-06
1459608349290,-3.6,0.0
1459608349300,-3.6,4.706e-06
1459608349310,-3.6,0.0
1459608349320,-3.6,4.706e-06
1459608349330,-3.6,0.0
1459608349340,-3.6,1.0859999999999999e-06
1459608349350,-3.6,0.0
1459608349360,-3.6,7.240000000000001e-07
1459608349370,-3.6,0.0
1459608349380,-3.6,2.1719999999999997e-06
1459608349390,-3.6,0.0
1459608349400,-3.6,1.81e-06
1459608349410,-3.6,0.0
1459608349420,-3.6,4.343999999999999e-06
1459608349430,-3.6,0.0
1459608349440,-3.6,2.8960000000000003e-06
1459608349450,-3.6,1.81e-06
1459608349460,-3.6,6.154e-06
1459608349470,-3.6,3.982e-06
1459608349480,-3.6,1.0498e-05
1459608349490,-3.6,8.326e-06
1459608349500,-3.6,6.154e-06
1459608349510,-3.6,3.982e-06
1459608349520,-3.6,6.877999999999999e-06
1459608349530,-3.6,1.4480000000000002e-06
1459608349540,-3.6,7.602e-06
1459608349550,-3.6,1.0859999999999999e-06
1459608349560,-3.6,6.154e-06
1459608349570,-3.6,7.240000000000001e-07
1459608349580,-3.6,4.706e-06
1459608349590,-3.6,3.6200000000000004e-07
1459608349600,-3.6,4.706e-06
1459608349610,-3.6,1.0859999999999999e-06
1459608349620,-3.6,4.706e-06
1459608349630,-3.6,7.240000000000001e-07
1459608349640,-3.6,2.8960000000000003e-06
1459608349650,-3.565,1.81e-06
1459608349660,-3.565,1.81e-06
1459608349670,-3.565,3.6200000000000004e-07
1459608349680,-3.565,2.5340000000000002e-06
1459608349690,-3.565,0.0
1459608349700,-3.565,1.4480000000000002e-06
1459608349710,-3.565,0.0
1459608349720,-3.565,2.8960000000000003e-06
1459608349730,-3.565,0.0
1459608349740,-3.565,3.6200000000000004e-07
1459608349750,-3.565,7.240000000000001e-07
1459608349760,-3.565,2.1719999999999997e-06
1459608349770,-3.565,0.0
1459608349780,-3.565,1.81e-06
1459608349790,-3.565,0.0
1459608349800,-3.565,7.240000000000001e-07
1459608349810,-3.565,7.240000000000001e-07
1459608349820,-3.565,4.706e-06
1459608349830,-3.565,7.240000000000001e-07
1459608349840,-3.565,2.8960000000000003e-06
1459608349850,-3.565,7.240000000000001e-07
1459608349860,-3.565,0.0
1459608349870,-3.565,0.0
1459608349880,-3.565,1.81e-06
1459608349890,-3.565,0.0
1459608349900,-3.565,2.1719999999999997e-06
1459608349910,-3.565,0.0
1459608349920,-3.565,3.62e-06
1459608349930,-3.565,0.0
1459608349940,-3.565,3.258e-06
1459608349950,-3.565,0.0
1459608349960,-3.565,0.0
1459608349970,-3.565,0.0
1459608349980,-3.565,2.1719999999999997e-06
1459608349990,-3.565,0.0
1459608350000,-3.565,3.6200000000000004e-07
1459608350010,-3.565,1.4480000000000002e-06
1459608350020,-3.565,1.4480000000000002e-06
1459608350030,-3.565,0.0
1459608350040,-3.565,2.1719999999999997e-06
1459608350050,-3.565,0.0
1459608350060,-3.565,2.5340000000000002e-06
1459608350070,-3.565,3.6200000000000004e-07
1459608350080,-3.565,5.0680000000000004e-06
1459608350090,-3.565,1.0859999999999999e-06
1459608350100,-3.565,1.2308e-05
1459608350110,-3.565,1.2308e-05
1459608350120,-3.565,1.8100000000000003e-05
1459608350130,-3.565,1.2308e-05
1459608350140,-3.565,1.5204e-05
1459608350150,-3.565,3.62e-06
1459608350160,-3.565,7.602e-06
1459608350170,-3.565,2.8960000000000003e-06
1459608350180,-3.565,3.258e-06
1459608350190,-3.565,0.0
1459608350200,-3.565,2.5340000000000002e-06
1459608350210,-3.565,0.0
1459608350220,-3.565,3.62e-06
1459608350230,-3.565,0.0
1459608350240,-3.565,1.4480000000000002e-06
1459608350250,-3.565,0.0
1459608350260,-3.565,1.4480000000000002e-06
1459608350270,-3.565,0.0
1459608350280,-3.565,2.1719999999999997e-06
1459608350290,-3.565,0.0
1459608350300,-3.565,1.81e-06
1459608350310,-3.565,0.0
1459608350320,-3.565,3.258e-06
1459608350330,-3.565,0.0
1459608350340,-3.565,3.258e-06
1459608350350,-3.565,2.1719999999999997e-06
1459608350360,-3.565,1.5928e-05
1459608350370,-3.565,2.172e-05
1459608350380,-3.565,4.0544000000000003e-05
1459608350390,-3.565,2.6788000000000002e-05
1459608350400,-3.565,2.4616e-05
1459608350410,-3.565,1.0498e-05
1459608350420,-3.565,1.5566e-05
1459608350430,-3.565,2.5340000000000002e-06
1459608350440,-3.565,4.343999999999999e-06
1459608350450,-3.565,1.4480000000000002e-06
1459608350460,-3.565,7.24e-06
1459608350470,-3.565,2.8960000000000003e-06
1459608350480,-3.565,1.086e-05
1459608350490,-3.565,2.8960000000000003e-06
1459608350500,-3.565,7.964e-06
1459608350510,-3.565,2.1719999999999997e-06
1459608350520,-3.565,7.964e-06
1459608350530,-3.565,2.1719999999999997e-06
1459608350540,-3.565,7.964e-06
1459608350550,-3.565,1.0859999999999999e-06
1459608350560,-3.565,5.0680000000000004e-06
1459608350570,-3.565,3.6200000000000004e-07
1459608350580,-3.565,5.43e-06
1459608350590,-3.565,2.8960000000000003e-06
1459608350600,-3.565,1.1945999999999999e-05
1459608350610,-3.565,1.1584000000000001e-05
1459608350620,-3.565,1.8824e-05
1459608350630,-3.565,1.0498e-05
1459608350640,-3.565,1.2308e-05
1459608350650,-3.565,4.343999999999999e-06
1459608350660,-3.565,5.792000000000001e-06
1459608350670,-3.565,1.0859999999999999e-06
1459608350680,-3.565,3.982e-06
1459608350690,-3.565,0.0
1459608350700,-3.565,6.154e-06
1459608350710,-3.565,0.0
1459608350720,-3.565,5.43e-06
1459608350730,-3.565,0.0
1459608350740,-3.565,4.706e-06
1459608350750,-3.565,0.0
1459608350760,-3.565,4.343999999999999e-06
1459608350770,-3.565,0.0
1459608350780,-3.565,2.8960000000000003e-06
1459608350790,-3.565,0.0
1459608350800,-3.565,4.343999999999999e-06
1459608350810,-3.565,3.6200000000000004e-07
1459608350820,-3.565,4.343999999999999e-06
1459608350830,-3.565,0.0
1459608350840,-3.565,3.982e-06
1459608350850,-3.565,3.6200000000000004e-07
1459608350860,-3.565,8.326e-06
1459608350870,-3.565,1.4480000000000002e-06
1459608350880,-3.565,5.43e-06
1459608350890,-3.565,5.0680000000000004e-06
1459608350900,-3.565,7.24e-06
1459608350910,-3.565,3.258e-06
1459608350920,-3.565,9.774e-06
1459608350930,-3.565,6.516e-06
1459608350940,-3.565,1.086e-05
1459608350950,-3.565,5.792000000000001e-06
1459608350960,-3.565,1.3032e-05
1459608350970,-3.565,9.774e-06
1459608350980,-3.565,8.326e-06
1459608350990,-3.565,4.706e-06
1459608351000,-3.565,6.877999999999999e-06
1459608351010,-3.565,1.4480000000000002e-06
1459608351020,-3.565,4.343999999999999e-06
1459608351030,-3.565,7.240000000000001e-07
1459608351040,-3.565,5.0680000000000004e-06
1459608351050,-3.565,2.1719999999999997e-06
1459608351060,-3.565,5.0680000000000004e-06
1459608351070,-3.565,1.0859999999999999e-06
1459608351080,-3.565,6.516e-06
1459608351090,-3.565,1.81e-06
1459608351100,-3.565,5.43e-06
1459608351110,-3.565,1.4480000000000002e-06
1459608351120,-3.565,5.43e-06
1459608351130,-3.565,2.5340000000000002e-06
1459608351140,-3.565,5.792000000000001e-06
1459608351150,-3.565,2.5340000000000002e-06
1459608351160,-3.565,2.5340000000000002e-06
1459608351170,-3.565,1.81e-06
1459608351180,-3.565,3.982e-06
1459608351190,-3.565,3.6200000000000004e-07
1459608351200,-3.565,4.706e-06
1459608351210,-3.565,1.0859999999999999e-06
1459608351220,-3.565,2.8960000000000003e-06
1459608351230,-3.565,7.240000000000001e-07
1459608351240,-3.565,3.982e-06
1459608351250,-3.565,2.1719999999999997e-06
1459608351260,-3.565,4.706e-06
1459608351270,-3.565,2.1719999999999997e-06
1459608351280,-3.565,8.687999999999999e-06
1459608351290,-3.565,5.0680000000000004e-06
1459608351300,-3.565,3.258e-06
1459608351310,-3.565,3.258e-06
1459608351320,-3.565,6.154e-06
1459608351330,-3.565,2.8960000000000003e-06
1459608351340,-3.565,3.62e-06
1459608351350,-3.565,2.5340000000000002e-06
1459608351360,-3.565,3.982e-06
1459608351370,-3.565,1.81e-06
1459608351380,-3.565,4.343999999999999e-06
1459608351390,-3.565,3.258e-06
1459608351400,-3.565,6.154e-06
1459608351410,-3.565,2.5340000000000002e-06
1459608351420,-3.565,3.62e-06
1459608351430,-3.565,7.240000000000001e-07
1459608351440,-3.565,5.0680000000000004e-06
1459608351450,-3.565,0.0
1459608351460,-3.565,4.343999999999999e-06
1459608351470,-3.565,0.0
1459608351480,-3.565,7.240000000000001e-07
1459608351490,-3.565,3.6200000000000004e-07
1459608351500,-3.565,2.8960000000000003e-06
1459608351510,-3.565,0.0
1459608351520,-3.565,3.62e-06
1459608351530,-3.565,0.0
1459608351540,-3.565,3.258e-06
1459608351550,-3.565,0.0
1459608351560,-3.565,3.982e-06
1459608351570,-3.565,0.0
1459608351580,-3.565,3.258e-06
1459608351590,-3.565,3.6200000000000004e-07
1459608351600,-3.565,3.258e-06
1459608351610,-3.565,1.4480000000000002e-06
1459608351620,-3.565,5.792000000000001e-06
1459608351630,-3.565,1.4480000000000002e-06
1459608351640,-3.565,6.877999999999999e-06
1459608351650,-3.565,2.1719999999999997e-06
1459608351660,-3.565,7.602e-06
1459608351670,-3.565,0.0
1459608351680,-3.565,5.0680000000000004e-06
1459608351690,-3.565,0.0
1459608351700,-3.565,2.5340000000000002e-06
1459608351710,-3.565,0.0
1459608351720,-3.565,5.0680000000000004e-06
1459608351730,-3.565,0.0
1459608351740,-3.565,2.8960000000000003e-06
1459608351750,-3.565,0.0
1459608351760,-3.565,1.4480000000000002e-06
1459608351770,-3.565,0.0
1459608351780,-3.565,5.0680000000000004e-06
1459608351790,-3.565,0.0
1459608351800,-3.565,1.0859999999999999e-06
1459608351810,-3.565,0.0
1459608351820,-3.565,2.8960000000000003e-06
1459608351830,-3.565,0.0
1459608351840,-3.565,2.5340000000000002e-06
1459608351850,-3.565,0.0
1459608351860,-3.565,3.258e-06
1459608351870,-3.565,0.0
1459608351880,-3.565,3.62e-06
1459608351890,-3.565,0.0
1459608351900,-3.565,3.258e-06
1459608351910,-3.565,0.0
1459608351920,-3.565,1.0859999999999999e-06
1459608351930,-3.565,0.0
1459608351940,-3.565,2.8960000000000003e-06
1459608351950,-3.565,0.0
1459608351960,-3.565,2.5340000000000002e-06
1459608351970,-3.565,0.0
1459608351980,-3.565,1.4480000000000002e-06
1459608351990,-3.565,0.0
1459608352000,-3.565,3.982e-06
1459608352010,-3.565,0.0
1459608352020,-3.565,1.4480000000000002e-06
1459608352030,-3.565,0.0
1459608352040,-3.565,4.706e-06
1459608352050,-3.565,0.0
1459608352060,-3.565,1.81e-06
1459608352070,-3.565,0.0
1459608352080,-3.565,1.81e-06
1459608352090,-3.565,0.0
1459608352100,-3.565,3.62e-06
1459608352110,-3.565,0.0
1459608352120,-3.565,3.258e-06
1459608352130,-3.565,0.0
1459608352140,-3.565,0.0
1459608352150,-3.565,3.6200000000000004e-07
1459608352160,-3.565,2.8960000000000003e-06
1459608352170,-3.565,0.0
1459608352180,-3.565,2.8960000000000003e-06
1459608352190,-3.565,3.6200000000000004e-07
1459608352200,-3.565,3.62e-06
1459608352210,-3.565,0.0
1459608352220,-3.565,1.4480000000000002e-06
1459608352230,-3.565,0.0
1459608352240,-3.565,1.0859999999999999e-06
1459608352250,-3.565,0.0
1459608352260,-3.565,2.8960000000000003e-06
1459608352270,-3.565,0.0
1459608352280,-3.565,1.4480000000000002e-06
1459608352290,-3.565,0.0
1459608352300,-3.565,3.6200000000000004e-07
1459608352310,-3.565,0.0
1459608352320,-3.565,2.8960000000000003e-06
1459608352330,-3.565,0.0
1459608352340,-3.565,1.4480000000000002e-06
1459608352350,-3.565,0.0
1459608352360,-3.565,2.1719999999999997e-06
1459608352370,-3.565,0.0
1459608352380,-3.565,2.1719999999999997e-06
1459608352390,-3.565,0.0
1459608352400,-3.565,1.81e-06
1459608352410,-3.565,7.240000000000001e-07
1459608352420,-3.565,2.1719999999999997e-06
1459608352430,-3.565,3.258e-06
1459608352440,-3.565,3.982e-06
1459608352450,-3.565,6.516e-06
1459608352460,-3.565,9.05e-06
1459608352470,-3.565,7.602e-06
1459608352480,-3.565,7.602e-06
1459608352490,-3.565,4.706e-06
1459608352500,-3.565,5.0680000000000004e-06
1459608352510,-3.565,5.43e-06
1459608352520,-3.565,3.62e-06
1459608352530,-3.565,2.1719999999999997e-06
1459608352540,-3.565,3.258e-06
1459608352550,-3.565,2.1719999999999997e-06
1459608352560,-3.565,2.1719999999999997e-06
1459608352570,-3.565,1.81e-06
1459608352580,-3.565,3.258e-06
1459608352590,-3.565,2.5340000000000002e-06
1459608352600,-3.565,2.5340000000000002e-06
1459608352610,-3.565,1.0859999999999999e-06
1459608352620,-3.565,2.5340000000000002e-06
1459608352630,-3.565,0.0
1459608352640,-3.565,1.0859999999999999e-06
1459608352650,-3.565,2.1719999999999997e-06
