Timestamp,position,BLMTI.04R2.B1I10_TCLIA.4R2
1459606038280,8.735,1.4480000000000002e-06
1459606038290,8.735,1.4480000000000002e-06
1459606038300,8.735,1.0859999999999999e-06
1459606038310,8.735,1.0859999999999999e-06
1459606038320,8.735,1.4480000000000002e-06
1459606038330,8.735,1.4480000000000002e-06
1459606038340,8.735,7.240000000000001e-07
1459606038350,8.735,2.1719999999999997e-06
1459606038360,8.735,1.4480000000000002e-06
1459606038370,8.735,2.1719999999999997e-06
1459606038380,8.735,1.0859999999999999e-06
1459606038390,8.735,1.0859999999999999e-06
1459606038400,8.735,2.1719999999999997e-06
1459606038410,8.735,1.81e-06
1459606038420,8.735,1.0859999999999999e-06
1459606038430,8.735,1.81e-06
1459606038440,8.735,1.4480000000000002e-06
1459606038450,8.735,2.1719999999999997e-06
1459606038460,8.735,1.4480000000000002e-06
1459606038470,8.735,3.258e-06
1459606038480,8.735,3.982e-06
1459606038490,8.735,2.5340000000000002e-06
1459606038500,8.735,5.0680000000000004e-06
1459606038510,8.735,3.62e-06
1459606038520,8.735,5.0680000000000004e-06
1459606038530,8.735,4.343999999999999e-06
1459606038540,8.735,3.982e-06
1459606038550,8.735,2.1719999999999997e-06
1459606038560,8.735,1.4480000000000002e-06
1459606038570,8.735,1.4480000000000002e-06
1459606038580,8.735,1.81e-06
1459606038590,8.735,0.0
1459606038600,8.735,7.240000000000001e-07
1459606038610,8.735,3.6200000000000004e-07
1459606038620,8.735,3.6200000000000004e-07
1459606038630,8.735,1.0859999999999999e-06
1459606038640,8.735,3.6200000000000004e-07
1459606038650,8.735,7.240000000000001e-07
1459606038660,8.735,3.6200000000000004e-07
1459606038670,8.735,7.240000000000001e-07
1459606038680,8.735,1.0859999999999999e-06
1459606038690,8.735,1.4480000000000002e-06
1459606038700,8.735,1.0859999999999999e-06
1459606038710,8.735,1.81e-06
1459606038720,8.735,2.5340000000000002e-06
1459606038730,8.735,1.4480000000000002e-06
1459606038740,8.735,2.8960000000000003e-06
1459606038750,8.735,2.5340000000000002e-06
1459606038760,8.735,3.62e-06
1459606038770,8.735,3.258e-06
1459606038780,8.735,2.8960000000000003e-06
1459606038790,8.735,1.4480000000000002e-06
1459606038800,8.735,1.4480000000000002e-06
1459606038810,8.735,1.0859999999999999e-06
1459606038820,8.735,1.0859999999999999e-06
1459606038830,8.735,1.0859999999999999e-06
1459606038840,8.735,3.6200000000000004e-07
1459606038850,8.735,7.240000000000001e-07
1459606038860,8.735,3.6200000000000004e-07
1459606038870,8.735,3.6200000000000004e-07
1459606038880,8.735,1.0859999999999999e-06
1459606038890,8.735,0.0
1459606038900,8.735,1.0859999999999999e-06
1459606038910,8.735,7.240000000000001e-07
1459606038920,8.735,7.240000000000001e-07
1459606038930,8.735,1.4480000000000002e-06
1459606038940,8.735,7.240000000000001e-07
1459606038950,8.735,1.4480000000000002e-06
1459606038960,8.735,7.240000000000001e-07
1459606038970,8.735,2.1719999999999997e-06
1459606038980,8.735,1.0859999999999999e-06
1459606038990,8.735,1.81e-06
1459606039000,8.735,1.81e-06
1459606039010,8.735,1.4480000000000002e-06
1459606039020,8.735,1.0859999999999999e-06
1459606039030,8.735,7.240000000000001e-07
1459606039040,8.735,7.240000000000001e-07
1459606039050,8.735,1.0859999999999999e-06
1459606039060,8.735,7.240000000000001e-07
1459606039070,8.735,3.6200000000000004e-07
1459606039080,8.735,3.6200000000000004e-07
1459606039090,8.735,7.240000000000001e-07
1459606039100,8.735,7.240000000000001e-07
1459606039110,8.735,7.240000000000001e-07
1459606039120,8.735,3.6200000000000004e-07
1459606039130,8.735,1.0859999999999999e-06
1459606039140,8.735,3.6200000000000004e-07
1459606039150,8.735,7.240000000000001e-07
1459606039160,8.735,3.6200000000000004e-07
1459606039170,8.735,1.0859999999999999e-06
1459606039180,8.735,0.0
1459606039190,8.735,1.0859999999999999e-06
1459606039200,8.735,3.6200000000000004e-07
1459606039210,8.735,1.0859999999999999e-06
1459606039220,8.735,7.240000000000001e-07
1459606039230,8.735,1.0859999999999999e-06
1459606039240,8.735,1.0859999999999999e-06
1459606039250,8.735,3.6200000000000004e-07
1459606039260,8.735,1.0859999999999999e-06
1459606039270,8.735,1.4480000000000002e-06
1459606039280,8.735,1.81e-06
1459606039290,8.735,7.240000000000001e-07
1459606039300,8.735,1.0859999999999999e-06
1459606039310,8.735,0.0
1459606039320,8.735,1.0859999999999999e-06
1459606039330,8.735,1.0859999999999999e-06
1459606039340,8.735,1.0859999999999999e-06
1459606039350,8.735,3.6200000000000004e-07
1459606039360,8.735,1.0859999999999999e-06
1459606039370,8.735,1.4480000000000002e-06
1459606039380,8.735,2.1719999999999997e-06
1459606039390,8.735,1.0859999999999999e-06
1459606039400,8.735,2.5340000000000002e-06
1459606039410,8.735,1.0859999999999999e-06
1459606039420,8.735,2.1719999999999997e-06
1459606039430,8.735,1.0859999999999999e-06
1459606039440,8.735,2.1719999999999997e-06
1459606039450,8.735,1.0859999999999999e-06
1459606039460,8.735,1.81e-06
1459606039470,8.735,1.4480000000000002e-06
1459606039480,8.735,2.5340000000000002e-06
1459606039490,8.735,1.81e-06
1459606039500,8.735,1.0859999999999999e-06
1459606039510,8.735,1.81e-06
1459606039520,8.735,1.4480000000000002e-06
1459606039530,8.735,1.0859999999999999e-06
1459606039540,8.735,1.4480000000000002e-06
1459606039550,8.735,3.6200000000000004e-07
1459606039560,8.735,7.240000000000001e-07
1459606039570,8.735,7.240000000000001e-07
1459606039580,8.735,1.4480000000000002e-06
1459606039590,8.735,3.6200000000000004e-07
1459606039600,8.735,7.240000000000001e-07
1459606039610,8.735,7.240000000000001e-07
1459606039620,8.735,1.81e-06
1459606039630,8.735,1.0859999999999999e-06
1459606039640,8.735,1.0859999999999999e-06
1459606039650,8.735,2.1719999999999997e-06
1459606039660,8.735,7.240000000000001e-07
1459606039670,8.735,1.4480000000000002e-06
1459606039680,8.735,1.81e-06
1459606039690,8.735,1.0859999999999999e-06
1459606039700,8.735,1.0859999999999999e-06
1459606039710,8.735,1.0859999999999999e-06
1459606039720,8.735,7.240000000000001e-07
1459606039730,8.735,1.0859999999999999e-06
1459606039740,8.735,1.0859999999999999e-06
1459606039750,8.735,7.240000000000001e-07
1459606039760,8.735,1.0859999999999999e-06
1459606039770,8.735,1.0859999999999999e-06
1459606039780,8.735,7.240000000000001e-07
1459606039790,8.735,1.81e-06
1459606039800,8.735,1.4480000000000002e-06
1459606039810,8.735,1.4480000000000002e-06
1459606039820,8.735,2.5340000000000002e-06
1459606039830,8.735,1.81e-06
1459606039840,8.735,2.1719999999999997e-06
1459606039850,8.735,1.81e-06
1459606039860,8.735,2.8960000000000003e-06
1459606039870,8.735,2.5340000000000002e-06
1459606039880,8.735,3.258e-06
1459606039890,8.735,2.8960000000000003e-06
1459606039900,8.735,2.5340000000000002e-06
1459606039910,8.735,1.81e-06
1459606039920,8.735,3.258e-06
1459606039930,8.735,1.81e-06
1459606039940,8.735,1.81e-06
1459606039950,8.735,2.5340000000000002e-06
1459606039960,8.735,2.8960000000000003e-06
1459606039970,8.735,1.81e-06
1459606039980,8.735,2.5340000000000002e-06
1459606039990,8.735,2.5340000000000002e-06
1459606040000,8.735,1.4480000000000002e-06
1459606040010,8.735,1.0859999999999999e-06
1459606040020,8.735,3.6200000000000004e-07
1459606040030,8.735,1.0859999999999999e-06
1459606040040,8.735,0.0
1459606040050,8.735,7.240000000000001e-07
1459606040060,8.735,7.240000000000001e-07
1459606040070,8.735,0.0
1459606040080,8.735,3.6200000000000004e-07
1459606040090,8.735,0.0
1459606040100,8.735,3.6200000000000004e-07
1459606040110,8.735,7.240000000000001e-07
1459606040120,8.735,3.6200000000000004e-07
1459606040130,8.735,3.6200000000000004e-07
1459606040140,8.735,1.0859999999999999e-06
1459606040150,8.735,1.0859999999999999e-06
1459606040160,8.735,3.6200000000000004e-07
1459606040170,8.735,3.6200000000000004e-07
1459606040180,8.735,3.6200000000000004e-07
1459606040190,8.735,1.4480000000000002e-06
1459606040200,8.735,3.6200000000000004e-07
1459606040210,8.735,3.6200000000000004e-07
1459606040220,8.735,1.0859999999999999e-06
1459606040230,8.735,1.4480000000000002e-06
1459606040240,8.735,0.0
1459606040250,8.735,7.240000000000001e-07
1459606040260,8.735,0.0
1459606040270,8.735,7.240000000000001e-07
1459606040280,8.735,0.0
1459606040290,8.735,3.6200000000000004e-07
1459606040300,8.735,3.6200000000000004e-07
1459606040310,8.735,7.240000000000001e-07
1459606040320,8.735,7.240000000000001e-07
1459606040330,8.735,7.240000000000001e-07
1459606040340,8.735,7.240000000000001e-07
1459606040350,8.735,1.0859999999999999e-06
1459606040360,8.735,1.0859999999999999e-06
1459606040370,8.735,3.6200000000000004e-07
1459606040380,8.735,1.0859999999999999e-06
1459606040390,8.735,1.4480000000000002e-06
1459606040400,8.735,7.240000000000001e-07
1459606040410,8.735,1.4480000000000002e-06
1459606040420,8.735,1.4480000000000002e-06
1459606040430,8.735,1.0859999999999999e-06
1459606040440,8.735,3.6200000000000004e-07
1459606040450,8.735,1.0859999999999999e-06
1459606040460,8.735,1.0859999999999999e-06
1459606040470,8.735,1.81e-06
1459606040480,8.735,1.4480000000000002e-06
1459606040490,8.735,3.6200000000000004e-07
1459606040500,8.735,1.0859999999999999e-06
1459606040510,8.735,1.4480000000000002e-06
1459606040520,8.735,1.0859999999999999e-06
1459606040530,8.735,7.240000000000001e-07
1459606040540,8.735,1.0859999999999999e-06
1459606040550,8.735,1.0859999999999999e-06
1459606040560,8.735,1.4480000000000002e-06
1459606040570,8.735,7.240000000000001e-07
1459606040580,8.735,1.0859999999999999e-06
1459606040590,8.735,0.0
1459606040600,8.735,1.0859999999999999e-06
1459606040610,8.735,3.6200000000000004e-07
1459606040620,8.735,3.6200000000000004e-07
1459606040630,8.735,1.0859999999999999e-06
1459606040640,8.735,7.240000000000001e-07
1459606040650,8.735,1.4480000000000002e-06
1459606040660,8.735,1.0859999999999999e-06
1459606040670,8.735,7.240000000000001e-07
1459606040680,8.735,3.6200000000000004e-07
1459606040690,8.735,1.4480000000000002e-06
1459606040700,8.735,7.240000000000001e-07
1459606040710,8.735,0.0
1459606040720,8.735,1.0859999999999999e-06
1459606040730,8.735,1.0859999999999999e-06
1459606040740,8.735,7.240000000000001e-07
1459606040750,8.735,1.81e-06
1459606040760,8.735,1.0859999999999999e-06
1459606040770,8.735,1.0859999999999999e-06
1459606040780,8.735,1.81e-06
1459606040790,8.735,1.0859999999999999e-06
1459606040800,8.735,7.240000000000001e-07
1459606040810,8.735,1.81e-06
1459606040820,8.735,7.240000000000001e-07
1459606040830,8.735,1.0859999999999999e-06
1459606040840,8.735,1.0859999999999999e-06
1459606040850,8.735,3.6200000000000004e-07
1459606040860,8.735,0.0
1459606040870,8.735,0.0
1459606040880,8.735,0.0
1459606040890,8.735,0.0
1459606040900,8.735,1.0859999999999999e-06
1459606040910,8.735,7.240000000000001e-07
1459606040920,8.735,7.240000000000001e-07
1459606040930,8.735,1.4480000000000002e-06
1459606040940,8.735,1.0859999999999999e-06
1459606040950,8.735,1.0859999999999999e-06
1459606040960,8.735,1.4480000000000002e-06
1459606040970,8.735,1.4480000000000002e-06
1459606040980,8.735,2.1719999999999997e-06
1459606040990,8.735,2.1719999999999997e-06
1459606041000,8.735,3.62e-06
1459606041010,8.735,2.8960000000000003e-06
1459606041020,8.735,4.343999999999999e-06
1459606041030,8.735,3.258e-06
1459606041040,8.735,2.8960000000000003e-06
1459606041050,8.735,3.982e-06
1459606041060,8.735,4.706e-06
1459606041070,8.735,4.343999999999999e-06
1459606041080,8.735,5.792000000000001e-06
1459606041090,8.735,5.0680000000000004e-06
1459606041100,8.735,6.154e-06
1459606041110,8.735,3.982e-06
1459606041120,8.735,4.706e-06
1459606041130,8.735,2.5340000000000002e-06
1459606041140,8.735,3.258e-06
1459606041150,8.735,2.8960000000000003e-06
1459606041160,8.735,2.5340000000000002e-06
1459606041170,8.735,3.62e-06
1459606041180,8.735,3.258e-06
1459606041190,8.735,1.4480000000000002e-06
1459606041200,8.735,2.5340000000000002e-06
1459606041210,8.735,1.4480000000000002e-06
1459606041220,8.735,1.4480000000000002e-06
1459606041230,8.735,1.0859999999999999e-06
1459606041240,8.735,7.240000000000001e-07
1459606041250,8.735,7.240000000000001e-07
1459606041260,8.735,1.4480000000000002e-06
1459606041270,8.735,1.4480000000000002e-06
1459606041280,8.735,1.4480000000000002e-06
