Timestamp,position,BLMTI.06L7.B1E10_TCP.B6L7.B1
1459608777790,2.725,3.258e-06
1459608777800,2.725,2.5340000000000002e-06
1459608777810,2.725,2.8960000000000003e-06
1459608777820,2.725,3.258e-06
1459608777830,2.725,1.81e-06
1459608777840,2.725,3.258e-06
1459608777850,2.725,2.5340000000000002e-06
1459608777860,2.725,3.982e-06
1459608777870,2.725,1.4480000000000002e-06
1459608777880,2.725,3.62e-06
1459608777890,2.725,1.81e-06
1459608777900,2.725,3.62e-06
1459608777910,2.725,1.4480000000000002e-06
1459608777920,2.725,2.5340000000000002e-06
1459608777930,2.725,2.8960000000000003e-06
1459608777940,2.725,2.8960000000000003e-06
1459608777950,2.725,1.4480000000000002e-06
1459608777960,2.725,1.81e-06
1459608777970,2.725,2.5340000000000002e-06
1459608777980,2.725,1.0859999999999999e-06
1459608777990,2.725,2.5340000000000002e-06
1459608778000,2.725,1.0859999999999999e-06
1459608778010,2.725,1.81e-06
1459608778020,2.725,2.1719999999999997e-06
1459608778030,2.725,2.5340000000000002e-06
1459608778040,2.725,3.982e-06
1459608778050,2.725,4.706e-06
1459608778060,2.725,5.0680000000000004e-06
1459608778070,2.725,5.43e-06
1459608778080,2.725,5.792000000000001e-06
1459608778090,2.725,4.706e-06
1459608778100,2.725,5.43e-06
1459608778110,2.725,2.8960000000000003e-06
1459608778120,2.725,5.0680000000000004e-06
1459608778130,2.725,1.81e-06
1459608778140,2.725,3.258e-06
1459608778150,2.725,2.5340000000000002e-06
1459608778160,2.725,2.5340000000000002e-06
1459608778170,2.725,2.8960000000000003e-06
1459608778180,2.725,2.5340000000000002e-06
1459608778190,2.725,2.8960000000000003e-06
1459608778200,2.725,2.5340000000000002e-06
1459608778210,2.725,2.1719999999999997e-06
1459608778220,2.725,2.5340000000000002e-06
1459608778230,2.725,2.8960000000000003e-06
1459608778240,2.725,7.240000000000001e-07
1459608778250,2.725,3.258e-06
1459608778260,2.725,1.4480000000000002e-06
1459608778270,2.725,1.81e-06
1459608778280,2.725,2.1719999999999997e-06
1459608778290,2.725,1.4480000000000002e-06
1459608778300,2.725,2.8960000000000003e-06
1459608778310,2.725,1.4480000000000002e-06
1459608778320,2.725,2.8960000000000003e-06
1459608778330,2.725,1.81e-06
1459608778340,2.725,2.8960000000000003e-06
1459608778350,2.725,1.0859999999999999e-06
1459608778360,2.725,2.5340000000000002e-06
1459608778370,2.725,1.4480000000000002e-06
1459608778380,2.725,0.0
1459608778390,2.725,0.0
1459608778400,2.725,3.6200000000000004e-07
1459608778410,2.725,2.5340000000000002e-06
1459608778420,2.725,1.81e-06
1459608778430,2.725,2.5340000000000002e-06
1459608778440,2.725,1.4480000000000002e-06
1459608778450,2.725,2.1719999999999997e-06
1459608778460,2.725,1.4480000000000002e-06
1459608778470,2.725,1.81e-06
1459608778480,2.725,1.0859999999999999e-06
1459608778490,2.725,1.4480000000000002e-06
1459608778500,2.725,1.4480000000000002e-06
1459608778510,2.725,1.0859999999999999e-06
1459608778520,2.725,2.8960000000000003e-06
1459608778530,2.725,1.0859999999999999e-06
1459608778540,2.725,3.258e-06
1459608778550,2.725,1.81e-06
1459608778560,2.725,3.258e-06
1459608778570,2.725,1.81e-06
1459608778580,2.725,1.81e-06
1459608778590,2.725,1.81e-06
1459608778600,2.725,1.0859999999999999e-06
1459608778610,2.725,2.1719999999999997e-06
1459608778620,2.725,1.4480000000000002e-06
1459608778630,2.725,1.81e-06
1459608778640,2.725,1.81e-06
1459608778650,2.725,1.81e-06
1459608778660,2.725,1.81e-06
1459608778670,2.725,2.5340000000000002e-06
1459608778680,2.725,2.5340000000000002e-06
1459608778690,2.725,2.5340000000000002e-06
1459608778700,2.725,2.5340000000000002e-06
1459608778710,2.725,2.1719999999999997e-06
1459608778720,2.725,3.258e-06
1459608778730,2.725,2.8960000000000003e-06
1459608778740,2.725,2.8960000000000003e-06
