Timestamp,position,BLMTI.06L7.B1E10_TCP.D6L7.B1
1459606946180,-2.0,5.43e-06
1459606946190,-2.0,1.3032e-05
1459606946200,-2.0,7.602e-06
1459606946210,-2.0,1.1584000000000001e-05
1459606946220,-2.0,6.516e-06
1459606946230,-2.0,7.964e-06
1459606946240,-2.0,5.43e-06
1459606946250,-2.0,5.0680000000000004e-06
1459606946260,-2.0,3.62e-06
1459606946270,-2.0,4.343999999999999e-06
1459606946280,-2.0,2.8960000000000003e-06
1459606946290,-2.0,2.8960000000000003e-06
1459606946300,-2.0,1.4480000000000002e-06
1459606946310,-2.0,1.4480000000000002e-06
1459606946320,-2.0,1.4480000000000002e-06
1459606946330,-2.0,1.4480000000000002e-06
1459606946340,-2.0,1.0859999999999999e-06
1459606946350,-2.0,1.0859999999999999e-06
1459606946360,-2.0,1.0859999999999999e-06
1459606946370,-2.0,1.4480000000000002e-06
1459606946380,-2.0,7.240000000000001e-07
1459606946390,-2.0,1.81e-06
1459606946400,-2.0,1.4480000000000002e-06
1459606946410,-2.0,1.81e-06
1459606946420,-2.0,1.4480000000000002e-06
1459606946430,-2.0,1.4480000000000002e-06
1459606946440,-2.0,1.4480000000000002e-06
1459606946450,-2.0,2.5340000000000002e-06
1459606946460,-2.0,1.81e-06
1459606946470,-2.0,3.62e-06
1459606946480,-2.0,2.1719999999999997e-06
1459606946490,-2.0,3.62e-06
1459606946500,-2.0,1.81e-06
1459606946510,-2.0,3.62e-06
1459606946520,-2.0,2.8960000000000003e-06
1459606946530,-2.0,3.62e-06
1459606946540,-2.0,2.8960000000000003e-06
1459606946550,-2.0,2.8960000000000003e-06
1459606946560,-2.0,2.5340000000000002e-06
1459606946570,-2.0,2.8960000000000003e-06
1459606946580,-2.0,1.0859999999999999e-06
1459606946590,-2.0,3.258e-06
1459606946600,-2.0,3.258e-06
1459606946610,-2.0,3.982e-06
1459606946620,-2.0,2.8960000000000003e-06
1459606946630,-2.0,3.982e-06
1459606946640,-2.0,3.62e-06
1459606946650,-2.0,5.43e-06
1459606946660,-2.0,5.0680000000000004e-06
1459606946670,-2.0,5.0680000000000004e-06
1459606946680,-2.0,6.516e-06
1459606946690,-2.0,6.877999999999999e-06
1459606946700,-2.0,7.602e-06
1459606946710,-2.0,1.1584000000000001e-05
1459606946720,-2.0,1.267e-05
1459606946730,-2.0,1.3755999999999998e-05
1459606946740,-2.0,1.3032e-05
1459606946750,-2.0,1.5928e-05
1459606946760,-2.0,1.4842000000000001e-05
1459606946770,-2.0,1.7738e-05
1459606946780,-2.0,1.3032e-05
1459606946790,-2.0,1.1945999999999999e-05
1459606946800,-2.0,9.412e-06
1459606946810,-2.0,6.877999999999999e-06
1459606946820,-2.0,6.154e-06
1459606946830,-2.0,5.0680000000000004e-06
1459606946840,-2.0,4.343999999999999e-06
1459606946850,-2.0,3.62e-06
1459606946860,-2.0,3.258e-06
1459606946870,-2.0,2.1719999999999997e-06
1459606946880,-2.0,3.62e-06
1459606946890,-2.0,1.81e-06
1459606946900,-2.0,3.258e-06
1459606946910,-2.0,1.4480000000000002e-06
1459606946920,-2.0,3.258e-06
1459606946930,-2.0,2.1719999999999997e-06
1459606946940,-2.0,1.81e-06
1459606946950,-2.0,2.1719999999999997e-06
1459606946960,-2.0,1.81e-06
1459606946970,-2.0,1.81e-06
1459606946980,-2.0,1.4480000000000002e-06
1459606946990,-2.0,7.240000000000001e-07
1459606947000,-2.0,2.1719999999999997e-06
1459606947010,-2.0,7.240000000000001e-07
1459606947020,-2.0,1.0859999999999999e-06
1459606947030,-2.0,7.240000000000001e-07
1459606947040,-2.0,1.4480000000000002e-06
1459606947050,-2.0,7.240000000000001e-07
1459606947060,-2.0,7.240000000000001e-07
1459606947070,-2.0,1.0859999999999999e-06
1459606947080,-2.0,7.240000000000001e-07
1459606947090,-2.0,1.0859999999999999e-06
1459606947100,-2.0,1.4480000000000002e-06
1459606947110,-2.0,1.4480000000000002e-06
1459606947120,-2.0,2.5340000000000002e-06
1459606947130,-2.0,2.1719999999999997e-06
1459606947140,-2.0,4.343999999999999e-06
1459606947150,-2.0,3.982e-06
1459606947160,-2.0,6.877999999999999e-06
1459606947170,-2.0,6.516e-06
1459606947180,-1.945,1.086e-05
1459606947190,-1.945,7.602e-06
1459606947200,-1.945,6.877999999999999e-06
1459606947210,-1.945,1.1222e-05
1459606947220,-1.945,1.3394000000000001e-05
1459606947230,-1.945,1.3032e-05
1459606947240,-1.945,1.4118e-05
1459606947250,-1.945,1.267e-05
1459606947260,-1.945,9.05e-06
1459606947270,-1.945,6.877999999999999e-06
1459606947280,-1.945,5.792000000000001e-06
1459606947290,-1.945,3.982e-06
1459606947300,-1.945,3.62e-06
1459606947310,-1.945,2.8960000000000003e-06
1459606947320,-1.945,2.5340000000000002e-06
1459606947330,-1.945,1.4480000000000002e-06
1459606947340,-1.945,2.1719999999999997e-06
1459606947350,-1.945,1.81e-06
1459606947360,-1.945,3.982e-06
1459606947370,-1.945,3.258e-06
1459606947380,-1.945,5.792000000000001e-06
1459606947390,-1.945,4.706e-06
1459606947400,-1.945,1.086e-05
1459606947410,-1.945,9.05e-06
1459606947420,-1.945,9.05e-06
1459606947430,-1.945,7.602e-06
1459606947440,-1.945,7.602e-06
1459606947450,-1.945,5.792000000000001e-06
1459606947460,-1.945,5.792000000000001e-06
1459606947470,-1.945,3.258e-06
1459606947480,-1.945,3.258e-06
1459606947490,-1.945,2.8960000000000003e-06
1459606947500,-1.945,1.81e-06
1459606947510,-1.945,1.4480000000000002e-06
1459606947520,-1.945,2.1719999999999997e-06
1459606947530,-1.945,1.81e-06
1459606947540,-1.945,1.4480000000000002e-06
1459606947550,-1.945,1.4480000000000002e-06
1459606947560,-1.945,1.81e-06
1459606947570,-1.945,1.4480000000000002e-06
1459606947580,-1.945,1.0859999999999999e-06
1459606947590,-1.945,1.81e-06
1459606947600,-1.945,1.81e-06
1459606947610,-1.945,1.81e-06
1459606947620,-1.945,2.1719999999999997e-06
1459606947630,-1.945,2.1719999999999997e-06
1459606947640,-1.945,1.81e-06
1459606947650,-1.945,1.4480000000000002e-06
1459606947660,-1.945,1.4480000000000002e-06
1459606947670,-1.945,2.1719999999999997e-06
1459606947680,-1.945,2.1719999999999997e-06
1459606947690,-1.945,1.0859999999999999e-06
1459606947700,-1.945,3.258e-06
1459606947710,-1.945,2.5340000000000002e-06
1459606947720,-1.945,2.8960000000000003e-06
1459606947730,-1.945,2.1719999999999997e-06
1459606947740,-1.945,3.258e-06
1459606947750,-1.945,2.5340000000000002e-06
1459606947760,-1.945,2.8960000000000003e-06
1459606947770,-1.945,3.62e-06
1459606947780,-1.945,4.343999999999999e-06
1459606947790,-1.945,2.5340000000000002e-06
1459606947800,-1.945,4.343999999999999e-06
1459606947810,-1.945,3.982e-06
1459606947820,-1.945,3.982e-06
1459606947830,-1.945,3.62e-06
1459606947840,-1.945,3.62e-06
1459606947850,-1.945,2.8960000000000003e-06
1459606947860,-1.945,2.8960000000000003e-06
1459606947870,-1.945,3.62e-06
1459606947880,-1.945,2.5340000000000002e-06
1459606947890,-1.945,2.1719999999999997e-06
1459606947900,-1.945,2.1719999999999997e-06
1459606947910,-1.945,2.8960000000000003e-06
1459606947920,-1.945,2.8960000000000003e-06
1459606947930,-1.945,2.8960000000000003e-06
1459606947940,-1.945,2.5340000000000002e-06
1459606947950,-1.945,3.62e-06
1459606947960,-1.945,2.8960000000000003e-06
1459606947970,-1.945,4.343999999999999e-06
1459606947980,-1.945,3.982e-06
1459606947990,-1.945,2.8960000000000003e-06
1459606948000,-1.945,4.706e-06
1459606948010,-1.945,2.8960000000000003e-06
1459606948020,-1.945,5.792000000000001e-06
1459606948030,-1.945,3.258e-06
1459606948040,-1.945,6.516e-06
1459606948050,-1.945,6.154e-06
1459606948060,-1.945,1.1222e-05
1459606948070,-1.945,7.24e-06
1459606948080,-1.945,1.5928e-05
1459606948090,-1.945,1.5928e-05
1459606948100,-1.945,1.8462e-05
1459606948110,-1.945,2.4978e-05
1459606948120,-1.945,2.9684000000000002e-05
1459606948130,-1.945,3.7286e-05
1459606948140,-1.945,3.7648e-05
1459606948150,-1.945,4.5974e-05
1459606948160,-1.945,4.706e-05
1459606948170,-1.945,5.0318e-05
1459606948180,-1.945,5.3213999999999996e-05
1459606948190,-1.945,5.068e-05
1459606948200,-1.945,5.5386e-05
1459606948210,-1.945,4.959399999999999e-05
1459606948220,-1.945,5.973e-05
1459606948230,-1.945,5.1042e-05
1459606948240,-1.945,5.7196000000000006e-05
1459606948250,-1.945,5.4662e-05
1459606948260,-1.945,5.3213999999999996e-05
1459606948270,-1.945,4.9956e-05
1459606948280,-1.945,4.4526e-05
1459606948290,-1.945,4.8146e-05
1459606948300,-1.945,4.4526e-05
1459606948310,-1.945,4.2716e-05
1459606948320,-1.945,4.4164e-05
1459606948330,-1.945,4.0906e-05
1459606948340,-1.945,3.982e-05
1459606948350,-1.945,3.258e-05
1459606948360,-1.945,3.8372e-05
1459606948370,-1.945,3.2942e-05
1459606948380,-1.945,3.258e-05
1459606948390,-1.945,2.9321999999999998e-05
1459606948400,-1.945,3.3304e-05
1459606948410,-1.945,3.1132e-05
1459606948420,-1.945,3.077e-05
1459606948430,-1.945,3.2218e-05
1459606948440,-1.945,3.0408e-05
1459606948450,-1.945,3.4751999999999995e-05
