Timestamp,position,BLMTI.04R7.B1E10_TCSG.A4R7.B1
1459608564490,2.87,1.4118e-05
1459608564500,2.87,7.964e-06
1459608564510,2.87,1.0498e-05
1459608564520,2.87,7.24e-06
1459608564530,2.87,1.086e-05
1459608564540,2.87,9.774e-06
1459608564550,2.87,1.629e-05
1459608564560,2.87,1.1222e-05
1459608564570,2.87,1.267e-05
1459608564580,2.87,1.0498e-05
1459608564590,2.87,7.964e-06
1459608564600,2.87,5.792000000000001e-06
1459608564610,2.87,5.0680000000000004e-06
1459608564620,2.87,4.706e-06
1459608564630,2.87,5.43e-06
1459608564640,2.87,4.343999999999999e-06
1459608564650,2.87,7.602e-06
1459608564660,2.87,6.154e-06
1459608564670,2.87,6.516e-06
1459608564680,2.87,5.43e-06
1459608564690,2.87,4.706e-06
1459608564700,2.87,3.62e-06
1459608564710,2.87,4.706e-06
1459608564720,2.87,7.240000000000001e-07
1459608564730,2.87,5.792000000000001e-06
1459608564740,2.87,5.43e-06
1459608564750,2.87,7.24e-06
1459608564760,2.87,8.326e-06
1459608564770,2.87,9.05e-06
1459608564780,2.87,6.154e-06
1459608564790,2.87,6.154e-06
1459608564800,2.87,5.43e-06
1459608564810,2.87,4.343999999999999e-06
1459608564820,2.87,5.0680000000000004e-06
1459608564830,2.87,6.877999999999999e-06
1459608564840,2.87,6.154e-06
1459608564850,2.87,9.05e-06
1459608564860,2.87,8.326e-06
1459608564870,2.87,6.516e-06
1459608564880,2.87,5.0680000000000004e-06
1459608564890,2.87,5.43e-06
1459608564900,2.87,3.982e-06
1459608564910,2.87,5.0680000000000004e-06
1459608564920,2.87,3.62e-06
1459608564930,2.87,4.343999999999999e-06
1459608564940,2.87,3.62e-06
1459608564950,2.87,4.343999999999999e-06
1459608564960,2.87,4.343999999999999e-06
1459608564970,2.87,4.343999999999999e-06
1459608564980,2.87,5.43e-06
1459608564990,2.87,5.0680000000000004e-06
1459608565000,2.87,4.706e-06
1459608565010,2.87,6.516e-06
1459608565020,2.87,6.516e-06
1459608565030,2.87,8.326e-06
1459608565040,2.87,7.602e-06
1459608565050,2.87,1.1222e-05
1459608565060,2.87,1.086e-05
1459608565070,2.87,1.4118e-05
1459608565080,2.87,1.3032e-05
1459608565090,2.87,1.4842000000000001e-05
1459608565100,2.87,9.412e-06
1459608565110,2.87,8.326e-06
1459608565120,2.87,8.326e-06
1459608565130,2.87,9.774e-06
1459608565140,2.87,9.774e-06
1459608565150,2.87,1.3755999999999998e-05
1459608565160,2.87,1.5566e-05
1459608565170,2.87,1.9548e-05
1459608565180,2.87,1.4842000000000001e-05
1459608565190,2.87,1.4118e-05
1459608565200,2.87,1.0498e-05
1459608565210,2.87,9.05e-06
1459608565220,2.87,7.964e-06
1459608565230,2.87,1.1945999999999999e-05
1459608565240,2.87,1.1584000000000001e-05
1459608565250,2.87,1.3394000000000001e-05
1459608565260,2.87,1.3032e-05
1459608565270,2.87,1.3394000000000001e-05
1459608565280,2.87,1.086e-05
1459608565290,2.87,8.687999999999999e-06
1459608565300,2.87,6.877999999999999e-06
1459608565310,2.87,7.24e-06
1459608565320,2.87,6.516e-06
1459608565330,2.87,8.326e-06
1459608565340,2.87,8.326e-06
1459608565350,2.87,1.1945999999999999e-05
1459608565360,2.87,1.3755999999999998e-05
1459608565370,2.87,1.6652e-05
1459608565380,2.87,1.2308e-05
1459608565390,2.87,1.267e-05
1459608565400,2.87,1.086e-05
1459608565410,2.87,9.412e-06
1459608565420,2.87,6.877999999999999e-06
1459608565430,2.87,7.964e-06
1459608565440,2.87,6.154e-06
1459608565450,2.87,7.24e-06
1459608565460,2.87,8.326e-06
1459608565470,2.87,8.326e-06
1459608565480,2.87,7.964e-06
1459608565490,2.87,9.774e-06
1459608565500,2.87,7.964e-06
1459608565510,2.87,1.1945999999999999e-05
1459608565520,2.87,1.086e-05
1459608565530,2.87,1.4842000000000001e-05
1459608565540,2.87,1.3755999999999998e-05
1459608565550,2.87,1.9186e-05
1459608565560,2.87,2.0634e-05
1459608565570,2.87,1.991e-05
1459608565580,2.87,1.7738e-05
1459608565590,2.87,1.4842000000000001e-05
1459608565600,2.87,9.05e-06
1459608565610,2.87,8.326e-06
1459608565620,2.87,6.877999999999999e-06
1459608565630,2.87,9.412e-06
1459608565640,2.87,7.24e-06
1459608565650,2.87,1.0136000000000001e-05
1459608565660,2.87,7.602e-06
1459608565670,2.87,8.687999999999999e-06
1459608565680,2.87,4.706e-06
1459608565690,2.87,6.516e-06
1459608565700,2.87,4.706e-06
1459608565710,2.87,5.43e-06
1459608565720,2.87,3.982e-06
1459608565730,2.87,3.982e-06
1459608565740,2.87,3.62e-06
1459608565750,2.87,5.43e-06
1459608565760,2.87,4.343999999999999e-06
1459608565770,2.87,6.877999999999999e-06
1459608565780,2.87,2.8960000000000003e-06
1459608565790,2.87,5.792000000000001e-06
1459608565800,2.87,2.5340000000000002e-06
1459608565810,2.87,5.43e-06
1459608565820,2.87,2.1719999999999997e-06
1459608565830,2.87,5.792000000000001e-06
1459608565840,2.87,5.0680000000000004e-06
1459608565850,2.87,5.43e-06
1459608565860,2.87,5.0680000000000004e-06
1459608565870,2.87,4.706e-06
1459608565880,2.87,4.343999999999999e-06
1459608565890,2.87,4.343999999999999e-06
1459608565900,2.87,3.62e-06
1459608565910,2.87,3.982e-06
1459608565920,2.87,5.0680000000000004e-06
1459608565930,2.87,6.877999999999999e-06
1459608565940,2.87,6.154e-06
1459608565950,2.87,6.154e-06
1459608565960,2.87,6.877999999999999e-06
1459608565970,2.87,9.05e-06
1459608565980,2.87,9.774e-06
1459608565990,2.87,1.1222e-05
1459608566000,2.87,9.05e-06
1459608566010,2.87,1.3394000000000001e-05
1459608566020,2.87,1.1222e-05
1459608566030,2.87,1.4118e-05
1459608566040,2.87,1.5566e-05
1459608566050,2.87,1.7375999999999998e-05
1459608566060,2.87,1.7014e-05
