Timestamp,position,BLMTI.06L7.B1E10_TCP.C6L7.B1
1459603500200,-4.215,2.1719999999999997e-06
1459603500210,-4.215,1.4480000000000002e-06
1459603500220,-4.215,1.4480000000000002e-06
1459603500230,-4.215,3.6200000000000004e-07
1459603500240,-4.215,7.240000000000001e-07
1459603500250,-4.215,1.0859999999999999e-06
1459603500260,-4.215,1.0859999999999999e-06
1459603500270,-4.215,1.0859999999999999e-06
1459603500280,-4.215,2.1719999999999997e-06
1459603500290,-4.215,3.6200000000000004e-07
1459603500300,-4.215,1.4480000000000002e-06
1459603500310,-4.215,3.6200000000000004e-07
1459603500320,-4.215,1.0859999999999999e-06
1459603500330,-4.215,0.0
1459603500340,-4.215,1.0859999999999999e-06
1459603500350,-4.215,7.240000000000001e-07
1459603500360,-4.215,1.4480000000000002e-06
1459603500370,-4.215,1.81e-06
1459603500380,-4.215,1.81e-06
1459603500390,-4.215,1.0859999999999999e-06
1459603500400,-4.215,1.0859999999999999e-06
1459603500410,-4.215,3.6200000000000004e-07
1459603500420,-4.215,1.0859999999999999e-06
1459603500430,-4.215,0.0
1459603500440,-4.215,1.0859999999999999e-06
1459603500450,-4.215,7.240000000000001e-07
1459603500460,-4.215,1.4480000000000002e-06
1459603500470,-4.215,1.0859999999999999e-06
1459603500480,-4.215,2.5340000000000002e-06
1459603500490,-4.215,7.240000000000001e-07
1459603500500,-4.215,1.81e-06
1459603500510,-4.215,1.0859999999999999e-06
1459603500520,-4.215,2.1719999999999997e-06
1459603500530,-4.215,1.0859999999999999e-06
1459603500540,-4.215,2.5340000000000002e-06
1459603500550,-4.215,3.6200000000000004e-07
1459603500560,-4.215,2.5340000000000002e-06
1459603500570,-4.215,1.0859999999999999e-06
1459603500580,-4.215,1.81e-06
1459603500590,-4.215,2.5340000000000002e-06
1459603500600,-4.215,1.81e-06
1459603500610,-4.215,1.4480000000000002e-06
1459603500620,-4.215,3.258e-06
1459603500630,-4.215,2.1719999999999997e-06
1459603500640,-4.215,1.4480000000000002e-06
1459603500650,-4.215,7.240000000000001e-07
1459603500660,-4.215,1.4480000000000002e-06
1459603500670,-4.215,7.240000000000001e-07
1459603500680,-4.215,1.4480000000000002e-06
1459603500690,-4.215,1.4480000000000002e-06
1459603500700,-4.215,1.81e-06
1459603500710,-4.215,1.0859999999999999e-06
1459603500720,-4.215,1.81e-06
1459603500730,-4.215,7.240000000000001e-07
1459603500740,-4.215,7.240000000000001e-07
1459603500750,-4.215,0.0
1459603500760,-4.215,1.4480000000000002e-06
1459603500770,-4.215,3.6200000000000004e-07
1459603500780,-4.215,1.4480000000000002e-06
1459603500790,-4.215,7.240000000000001e-07
1459603500800,-4.215,1.0859999999999999e-06
1459603500810,-4.215,3.6200000000000004e-07
1459603500820,-4.215,1.0859999999999999e-06
1459603500830,-4.215,0.0
1459603500840,-4.215,1.0859999999999999e-06
1459603500850,-4.215,0.0
1459603500860,-4.215,1.4480000000000002e-06
1459603500870,-4.215,0.0
1459603500880,-4.215,3.6200000000000004e-07
1459603500890,-4.215,3.6200000000000004e-07
1459603500900,-4.215,7.240000000000001e-07
1459603500910,-4.215,3.6200000000000004e-07
1459603500920,-4.215,1.0859999999999999e-06
1459603500930,-4.215,0.0
1459603500940,-4.215,7.240000000000001e-07
1459603500950,-4.215,3.6200000000000004e-07
1459603500960,-4.215,1.0859999999999999e-06
1459603500970,-4.215,0.0
1459603500980,-4.215,1.4480000000000002e-06
1459603500990,-4.215,3.6200000000000004e-07
1459603501000,-4.215,1.0859999999999999e-06
1459603501010,-4.215,7.240000000000001e-07
1459603501020,-4.215,1.81e-06
1459603501030,-4.215,3.6200000000000004e-07
1459603501040,-4.215,1.81e-06
1459603501050,-4.215,7.240000000000001e-07
1459603501060,-4.215,2.1719999999999997e-06
1459603501070,-4.215,2.5340000000000002e-06
1459603501080,-4.215,5.792000000000001e-06
1459603501090,-4.215,6.154e-06
1459603501100,-4.215,5.792000000000001e-06
1459603501110,-4.215,3.62e-06
1459603501120,-4.215,2.1719999999999997e-06
1459603501130,-4.215,2.1719999999999997e-06
1459603501140,-4.215,1.0859999999999999e-06
1459603501150,-4.215,3.6200000000000004e-07
1459603501160,-4.215,2.5340000000000002e-06
1459603501170,-4.215,3.6200000000000004e-07
1459603501180,-4.215,1.4480000000000002e-06
1459603501190,-4.215,7.240000000000001e-07
1459603501200,-4.215,1.81e-06
1459603501210,-4.215,1.0859999999999999e-06
1459603501220,-4.215,2.8960000000000003e-06
1459603501230,-4.215,3.6200000000000004e-07
1459603501240,-4.215,1.81e-06
1459603501250,-4.215,7.240000000000001e-07
1459603501260,-4.215,1.4480000000000002e-06
1459603501270,-4.215,3.6200000000000004e-07
1459603501280,-4.215,1.4480000000000002e-06
1459603501290,-4.215,1.0859999999999999e-06
1459603501300,-4.215,2.1719999999999997e-06
1459603501310,-4.215,1.4480000000000002e-06
1459603501320,-4.215,1.4480000000000002e-06
1459603501330,-4.215,2.1719999999999997e-06
1459603501340,-4.215,3.6200000000000004e-07
1459603501350,-4.215,3.6200000000000004e-07
1459603501360,-4.215,7.240000000000001e-07
1459603501370,-4.215,0.0
1459603501380,-4.215,1.0859999999999999e-06
1459603501390,-4.215,0.0
1459603501400,-4.215,7.240000000000001e-07
1459603501410,-4.215,7.240000000000001e-07
1459603501420,-4.215,1.0859999999999999e-06
1459603501430,-4.215,0.0
1459603501440,-4.215,7.240000000000001e-07
1459603501450,-4.215,3.6200000000000004e-07
1459603501460,-4.215,1.4480000000000002e-06
1459603501470,-4.215,7.240000000000001e-07
1459603501480,-4.215,1.4480000000000002e-06
1459603501490,-4.215,1.0859999999999999e-06
1459603501500,-4.215,3.258e-06
1459603501510,-4.215,1.0859999999999999e-06
1459603501520,-4.215,2.1719999999999997e-06
1459603501530,-4.215,7.240000000000001e-07
1459603501540,-4.215,1.81e-06
1459603501550,-4.215,7.240000000000001e-07
1459603501560,-4.215,7.240000000000001e-07
1459603501570,-4.215,7.240000000000001e-07
1459603501580,-4.215,3.6200000000000004e-07
1459603501590,-4.215,1.0859999999999999e-06
1459603501600,-4.215,7.240000000000001e-07
1459603501610,-4.215,0.0
1459603501620,-4.215,2.1719999999999997e-06
1459603501630,-4.215,3.6200000000000004e-07
1459603501640,-4.215,7.240000000000001e-07
1459603501650,-4.215,7.240000000000001e-07
1459603501660,-4.215,1.0859999999999999e-06
1459603501670,-4.215,1.0859999999999999e-06
1459603501680,-4.215,2.8960000000000003e-06
1459603501690,-4.215,7.240000000000001e-07
1459603501700,-4.215,2.8960000000000003e-06
1459603501710,-4.215,2.1719999999999997e-06
1459603501720,-4.215,3.982e-06
1459603501730,-4.215,1.81e-06
1459603501740,-4.215,2.5340000000000002e-06
1459603501750,-4.215,1.4480000000000002e-06
1459603501760,-4.215,2.1719999999999997e-06
1459603501770,-4.215,7.240000000000001e-07
