Timestamp,position,BLMTI.06R7.B2I10_TCP.B6R7.B2
1459607894420,-2.78,4.343999999999999e-06
1459607894430,-2.78,2.8960000000000003e-06
1459607894440,-2.78,4.343999999999999e-06
1459607894450,-2.78,1.4480000000000002e-06
1459607894460,-2.78,2.8960000000000003e-06
1459607894470,-2.78,2.5340000000000002e-06
1459607894480,-2.78,5.0680000000000004e-06
1459607894490,-2.78,1.81e-06
1459607894500,-2.78,4.343999999999999e-06
1459607894510,-2.78,2.1719999999999997e-06
1459607894520,-2.78,4.343999999999999e-06
1459607894530,-2.78,1.4480000000000002e-06
1459607894540,-2.78,2.8960000000000003e-06
1459607894550,-2.78,2.1719999999999997e-06
1459607894560,-2.78,5.0680000000000004e-06
1459607894570,-2.78,2.5340000000000002e-06
1459607894580,-2.78,3.982e-06
1459607894590,-2.78,2.8960000000000003e-06
1459607894600,-2.78,6.154e-06
1459607894610,-2.78,3.62e-06
1459607894620,-2.78,5.43e-06
1459607894630,-2.78,3.258e-06
1459607894640,-2.78,5.0680000000000004e-06
1459607894650,-2.78,2.1719999999999997e-06
1459607894660,-2.78,5.0680000000000004e-06
1459607894670,-2.78,2.1719999999999997e-06
1459607894680,-2.78,3.982e-06
1459607894690,-2.78,3.258e-06
1459607894700,-2.78,5.43e-06
1459607894710,-2.78,3.258e-06
1459607894720,-2.78,5.43e-06
1459607894730,-2.78,2.5340000000000002e-06
1459607894740,-2.78,6.154e-06
1459607894750,-2.78,3.982e-06
1459607894760,-2.78,5.0680000000000004e-06
1459607894770,-2.78,3.62e-06
1459607894780,-2.78,5.792000000000001e-06
1459607894790,-2.78,2.1719999999999997e-06
1459607894800,-2.78,4.343999999999999e-06
1459607894810,-2.78,1.4480000000000002e-06
1459607894820,-2.78,3.62e-06
1459607894830,-2.78,1.4480000000000002e-06
1459607894840,-2.78,2.1719999999999997e-06
1459607894850,-2.78,1.81e-06
1459607894860,-2.78,2.8960000000000003e-06
1459607894870,-2.78,0.0
1459607894880,-2.78,2.5340000000000002e-06
1459607894890,-2.78,2.1719999999999997e-06
1459607894900,-2.78,3.62e-06
1459607894910,-2.78,2.5340000000000002e-06
1459607894920,-2.78,7.24e-06
1459607894930,-2.78,5.792000000000001e-06
1459607894940,-2.78,8.687999999999999e-06
1459607894950,-2.78,6.516e-06
1459607894960,-2.78,7.964e-06
1459607894970,-2.78,6.516e-06
1459607894980,-2.78,7.24e-06
1459607894990,-2.78,6.154e-06
1459607895000,-2.78,8.326e-06
1459607895010,-2.78,7.602e-06
1459607895020,-2.78,7.602e-06
1459607895030,-2.78,4.343999999999999e-06
1459607895040,-2.78,6.877999999999999e-06
1459607895050,-2.78,3.258e-06
1459607895060,-2.78,4.343999999999999e-06
1459607895070,-2.78,2.8960000000000003e-06
1459607895080,-2.78,3.62e-06
