Timestamp,position,BLMTI.05R7.B1E10_TCSG.D5R7.B1
1459608346120,3.79,2.1719999999999997e-06
1459608346130,3.79,5.0680000000000004e-06
1459608346140,3.79,1.81e-06
1459608346150,3.79,4.343999999999999e-06
1459608346160,3.79,0.0
1459608346170,3.79,2.1719999999999997e-06
1459608346180,3.79,0.0
1459608346190,3.79,1.81e-06
1459608346200,3.79,0.0
1459608346210,3.79,2.8960000000000003e-06
1459608346220,3.79,0.0
1459608346230,3.79,3.982e-06
1459608346240,3.79,1.81e-06
1459608346250,3.79,7.602e-06
1459608346260,3.79,5.792000000000001e-06
1459608346270,3.79,1.8824e-05
1459608346280,3.79,1.448e-05
1459608346290,3.79,3.258e-05
1459608346300,3.79,1.6652e-05
1459608346310,3.79,3.0408e-05
1459608346320,3.79,1.2308e-05
1459608346330,3.79,2.7874e-05
1459608346340,3.79,1.629e-05
1459608346350,3.79,1.9186e-05
1459608346360,3.79,1.2308e-05
1459608346370,3.79,1.8100000000000003e-05
1459608346380,3.79,1.1584000000000001e-05
1459608346390,3.79,1.1222e-05
1459608346400,3.79,6.877999999999999e-06
1459608346410,3.79,6.877999999999999e-06
1459608346420,3.79,4.706e-06
1459608346430,3.79,4.706e-06
1459608346440,3.79,3.258e-06
1459608346450,3.79,6.516e-06
1459608346460,3.79,7.240000000000001e-07
1459608346470,3.79,3.62e-06
1459608346480,3.79,1.4480000000000002e-06
1459608346490,3.79,2.5340000000000002e-06
1459608346500,3.79,1.81e-06
1459608346510,3.79,6.154e-06
1459608346520,3.79,2.1719999999999997e-06
1459608346530,3.79,5.43e-06
1459608346540,3.79,1.0859999999999999e-06
1459608346550,3.79,3.982e-06
1459608346560,3.79,0.0
1459608346570,3.79,1.0859999999999999e-06
1459608346580,3.79,1.4480000000000002e-06
1459608346590,3.79,1.0859999999999999e-06
1459608346600,3.79,1.4480000000000002e-06
1459608346610,3.79,1.81e-06
1459608346620,3.79,0.0
1459608346630,3.79,1.4480000000000002e-06
1459608346640,3.79,7.240000000000001e-07
1459608346650,3.79,1.4480000000000002e-06
1459608346660,3.79,1.81e-06
1459608346670,3.79,3.6200000000000004e-07
1459608346680,3.79,2.1719999999999997e-06
1459608346690,3.79,0.0
1459608346700,3.79,1.81e-06
1459608346710,3.79,7.240000000000001e-07
1459608346720,3.79,4.343999999999999e-06
1459608346730,3.79,3.6200000000000004e-07
1459608346740,3.79,1.4480000000000002e-06
1459608346750,3.79,1.0859999999999999e-06
1459608346760,3.79,3.62e-06
1459608346770,3.79,0.0
1459608346780,3.79,1.0859999999999999e-06
1459608346790,3.79,1.0859999999999999e-06
1459608346800,3.79,3.62e-06
1459608346810,3.79,1.4480000000000002e-06
1459608346820,3.79,5.792000000000001e-06
1459608346830,3.79,5.0680000000000004e-06
1459608346840,3.79,6.516e-06
1459608346850,3.79,3.982e-06
1459608346860,3.79,3.982e-06
1459608346870,3.79,2.8960000000000003e-06
1459608346880,3.79,3.982e-06
1459608346890,3.79,1.0859999999999999e-06
1459608346900,3.79,3.258e-06
1459608346910,3.79,2.1719999999999997e-06
1459608346920,3.79,5.0680000000000004e-06
1459608346930,3.79,1.4480000000000002e-06
1459608346940,3.79,5.792000000000001e-06
1459608346950,3.79,3.6200000000000004e-07
1459608346960,3.79,3.62e-06
1459608346970,3.79,0.0
1459608346980,3.79,2.1719999999999997e-06
1459608346990,3.79,4.706e-06
1459608347000,3.79,4.706e-06
1459608347010,3.79,1.81e-06
1459608347020,3.79,2.5340000000000002e-06
1459608347030,3.79,0.0
1459608347040,3.79,1.0859999999999999e-06
1459608347050,3.79,7.240000000000001e-07
1459608347060,3.79,7.240000000000001e-07
1459608347070,3.79,4.343999999999999e-06
1459608347080,3.79,4.706e-06
1459608347090,3.79,0.0
1459608347100,3.79,0.0
1459608347110,3.79,3.62e-06
1459608347120,3.79,3.62e-06
1459608347130,3.79,1.4480000000000002e-06
1459608347140,3.79,1.4480000000000002e-06
1459608347150,3.79,3.982e-06
1459608347160,3.79,3.982e-06
1459608347170,3.79,1.4480000000000002e-06
1459608347180,3.79,1.4480000000000002e-06
1459608347190,3.79,2.5340000000000002e-06
1459608347200,3.79,2.5340000000000002e-06
1459608347210,3.79,1.81e-06
1459608347220,3.79,1.81e-06
1459608347230,3.79,1.4480000000000002e-06
1459608347240,3.79,1.4480000000000002e-06
1459608347250,3.79,1.4480000000000002e-06
1459608347260,3.79,1.4480000000000002e-06
1459608347270,3.79,1.4480000000000002e-06
1459608347280,3.79,3.62e-06
1459608347290,3.79,1.4480000000000002e-06
1459608347300,3.79,1.81e-06
1459608347310,3.79,2.8960000000000003e-06
1459608347320,3.79,2.8960000000000003e-06
1459608347330,3.79,2.1719999999999997e-06
1459608347340,3.79,2.1719999999999997e-06
1459608347350,3.79,3.258e-06
1459608347360,3.79,3.62e-06
1459608347370,3.79,2.5340000000000002e-06
1459608347380,3.79,3.258e-06
1459608347390,3.79,5.0680000000000004e-06
1459608347400,3.79,4.343999999999999e-06
1459608347410,3.79,9.774e-06
1459608347420,3.79,9.774e-06
1459608347430,3.79,1.086e-05
1459608347440,3.79,1.4118e-05
1459608347450,3.79,1.1945999999999999e-05
1459608347460,3.79,7.602e-06
1459608347470,3.79,5.43e-06
1459608347480,3.79,2.8960000000000003e-06
1459608347490,3.79,5.0680000000000004e-06
1459608347500,3.79,2.8960000000000003e-06
1459608347510,3.79,2.8960000000000003e-06
1459608347520,3.79,3.62e-06
1459608347530,3.79,6.154e-06
1459608347540,3.79,2.8960000000000003e-06
1459608347550,3.79,4.706e-06
1459608347560,3.79,2.1719999999999997e-06
1459608347570,3.79,2.5340000000000002e-06
1459608347580,3.79,1.4480000000000002e-06
1459608347590,3.79,1.81e-06
1459608347600,3.79,3.982e-06
1459608347610,3.79,1.0859999999999999e-06
1459608347620,3.79,4.343999999999999e-06
1459608347630,3.79,2.1719999999999997e-06
1459608347640,3.79,3.258e-06
1459608347650,3.79,0.0
