Timestamp,position,BLMTI.06L7.B1E10_TCP.B6L7.B1
1459608507920,2.9,2.8960000000000003e-06
1459608507930,2.9,2.1719999999999997e-06
1459608507940,2.9,2.1719999999999997e-06
1459608507950,2.9,1.4480000000000002e-06
1459608507960,2.9,1.4480000000000002e-06
1459608507970,2.9,7.240000000000001e-07
1459608507980,2.9,0.0
1459608507990,2.9,1.0859999999999999e-06
1459608508000,2.9,1.81e-06
1459608508010,2.9,1.0859999999999999e-06
1459608508020,2.9,2.5340000000000002e-06
1459608508030,2.9,1.0859999999999999e-06
1459608508040,2.9,3.258e-06
1459608508050,2.9,3.6200000000000004e-07
1459608508060,2.9,2.5340000000000002e-06
1459608508070,2.9,3.6200000000000004e-07
1459608508080,2.9,2.1719999999999997e-06
1459608508090,2.9,7.240000000000001e-07
1459608508100,2.9,1.0859999999999999e-06
1459608508110,2.9,1.4480000000000002e-06
1459608508120,2.9,1.81e-06
1459608508130,2.9,1.0859999999999999e-06
1459608508140,2.9,1.81e-06
1459608508150,2.9,1.4480000000000002e-06
1459608508160,2.9,2.1719999999999997e-06
1459608508170,2.9,1.0859999999999999e-06
1459608508180,2.9,2.1719999999999997e-06
1459608508190,2.9,1.4480000000000002e-06
1459608508200,2.9,1.81e-06
1459608508210,2.9,7.240000000000001e-07
1459608508220,2.9,2.5340000000000002e-06
1459608508230,2.9,3.6200000000000004e-07
1459608508240,2.9,3.62e-06
1459608508250,2.9,1.0859999999999999e-06
1459608508260,2.9,3.982e-06
1459608508270,2.9,2.5340000000000002e-06
1459608508280,2.9,3.62e-06
1459608508290,2.9,4.343999999999999e-06
1459608508300,2.9,3.982e-06
1459608508310,2.9,3.258e-06
1459608508320,2.9,3.258e-06
1459608508330,2.9,2.8960000000000003e-06
1459608508340,2.9,2.5340000000000002e-06
1459608508350,2.9,2.5340000000000002e-06
1459608508360,2.9,2.8960000000000003e-06
1459608508370,2.9,1.4480000000000002e-06
1459608508380,2.9,1.4480000000000002e-06
1459608508390,2.9,2.5340000000000002e-06
1459608508400,2.9,2.1719999999999997e-06
1459608508410,2.9,1.81e-06
1459608508420,2.9,2.5340000000000002e-06
1459608508430,2.9,1.0859999999999999e-06
1459608508440,2.9,2.8960000000000003e-06
1459608508450,2.9,3.6200000000000004e-07
1459608508460,2.9,2.5340000000000002e-06
1459608508470,2.9,0.0
1459608508480,2.9,2.8960000000000003e-06
1459608508490,2.9,0.0
