Timestamp,position,BLMTI.05R7.B1E10_TCSG.B5R7.B1
1459608446760,3.525,2.1719999999999997e-06
1459608446770,3.525,2.1719999999999997e-06
1459608446780,3.525,7.240000000000001e-07
1459608446790,3.525,1.81e-06
1459608446800,3.525,1.81e-06
1459608446810,3.525,1.81e-06
1459608446820,3.525,7.240000000000001e-07
1459608446830,3.525,2.1719999999999997e-06
1459608446840,3.525,1.0859999999999999e-06
1459608446850,3.525,1.81e-06
1459608446860,3.525,1.0859999999999999e-06
1459608446870,3.525,2.1719999999999997e-06
1459608446880,3.525,1.81e-06
1459608446890,3.525,1.4480000000000002e-06
1459608446900,3.525,2.1719999999999997e-06
1459608446910,3.525,3.258e-06
1459608446920,3.525,1.81e-06
1459608446930,3.525,4.706e-06
1459608446940,3.525,3.982e-06
1459608446950,3.525,3.62e-06
1459608446960,3.525,3.258e-06
1459608446970,3.525,3.982e-06
1459608446980,3.525,2.8960000000000003e-06
1459608446990,3.525,5.0680000000000004e-06
1459608447000,3.525,3.982e-06
1459608447010,3.525,5.0680000000000004e-06
1459608447020,3.525,4.343999999999999e-06
1459608447030,3.525,4.343999999999999e-06
1459608447040,3.525,2.5340000000000002e-06
1459608447050,3.525,2.5340000000000002e-06
1459608447060,3.525,2.1719999999999997e-06
1459608447070,3.525,3.258e-06
1459608447080,3.525,1.81e-06
1459608447090,3.525,4.343999999999999e-06
1459608447100,3.525,3.6200000000000004e-07
1459608447110,3.525,2.1719999999999997e-06
1459608447120,3.525,1.81e-06
1459608447130,3.525,2.5340000000000002e-06
1459608447140,3.525,1.81e-06
1459608447150,3.525,3.982e-06
1459608447160,3.525,3.62e-06
1459608447170,3.525,4.706e-06
1459608447180,3.525,3.62e-06
1459608447190,3.525,5.0680000000000004e-06
1459608447200,3.525,2.8960000000000003e-06
1459608447210,3.525,3.62e-06
1459608447220,3.525,1.4480000000000002e-06
1459608447230,3.525,2.8960000000000003e-06
1459608447240,3.525,7.240000000000001e-07
1459608447250,3.525,3.62e-06
1459608447260,3.525,2.1719999999999997e-06
1459608447270,3.525,2.5340000000000002e-06
1459608447280,3.525,2.1719999999999997e-06
1459608447290,3.525,2.5340000000000002e-06
1459608447300,3.525,1.81e-06
1459608447310,3.525,2.5340000000000002e-06
1459608447320,3.525,1.81e-06
1459608447330,3.525,2.8960000000000003e-06
1459608447340,3.525,1.81e-06
1459608447350,3.525,2.1719999999999997e-06
1459608447360,3.525,1.81e-06
1459608447370,3.525,1.4480000000000002e-06
1459608447380,3.525,1.4480000000000002e-06
1459608447390,3.525,2.1719999999999997e-06
1459608447400,3.525,1.4480000000000002e-06
1459608447410,3.525,1.81e-06
1459608447420,3.525,1.4480000000000002e-06
1459608447430,3.525,2.8960000000000003e-06
1459608447440,3.525,1.81e-06
1459608447450,3.525,2.5340000000000002e-06
1459608447460,3.525,2.8960000000000003e-06
1459608447470,3.525,4.343999999999999e-06
1459608447480,3.525,6.154e-06
1459608447490,3.525,8.326e-06
1459608447500,3.525,9.774e-06
1459608447510,3.525,1.0498e-05
1459608447520,3.525,1.1222e-05
1459608447530,3.525,7.24e-06
1459608447540,3.525,5.792000000000001e-06
1459608447550,3.525,3.982e-06
1459608447560,3.525,2.5340000000000002e-06
1459608447570,3.525,2.8960000000000003e-06
1459608447580,3.525,2.5340000000000002e-06
1459608447590,3.525,2.1719999999999997e-06
1459608447600,3.525,3.62e-06
1459608447610,3.525,4.343999999999999e-06
1459608447620,3.525,6.516e-06
1459608447630,3.525,7.964e-06
1459608447640,3.525,6.154e-06
1459608447650,3.525,5.43e-06
1459608447660,3.525,4.343999999999999e-06
1459608447670,3.525,5.43e-06
1459608447680,3.525,5.0680000000000004e-06
1459608447690,3.525,5.0680000000000004e-06
1459608447700,3.525,5.792000000000001e-06
1459608447710,3.525,6.154e-06
1459608447720,3.525,4.706e-06
1459608447730,3.525,3.62e-06
1459608447740,3.525,2.5340000000000002e-06
1459608447750,3.525,3.62e-06
1459608447760,3.525,2.5340000000000002e-06
1459608447770,3.525,3.258e-06
1459608447780,3.525,2.8960000000000003e-06
1459608447790,3.525,3.62e-06
1459608447800,3.525,2.1719999999999997e-06
1459608447810,3.525,2.8960000000000003e-06
1459608447820,3.525,2.5340000000000002e-06
1459608447830,3.525,2.8960000000000003e-06
1459608447840,3.525,2.8960000000000003e-06
1459608447850,3.525,3.62e-06
1459608447860,3.525,2.8960000000000003e-06
1459608447870,3.525,3.62e-06
1459608447880,3.525,2.5340000000000002e-06
1459608447890,3.525,2.8960000000000003e-06
1459608447900,3.525,3.258e-06
1459608447910,3.525,3.258e-06
1459608447920,3.525,2.1719999999999997e-06
1459608447930,3.525,2.1719999999999997e-06
1459608447940,3.525,2.8960000000000003e-06
1459608447950,3.525,1.81e-06
1459608447960,3.525,1.81e-06
1459608447970,3.525,3.258e-06
1459608447980,3.525,2.5340000000000002e-06
1459608447990,3.525,2.8960000000000003e-06
1459608448000,3.525,1.4480000000000002e-06
1459608448010,3.525,2.5340000000000002e-06
1459608448020,3.525,1.0859999999999999e-06
1459608448030,3.525,2.8960000000000003e-06
1459608448040,3.525,1.4480000000000002e-06
1459608448050,3.525,7.240000000000001e-07
1459608448060,3.525,1.0859999999999999e-06
1459608448070,3.525,1.4480000000000002e-06
1459608448080,3.525,1.81e-06
1459608448090,3.525,1.0859999999999999e-06
1459608448100,3.525,2.1719999999999997e-06
1459608448110,3.525,2.1719999999999997e-06
1459608448120,3.525,1.81e-06
1459608448130,3.525,1.81e-06
1459608448140,3.525,1.4480000000000002e-06
1459608448150,3.525,2.1719999999999997e-06
1459608448160,3.525,1.81e-06
1459608448170,3.525,1.0859999999999999e-06
1459608448180,3.525,1.0859999999999999e-06
1459608448190,3.525,2.1719999999999997e-06
1459608448200,3.525,1.4480000000000002e-06
1459608448210,3.525,2.1719999999999997e-06
1459608448220,3.525,3.6200000000000004e-07
1459608448230,3.525,1.81e-06
1459608448240,3.525,1.0859999999999999e-06
1459608448250,3.525,7.240000000000001e-07
1459608448260,3.525,7.240000000000001e-07
1459608448270,3.525,2.1719999999999997e-06
1459608448280,3.525,1.0859999999999999e-06
1459608448290,3.525,1.81e-06
1459608448300,3.525,1.81e-06
1459608448310,3.525,2.1719999999999997e-06
1459608448320,3.525,2.5340000000000002e-06
1459608448330,3.525,2.1719999999999997e-06
1459608448340,3.525,2.1719999999999997e-06
1459608448350,3.525,2.5340000000000002e-06
1459608448360,3.525,2.5340000000000002e-06
1459608448370,3.525,1.81e-06
1459608448380,3.525,3.258e-06
1459608448390,3.525,1.4480000000000002e-06
1459608448400,3.525,2.1719999999999997e-06
1459608448410,3.525,2.5340000000000002e-06
1459608448420,3.525,2.1719999999999997e-06
1459608448430,3.525,2.1719999999999997e-06
1459608448440,3.525,1.81e-06
1459608448450,3.525,1.81e-06
1459608448460,3.525,1.0859999999999999e-06
1459608448470,3.525,1.81e-06
1459608448480,3.525,1.0859999999999999e-06
1459608448490,3.525,3.258e-06
1459608448500,3.525,7.240000000000001e-07
1459608448510,3.525,2.5340000000000002e-06
1459608448520,3.525,2.5340000000000002e-06
1459608448530,3.525,2.1719999999999997e-06
1459608448540,3.525,2.1719999999999997e-06
1459608448550,3.525,2.8960000000000003e-06
1459608448560,3.525,3.62e-06
1459608448570,3.525,3.982e-06
1459608448580,3.525,6.516e-06
1459608448590,3.525,9.05e-06
1459608448600,3.525,1.267e-05
1459608448610,3.525,1.4842000000000001e-05
1459608448620,3.525,1.0136000000000001e-05
1459608448630,3.525,9.412e-06
1459608448640,3.525,5.0680000000000004e-06
1459608448650,3.525,3.62e-06
1459608448660,3.525,4.706e-06
1459608448670,3.525,2.5340000000000002e-06
1459608448680,3.525,3.258e-06
1459608448690,3.525,1.81e-06
1459608448700,3.525,1.81e-06
1459608448710,3.525,2.5340000000000002e-06
1459608448720,3.525,2.5340000000000002e-06
1459608448730,3.525,3.258e-06
1459608448740,3.525,3.258e-06
1459608448750,3.525,2.5340000000000002e-06
1459608448760,3.525,3.62e-06
1459608448770,3.525,5.0680000000000004e-06
1459608448780,3.525,3.258e-06
1459608448790,3.525,3.982e-06
1459608448800,3.525,3.258e-06
1459608448810,3.525,3.258e-06
1459608448820,3.525,2.5340000000000002e-06
1459608448830,3.525,3.62e-06
1459608448840,3.525,2.5340000000000002e-06
1459608448850,3.525,2.1719999999999997e-06
1459608448860,3.525,2.1719999999999997e-06
1459608448870,3.525,2.1719999999999997e-06
1459608448880,3.525,2.1719999999999997e-06
1459608448890,3.525,1.81e-06
1459608448900,3.525,2.8960000000000003e-06
1459608448910,3.525,2.5340000000000002e-06
1459608448920,3.525,2.1719999999999997e-06
1459608448930,3.525,2.5340000000000002e-06
1459608448940,3.525,1.81e-06
1459608448950,3.525,2.1719999999999997e-06
1459608448960,3.525,2.1719999999999997e-06
1459608448970,3.525,2.1719999999999997e-06
1459608448980,3.525,1.0859999999999999e-06
1459608448990,3.525,2.1719999999999997e-06
1459608449000,3.525,3.258e-06
1459608449010,3.525,1.81e-06
1459608449020,3.525,2.5340000000000002e-06
1459608449030,3.525,3.258e-06
1459608449040,3.525,1.4480000000000002e-06
1459608449050,3.525,2.5340000000000002e-06
1459608449060,3.525,2.1719999999999997e-06
1459608449070,3.525,1.4480000000000002e-06
1459608449080,3.525,1.4480000000000002e-06
1459608449090,3.525,2.5340000000000002e-06
1459608449100,3.525,2.1719999999999997e-06
1459608449110,3.525,1.81e-06
1459608449120,3.525,2.1719999999999997e-06
1459608449130,3.525,1.4480000000000002e-06
1459608449140,3.525,1.4480000000000002e-06
1459608449150,3.525,1.0859999999999999e-06
1459608449160,3.525,1.81e-06
1459608449170,3.495,7.240000000000001e-07
1459608449180,3.495,1.81e-06
1459608449190,3.495,7.240000000000001e-07
1459608449200,3.495,1.81e-06
1459608449210,3.495,7.240000000000001e-07
1459608449220,3.495,1.0859999999999999e-06
1459608449230,3.495,1.81e-06
1459608449240,3.495,2.1719999999999997e-06
1459608449250,3.495,7.240000000000001e-07
1459608449260,3.495,2.5340000000000002e-06
1459608449270,3.495,1.0859999999999999e-06
1459608449280,3.495,1.4480000000000002e-06
1459608449290,3.495,1.4480000000000002e-06
1459608449300,3.495,1.0859999999999999e-06
1459608449310,3.495,2.1719999999999997e-06
1459608449320,3.495,1.81e-06
1459608449330,3.495,3.62e-06
1459608449340,3.495,7.240000000000001e-07
1459608449350,3.495,1.81e-06
1459608449360,3.495,1.0859999999999999e-06
1459608449370,3.495,1.81e-06
1459608449380,3.495,1.81e-06
1459608449390,3.495,3.258e-06
1459608449400,3.495,2.1719999999999997e-06
1459608449410,3.495,5.0680000000000004e-06
1459608449420,3.495,3.62e-06
1459608449430,3.495,4.706e-06
1459608449440,3.495,1.81e-06
1459608449450,3.495,4.343999999999999e-06
1459608449460,3.495,2.1719999999999997e-06
1459608449470,3.495,2.8960000000000003e-06
1459608449480,3.495,4.343999999999999e-06
1459608449490,3.495,5.0680000000000004e-06
1459608449500,3.495,5.0680000000000004e-06
1459608449510,3.495,6.154e-06
1459608449520,3.495,4.343999999999999e-06
1459608449530,3.495,4.706e-06
1459608449540,3.495,3.258e-06
1459608449550,3.495,4.343999999999999e-06
1459608449560,3.495,2.5340000000000002e-06
1459608449570,3.495,4.343999999999999e-06
1459608449580,3.495,3.258e-06
1459608449590,3.495,5.792000000000001e-06
1459608449600,3.495,5.43e-06
1459608449610,3.495,7.964e-06
1459608449620,3.495,6.154e-06
1459608449630,3.495,5.43e-06
1459608449640,3.495,5.43e-06
1459608449650,3.495,5.43e-06
1459608449660,3.495,3.62e-06
1459608449670,3.495,5.792000000000001e-06
1459608449680,3.495,6.516e-06
1459608449690,3.495,1.086e-05
1459608449700,3.495,1.6652e-05
1459608449710,3.495,2.0634e-05
1459608449720,3.495,2.172e-05
1459608449730,3.495,2.0634e-05
1459608449740,3.495,1.448e-05
1459608449750,3.495,1.0136000000000001e-05
1459608449760,3.495,7.964e-06
1459608449770,3.495,8.687999999999999e-06
1459608449780,3.495,7.964e-06
1459608449790,3.495,7.24e-06
1459608449800,3.495,6.516e-06
1459608449810,3.495,5.0680000000000004e-06
1459608449820,3.495,3.62e-06
1459608449830,3.495,2.1719999999999997e-06
1459608449840,3.495,3.258e-06
1459608449850,3.495,2.1719999999999997e-06
1459608449860,3.495,2.1719999999999997e-06
1459608449870,3.495,2.1719999999999997e-06
1459608449880,3.495,1.81e-06
1459608449890,3.495,1.4480000000000002e-06
1459608449900,3.495,2.5340000000000002e-06
1459608449910,3.495,2.1719999999999997e-06
1459608449920,3.495,1.81e-06
1459608449930,3.495,1.4480000000000002e-06
1459608449940,3.495,2.5340000000000002e-06
1459608449950,3.495,1.81e-06
1459608449960,3.495,7.240000000000001e-07
1459608449970,3.495,2.1719999999999997e-06
1459608449980,3.495,2.1719999999999997e-06
1459608449990,3.495,1.81e-06
1459608450000,3.495,1.0859999999999999e-06
1459608450010,3.495,1.81e-06
1459608450020,3.495,7.240000000000001e-07
1459608450030,3.495,1.0859999999999999e-06
1459608450040,3.495,1.81e-06
1459608450050,3.495,1.4480000000000002e-06
1459608450060,3.495,1.4480000000000002e-06
1459608450070,3.495,2.5340000000000002e-06
1459608450080,3.495,2.1719999999999997e-06
1459608450090,3.495,4.343999999999999e-06
1459608450100,3.495,6.877999999999999e-06
1459608450110,3.495,1.3755999999999998e-05
1459608450120,3.495,1.8100000000000003e-05
1459608450130,3.495,1.9186e-05
1459608450140,3.495,2.6064e-05
1459608450150,3.495,2.2444e-05
1459608450160,3.495,2.9684000000000002e-05
1459608450170,3.495,3.077e-05
1459608450180,3.495,3.4751999999999995e-05
1459608450190,3.495,3.6562e-05
1459608450200,3.495,4.959399999999999e-05
1459608450210,3.495,4.6698e-05
1459608450220,3.495,5.4662e-05
1459608450230,3.495,4.4888e-05
1459608450240,3.495,3.5476e-05
1459608450250,3.495,2.2805999999999998e-05
1459608450260,3.495,1.8462e-05
1459608450270,3.495,1.5204e-05
1459608450280,3.495,1.6652e-05
1459608450290,3.495,1.5928e-05
1459608450300,3.495,2.0996e-05
1459608450310,3.495,2.0272000000000002e-05
1459608450320,3.495,2.4616e-05
1459608450330,3.495,2.4978e-05
1459608450340,3.495,2.2444e-05
1459608450350,3.495,1.8462e-05
1459608450360,3.495,1.991e-05
1459608450370,3.495,1.7738e-05
1459608450380,3.495,2.4254000000000002e-05
1459608450390,3.495,3.4751999999999995e-05
1459608450400,3.495,4.9956e-05
1459608450410,3.495,5.5748e-05
1459608450420,3.495,6.697e-05
1459608450430,3.495,5.1042e-05
1459608450440,3.495,4.6336000000000005e-05
1459608450450,3.495,3.4028e-05
1459608450460,3.495,3.3304e-05
1459608450470,3.495,3.3666e-05
1459608450480,3.495,4.4526e-05
1459608450490,3.495,4.706e-05
1459608450500,3.495,5.2852e-05
1459608450510,3.495,5.3938000000000004e-05
1459608450520,3.495,6.0092e-05
1459608450530,3.495,5.5023999999999994e-05
1459608450540,3.495,4.9232e-05
1459608450550,3.495,4.0181999999999996e-05
1459608450560,3.495,4.3078e-05
1459608450570,3.495,3.9458e-05
1459608450580,3.495,4.1268e-05
1459608450590,3.495,3.258e-05
1459608450600,3.495,3.3304e-05
1459608450610,3.495,3.0046e-05
1459608450620,3.495,3.4028e-05
1459608450630,3.495,2.2805999999999998e-05
1459608450640,3.495,2.172e-05
1459608450650,3.495,1.6652e-05
1459608450660,3.495,1.629e-05
1459608450670,3.495,1.4118e-05
1459608450680,3.495,9.412e-06
1459608450690,3.495,9.05e-06
1459608450700,3.495,9.412e-06
1459608450710,3.495,9.412e-06
1459608450720,3.495,7.602e-06
1459608450730,3.495,7.24e-06
1459608450740,3.495,6.877999999999999e-06
1459608450750,3.495,6.877999999999999e-06
1459608450760,3.495,6.877999999999999e-06
1459608450770,3.495,5.43e-06
1459608450780,3.495,6.877999999999999e-06
1459608450790,3.495,7.602e-06
1459608450800,3.495,6.516e-06
1459608450810,3.495,1.0136000000000001e-05
1459608450820,3.495,9.412e-06
1459608450830,3.495,1.0498e-05
1459608450840,3.495,1.1222e-05
1459608450850,3.495,7.964e-06
1459608450860,3.495,7.24e-06
1459608450870,3.495,6.516e-06
1459608450880,3.495,7.602e-06
1459608450890,3.495,8.326e-06
1459608450900,3.495,1.0498e-05
1459608450910,3.495,1.629e-05
1459608450920,3.495,1.9186e-05
1459608450930,3.495,1.991e-05
1459608450940,3.495,2.0634e-05
1459608450950,3.495,1.5566e-05
1459608450960,3.495,1.1222e-05
1459608450970,3.495,1.086e-05
1459608450980,3.495,1.3032e-05
1459608450990,3.495,1.448e-05
1459608451000,3.495,1.6652e-05
1459608451010,3.495,2.1358e-05
1459608451020,3.495,2.2805999999999998e-05
1459608451030,3.495,1.8462e-05
1459608451040,3.495,1.7375999999999998e-05
1459608451050,3.495,1.086e-05
1459608451060,3.495,1.0498e-05
1459608451070,3.495,9.774e-06
1459608451080,3.495,1.1584000000000001e-05
1459608451090,3.495,1.1222e-05
1459608451100,3.495,1.4118e-05
1459608451110,3.495,1.1584000000000001e-05
1459608451120,3.495,1.1945999999999999e-05
1459608451130,3.495,9.774e-06
1459608451140,3.495,6.877999999999999e-06
1459608451150,3.495,6.877999999999999e-06
1459608451160,3.495,6.516e-06
1459608451170,3.495,9.412e-06
1459608451180,3.495,9.05e-06
1459608451190,3.495,1.1584000000000001e-05
1459608451200,3.495,1.448e-05
1459608451210,3.495,1.6652e-05
1459608451220,3.495,1.8824e-05
1459608451230,3.495,1.5928e-05
1459608451240,3.495,1.267e-05
1459608451250,3.495,1.629e-05
1459608451260,3.495,1.448e-05
1459608451270,3.495,1.5928e-05
1459608451280,3.495,1.448e-05
1459608451290,3.495,1.5566e-05
1459608451300,3.495,2.0996e-05
1459608451310,3.495,1.7375999999999998e-05
1459608451320,3.495,2.0272000000000002e-05
1459608451330,3.495,1.7014e-05
1459608451340,3.495,1.3394000000000001e-05
1459608451350,3.495,1.0498e-05
1459608451360,3.495,9.774e-06
1459608451370,3.495,9.05e-06
1459608451380,3.495,9.412e-06
1459608451390,3.495,7.24e-06
1459608451400,3.495,7.964e-06
1459608451410,3.495,7.602e-06
1459608451420,3.495,6.516e-06
1459608451430,3.495,5.43e-06
1459608451440,3.495,6.516e-06
1459608451450,3.495,5.0680000000000004e-06
1459608451460,3.495,6.154e-06
1459608451470,3.495,4.706e-06
1459608451480,3.495,7.602e-06
1459608451490,3.495,7.964e-06
1459608451500,3.495,1.267e-05
1459608451510,3.495,1.4842000000000001e-05
1459608451520,3.495,1.7375999999999998e-05
1459608451530,3.495,1.7738e-05
1459608451540,3.495,1.8462e-05
1459608451550,3.495,1.2308e-05
1459608451560,3.495,1.1222e-05
1459608451570,3.495,1.0498e-05
1459608451580,3.495,9.412e-06
1459608451590,3.495,1.0136000000000001e-05
1459608451600,3.495,1.0136000000000001e-05
1459608451610,3.495,1.1584000000000001e-05
1459608451620,3.495,1.3032e-05
1459608451630,3.495,1.1945999999999999e-05
1459608451640,3.495,7.602e-06
1459608451650,3.495,1.0136000000000001e-05
1459608451660,3.495,7.24e-06
1459608451670,3.495,9.412e-06
1459608451680,3.495,9.412e-06
1459608451690,3.495,1.1222e-05
1459608451700,3.495,1.267e-05
1459608451710,3.495,1.4842000000000001e-05
1459608451720,3.495,1.6652e-05
1459608451730,3.495,1.4842000000000001e-05
1459608451740,3.495,1.5204e-05
1459608451750,3.495,1.1222e-05
1459608451760,3.495,9.412e-06
1459608451770,3.495,1.0498e-05
1459608451780,3.495,9.05e-06
1459608451790,3.495,6.516e-06
1459608451800,3.495,8.326e-06
1459608451810,3.495,1.0136000000000001e-05
1459608451820,3.495,7.964e-06
1459608451830,3.495,7.964e-06
1459608451840,3.495,9.412e-06
1459608451850,3.495,7.602e-06
1459608451860,3.495,8.687999999999999e-06
1459608451870,3.495,6.516e-06
1459608451880,3.495,7.602e-06
1459608451890,3.495,6.516e-06
1459608451900,3.495,7.24e-06
1459608451910,3.495,6.154e-06
1459608451920,3.495,5.43e-06
1459608451930,3.495,5.0680000000000004e-06
1459608451940,3.495,4.706e-06
1459608451950,3.495,3.258e-06
1459608451960,3.495,3.982e-06
1459608451970,3.495,3.62e-06
1459608451980,3.495,3.62e-06
1459608451990,3.495,4.706e-06
1459608452000,3.495,3.982e-06
1459608452010,3.495,6.154e-06
1459608452020,3.495,5.0680000000000004e-06
1459608452030,3.495,4.343999999999999e-06
1459608452040,3.495,6.877999999999999e-06
1459608452050,3.495,7.964e-06
1459608452060,3.495,5.43e-06
1459608452070,3.495,4.343999999999999e-06
1459608452080,3.495,4.706e-06
1459608452090,3.495,6.516e-06
1459608452100,3.495,6.877999999999999e-06
1459608452110,3.495,1.0136000000000001e-05
1459608452120,3.495,1.267e-05
1459608452130,3.495,1.3394000000000001e-05
1459608452140,3.495,1.3394000000000001e-05
1459608452150,3.495,1.2308e-05
1459608452160,3.495,1.4118e-05
1459608452170,3.495,1.448e-05
1459608452180,3.495,1.7375999999999998e-05
1459608452190,3.495,1.991e-05
1459608452200,3.495,3.5476e-05
1459608452210,3.495,4.3802e-05
1459608452220,3.495,4.4526e-05
1459608452230,3.495,3.1132e-05
1459608452240,3.495,2.2082e-05
1459608452250,3.495,1.8100000000000003e-05
1459608452260,3.495,1.4842000000000001e-05
1459608452270,3.495,7.964e-06
1459608452280,3.495,9.05e-06
1459608452290,3.495,9.774e-06
1459608452300,3.495,1.1222e-05
1459608452310,3.495,9.774e-06
1459608452320,3.495,1.1584000000000001e-05
1459608452330,3.495,7.964e-06
1459608452340,3.495,6.154e-06
1459608452350,3.495,3.62e-06
1459608452360,3.495,6.516e-06
1459608452370,3.495,6.154e-06
1459608452380,3.495,9.05e-06
1459608452390,3.495,7.964e-06
1459608452400,3.495,1.086e-05
1459608452410,3.495,8.687999999999999e-06
1459608452420,3.495,1.0136000000000001e-05
1459608452430,3.495,5.792000000000001e-06
1459608452440,3.495,5.43e-06
1459608452450,3.495,4.706e-06
1459608452460,3.495,3.62e-06
1459608452470,3.495,4.706e-06
1459608452480,3.495,4.343999999999999e-06
1459608452490,3.495,5.0680000000000004e-06
1459608452500,3.495,6.154e-06
1459608452510,3.495,4.706e-06
1459608452520,3.495,3.258e-06
1459608452530,3.495,4.706e-06
1459608452540,3.495,5.43e-06
1459608452550,3.495,4.706e-06
1459608452560,3.495,6.154e-06
1459608452570,3.495,4.706e-06
1459608452580,3.495,5.43e-06
1459608452590,3.495,3.258e-06
1459608452600,3.495,4.706e-06
1459608452610,3.495,3.258e-06
1459608452620,3.495,5.0680000000000004e-06
1459608452630,3.495,5.0680000000000004e-06
1459608452640,3.495,4.706e-06
1459608452650,3.495,4.343999999999999e-06
1459608452660,3.495,5.43e-06
1459608452670,3.495,6.154e-06
1459608452680,3.495,6.516e-06
1459608452690,3.495,6.154e-06
1459608452700,3.495,9.05e-06
1459608452710,3.495,1.086e-05
1459608452720,3.495,1.1584000000000001e-05
1459608452730,3.495,1.3032e-05
1459608452740,3.495,1.267e-05
1459608452750,3.495,1.1945999999999999e-05
1459608452760,3.495,7.964e-06
1459608452770,3.495,7.24e-06
1459608452780,3.495,5.43e-06
1459608452790,3.495,4.706e-06
1459608452800,3.495,5.43e-06
1459608452810,3.495,6.154e-06
1459608452820,3.495,9.05e-06
1459608452830,3.495,8.326e-06
1459608452840,3.495,1.0136000000000001e-05
1459608452850,3.495,5.0680000000000004e-06
1459608452860,3.495,8.687999999999999e-06
1459608452870,3.495,5.0680000000000004e-06
1459608452880,3.495,6.877999999999999e-06
1459608452890,3.495,7.602e-06
1459608452900,3.495,1.1945999999999999e-05
1459608452910,3.495,1.1222e-05
1459608452920,3.495,1.1945999999999999e-05
1459608452930,3.495,7.24e-06
1459608452940,3.495,5.0680000000000004e-06
1459608452950,3.495,4.706e-06
1459608452960,3.495,3.62e-06
1459608452970,3.495,3.258e-06
1459608452980,3.495,3.62e-06
1459608452990,3.495,2.8960000000000003e-06
1459608453000,3.495,3.258e-06
1459608453010,3.495,3.62e-06
1459608453020,3.495,3.982e-06
1459608453030,3.495,2.8960000000000003e-06
1459608453040,3.495,3.258e-06
1459608453050,3.495,3.62e-06
1459608453060,3.495,3.62e-06
1459608453070,3.495,2.1719999999999997e-06
1459608453080,3.495,2.8960000000000003e-06
1459608453090,3.495,2.8960000000000003e-06
1459608453100,3.495,3.62e-06
1459608453110,3.495,2.5340000000000002e-06
