Timestamp,position,BLMTI.06R7.B2I10_TCP.C6R7.B2
1459601934140,5.215,7.240000000000001e-07
1459601934150,5.215,3.6200000000000004e-07
1459601934160,5.215,3.6200000000000004e-07
1459601934170,5.215,7.240000000000001e-07
1459601934180,5.215,7.240000000000001e-07
1459601934190,5.215,1.4480000000000002e-06
1459601934200,5.215,1.0859999999999999e-06
1459601934210,5.215,7.240000000000001e-07
1459601934220,5.215,1.4480000000000002e-06
1459601934230,5.215,3.6200000000000004e-07
1459601934240,5.215,1.0859999999999999e-06
1459601934250,5.215,1.81e-06
1459601934260,5.215,1.0859999999999999e-06
1459601934270,5.215,1.4480000000000002e-06
1459601934280,5.215,7.240000000000001e-07
1459601934290,5.215,7.240000000000001e-07
1459601934300,5.215,7.240000000000001e-07
1459601934310,5.215,7.240000000000001e-07
1459601934320,5.215,7.240000000000001e-07
1459601934330,5.215,1.0859999999999999e-06
1459601934340,5.215,3.6200000000000004e-07
1459601934350,5.215,7.240000000000001e-07
1459601934360,5.215,3.6200000000000004e-07
1459601934370,5.215,7.240000000000001e-07
1459601934380,5.215,7.240000000000001e-07
1459601934390,5.215,3.6200000000000004e-07
1459601934400,5.215,7.240000000000001e-07
1459601934410,5.215,7.240000000000001e-07
1459601934420,5.215,1.0859999999999999e-06
1459601934430,5.215,7.240000000000001e-07
1459601934440,5.215,1.0859999999999999e-06
1459601934450,5.215,1.0859999999999999e-06
1459601934460,5.215,1.0859999999999999e-06
1459601934470,5.215,1.0859999999999999e-06
1459601934480,5.215,7.240000000000001e-07
1459601934490,5.215,1.0859999999999999e-06
1459601934500,5.215,7.240000000000001e-07
1459601934510,5.215,1.0859999999999999e-06
1459601934520,5.215,1.0859999999999999e-06
1459601934530,5.215,1.0859999999999999e-06
1459601934540,5.215,7.240000000000001e-07
1459601934550,5.215,1.0859999999999999e-06
1459601934560,5.215,3.6200000000000004e-07
1459601934570,5.215,7.240000000000001e-07
1459601934580,5.215,7.240000000000001e-07
1459601934590,5.215,3.6200000000000004e-07
1459601934600,5.215,7.240000000000001e-07
1459601934610,5.215,3.6200000000000004e-07
1459601934620,5.215,1.4480000000000002e-06
1459601934630,5.215,1.0859999999999999e-06
1459601934640,5.215,7.240000000000001e-07
1459601934650,5.215,1.0859999999999999e-06
1459601934660,5.215,3.6200000000000004e-07
1459601934670,5.215,7.240000000000001e-07
1459601934680,5.215,7.240000000000001e-07
1459601934690,5.215,1.0859999999999999e-06
1459601934700,5.215,3.6200000000000004e-07
1459601934710,5.215,7.240000000000001e-07
1459601934720,5.215,7.240000000000001e-07
1459601934730,5.215,7.240000000000001e-07
1459601934740,5.215,1.0859999999999999e-06
1459601934750,5.215,3.6200000000000004e-07
1459601934760,5.215,3.6200000000000004e-07
1459601934770,5.215,3.6200000000000004e-07
1459601934780,5.215,3.6200000000000004e-07
1459601934790,5.215,7.240000000000001e-07
1459601934800,5.215,7.240000000000001e-07
1459601934810,5.215,3.6200000000000004e-07
1459601934820,5.215,3.6200000000000004e-07
1459601934830,5.215,3.6200000000000004e-07
1459601934840,5.215,7.240000000000001e-07
1459601934850,5.215,7.240000000000001e-07
1459601934860,5.215,3.6200000000000004e-07
1459601934870,5.215,1.0859999999999999e-06
1459601934880,5.215,3.6200000000000004e-07
1459601934890,5.215,3.6200000000000004e-07
1459601934900,5.215,7.240000000000001e-07
1459601934910,5.215,7.240000000000001e-07
1459601934920,5.215,3.6200000000000004e-07
1459601934930,5.215,3.6200000000000004e-07
1459601934940,5.215,7.240000000000001e-07
1459601934950,5.215,1.0859999999999999e-06
1459601934960,5.215,3.6200000000000004e-07
1459601934970,5.215,1.0859999999999999e-06
1459601934980,5.215,3.6200000000000004e-07
1459601934990,5.215,1.0859999999999999e-06
1459601935000,5.215,7.240000000000001e-07
1459601935010,5.215,7.240000000000001e-07
1459601935020,5.215,1.0859999999999999e-06
1459601935030,5.215,1.0859999999999999e-06
1459601935040,5.215,3.6200000000000004e-07
1459601935050,5.215,7.240000000000001e-07
1459601935060,5.215,7.240000000000001e-07
1459601935070,5.215,3.6200000000000004e-07
