Timestamp,position,BLMTI.06R7.B2I10_TCP.C6R7.B2
1459602242150,-4.705,0.0
1459602242160,-4.705,1.4480000000000002e-06
1459602242170,-4.705,0.0
1459602242180,-4.705,7.240000000000001e-07
1459602242190,-4.705,0.0
1459602242200,-4.705,7.240000000000001e-07
1459602242210,-4.705,3.6200000000000004e-07
1459602242220,-4.705,1.0859999999999999e-06
1459602242230,-4.705,0.0
1459602242240,-4.705,7.240000000000001e-07
1459602242250,-4.705,3.6200000000000004e-07
1459602242260,-4.705,7.240000000000001e-07
1459602242270,-4.705,0.0
1459602242280,-4.705,7.240000000000001e-07
1459602242290,-4.705,3.6200000000000004e-07
1459602242300,-4.705,1.4480000000000002e-06
1459602242310,-4.705,0.0
1459602242320,-4.705,3.6200000000000004e-07
1459602242330,-4.705,0.0
1459602242340,-4.705,1.4480000000000002e-06
1459602242350,-4.705,7.240000000000001e-07
1459602242360,-4.705,7.240000000000001e-07
1459602242370,-4.705,0.0
1459602242380,-4.705,1.81e-06
1459602242390,-4.705,0.0
1459602242400,-4.705,1.0859999999999999e-06
1459602242410,-4.705,0.0
1459602242420,-4.705,7.240000000000001e-07
1459602242430,-4.705,0.0
1459602242440,-4.705,1.0859999999999999e-06
1459602242450,-4.705,0.0
1459602242460,-4.705,7.240000000000001e-07
1459602242470,-4.705,0.0
1459602242480,-4.705,7.240000000000001e-07
1459602242490,-4.705,0.0
1459602242500,-4.705,3.6200000000000004e-07
1459602242510,-4.705,0.0
1459602242520,-4.705,1.0859999999999999e-06
1459602242530,-4.705,7.240000000000001e-07
1459602242540,-4.705,7.240000000000001e-07
1459602242550,-4.705,3.6200000000000004e-07
1459602242560,-4.705,3.6200000000000004e-07
1459602242570,-4.705,3.6200000000000004e-07
1459602242580,-4.705,7.240000000000001e-07
1459602242590,-4.705,3.6200000000000004e-07
1459602242600,-4.705,1.0859999999999999e-06
1459602242610,-4.705,0.0
1459602242620,-4.705,3.6200000000000004e-07
1459602242630,-4.705,3.6200000000000004e-07
1459602242640,-4.705,1.4480000000000002e-06
1459602242650,-4.705,0.0
1459602242660,-4.705,7.240000000000001e-07
1459602242670,-4.705,0.0
1459602242680,-4.705,7.240000000000001e-07
1459602242690,-4.705,0.0
1459602242700,-4.705,1.81e-06
1459602242710,-4.705,0.0
1459602242720,-4.705,1.4480000000000002e-06
1459602242730,-4.705,0.0
1459602242740,-4.705,7.240000000000001e-07
1459602242750,-4.705,0.0
1459602242760,-4.705,7.240000000000001e-07
1459602242770,-4.705,3.6200000000000004e-07
1459602242780,-4.705,3.6200000000000004e-07
1459602242790,-4.705,3.6200000000000004e-07
1459602242800,-4.705,0.0
1459602242810,-4.705,7.240000000000001e-07
1459602242820,-4.705,3.6200000000000004e-07
1459602242830,-4.705,7.240000000000001e-07
1459602242840,-4.705,3.6200000000000004e-07
1459602242850,-4.705,3.6200000000000004e-07
1459602242860,-4.705,7.240000000000001e-07
1459602242870,-4.705,0.0
1459602242880,-4.705,1.0859999999999999e-06
1459602242890,-4.705,0.0
1459602242900,-4.705,7.240000000000001e-07
1459602242910,-4.705,0.0
1459602242920,-4.705,7.240000000000001e-07
1459602242930,-4.705,0.0
1459602242940,-4.705,1.0859999999999999e-06
1459602242950,-4.705,7.240000000000001e-07
1459602242960,-4.705,7.240000000000001e-07
1459602242970,-4.705,3.6200000000000004e-07
1459602242980,-4.705,7.240000000000001e-07
1459602242990,-4.705,3.6200000000000004e-07
1459602243000,-4.705,7.240000000000001e-07
1459602243010,-4.705,7.240000000000001e-07
1459602243020,-4.705,0.0
1459602243030,-4.705,7.240000000000001e-07
1459602243040,-4.705,7.240000000000001e-07
1459602243050,-4.705,0.0
1459602243060,-4.705,1.0859999999999999e-06
1459602243070,-4.705,0.0
1459602243080,-4.705,7.240000000000001e-07
1459602243090,-4.705,0.0
1459602243100,-4.705,1.0859999999999999e-06
1459602243110,-4.705,0.0
1459602243120,-4.705,1.0859999999999999e-06
1459602243130,-4.705,3.6200000000000004e-07
1459602243140,-4.705,3.6200000000000004e-07
1459602243150,-4.705,3.6200000000000004e-07
1459602243160,-4.705,7.240000000000001e-07
1459602243170,-4.705,0.0
1459602243180,-4.705,7.240000000000001e-07
1459602243190,-4.705,3.6200000000000004e-07
1459602243200,-4.705,7.240000000000001e-07
1459602243210,-4.705,3.6200000000000004e-07
1459602243220,-4.705,1.0859999999999999e-06
1459602243230,-4.705,0.0
1459602243240,-4.705,3.6200000000000004e-07
1459602243250,-4.705,0.0
1459602243260,-4.705,1.4480000000000002e-06
1459602243270,-4.705,0.0
1459602243280,-4.705,1.0859999999999999e-06
1459602243290,-4.705,0.0
1459602243300,-4.705,1.0859999999999999e-06
1459602243310,-4.705,3.6200000000000004e-07
1459602243320,-4.705,1.0859999999999999e-06
1459602243330,-4.705,3.6200000000000004e-07
1459602243340,-4.705,1.0859999999999999e-06
1459602243350,-4.705,0.0
1459602243360,-4.705,1.0859999999999999e-06
1459602243370,-4.705,0.0
1459602243380,-4.705,1.0859999999999999e-06
1459602243390,-4.705,0.0
1459602243400,-4.705,7.240000000000001e-07
1459602243410,-4.705,3.6200000000000004e-07
1459602243420,-4.705,1.0859999999999999e-06
1459602243430,-4.705,0.0
1459602243440,-4.705,7.240000000000001e-07
1459602243450,-4.705,0.0
1459602243460,-4.705,1.0859999999999999e-06
1459602243470,-4.705,0.0
1459602243480,-4.705,1.0859999999999999e-06
1459602243490,-4.705,0.0
1459602243500,-4.705,1.0859999999999999e-06
1459602243510,-4.705,0.0
1459602243520,-4.705,7.240000000000001e-07
1459602243530,-4.705,0.0
1459602243540,-4.705,1.81e-06
1459602243550,-4.705,3.6200000000000004e-07
1459602243560,-4.705,1.0859999999999999e-06
1459602243570,-4.705,0.0
1459602243580,-4.705,1.0859999999999999e-06
1459602243590,-4.705,0.0
1459602243600,-4.705,7.240000000000001e-07
1459602243610,-4.705,3.6200000000000004e-07
1459602243620,-4.705,7.240000000000001e-07
1459602243630,-4.705,0.0
1459602243640,-4.705,1.0859999999999999e-06
1459602243650,-4.705,0.0
1459602243660,-4.705,7.240000000000001e-07
1459602243670,-4.705,0.0
1459602243680,-4.705,7.240000000000001e-07
1459602243690,-4.705,0.0
1459602243700,-4.705,1.4480000000000002e-06
1459602243710,-4.705,0.0
1459602243720,-4.705,7.240000000000001e-07
1459602243730,-4.705,0.0
1459602243740,-4.705,1.4480000000000002e-06
1459602243750,-4.705,3.6200000000000004e-07
1459602243760,-4.705,7.240000000000001e-07
1459602243770,-4.705,0.0
1459602243780,-4.705,7.240000000000001e-07
1459602243790,-4.705,7.240000000000001e-07
1459602243800,-4.705,3.6200000000000004e-07
1459602243810,-4.705,7.240000000000001e-07
1459602243820,-4.705,3.6200000000000004e-07
1459602243830,-4.705,0.0
1459602243840,-4.705,1.0859999999999999e-06
1459602243850,-4.705,0.0
1459602243860,-4.705,1.4480000000000002e-06
1459602243870,-4.705,3.6200000000000004e-07
1459602243880,-4.705,1.0859999999999999e-06
1459602243890,-4.705,0.0
1459602243900,-4.705,3.6200000000000004e-07
1459602243910,-4.705,0.0
1459602243920,-4.705,7.240000000000001e-07
1459602243930,-4.705,0.0
1459602243940,-4.705,7.240000000000001e-07
1459602243950,-4.705,0.0
1459602243960,-4.705,1.4480000000000002e-06
1459602243970,-4.705,0.0
1459602243980,-4.705,7.240000000000001e-07
1459602243990,-4.705,0.0
1459602244000,-4.705,1.0859999999999999e-06
1459602244010,-4.705,0.0
1459602244020,-4.705,1.0859999999999999e-06
1459602244030,-4.705,3.6200000000000004e-07
1459602244040,-4.705,3.6200000000000004e-07
1459602244050,-4.705,3.6200000000000004e-07
1459602244060,-4.705,1.4480000000000002e-06
1459602244070,-4.705,0.0
1459602244080,-4.705,7.240000000000001e-07
1459602244090,-4.705,3.6200000000000004e-07
1459602244100,-4.705,7.240000000000001e-07
1459602244110,-4.705,0.0
1459602244120,-4.705,1.0859999999999999e-06
1459602244130,-4.705,3.6200000000000004e-07
1459602244140,-4.705,1.0859999999999999e-06
1459602244150,-4.705,0.0
