Timestamp,position,BLMTI.06L7.B1E10_TCP.D6L7.B1
1459607100630,2.0,1.2308e-05
1459607100640,2.0,8.687999999999999e-06
1459607100650,2.0,1.1222e-05
1459607100660,2.0,7.602e-06
1459607100670,2.0,1.1584000000000001e-05
1459607100680,2.0,9.05e-06
1459607100690,2.0,1.1945999999999999e-05
1459607100700,2.0,9.774e-06
1459607100710,2.0,1.0498e-05
1459607100720,2.0,8.326e-06
1459607100730,2.0,1.0136000000000001e-05
1459607100740,2.0,8.687999999999999e-06
1459607100750,2.0,1.0498e-05
1459607100760,2.0,8.687999999999999e-06
1459607100770,2.0,1.086e-05
1459607100780,2.0,8.326e-06
1459607100790,2.0,1.267e-05
1459607100800,2.0,1.0498e-05
1459607100810,2.0,9.774e-06
1459607100820,2.0,1.267e-05
1459607100830,2.0,1.8100000000000003e-05
1459607100840,2.0,1.5928e-05
1459607100850,2.0,2.0272000000000002e-05
1459607100860,2.0,1.3755999999999998e-05
1459607100870,2.0,1.086e-05
1459607100880,2.0,6.877999999999999e-06
1459607100890,2.0,8.326e-06
1459607100900,2.0,5.43e-06
1459607100910,2.0,7.24e-06
1459607100920,2.0,4.706e-06
1459607100930,2.0,8.326e-06
1459607100940,2.0,6.877999999999999e-06
1459607100950,2.0,8.326e-06
1459607100960,2.0,5.43e-06
1459607100970,2.0,9.412e-06
1459607100980,2.0,6.516e-06
1459607100990,2.0,8.687999999999999e-06
1459607101000,2.0,6.877999999999999e-06
1459607101010,2.0,1.086e-05
1459607101020,2.0,5.792000000000001e-06
1459607101030,2.0,7.964e-06
1459607101040,2.0,6.516e-06
1459607101050,2.0,8.326e-06
1459607101060,2.0,4.706e-06
1459607101070,2.0,1.0136000000000001e-05
1459607101080,2.0,7.602e-06
1459607101090,2.0,1.086e-05
1459607101100,2.0,9.774e-06
1459607101110,2.0,1.3032e-05
1459607101120,2.0,1.0498e-05
1459607101130,2.0,1.267e-05
1459607101140,2.0,1.0136000000000001e-05
1459607101150,2.0,1.267e-05
1459607101160,2.0,1.0498e-05
1459607101170,2.0,1.267e-05
1459607101180,2.0,1.0136000000000001e-05
1459607101190,2.0,1.1222e-05
1459607101200,2.0,1.086e-05
1459607101210,2.0,1.086e-05
1459607101220,2.0,1.0136000000000001e-05
1459607101230,2.0,1.0136000000000001e-05
1459607101240,2.0,9.05e-06
1459607101250,2.0,1.1222e-05
1459607101260,2.0,1.0136000000000001e-05
1459607101270,2.0,1.3032e-05
1459607101280,2.0,7.964e-06
1459607101290,2.0,1.086e-05
1459607101300,2.0,7.602e-06
1459607101310,2.0,9.412e-06
1459607101320,2.0,8.326e-06
1459607101330,2.0,9.412e-06
1459607101340,2.0,7.24e-06
1459607101350,2.0,9.774e-06
1459607101360,2.0,7.602e-06
1459607101370,2.0,9.05e-06
1459607101380,2.0,6.154e-06
1459607101390,2.0,1.0498e-05
1459607101400,2.0,7.24e-06
1459607101410,2.0,9.412e-06
1459607101420,2.0,7.964e-06
1459607101430,2.0,9.05e-06
1459607101440,2.0,5.0680000000000004e-06
1459607101450,2.0,9.412e-06
1459607101460,2.0,5.43e-06
1459607101470,2.0,8.326e-06
1459607101480,2.0,6.154e-06
1459607101490,2.0,7.24e-06
1459607101500,2.0,4.343999999999999e-06
1459607101510,2.0,8.687999999999999e-06
1459607101520,2.0,5.0680000000000004e-06
1459607101530,2.0,7.964e-06
1459607101540,2.0,6.154e-06
1459607101550,2.0,9.774e-06
1459607101560,2.0,7.24e-06
1459607101570,2.0,1.1222e-05
1459607101580,2.0,7.964e-06
