Timestamp,position,BLMTI.04L1.B1I10_TCTPV.4L1.B1
1459606727520,-7.155,1.81e-06
1459606727530,-7.155,4.706e-06
1459606727540,-7.155,2.8960000000000003e-06
1459606727550,-7.155,3.6200000000000004e-07
1459606727560,-7.155,2.1719999999999997e-06
1459606727570,-7.155,1.4480000000000002e-06
1459606727580,-7.155,2.5340000000000002e-06
1459606727590,-7.155,0.0
1459606727600,-7.155,2.8960000000000003e-06
1459606727610,-7.155,3.6200000000000004e-07
1459606727620,-7.155,2.5340000000000002e-06
1459606727630,-7.155,3.6200000000000004e-07
1459606727640,-7.155,3.62e-06
1459606727650,-7.155,1.0859999999999999e-06
1459606727660,-7.155,7.240000000000001e-07
1459606727670,-7.155,7.240000000000001e-07
1459606727680,-7.155,7.240000000000001e-07
1459606727690,-7.155,3.6200000000000004e-07
1459606727700,-7.155,1.4480000000000002e-06
1459606727710,-7.155,0.0
1459606727720,-7.155,7.240000000000001e-07
1459606727730,-7.155,3.6200000000000004e-07
1459606727740,-7.155,0.0
1459606727750,-7.155,1.4480000000000002e-06
1459606727760,-7.155,1.0859999999999999e-06
1459606727770,-7.155,0.0
1459606727780,-7.155,1.0859999999999999e-06
1459606727790,-7.155,0.0
1459606727800,-7.155,1.0859999999999999e-06
1459606727810,-7.155,0.0
1459606727820,-7.155,3.6200000000000004e-07
1459606727830,-7.155,7.240000000000001e-07
1459606727840,-7.155,3.6200000000000004e-07
1459606727850,-7.155,7.240000000000001e-07
1459606727860,-7.155,1.4480000000000002e-06
1459606727870,-7.155,0.0
1459606727880,-7.155,3.6200000000000004e-07
1459606727890,-7.155,0.0
1459606727900,-7.155,0.0
1459606727910,-7.155,0.0
1459606727920,-7.155,0.0
1459606727930,-7.155,0.0
1459606727940,-7.155,0.0
1459606727950,-7.155,0.0
1459606727960,-7.155,7.240000000000001e-07
1459606727970,-7.155,3.6200000000000004e-07
1459606727980,-7.155,1.4480000000000002e-06
1459606727990,-7.155,7.240000000000001e-07
1459606728000,-7.155,3.6200000000000004e-07
1459606728010,-7.155,3.6200000000000004e-07
1459606728020,-7.155,1.81e-06
1459606728030,-7.155,0.0
1459606728040,-7.155,1.81e-06
1459606728050,-7.155,3.6200000000000004e-07
1459606728060,-7.155,2.8960000000000003e-06
1459606728070,-7.155,1.4480000000000002e-06
1459606728080,-7.155,4.706e-06
1459606728090,-7.155,1.81e-06
1459606728100,-7.155,5.43e-06
1459606728110,-7.155,1.81e-06
1459606728120,-7.155,5.792000000000001e-06
1459606728130,-7.155,1.4480000000000002e-06
1459606728140,-7.155,5.792000000000001e-06
1459606728150,-7.155,3.982e-06
1459606728160,-7.155,3.258e-06
1459606728170,-7.155,3.6200000000000004e-07
1459606728180,-7.155,1.4480000000000002e-06
1459606728190,-7.155,0.0
1459606728200,-7.155,3.6200000000000004e-07
1459606728210,-7.155,3.6200000000000004e-07
1459606728220,-7.155,7.240000000000001e-07
1459606728230,-7.155,0.0
1459606728240,-7.155,1.0859999999999999e-06
1459606728250,-7.155,0.0
1459606728260,-7.155,0.0
1459606728270,-7.155,3.6200000000000004e-07
1459606728280,-7.155,1.0859999999999999e-06
1459606728290,-7.155,0.0
1459606728300,-7.155,2.1719999999999997e-06
1459606728310,-7.155,3.6200000000000004e-07
1459606728320,-7.155,1.0859999999999999e-06
1459606728330,-7.155,3.6200000000000004e-07
1459606728340,-7.155,1.0859999999999999e-06
1459606728350,-7.155,0.0
1459606728360,-7.155,3.6200000000000004e-07
1459606728370,-7.155,0.0
1459606728380,-7.155,1.81e-06
1459606728390,-7.155,0.0
1459606728400,-7.155,1.0859999999999999e-06
1459606728410,-7.155,3.6200000000000004e-07
1459606728420,-7.155,7.240000000000001e-07
1459606728430,-7.155,3.6200000000000004e-07
1459606728440,-7.155,0.0
1459606728450,-7.155,3.6200000000000004e-07
1459606728460,-7.155,3.6200000000000004e-07
1459606728470,-7.155,0.0
1459606728480,-7.155,1.0859999999999999e-06
1459606728490,-7.155,0.0
1459606728500,-7.155,0.0
1459606728510,-7.155,3.6200000000000004e-07
1459606728520,-7.155,0.0
1459606728530,-7.155,0.0
1459606728540,-7.155,0.0
1459606728550,-7.155,0.0
1459606728560,-7.155,7.240000000000001e-07
1459606728570,-7.155,3.6200000000000004e-07
1459606728580,-7.155,1.81e-06
1459606728590,-7.155,7.240000000000001e-07
1459606728600,-7.155,3.258e-06
1459606728610,-7.155,3.6200000000000004e-07
1459606728620,-7.155,1.81e-06
1459606728630,-7.155,0.0
1459606728640,-7.155,1.81e-06
1459606728650,-7.155,0.0
1459606728660,-7.155,1.0859999999999999e-06
1459606728670,-7.155,0.0
1459606728680,-7.155,1.4480000000000002e-06
1459606728690,-7.155,3.6200000000000004e-07
1459606728700,-7.155,7.240000000000001e-07
1459606728710,-7.155,0.0
1459606728720,-7.155,1.4480000000000002e-06
1459606728730,-7.155,3.6200000000000004e-07
1459606728740,-7.155,8.326e-06
1459606728750,-7.155,7.240000000000001e-07
1459606728760,-7.155,3.62e-06
1459606728770,-7.155,1.4480000000000002e-06
1459606728780,-7.155,2.5340000000000002e-06
1459606728790,-7.155,7.240000000000001e-07
1459606728800,-7.155,1.81e-06
1459606728810,-7.155,3.6200000000000004e-07
1459606728820,-7.155,1.0859999999999999e-06
1459606728830,-7.155,0.0
1459606728840,-7.155,1.0859999999999999e-06
1459606728850,-7.155,0.0
1459606728860,-7.155,0.0
1459606728870,-7.155,7.240000000000001e-07
1459606728880,-7.155,7.240000000000001e-07
1459606728890,-7.155,0.0
1459606728900,-7.155,1.4480000000000002e-06
1459606728910,-7.155,1.4480000000000002e-06
1459606728920,-7.155,1.4480000000000002e-06
1459606728930,-7.155,3.6200000000000004e-07
1459606728940,-7.155,0.0
1459606728950,-7.155,0.0
1459606728960,-7.155,1.4480000000000002e-06
1459606728970,-7.155,3.6200000000000004e-07
1459606728980,-7.155,0.0
1459606728990,-7.155,3.6200000000000004e-07
1459606729000,-7.155,2.8960000000000003e-06
1459606729010,-7.155,3.6200000000000004e-07
1459606729020,-7.155,1.81e-06
1459606729030,-7.155,1.4480000000000002e-06
1459606729040,-7.155,2.5340000000000002e-06
1459606729050,-7.155,3.6200000000000004e-07
1459606729060,-7.155,1.81e-06
1459606729070,-7.155,0.0
1459606729080,-7.155,0.0
1459606729090,-7.155,0.0
1459606729100,-7.155,2.8960000000000003e-06
1459606729110,-7.155,0.0
1459606729120,-7.155,5.792000000000001e-06
1459606729130,-7.155,2.8960000000000003e-06
1459606729140,-7.155,7.24e-06
1459606729150,-7.155,4.343999999999999e-06
1459606729160,-7.155,1.2308e-05
1459606729170,-7.155,1.7014e-05
1459606729180,-7.155,1.6652e-05
1459606729190,-7.155,1.0498e-05
1459606729200,-7.155,1.0498e-05
1459606729210,-7.155,9.412e-06
1459606729220,-7.155,1.0136000000000001e-05
1459606729230,-7.155,1.086e-05
1459606729240,-7.155,8.326e-06
1459606729250,-7.155,6.516e-06
1459606729260,-7.155,5.0680000000000004e-06
1459606729270,-7.155,2.8960000000000003e-06
1459606729280,-7.155,4.706e-06
1459606729290,-7.155,5.0680000000000004e-06
1459606729300,-7.155,2.5340000000000002e-06
1459606729310,-7.155,3.6200000000000004e-07
1459606729320,-7.155,1.0859999999999999e-06
1459606729330,-7.155,3.6200000000000004e-07
1459606729340,-7.155,0.0
1459606729350,-7.155,7.240000000000001e-07
1459606729360,-7.155,0.0
1459606729370,-7.155,3.6200000000000004e-07
1459606729380,-7.155,7.240000000000001e-07
1459606729390,-7.155,3.6200000000000004e-07
1459606729400,-7.155,7.240000000000001e-07
1459606729410,-7.155,0.0
1459606729420,-7.155,1.0859999999999999e-06
1459606729430,-7.155,7.240000000000001e-07
1459606729440,-7.155,3.6200000000000004e-07
1459606729450,-7.155,7.240000000000001e-07
1459606729460,-7.155,1.0859999999999999e-06
1459606729470,-7.155,0.0
1459606729480,-7.155,1.4480000000000002e-06
1459606729490,-7.155,1.0859999999999999e-06
1459606729500,-7.155,2.5340000000000002e-06
1459606729510,-7.155,7.240000000000001e-07
1459606729520,-7.155,2.1719999999999997e-06
1459606729530,-7.155,3.6200000000000004e-07
1459606729540,-7.155,7.240000000000001e-07
1459606729550,-7.155,3.6200000000000004e-07
1459606729560,-7.155,3.6200000000000004e-07
1459606729570,-7.155,0.0
1459606729580,-7.155,1.81e-06
1459606729590,-7.155,0.0
1459606729600,-7.155,7.240000000000001e-07
1459606729610,-7.155,7.240000000000001e-07
1459606729620,-7.155,7.240000000000001e-07
1459606729630,-7.155,0.0
1459606729640,-7.155,0.0
1459606729650,-7.155,0.0
1459606729660,-7.155,0.0
1459606729670,-7.155,0.0
1459606729680,-7.155,0.0
1459606729690,-7.155,3.6200000000000004e-07
1459606729700,-7.155,7.240000000000001e-07
1459606729710,-7.155,7.240000000000001e-07
1459606729720,-7.155,3.6200000000000004e-07
1459606729730,-7.155,3.6200000000000004e-07
1459606729740,-7.155,3.6200000000000004e-07
1459606729750,-7.155,0.0
1459606729760,-7.155,1.4480000000000002e-06
1459606729770,-7.155,0.0
1459606729780,-7.155,0.0
1459606729790,-7.155,3.6200000000000004e-07
1459606729800,-7.155,1.0859999999999999e-06
1459606729810,-7.155,0.0
1459606729820,-7.155,1.4480000000000002e-06
1459606729830,-7.155,7.240000000000001e-07
1459606729840,-7.155,1.0859999999999999e-06
1459606729850,-7.155,0.0
1459606729860,-7.155,0.0
1459606729870,-7.155,0.0
1459606729880,-7.155,0.0
1459606729890,-7.155,3.6200000000000004e-07
1459606729900,-7.155,7.964e-06
1459606729910,-7.155,1.0859999999999999e-06
1459606729920,-7.155,1.0859999999999999e-06
1459606729930,-7.155,7.240000000000001e-07
1459606729940,-7.155,1.4480000000000002e-06
1459606729950,-7.155,0.0
1459606729960,-7.155,1.0859999999999999e-06
1459606729970,-7.155,7.240000000000001e-07
1459606729980,-7.155,1.0859999999999999e-06
1459606729990,-7.155,0.0
1459606730000,-7.155,1.4480000000000002e-06
1459606730010,-7.155,7.240000000000001e-07
1459606730020,-7.155,7.240000000000001e-07
1459606730030,-7.155,0.0
1459606730040,-7.155,1.81e-06
1459606730050,-7.155,3.6200000000000004e-07
1459606730060,-7.155,7.240000000000001e-07
1459606730070,-7.155,0.0
1459606730080,-7.155,3.6200000000000004e-07
1459606730090,-7.155,0.0
1459606730100,-7.155,1.0859999999999999e-06
1459606730110,-7.155,1.0859999999999999e-06
1459606730120,-7.155,1.4480000000000002e-06
1459606730130,-7.155,0.0
1459606730140,-7.155,0.0
1459606730150,-7.155,1.0859999999999999e-06
1459606730160,-7.155,3.6200000000000004e-07
1459606730170,-7.155,3.6200000000000004e-07
1459606730180,-7.155,1.0859999999999999e-06
1459606730190,-7.155,1.0859999999999999e-06
1459606730200,-7.155,5.792000000000001e-06
1459606730210,-7.155,2.8960000000000003e-06
1459606730220,-7.155,2.8960000000000003e-06
1459606730230,-7.155,2.1719999999999997e-06
1459606730240,-7.155,3.258e-06
1459606730250,-7.155,1.0859999999999999e-06
1459606730260,-7.155,0.0
1459606730270,-7.155,0.0
1459606730280,-7.155,0.0
1459606730290,-7.155,0.0
1459606730300,-7.155,3.6200000000000004e-07
1459606730310,-7.155,0.0
1459606730320,-7.155,7.240000000000001e-07
1459606730330,-7.155,0.0
1459606730340,-7.155,1.4480000000000002e-06
1459606730350,-7.155,3.6200000000000004e-07
1459606730360,-7.155,1.4480000000000002e-06
1459606730370,-7.155,7.240000000000001e-07
1459606730380,-7.155,1.81e-06
1459606730390,-7.155,1.0859999999999999e-06
1459606730400,-7.155,2.8960000000000003e-06
1459606730410,-7.155,0.0
1459606730420,-7.155,1.0859999999999999e-06
1459606730430,-7.155,3.6200000000000004e-07
1459606730440,-7.155,7.240000000000001e-07
1459606730450,-7.155,3.6200000000000004e-07
1459606730460,-7.155,1.81e-06
1459606730470,-7.155,3.6200000000000004e-07
1459606730480,-7.155,2.8960000000000003e-06
1459606730490,-7.155,3.258e-06
1459606730500,-7.155,2.1719999999999997e-06
1459606730510,-7.155,7.240000000000001e-07
1459606730520,-7.155,1.0859999999999999e-06
1459606730530,-7.155,0.0
1459606730540,-7.155,7.240000000000001e-07
1459606730550,-7.155,3.6200000000000004e-07
1459606730560,-7.155,7.240000000000001e-07
1459606730570,-7.155,3.6200000000000004e-07
1459606730580,-7.155,7.240000000000001e-07
1459606730590,-7.155,1.4480000000000002e-06
1459606730600,-7.155,1.0859999999999999e-06
1459606730610,-7.155,7.240000000000001e-07
1459606730620,-7.105,3.6200000000000004e-07
1459606730630,-7.105,0.0
1459606730640,-7.105,1.81e-06
1459606730650,-7.105,1.4480000000000002e-06
1459606730660,-7.105,7.240000000000001e-07
1459606730670,-7.105,7.240000000000001e-07
1459606730680,-7.105,2.1719999999999997e-06
1459606730690,-7.105,1.0859999999999999e-06
1459606730700,-7.105,2.5340000000000002e-06
1459606730710,-7.105,1.0859999999999999e-06
1459606730720,-7.105,0.0
1459606730730,-7.105,1.4480000000000002e-06
1459606730740,-7.105,0.0
1459606730750,-7.105,7.240000000000001e-07
1459606730760,-7.105,0.0
1459606730770,-7.105,0.0
1459606730780,-7.105,3.6200000000000004e-07
1459606730790,-7.105,1.0859999999999999e-06
1459606730800,-7.105,3.6200000000000004e-07
1459606730810,-7.105,7.240000000000001e-07
1459606730820,-7.105,1.4480000000000002e-06
1459606730830,-7.105,7.240000000000001e-07
1459606730840,-7.105,1.4480000000000002e-06
1459606730850,-7.105,1.81e-06
1459606730860,-7.105,1.4480000000000002e-06
1459606730870,-7.105,7.240000000000001e-07
1459606730880,-7.105,2.8960000000000003e-06
1459606730890,-7.105,1.4480000000000002e-06
1459606730900,-7.105,7.240000000000001e-07
1459606730910,-7.105,7.240000000000001e-07
1459606730920,-7.105,7.240000000000001e-07
1459606730930,-7.105,7.240000000000001e-07
1459606730940,-7.105,1.4480000000000002e-06
1459606730950,-7.105,0.0
1459606730960,-7.105,1.81e-06
1459606730970,-7.105,1.4480000000000002e-06
1459606730980,-7.105,3.62e-06
1459606730990,-7.105,2.1719999999999997e-06
1459606731000,-7.105,5.0680000000000004e-06
1459606731010,-7.105,3.258e-06
1459606731020,-7.105,3.62e-06
1459606731030,-7.105,1.81e-06
1459606731040,-7.105,2.1719999999999997e-06
1459606731050,-7.105,3.6200000000000004e-07
1459606731060,-7.105,0.0
1459606731070,-7.105,0.0
1459606731080,-7.105,1.0859999999999999e-06
1459606731090,-7.105,0.0
1459606731100,-7.105,2.8960000000000003e-06
1459606731110,-7.105,0.0
1459606731120,-7.105,1.4480000000000002e-06
1459606731130,-7.105,0.0
1459606731140,-7.105,2.1719999999999997e-06
1459606731150,-7.105,1.0859999999999999e-06
1459606731160,-7.105,3.6200000000000004e-07
1459606731170,-7.105,0.0
1459606731180,-7.105,1.0859999999999999e-06
1459606731190,-7.105,7.240000000000001e-07
1459606731200,-7.105,7.240000000000001e-07
1459606731210,-7.105,1.4480000000000002e-06
1459606731220,-7.105,1.0859999999999999e-06
1459606731230,-7.105,1.81e-06
1459606731240,-7.105,3.62e-06
1459606731250,-7.105,3.982e-06
1459606731260,-7.105,1.81e-06
1459606731270,-7.105,7.240000000000001e-07
1459606731280,-7.105,1.0859999999999999e-06
1459606731290,-7.105,3.6200000000000004e-07
1459606731300,-7.105,3.6200000000000004e-07
1459606731310,-7.105,3.6200000000000004e-07
1459606731320,-7.105,1.0859999999999999e-06
1459606731330,-7.105,1.0859999999999999e-06
1459606731340,-7.105,3.6200000000000004e-07
1459606731350,-7.105,3.6200000000000004e-07
1459606731360,-7.105,3.6200000000000004e-07
1459606731370,-7.105,7.240000000000001e-07
1459606731380,-7.105,7.240000000000001e-07
1459606731390,-7.105,3.6200000000000004e-07
1459606731400,-7.105,0.0
1459606731410,-7.105,1.6652e-05
1459606731420,-7.105,0.0
1459606731430,-7.105,0.0
1459606731440,-7.105,0.0
1459606731450,-7.105,7.240000000000001e-07
1459606731460,-7.105,7.240000000000001e-07
1459606731470,-7.105,3.6200000000000004e-07
1459606731480,-7.105,1.4480000000000002e-06
1459606731490,-7.105,0.0
1459606731500,-7.105,1.0859999999999999e-06
1459606731510,-7.105,0.0
1459606731520,-7.105,7.240000000000001e-07
1459606731530,-7.105,7.240000000000001e-07
1459606731540,-7.105,1.4480000000000002e-06
1459606731550,-7.105,1.4480000000000002e-06
1459606731560,-7.105,2.5340000000000002e-06
1459606731570,-7.105,1.4480000000000002e-06
1459606731580,-7.105,2.1719999999999997e-06
1459606731590,-7.105,6.877999999999999e-06
1459606731600,-7.105,4.706e-06
1459606731610,-7.105,7.964e-06
1459606731620,-7.105,1.448e-05
1459606731630,-7.105,5.792000000000001e-06
1459606731640,-7.105,1.9186e-05
1459606731650,-7.105,2.5340000000000002e-06
1459606731660,-7.105,1.7375999999999998e-05
1459606731670,-7.105,3.258e-06
1459606731680,-7.105,3.982e-06
1459606731690,-7.105,2.5340000000000002e-06
1459606731700,-7.105,2.1719999999999997e-06
1459606731710,-7.105,7.240000000000001e-07
1459606731720,-7.105,1.4480000000000002e-06
1459606731730,-7.105,3.6200000000000004e-07
1459606731740,-7.105,7.240000000000001e-07
1459606731750,-7.105,1.0859999999999999e-06
1459606731760,-7.105,1.81e-06
1459606731770,-7.105,3.6200000000000004e-07
1459606731780,-7.105,1.0859999999999999e-06
1459606731790,-7.105,7.240000000000001e-07
1459606731800,-7.105,1.0859999999999999e-06
1459606731810,-7.105,7.240000000000001e-07
1459606731820,-7.105,3.6200000000000004e-07
1459606731830,-7.105,7.240000000000001e-07
1459606731840,-7.105,1.0859999999999999e-06
1459606731850,-7.105,3.6200000000000004e-07
1459606731860,-7.105,3.6200000000000004e-07
1459606731870,-7.105,1.0859999999999999e-06
1459606731880,-7.105,3.62e-06
1459606731890,-7.105,4.343999999999999e-06
1459606731900,-7.105,1.0859999999999999e-06
1459606731910,-7.105,1.4480000000000002e-06
1459606731920,-7.105,7.240000000000001e-07
1459606731930,-7.105,0.0
1459606731940,-7.105,7.240000000000001e-07
1459606731950,-7.105,3.6200000000000004e-07
1459606731960,-7.105,1.0859999999999999e-06
1459606731970,-7.105,0.0
1459606731980,-7.105,1.0859999999999999e-06
1459606731990,-7.105,3.6200000000000004e-07
1459606732000,-7.105,7.240000000000001e-07
1459606732010,-7.105,3.6200000000000004e-07
1459606732020,-7.105,0.0
1459606732030,-7.105,3.6200000000000004e-07
1459606732040,-7.105,3.6200000000000004e-07
1459606732050,-7.105,7.240000000000001e-07
1459606732060,-7.105,3.6200000000000004e-07
1459606732070,-7.105,3.6200000000000004e-07
1459606732080,-7.105,1.81e-06
1459606732090,-7.105,1.0859999999999999e-06
1459606732100,-7.105,1.81e-06
1459606732110,-7.105,2.5340000000000002e-06
1459606732120,-7.105,4.706e-06
1459606732130,-7.105,2.8960000000000003e-06
1459606732140,-7.105,4.343999999999999e-06
1459606732150,-7.105,1.0859999999999999e-06
1459606732160,-7.105,1.0859999999999999e-06
1459606732170,-7.105,3.6200000000000004e-07
1459606732180,-7.105,1.0859999999999999e-06
1459606732190,-7.105,7.240000000000001e-07
1459606732200,-7.105,1.0859999999999999e-06
1459606732210,-7.105,0.0
1459606732220,-7.105,3.6200000000000004e-07
1459606732230,-7.105,7.240000000000001e-07
1459606732240,-7.105,7.240000000000001e-07
1459606732250,-7.105,7.240000000000001e-07
1459606732260,-7.105,1.0859999999999999e-06
