Timestamp,position,BLMTI.06R7.B2I10_TCP.D6R7.B2
1459605863840,-1.69,2.5340000000000002e-06
1459605863850,-1.69,0.0
1459605863860,-1.69,3.982e-06
1459605863870,-1.69,7.240000000000001e-07
1459605863880,-1.69,3.258e-06
1459605863890,-1.69,7.240000000000001e-07
1459605863900,-1.69,4.706e-06
1459605863910,-1.69,3.6200000000000004e-07
1459605863920,-1.69,4.343999999999999e-06
1459605863930,-1.69,7.240000000000001e-07
1459605863940,-1.69,4.343999999999999e-06
1459605863950,-1.69,0.0
1459605863960,-1.69,3.982e-06
1459605863970,-1.69,0.0
1459605863980,-1.69,3.62e-06
1459605863990,-1.69,0.0
1459605864000,-1.69,3.258e-06
1459605864010,-1.69,0.0
1459605864020,-1.69,3.258e-06
1459605864030,-1.69,0.0
1459605864040,-1.69,3.982e-06
1459605864050,-1.69,0.0
1459605864060,-1.69,4.343999999999999e-06
1459605864070,-1.69,1.0859999999999999e-06
1459605864080,-1.69,4.343999999999999e-06
1459605864090,-1.69,3.6200000000000004e-07
1459605864100,-1.69,4.343999999999999e-06
1459605864110,-1.69,3.6200000000000004e-07
1459605864120,-1.69,4.343999999999999e-06
1459605864130,-1.69,7.240000000000001e-07
1459605864140,-1.69,5.792000000000001e-06
1459605864150,-1.69,0.0
1459605864160,-1.69,5.0680000000000004e-06
1459605864170,-1.69,1.0859999999999999e-06
1459605864180,-1.69,7.24e-06
1459605864190,-1.69,1.81e-06
1459605864200,-1.69,7.964e-06
1459605864210,-1.69,2.8960000000000003e-06
1459605864220,-1.69,8.326e-06
1459605864230,-1.69,1.81e-06
1459605864240,-1.69,6.877999999999999e-06
1459605864250,-1.69,1.81e-06
1459605864260,-1.69,5.43e-06
1459605864270,-1.69,7.240000000000001e-07
1459605864280,-1.69,5.792000000000001e-06
1459605864290,-1.69,7.240000000000001e-07
1459605864300,-1.69,4.343999999999999e-06
1459605864310,-1.69,0.0
1459605864320,-1.69,3.258e-06
1459605864330,-1.69,0.0
1459605864340,-1.69,4.343999999999999e-06
