Timestamp,position,BLMTI.06R7.B1E10_TCLA.C6R7.B1
1459607031750,4.54,3.62e-06
1459607031760,4.54,2.1719999999999997e-06
1459607031770,4.54,3.258e-06
1459607031780,4.54,2.8960000000000003e-06
1459607031790,4.54,3.982e-06
1459607031800,4.54,2.1719999999999997e-06
1459607031810,4.54,3.62e-06
1459607031820,4.54,2.5340000000000002e-06
1459607031830,4.54,3.258e-06
1459607031840,4.54,1.81e-06
1459607031850,4.54,3.258e-06
1459607031860,4.54,2.1719999999999997e-06
1459607031870,4.54,2.5340000000000002e-06
1459607031880,4.54,1.4480000000000002e-06
1459607031890,4.54,2.1719999999999997e-06
1459607031900,4.54,1.0859999999999999e-06
1459607031910,4.54,2.8960000000000003e-06
1459607031920,4.54,1.81e-06
1459607031930,4.54,2.5340000000000002e-06
1459607031940,4.54,3.258e-06
1459607031950,4.54,3.62e-06
1459607031960,4.54,2.5340000000000002e-06
1459607031970,4.54,3.258e-06
1459607031980,4.54,2.8960000000000003e-06
1459607031990,4.54,4.343999999999999e-06
1459607032000,4.54,2.5340000000000002e-06
1459607032010,4.54,2.8960000000000003e-06
1459607032020,4.54,3.258e-06
1459607032030,4.54,2.8960000000000003e-06
1459607032040,4.54,3.258e-06
1459607032050,4.54,3.258e-06
1459607032060,4.54,2.5340000000000002e-06
1459607032070,4.54,2.5340000000000002e-06
1459607032080,4.54,2.5340000000000002e-06
1459607032090,4.54,2.1719999999999997e-06
1459607032100,4.54,1.81e-06
1459607032110,4.54,3.258e-06
1459607032120,4.54,2.8960000000000003e-06
1459607032130,4.54,1.81e-06
1459607032140,4.54,2.5340000000000002e-06
1459607032150,4.54,2.5340000000000002e-06
1459607032160,4.54,2.8960000000000003e-06
1459607032170,4.54,1.81e-06
1459607032180,4.54,2.1719999999999997e-06
1459607032190,4.54,2.5340000000000002e-06
1459607032200,4.54,2.5340000000000002e-06
1459607032210,4.54,1.81e-06
1459607032220,4.54,2.1719999999999997e-06
1459607032230,4.54,1.81e-06
1459607032240,4.54,2.8960000000000003e-06
1459607032250,4.54,1.81e-06
1459607032260,4.54,2.1719999999999997e-06
1459607032270,4.54,2.1719999999999997e-06
1459607032280,4.54,1.81e-06
1459607032290,4.54,2.5340000000000002e-06
1459607032300,4.54,2.1719999999999997e-06
1459607032310,4.54,3.62e-06
1459607032320,4.54,2.5340000000000002e-06
1459607032330,4.54,2.1719999999999997e-06
1459607032340,4.54,1.81e-06
1459607032350,4.54,3.982e-06
1459607032360,4.54,2.5340000000000002e-06
1459607032370,4.54,3.258e-06
1459607032380,4.54,2.1719999999999997e-06
1459607032390,4.54,4.706e-06
1459607032400,4.54,3.258e-06
1459607032410,4.54,2.8960000000000003e-06
1459607032420,4.54,2.8960000000000003e-06
1459607032430,4.54,2.1719999999999997e-06
1459607032440,4.54,2.1719999999999997e-06
1459607032450,4.54,3.258e-06
1459607032460,4.54,2.1719999999999997e-06
1459607032470,4.54,2.8960000000000003e-06
1459607032480,4.54,1.81e-06
1459607032490,4.54,3.982e-06
1459607032500,4.54,2.1719999999999997e-06
1459607032510,4.54,3.258e-06
1459607032520,4.54,2.1719999999999997e-06
1459607032530,4.54,3.982e-06
1459607032540,4.54,1.4480000000000002e-06
1459607032550,4.54,2.8960000000000003e-06
1459607032560,4.54,2.5340000000000002e-06
1459607032570,4.54,2.1719999999999997e-06
1459607032580,4.54,2.1719999999999997e-06
1459607032590,4.54,2.1719999999999997e-06
1459607032600,4.54,2.5340000000000002e-06
1459607032610,4.54,2.1719999999999997e-06
1459607032620,4.54,2.1719999999999997e-06
1459607032630,4.54,2.1719999999999997e-06
1459607032640,4.54,2.1719999999999997e-06
1459607032650,4.54,2.5340000000000002e-06
1459607032660,4.54,1.81e-06
1459607032670,4.54,2.1719999999999997e-06
1459607032680,4.54,2.8960000000000003e-06
1459607032690,4.54,2.5340000000000002e-06
1459607032700,4.54,2.1719999999999997e-06
1459607032710,4.54,2.1719999999999997e-06
1459607032720,4.54,1.81e-06
1459607032730,4.54,3.62e-06
1459607032740,4.54,2.1719999999999997e-06
1459607032750,4.54,2.5340000000000002e-06
1459607032760,4.54,1.4480000000000002e-06
1459607032770,4.54,2.8960000000000003e-06
1459607032780,4.54,1.81e-06
1459607032790,4.54,3.62e-06
1459607032800,4.54,2.5340000000000002e-06
1459607032810,4.54,3.62e-06
1459607032820,4.54,2.1719999999999997e-06
1459607032830,4.54,2.8960000000000003e-06
1459607032840,4.54,2.8960000000000003e-06
1459607032850,4.54,2.8960000000000003e-06
1459607032860,4.54,2.5340000000000002e-06
1459607032870,4.54,2.8960000000000003e-06
1459607032880,4.54,2.5340000000000002e-06
1459607032890,4.54,2.5340000000000002e-06
1459607032900,4.54,2.5340000000000002e-06
1459607032910,4.54,2.8960000000000003e-06
1459607032920,4.54,2.1719999999999997e-06
1459607032930,4.54,3.62e-06
1459607032940,4.54,1.4480000000000002e-06
1459607032950,4.54,1.4480000000000002e-06
1459607032960,4.54,1.81e-06
1459607032970,4.54,2.5340000000000002e-06
1459607032980,4.54,1.81e-06
1459607032990,4.54,1.81e-06
1459607033000,4.54,2.5340000000000002e-06
1459607033010,4.54,2.5340000000000002e-06
1459607033020,4.54,1.0859999999999999e-06
1459607033030,4.54,3.258e-06
1459607033040,4.54,1.4480000000000002e-06
1459607033050,4.54,3.258e-06
1459607033060,4.54,1.0859999999999999e-06
1459607033070,4.54,2.8960000000000003e-06
1459607033080,4.54,1.0859999999999999e-06
1459607033090,4.54,2.5340000000000002e-06
1459607033100,4.54,7.240000000000001e-07
1459607033110,4.54,2.8960000000000003e-06
1459607033120,4.54,1.4480000000000002e-06
1459607033130,4.54,2.5340000000000002e-06
1459607033140,4.54,1.0859999999999999e-06
1459607033150,4.54,1.81e-06
1459607033160,4.54,1.81e-06
1459607033170,4.54,2.8960000000000003e-06
1459607033180,4.54,2.1719999999999997e-06
1459607033190,4.54,3.982e-06
1459607033200,4.54,7.240000000000001e-07
1459607033210,4.54,2.8960000000000003e-06
1459607033220,4.54,2.1719999999999997e-06
1459607033230,4.54,2.5340000000000002e-06
1459607033240,4.54,1.81e-06
1459607033250,4.54,3.258e-06
1459607033260,4.54,2.1719999999999997e-06
1459607033270,4.54,3.62e-06
1459607033280,4.54,2.8960000000000003e-06
1459607033290,4.54,3.258e-06
1459607033300,4.54,2.5340000000000002e-06
1459607033310,4.54,4.706e-06
1459607033320,4.54,2.8960000000000003e-06
1459607033330,4.54,4.343999999999999e-06
1459607033340,4.54,4.343999999999999e-06
1459607033350,4.54,3.982e-06
1459607033360,4.54,3.258e-06
1459607033370,4.54,3.62e-06
1459607033380,4.54,3.62e-06
1459607033390,4.54,3.258e-06
1459607033400,4.54,3.62e-06
1459607033410,4.54,2.1719999999999997e-06
1459607033420,4.54,2.8960000000000003e-06
1459607033430,4.54,2.8960000000000003e-06
1459607033440,4.54,1.81e-06
1459607033450,4.54,3.62e-06
1459607033460,4.54,2.1719999999999997e-06
1459607033470,4.54,3.258e-06
1459607033480,4.54,1.81e-06
1459607033490,4.54,3.982e-06
1459607033500,4.54,7.240000000000001e-07
1459607033510,4.54,3.62e-06
1459607033520,4.54,1.81e-06
1459607033530,4.54,3.258e-06
1459607033540,4.54,2.1719999999999997e-06
1459607033550,4.54,2.8960000000000003e-06
1459607033560,4.54,2.8960000000000003e-06
1459607033570,4.54,2.5340000000000002e-06
1459607033580,4.54,2.8960000000000003e-06
1459607033590,4.54,3.258e-06
1459607033600,4.54,2.1719999999999997e-06
1459607033610,4.54,1.81e-06
1459607033620,4.54,3.258e-06
1459607033630,4.54,1.81e-06
1459607033640,4.54,2.5340000000000002e-06
1459607033650,4.54,2.1719999999999997e-06
1459607033660,4.54,1.81e-06
1459607033670,4.54,2.5340000000000002e-06
1459607033680,4.54,1.81e-06
1459607033690,4.54,3.258e-06
1459607033700,4.54,2.1719999999999997e-06
1459607033710,4.54,3.62e-06
1459607033720,4.54,2.5340000000000002e-06
1459607033730,4.54,2.5340000000000002e-06
1459607033740,4.54,2.5340000000000002e-06
1459607033750,4.54,3.258e-06
1459607033760,4.54,2.5340000000000002e-06
1459607033770,4.54,2.8960000000000003e-06
1459607033780,4.54,2.1719999999999997e-06
1459607033790,4.54,3.258e-06
1459607033800,4.54,2.8960000000000003e-06
1459607033810,4.54,1.81e-06
1459607033820,4.54,3.62e-06
1459607033830,4.54,3.62e-06
1459607033840,4.54,3.258e-06
1459607033850,4.54,3.982e-06
1459607033860,4.54,3.258e-06
1459607033870,4.54,5.43e-06
1459607033880,4.54,3.258e-06
1459607033890,4.54,5.43e-06
1459607033900,4.54,3.62e-06
1459607033910,4.54,4.706e-06
1459607033920,4.54,2.8960000000000003e-06
1459607033930,4.54,4.706e-06
1459607033940,4.54,2.5340000000000002e-06
1459607033950,4.54,3.982e-06
1459607033960,4.54,1.4480000000000002e-06
1459607033970,4.54,5.43e-06
1459607033980,4.54,1.81e-06
1459607033990,4.54,3.982e-06
1459607034000,4.54,2.5340000000000002e-06
1459607034010,4.54,2.5340000000000002e-06
1459607034020,4.54,3.258e-06
1459607034030,4.54,3.258e-06
1459607034040,4.54,1.81e-06
1459607034050,4.54,2.8960000000000003e-06
1459607034060,4.54,1.81e-06
1459607034070,4.54,2.5340000000000002e-06
1459607034080,4.54,2.1719999999999997e-06
1459607034090,4.54,2.8960000000000003e-06
1459607034100,4.54,2.8960000000000003e-06
1459607034110,4.54,3.62e-06
1459607034120,4.54,1.81e-06
1459607034130,4.54,3.982e-06
1459607034140,4.54,1.81e-06
1459607034150,4.54,3.258e-06
1459607034160,4.54,1.81e-06
1459607034170,4.54,3.62e-06
1459607034180,4.54,1.81e-06
1459607034190,4.54,2.8960000000000003e-06
1459607034200,4.54,2.1719999999999997e-06
1459607034210,4.54,4.343999999999999e-06
1459607034220,4.54,1.4480000000000002e-06
1459607034230,4.54,4.706e-06
1459607034240,4.54,1.0859999999999999e-06
1459607034250,4.54,3.258e-06
1459607034260,4.54,2.5340000000000002e-06
1459607034270,4.54,3.982e-06
1459607034280,4.54,2.8960000000000003e-06
1459607034290,4.54,3.62e-06
1459607034300,4.54,1.81e-06
1459607034310,4.54,2.8960000000000003e-06
1459607034320,4.54,2.5340000000000002e-06
1459607034330,4.54,2.1719999999999997e-06
1459607034340,4.54,2.8960000000000003e-06
1459607034350,4.54,3.258e-06
1459607034360,4.54,1.81e-06
1459607034370,4.54,3.258e-06
1459607034380,4.54,2.1719999999999997e-06
1459607034390,4.54,2.5340000000000002e-06
1459607034400,4.54,2.1719999999999997e-06
1459607034410,4.54,2.5340000000000002e-06
1459607034420,4.54,2.1719999999999997e-06
1459607034430,4.54,1.4480000000000002e-06
1459607034440,4.54,2.5340000000000002e-06
1459607034450,4.54,3.62e-06
1459607034460,4.54,3.258e-06
1459607034470,4.54,4.343999999999999e-06
1459607034480,4.54,3.62e-06
1459607034490,4.54,3.982e-06
1459607034500,4.52,5.43e-06
1459607034510,4.52,5.0680000000000004e-06
1459607034520,4.52,6.877999999999999e-06
1459607034530,4.52,5.43e-06
1459607034540,4.52,4.343999999999999e-06
1459607034550,4.52,5.0680000000000004e-06
1459607034560,4.52,2.1719999999999997e-06
1459607034570,4.52,2.8960000000000003e-06
1459607034580,4.52,1.81e-06
1459607034590,4.52,3.258e-06
1459607034600,4.52,2.1719999999999997e-06
1459607034610,4.52,2.8960000000000003e-06
1459607034620,4.52,1.81e-06
1459607034630,4.52,2.1719999999999997e-06
1459607034640,4.52,2.1719999999999997e-06
1459607034650,4.52,3.62e-06
1459607034660,4.52,1.81e-06
1459607034670,4.52,3.62e-06
1459607034680,4.52,2.5340000000000002e-06
1459607034690,4.52,2.8960000000000003e-06
1459607034700,4.52,2.5340000000000002e-06
1459607034710,4.52,2.8960000000000003e-06
1459607034720,4.52,2.8960000000000003e-06
1459607034730,4.52,3.62e-06
1459607034740,4.52,2.5340000000000002e-06
1459607034750,4.52,4.343999999999999e-06
1459607034760,4.52,2.5340000000000002e-06
1459607034770,4.52,4.706e-06
1459607034780,4.52,3.62e-06
1459607034790,4.52,6.154e-06
1459607034800,4.52,6.154e-06
1459607034810,4.52,1.0498e-05
1459607034820,4.52,1.3755999999999998e-05
1459607034830,4.52,2.353e-05
1459607034840,4.52,1.629e-05
1459607034850,4.52,2.896e-05
1459607034860,4.52,1.5566e-05
1459607034870,4.52,2.2805999999999998e-05
1459607034880,4.52,1.8824e-05
1459607034890,4.52,1.5566e-05
1459607034900,4.52,1.4118e-05
1459607034910,4.52,1.629e-05
1459607034920,4.52,1.4118e-05
1459607034930,4.52,1.4118e-05
1459607034940,4.52,1.086e-05
1459607034950,4.52,1.1584000000000001e-05
1459607034960,4.52,9.774e-06
1459607034970,4.52,8.687999999999999e-06
1459607034980,4.52,9.05e-06
1459607034990,4.52,6.877999999999999e-06
1459607035000,4.52,4.343999999999999e-06
1459607035010,4.52,4.706e-06
1459607035020,4.52,5.43e-06
1459607035030,4.52,9.05e-06
1459607035040,4.52,5.0680000000000004e-06
1459607035050,4.52,8.326e-06
1459607035060,4.52,7.24e-06
1459607035070,4.52,9.412e-06
1459607035080,4.52,9.774e-06
1459607035090,4.52,9.774e-06
1459607035100,4.52,7.602e-06
1459607035110,4.52,9.412e-06
1459607035120,4.52,6.154e-06
1459607035130,4.52,7.602e-06
1459607035140,4.52,3.982e-06
1459607035150,4.52,5.43e-06
1459607035160,4.52,3.258e-06
1459607035170,4.52,4.706e-06
1459607035180,4.52,3.62e-06
1459607035190,4.52,2.5340000000000002e-06
1459607035200,4.52,2.1719999999999997e-06
1459607035210,4.52,2.5340000000000002e-06
1459607035220,4.52,2.1719999999999997e-06
1459607035230,4.52,1.81e-06
1459607035240,4.52,3.258e-06
1459607035250,4.52,3.62e-06
1459607035260,4.52,2.1719999999999997e-06
1459607035270,4.52,3.258e-06
1459607035280,4.52,2.1719999999999997e-06
1459607035290,4.52,3.982e-06
1459607035300,4.52,2.1719999999999997e-06
1459607035310,4.52,3.62e-06
1459607035320,4.52,2.8960000000000003e-06
1459607035330,4.52,3.982e-06
1459607035340,4.52,3.62e-06
1459607035350,4.52,2.8960000000000003e-06
1459607035360,4.52,2.5340000000000002e-06
1459607035370,4.52,3.258e-06
1459607035380,4.52,1.81e-06
1459607035390,4.52,2.8960000000000003e-06
1459607035400,4.52,2.1719999999999997e-06
1459607035410,4.52,3.62e-06
1459607035420,4.52,2.5340000000000002e-06
1459607035430,4.52,1.81e-06
1459607035440,4.52,1.4480000000000002e-06
1459607035450,4.52,3.258e-06
1459607035460,4.52,1.81e-06
1459607035470,4.52,2.8960000000000003e-06
1459607035480,4.52,1.4480000000000002e-06
1459607035490,4.52,2.5340000000000002e-06
1459607035500,4.52,1.4480000000000002e-06
1459607035510,4.52,3.62e-06
1459607035520,4.52,2.1719999999999997e-06
1459607035530,4.52,3.258e-06
1459607035540,4.52,2.5340000000000002e-06
1459607035550,4.52,3.982e-06
1459607035560,4.52,2.5340000000000002e-06
1459607035570,4.52,3.62e-06
1459607035580,4.52,3.258e-06
1459607035590,4.52,5.43e-06
1459607035600,4.52,3.258e-06
1459607035610,4.52,5.792000000000001e-06
1459607035620,4.52,3.62e-06
1459607035630,4.52,6.154e-06
1459607035640,4.52,5.43e-06
1459607035650,4.52,7.602e-06
1459607035660,4.52,5.792000000000001e-06
1459607035670,4.52,7.602e-06
1459607035680,4.52,4.706e-06
1459607035690,4.52,4.343999999999999e-06
1459607035700,4.52,4.343999999999999e-06
1459607035710,4.52,5.0680000000000004e-06
1459607035720,4.52,2.8960000000000003e-06
1459607035730,4.52,5.0680000000000004e-06
1459607035740,4.52,4.343999999999999e-06
1459607035750,4.52,5.0680000000000004e-06
1459607035760,4.52,4.343999999999999e-06
1459607035770,4.52,4.706e-06
1459607035780,4.52,3.258e-06
1459607035790,4.52,3.982e-06
1459607035800,4.52,2.8960000000000003e-06
1459607035810,4.52,3.982e-06
1459607035820,4.52,3.62e-06
1459607035830,4.52,3.258e-06
1459607035840,4.52,3.258e-06
1459607035850,4.52,3.258e-06
1459607035860,4.52,2.1719999999999997e-06
1459607035870,4.52,4.343999999999999e-06
1459607035880,4.52,1.81e-06
1459607035890,4.52,3.982e-06
1459607035900,4.52,1.81e-06
1459607035910,4.52,2.5340000000000002e-06
1459607035920,4.52,1.81e-06
1459607035930,4.52,2.8960000000000003e-06
1459607035940,4.52,3.982e-06
1459607035950,4.52,3.258e-06
1459607035960,4.52,3.258e-06
1459607035970,4.52,4.343999999999999e-06
1459607035980,4.52,2.1719999999999997e-06
1459607035990,4.52,2.5340000000000002e-06
1459607036000,4.52,2.5340000000000002e-06
1459607036010,4.52,2.1719999999999997e-06
1459607036020,4.52,2.5340000000000002e-06
1459607036030,4.52,2.1719999999999997e-06
1459607036040,4.52,1.81e-06
1459607036050,4.52,1.81e-06
1459607036060,4.52,3.6200000000000004e-07
1459607036070,4.52,1.81e-06
1459607036080,4.52,2.1719999999999997e-06
1459607036090,4.52,2.8960000000000003e-06
1459607036100,4.52,2.5340000000000002e-06
1459607036110,4.52,3.258e-06
1459607036120,4.52,2.5340000000000002e-06
1459607036130,4.52,3.982e-06
1459607036140,4.52,3.258e-06
1459607036150,4.52,3.258e-06
1459607036160,4.52,2.8960000000000003e-06
1459607036170,4.52,2.8960000000000003e-06
1459607036180,4.52,2.5340000000000002e-06
1459607036190,4.52,3.258e-06
1459607036200,4.52,2.1719999999999997e-06
1459607036210,4.52,2.5340000000000002e-06
1459607036220,4.52,2.1719999999999997e-06
1459607036230,4.52,2.5340000000000002e-06
1459607036240,4.52,2.8960000000000003e-06
1459607036250,4.52,2.5340000000000002e-06
1459607036260,4.52,3.258e-06
1459607036270,4.52,2.8960000000000003e-06
1459607036280,4.52,2.8960000000000003e-06
1459607036290,4.52,3.982e-06
1459607036300,4.52,2.8960000000000003e-06
1459607036310,4.52,4.343999999999999e-06
1459607036320,4.52,2.8960000000000003e-06
1459607036330,4.52,4.343999999999999e-06
1459607036340,4.52,2.8960000000000003e-06
1459607036350,4.52,4.343999999999999e-06
1459607036360,4.52,2.8960000000000003e-06
1459607036370,4.52,5.0680000000000004e-06
1459607036380,4.52,3.62e-06
1459607036390,4.52,4.343999999999999e-06
1459607036400,4.52,5.43e-06
1459607036410,4.52,6.877999999999999e-06
1459607036420,4.52,6.154e-06
1459607036430,4.52,8.687999999999999e-06
1459607036440,4.52,7.602e-06
1459607036450,4.52,1.0136000000000001e-05
1459607036460,4.52,9.05e-06
1459607036470,4.52,7.964e-06
1459607036480,4.52,6.877999999999999e-06
1459607036490,4.52,8.687999999999999e-06
1459607036500,4.52,6.154e-06
1459607036510,4.52,6.877999999999999e-06
1459607036520,4.52,5.792000000000001e-06
1459607036530,4.52,7.602e-06
1459607036540,4.52,5.792000000000001e-06
1459607036550,4.52,7.602e-06
1459607036560,4.52,2.8960000000000003e-06
1459607036570,4.52,5.43e-06
1459607036580,4.52,3.982e-06
1459607036590,4.52,4.706e-06
1459607036600,4.52,2.5340000000000002e-06
1459607036610,4.52,5.0680000000000004e-06
1459607036620,4.52,2.8960000000000003e-06
1459607036630,4.52,3.982e-06
1459607036640,4.52,3.62e-06
1459607036650,4.52,3.62e-06
1459607036660,4.52,2.5340000000000002e-06
1459607036670,4.52,3.258e-06
1459607036680,4.52,2.5340000000000002e-06
1459607036690,4.52,3.258e-06
1459607036700,4.52,3.62e-06
1459607036710,4.52,3.258e-06
1459607036720,4.52,3.62e-06
1459607036730,4.52,2.5340000000000002e-06
1459607036740,4.52,3.258e-06
1459607036750,4.52,1.81e-06
1459607036760,4.52,2.5340000000000002e-06
1459607036770,4.52,2.1719999999999997e-06
1459607036780,4.52,2.8960000000000003e-06
1459607036790,4.52,2.8960000000000003e-06
1459607036800,4.52,2.1719999999999997e-06
1459607036810,4.52,2.5340000000000002e-06
1459607036820,4.52,2.1719999999999997e-06
1459607036830,4.52,3.62e-06
1459607036840,4.52,2.1719999999999997e-06
1459607036850,4.52,3.258e-06
1459607036860,4.52,2.5340000000000002e-06
1459607036870,4.52,3.62e-06
1459607036880,4.52,2.8960000000000003e-06
1459607036890,4.52,1.81e-06
1459607036900,4.52,2.5340000000000002e-06
1459607036910,4.52,2.5340000000000002e-06
1459607036920,4.52,2.1719999999999997e-06
1459607036930,4.52,2.5340000000000002e-06
1459607036940,4.52,2.1719999999999997e-06
1459607036950,4.52,1.81e-06
1459607036960,4.52,2.1719999999999997e-06
1459607036970,4.52,3.62e-06
1459607036980,4.52,2.8960000000000003e-06
1459607036990,4.52,4.343999999999999e-06
1459607037000,4.52,4.343999999999999e-06
1459607037010,4.52,7.24e-06
1459607037020,4.52,3.62e-06
1459607037030,4.52,6.154e-06
1459607037040,4.52,2.8960000000000003e-06
1459607037050,4.52,4.343999999999999e-06
1459607037060,4.52,3.258e-06
1459607037070,4.52,3.258e-06
1459607037080,4.52,1.81e-06
1459607037090,4.52,2.8960000000000003e-06
1459607037100,4.52,2.8960000000000003e-06
1459607037110,4.52,3.258e-06
1459607037120,4.52,2.1719999999999997e-06
1459607037130,4.52,2.8960000000000003e-06
1459607037140,4.52,2.5340000000000002e-06
1459607037150,4.52,2.1719999999999997e-06
1459607037160,4.52,2.1719999999999997e-06
1459607037170,4.52,2.8960000000000003e-06
1459607037180,4.52,3.258e-06
1459607037190,4.52,2.5340000000000002e-06
1459607037200,4.52,3.258e-06
1459607037210,4.52,2.1719999999999997e-06
1459607037220,4.52,2.5340000000000002e-06
1459607037230,4.52,3.982e-06
1459607037240,4.52,2.1719999999999997e-06
1459607037250,4.52,3.62e-06
1459607037260,4.52,2.1719999999999997e-06
1459607037270,4.52,2.8960000000000003e-06
1459607037280,4.52,2.1719999999999997e-06
1459607037290,4.52,3.258e-06
1459607037300,4.52,2.5340000000000002e-06
1459607037310,4.52,2.5340000000000002e-06
1459607037320,4.52,1.4480000000000002e-06
1459607037330,4.52,3.62e-06
1459607037340,4.52,1.81e-06
1459607037350,4.52,3.62e-06
1459607037360,4.52,1.81e-06
1459607037370,4.52,1.81e-06
1459607037380,4.52,3.258e-06
1459607037390,4.52,1.81e-06
1459607037400,4.52,2.1719999999999997e-06
1459607037410,4.52,3.62e-06
1459607037420,4.52,3.258e-06
1459607037430,4.52,4.706e-06
1459607037440,4.52,2.1719999999999997e-06
1459607037450,4.52,4.706e-06
1459607037460,4.52,3.258e-06
1459607037470,4.52,5.0680000000000004e-06
1459607037480,4.52,3.982e-06
1459607037490,4.52,3.62e-06
1459607037500,4.52,3.62e-06
1459607037510,4.52,4.343999999999999e-06
1459607037520,4.52,3.62e-06
1459607037530,4.52,3.62e-06
1459607037540,4.52,2.5340000000000002e-06
1459607037550,4.52,3.62e-06
1459607037560,4.52,2.1719999999999997e-06
1459607037570,4.52,3.62e-06
1459607037580,4.52,3.62e-06
1459607037590,4.52,4.343999999999999e-06
1459607037600,4.52,2.1719999999999997e-06
1459607037610,4.52,3.982e-06
1459607037620,4.52,3.62e-06
1459607037630,4.52,6.154e-06
1459607037640,4.52,3.258e-06
1459607037650,4.52,5.0680000000000004e-06
1459607037660,4.52,3.258e-06
1459607037670,4.52,3.982e-06
1459607037680,4.52,2.5340000000000002e-06
1459607037690,4.52,3.258e-06
1459607037700,4.52,2.8960000000000003e-06
1459607037710,4.52,2.1719999999999997e-06
1459607037720,4.52,2.8960000000000003e-06
1459607037730,4.52,2.1719999999999997e-06
1459607037740,4.52,2.5340000000000002e-06
1459607037750,4.52,3.982e-06
1459607037760,4.52,2.5340000000000002e-06
1459607037770,4.52,3.62e-06
1459607037780,4.52,3.982e-06
1459607037790,4.52,6.516e-06
1459607037800,4.52,5.792000000000001e-06
1459607037810,4.52,1.0498e-05
1459607037820,4.52,5.0680000000000004e-06
1459607037830,4.52,5.0680000000000004e-06
1459607037840,4.52,2.5340000000000002e-06
1459607037850,4.52,2.8960000000000003e-06
1459607037860,4.52,3.258e-06
1459607037870,4.52,2.1719999999999997e-06
1459607037880,4.52,1.81e-06
1459607037890,4.52,1.81e-06
1459607037900,4.52,1.4480000000000002e-06
1459607037910,4.52,1.4480000000000002e-06
1459607037920,4.52,2.1719999999999997e-06
1459607037930,4.52,1.81e-06
1459607037940,4.52,2.1719999999999997e-06
1459607037950,4.52,2.5340000000000002e-06
1459607037960,4.52,1.4480000000000002e-06
