Timestamp,position,BLMTI.06L7.B1E10_TCP.B6L7.B1
1459608799790,-1.945,2.1358e-05
1459608799800,-1.945,2.1358e-05
1459608799810,-1.945,2.0272000000000002e-05
1459608799820,-1.945,1.9548e-05
1459608799830,-1.945,1.8462e-05
1459608799840,-1.945,1.7738e-05
1459608799850,-1.945,1.7014e-05
1459608799860,-1.945,1.8824e-05
1459608799870,-1.945,1.7375999999999998e-05
1459608799880,-1.945,1.8100000000000003e-05
1459608799890,-1.945,1.8100000000000003e-05
1459608799900,-1.945,1.8462e-05
1459608799910,-1.945,2.172e-05
1459608799920,-1.945,2.4978e-05
1459608799930,-1.945,2.8236e-05
1459608799940,-1.945,4.2716e-05
1459608799950,-1.945,5.8643999999999996e-05
1459608799960,-1.945,8.2536e-05
1459608799970,-1.945,8.5432e-05
1459608799980,-1.945,8.470799999999999e-05
1459608799990,-1.945,7.5296e-05
1459608800000,-1.945,7.8916e-05
1459608800010,-1.945,7.3124e-05
1459608800020,-1.945,7.240000000000001e-05
1459608800030,-1.945,6.7332e-05
1459608800040,-1.945,6.8056e-05
1459608800050,-1.945,5.9368000000000005e-05
1459608800060,-1.945,6.2626e-05
1459608800070,-1.945,5.6472e-05
1459608800080,-1.945,6.2988e-05
1459608800090,-1.945,6.1902e-05
1459608800100,-1.945,6.878e-05
1459608800110,-1.945,6.4074e-05
1459608800120,-1.945,8.326e-05
1459608800130,-1.945,8.7966e-05
1459608800140,-1.945,8.7604e-05
1459608800150,-1.945,6.6246e-05
1459608800160,-1.945,5.5023999999999994e-05
1459608800170,-1.945,4.1992e-05
1459608800180,-1.945,4.0181999999999996e-05
1459608800190,-1.945,3.4751999999999995e-05
1459608800200,-1.945,3.0046e-05
1459608800210,-1.945,2.534e-05
1459608800220,-1.945,2.2082e-05
1459608800230,-1.945,2.353e-05
1459608800240,-1.945,1.6652e-05
1459608800250,-1.945,1.8100000000000003e-05
1459608800260,-1.945,1.629e-05
1459608800270,-1.945,1.3032e-05
1459608800280,-1.945,1.3755999999999998e-05
1459608800290,-1.945,1.086e-05
1459608800300,-1.945,1.2308e-05
1459608800310,-1.945,1.0498e-05
1459608800320,-1.945,1.0136000000000001e-05
1459608800330,-1.945,1.0136000000000001e-05
1459608800340,-1.945,1.1222e-05
1459608800350,-1.945,1.086e-05
1459608800360,-1.945,1.267e-05
1459608800370,-1.945,1.3032e-05
1459608800380,-1.945,1.4118e-05
1459608800390,-1.945,1.448e-05
1459608800400,-1.945,1.5204e-05
1459608800410,-1.945,1.086e-05
1459608800420,-1.945,1.2308e-05
1459608800430,-1.945,1.1222e-05
1459608800440,-1.945,9.412e-06
1459608800450,-1.945,8.687999999999999e-06
1459608800460,-1.945,9.774e-06
1459608800470,-1.945,6.877999999999999e-06
1459608800480,-1.945,1.1222e-05
1459608800490,-1.945,1.0498e-05
1459608800500,-1.945,1.4118e-05
1459608800510,-1.945,1.2308e-05
1459608800520,-1.945,1.7738e-05
1459608800530,-1.945,1.8462e-05
1459608800540,-1.945,2.2805999999999998e-05
1459608800550,-1.945,2.4254000000000002e-05
1459608800560,-1.945,2.5702e-05
1459608800570,-1.945,2.2805999999999998e-05
1459608800580,-1.945,2.2805999999999998e-05
1459608800590,-1.945,2.2082e-05
1459608800600,-1.945,2.2444e-05
1459608800610,-1.945,1.8462e-05
1459608800620,-1.945,2.2082e-05
1459608800630,-1.945,1.6652e-05
1459608800640,-1.945,2.2082e-05
1459608800650,-1.945,1.991e-05
1459608800660,-1.945,1.5204e-05
1459608800670,-1.945,1.8462e-05
1459608800680,-1.945,1.8462e-05
1459608800690,-1.945,1.5566e-05
1459608800700,-1.945,1.629e-05
1459608800710,-1.945,1.1945999999999999e-05
1459608800720,-1.945,1.7014e-05
1459608800730,-1.945,1.3032e-05
1459608800740,-1.945,1.3394000000000001e-05
1459608800750,-1.945,1.1584000000000001e-05
1459608800760,-1.945,1.267e-05
1459608800770,-1.945,8.687999999999999e-06
1459608800780,-1.945,1.0498e-05
1459608800790,-1.945,9.05e-06
1459608800800,-1.945,1.086e-05
1459608800810,-1.945,1.0498e-05
1459608800820,-1.945,9.412e-06
1459608800830,-1.945,7.602e-06
1459608800840,-1.945,9.412e-06
1459608800850,-1.945,7.24e-06
1459608800860,-1.945,7.602e-06
1459608800870,-1.945,6.877999999999999e-06
1459608800880,-1.945,7.964e-06
1459608800890,-1.945,6.154e-06
1459608800900,-1.945,8.326e-06
1459608800910,-1.945,6.877999999999999e-06
1459608800920,-1.945,6.877999999999999e-06
1459608800930,-1.945,5.792000000000001e-06
1459608800940,-1.945,6.154e-06
1459608800950,-1.945,4.706e-06
1459608800960,-1.945,6.154e-06
1459608800970,-1.945,6.877999999999999e-06
1459608800980,-1.945,7.602e-06
1459608800990,-1.945,7.964e-06
1459608801000,-1.945,7.964e-06
1459608801010,-1.945,7.602e-06
1459608801020,-1.945,9.05e-06
1459608801030,-1.945,8.687999999999999e-06
1459608801040,-1.945,1.0136000000000001e-05
1459608801050,-1.945,1.086e-05
1459608801060,-1.945,1.3394000000000001e-05
1459608801070,-1.945,1.5928e-05
1459608801080,-1.945,2.0634e-05
1459608801090,-1.945,2.6064e-05
1459608801100,-1.945,2.534e-05
1459608801110,-1.945,2.1358e-05
1459608801120,-1.945,2.2444e-05
1459608801130,-1.945,1.8462e-05
1459608801140,-1.945,1.8462e-05
1459608801150,-1.945,1.9548e-05
1459608801160,-1.945,1.9186e-05
1459608801170,-1.945,2.0634e-05
1459608801180,-1.945,2.0634e-05
1459608801190,-1.945,1.8462e-05
1459608801200,-1.945,2.3168000000000002e-05
1459608801210,-1.945,1.8824e-05
