Timestamp,position,BLMTI.05L3.B2E10_TCLA.A5L3.B2
1459606210790,3.37,7.240000000000001e-07
1459606210800,3.37,1.0859999999999999e-06
1459606210810,3.37,7.240000000000001e-07
1459606210820,3.37,1.0859999999999999e-06
1459606210830,3.37,1.0859999999999999e-06
1459606210840,3.37,1.0859999999999999e-06
1459606210850,3.37,3.6200000000000004e-07
1459606210860,3.37,1.4480000000000002e-06
1459606210870,3.37,1.0859999999999999e-06
1459606210880,3.37,1.4480000000000002e-06
1459606210890,3.37,0.0
1459606210900,3.37,7.240000000000001e-07
1459606210910,3.37,7.240000000000001e-07
1459606210920,3.37,7.240000000000001e-07
1459606210930,3.37,3.6200000000000004e-07
1459606210940,3.37,7.240000000000001e-07
1459606210950,3.37,3.6200000000000004e-07
1459606210960,3.37,1.0859999999999999e-06
1459606210970,3.37,3.6200000000000004e-07
1459606210980,3.37,1.0859999999999999e-06
1459606210990,3.37,3.6200000000000004e-07
1459606211000,3.37,7.240000000000001e-07
1459606211010,3.37,7.240000000000001e-07
1459606211020,3.37,1.0859999999999999e-06
1459606211030,3.37,3.6200000000000004e-07
1459606211040,3.37,7.240000000000001e-07
1459606211050,3.37,3.6200000000000004e-07
1459606211060,3.37,1.0859999999999999e-06
1459606211070,3.37,7.240000000000001e-07
1459606211080,3.37,1.4480000000000002e-06
1459606211090,3.37,1.4480000000000002e-06
1459606211100,3.37,1.4480000000000002e-06
1459606211110,3.37,3.6200000000000004e-07
1459606211120,3.37,1.0859999999999999e-06
1459606211130,3.37,0.0
1459606211140,3.37,1.4480000000000002e-06
1459606211150,3.37,7.240000000000001e-07
1459606211160,3.37,3.6200000000000004e-07
1459606211170,3.37,3.6200000000000004e-07
1459606211180,3.37,7.240000000000001e-07
1459606211190,3.37,0.0
1459606211200,3.37,7.240000000000001e-07
1459606211210,3.37,1.0859999999999999e-06
1459606211220,3.37,7.240000000000001e-07
1459606211230,3.37,1.0859999999999999e-06
1459606211240,3.37,1.0859999999999999e-06
1459606211250,3.37,7.240000000000001e-07
1459606211260,3.37,1.0859999999999999e-06
1459606211270,3.37,0.0
1459606211280,3.37,1.4480000000000002e-06
1459606211290,3.37,7.240000000000001e-07
1459606211300,3.37,7.240000000000001e-07
1459606211310,3.37,1.0859999999999999e-06
1459606211320,3.37,1.0859999999999999e-06
1459606211330,3.37,1.0859999999999999e-06
1459606211340,3.37,1.81e-06
1459606211350,3.37,0.0
1459606211360,3.37,3.6200000000000004e-07
1459606211370,3.37,3.6200000000000004e-07
1459606211380,3.37,7.240000000000001e-07
1459606211390,3.37,3.6200000000000004e-07
1459606211400,3.37,3.6200000000000004e-07
1459606211410,3.37,7.240000000000001e-07
1459606211420,3.37,7.240000000000001e-07
1459606211430,3.37,3.6200000000000004e-07
1459606211440,3.37,1.0859999999999999e-06
1459606211450,3.37,3.6200000000000004e-07
1459606211460,3.37,3.6200000000000004e-07
1459606211470,3.37,1.0859999999999999e-06
1459606211480,3.37,3.6200000000000004e-07
1459606211490,3.37,1.0859999999999999e-06
1459606211500,3.37,3.6200000000000004e-07
1459606211510,3.37,3.6200000000000004e-07
1459606211520,3.37,7.240000000000001e-07
1459606211530,3.37,1.0859999999999999e-06
1459606211540,3.37,7.240000000000001e-07
1459606211550,3.37,7.240000000000001e-07
1459606211560,3.37,3.6200000000000004e-07
1459606211570,3.37,7.240000000000001e-07
1459606211580,3.37,3.6200000000000004e-07
1459606211590,3.37,0.0
1459606211600,3.37,0.0
1459606211610,3.37,0.0
1459606211620,3.37,1.4480000000000002e-06
1459606211630,3.37,0.0
1459606211640,3.37,1.0859999999999999e-06
1459606211650,3.37,3.6200000000000004e-07
1459606211660,3.37,1.0859999999999999e-06
1459606211670,3.37,7.240000000000001e-07
1459606211680,3.37,1.0859999999999999e-06
1459606211690,3.37,1.4480000000000002e-06
1459606211700,3.37,7.240000000000001e-07
1459606211710,3.37,7.240000000000001e-07
1459606211720,3.37,1.4480000000000002e-06
1459606211730,3.37,7.240000000000001e-07
1459606211740,3.37,1.0859999999999999e-06
1459606211750,3.37,1.0859999999999999e-06
1459606211760,3.37,1.4480000000000002e-06
1459606211770,3.37,3.6200000000000004e-07
1459606211780,3.37,1.0859999999999999e-06
1459606211790,3.37,0.0
1459606211800,3.37,7.240000000000001e-07
1459606211810,3.37,1.0859999999999999e-06
1459606211820,3.37,1.0859999999999999e-06
1459606211830,3.37,3.6200000000000004e-07
1459606211840,3.37,7.240000000000001e-07
1459606211850,3.37,3.6200000000000004e-07
1459606211860,3.37,7.240000000000001e-07
1459606211870,3.37,1.0859999999999999e-06
1459606211880,3.37,0.0
1459606211890,3.37,7.240000000000001e-07
1459606211900,3.37,3.6200000000000004e-07
1459606211910,3.37,1.0859999999999999e-06
1459606211920,3.37,0.0
1459606211930,3.37,7.240000000000001e-07
1459606211940,3.37,1.0859999999999999e-06
1459606211950,3.37,2.8960000000000003e-06
1459606211960,3.37,1.81e-06
1459606211970,3.37,3.62e-06
1459606211980,3.37,1.81e-06
1459606211990,3.37,1.81e-06
1459606212000,3.37,7.240000000000001e-07
1459606212010,3.37,1.0859999999999999e-06
1459606212020,3.37,1.81e-06
1459606212030,3.37,7.240000000000001e-07
1459606212040,3.37,1.4480000000000002e-06
1459606212050,3.37,0.0
1459606212060,3.37,1.0859999999999999e-06
1459606212070,3.37,3.6200000000000004e-07
1459606212080,3.37,7.240000000000001e-07
1459606212090,3.37,3.6200000000000004e-07
1459606212100,3.37,3.6200000000000004e-07
1459606212110,3.37,7.240000000000001e-07
1459606212120,3.37,7.240000000000001e-07
1459606212130,3.37,0.0
1459606212140,3.37,3.6200000000000004e-07
1459606212150,3.37,7.240000000000001e-07
1459606212160,3.37,1.0859999999999999e-06
1459606212170,3.37,3.6200000000000004e-07
1459606212180,3.37,7.240000000000001e-07
1459606212190,3.37,3.6200000000000004e-07
1459606212200,3.37,1.0859999999999999e-06
1459606212210,3.37,7.240000000000001e-07
1459606212220,3.37,1.0859999999999999e-06
1459606212230,3.37,0.0
1459606212240,3.37,7.240000000000001e-07
1459606212250,3.37,3.6200000000000004e-07
1459606212260,3.37,1.0859999999999999e-06
1459606212270,3.37,3.6200000000000004e-07
1459606212280,3.37,1.0859999999999999e-06
1459606212290,3.37,0.0
1459606212300,3.37,3.6200000000000004e-07
1459606212310,3.37,3.6200000000000004e-07
1459606212320,3.37,7.240000000000001e-07
1459606212330,3.37,7.240000000000001e-07
1459606212340,3.37,1.0859999999999999e-06
1459606212350,3.37,7.240000000000001e-07
1459606212360,3.37,1.0859999999999999e-06
1459606212370,3.37,3.6200000000000004e-07
1459606212380,3.37,7.240000000000001e-07
1459606212390,3.37,3.6200000000000004e-07
1459606212400,3.37,1.0859999999999999e-06
1459606212410,3.37,0.0
1459606212420,3.37,3.6200000000000004e-07
1459606212430,3.37,7.240000000000001e-07
1459606212440,3.37,3.6200000000000004e-07
1459606212450,3.37,3.6200000000000004e-07
1459606212460,3.37,3.6200000000000004e-07
1459606212470,3.37,3.6200000000000004e-07
1459606212480,3.37,1.0859999999999999e-06
1459606212490,3.37,0.0
1459606212500,3.37,7.240000000000001e-07
1459606212510,3.37,3.6200000000000004e-07
1459606212520,3.37,7.240000000000001e-07
1459606212530,3.37,3.6200000000000004e-07
1459606212540,3.37,7.240000000000001e-07
1459606212550,3.37,1.0859999999999999e-06
1459606212560,3.37,0.0
1459606212570,3.37,7.240000000000001e-07
1459606212580,3.37,7.240000000000001e-07
1459606212590,3.37,7.240000000000001e-07
1459606212600,3.37,7.240000000000001e-07
1459606212610,3.37,1.0859999999999999e-06
1459606212620,3.37,3.6200000000000004e-07
1459606212630,3.37,7.240000000000001e-07
1459606212640,3.37,1.0859999999999999e-06
1459606212650,3.37,3.6200000000000004e-07
1459606212660,3.37,1.81e-06
1459606212670,3.37,3.6200000000000004e-07
1459606212680,3.37,2.1719999999999997e-06
1459606212690,3.37,7.240000000000001e-07
1459606212700,3.37,2.1719999999999997e-06
1459606212710,3.37,2.5340000000000002e-06
1459606212720,3.37,2.8960000000000003e-06
1459606212730,3.37,1.4480000000000002e-06
1459606212740,3.37,2.5340000000000002e-06
1459606212750,3.37,2.1719999999999997e-06
1459606212760,3.37,2.8960000000000003e-06
1459606212770,3.37,1.4480000000000002e-06
1459606212780,3.37,2.1719999999999997e-06
1459606212790,3.37,1.81e-06
1459606212800,3.37,2.5340000000000002e-06
1459606212810,3.37,2.8960000000000003e-06
1459606212820,3.37,1.81e-06
1459606212830,3.37,2.8960000000000003e-06
1459606212840,3.37,1.81e-06
1459606212850,3.37,2.5340000000000002e-06
1459606212860,3.37,2.5340000000000002e-06
1459606212870,3.37,1.0859999999999999e-06
1459606212880,3.37,2.1719999999999997e-06
1459606212890,3.37,1.4480000000000002e-06
1459606212900,3.37,1.4480000000000002e-06
1459606212910,3.37,1.81e-06
1459606212920,3.37,1.0859999999999999e-06
1459606212930,3.37,7.240000000000001e-07
1459606212940,3.37,1.81e-06
1459606212950,3.37,7.240000000000001e-07
1459606212960,3.37,1.4480000000000002e-06
1459606212970,3.37,0.0
1459606212980,3.37,1.0859999999999999e-06
1459606212990,3.37,7.240000000000001e-07
1459606213000,3.37,7.240000000000001e-07
1459606213010,3.37,3.6200000000000004e-07
1459606213020,3.37,3.6200000000000004e-07
1459606213030,3.37,7.240000000000001e-07
1459606213040,3.37,7.240000000000001e-07
1459606213050,3.37,3.6200000000000004e-07
1459606213060,3.37,3.6200000000000004e-07
1459606213070,3.37,3.6200000000000004e-07
1459606213080,3.37,3.6200000000000004e-07
1459606213090,3.37,3.6200000000000004e-07
1459606213100,3.37,1.0859999999999999e-06
1459606213110,3.37,7.240000000000001e-07
1459606213120,3.37,1.0859999999999999e-06
1459606213130,3.37,0.0
1459606213140,3.37,7.240000000000001e-07
1459606213150,3.37,7.240000000000001e-07
1459606213160,3.37,7.240000000000001e-07
1459606213170,3.37,1.0859999999999999e-06
1459606213180,3.37,1.0859999999999999e-06
1459606213190,3.37,3.6200000000000004e-07
1459606213200,3.37,1.0859999999999999e-06
1459606213210,3.37,1.0859999999999999e-06
1459606213220,3.37,7.240000000000001e-07
1459606213230,3.37,1.0859999999999999e-06
1459606213240,3.37,1.0859999999999999e-06
1459606213250,3.37,1.4480000000000002e-06
1459606213260,3.37,1.4480000000000002e-06
1459606213270,3.37,3.6200000000000004e-07
1459606213280,3.37,1.4480000000000002e-06
1459606213290,3.37,1.0859999999999999e-06
1459606213300,3.37,1.0859999999999999e-06
1459606213310,3.37,7.240000000000001e-07
1459606213320,3.37,1.0859999999999999e-06
1459606213330,3.37,7.240000000000001e-07
1459606213340,3.37,1.81e-06
1459606213350,3.37,1.0859999999999999e-06
1459606213360,3.37,3.6200000000000004e-07
1459606213370,3.37,7.240000000000001e-07
1459606213380,3.37,1.4480000000000002e-06
1459606213390,3.37,7.240000000000001e-07
1459606213400,3.37,1.4480000000000002e-06
1459606213410,3.37,3.6200000000000004e-07
1459606213420,3.37,1.81e-06
1459606213430,3.37,7.240000000000001e-07
1459606213440,3.37,7.240000000000001e-07
1459606213450,3.37,7.240000000000001e-07
1459606213460,3.37,1.4480000000000002e-06
1459606213470,3.37,7.240000000000001e-07
1459606213480,3.37,7.240000000000001e-07
1459606213490,3.37,7.240000000000001e-07
1459606213500,3.37,3.6200000000000004e-07
1459606213510,3.37,1.0859999999999999e-06
1459606213520,3.37,7.240000000000001e-07
1459606213530,3.37,7.240000000000001e-07
1459606213540,3.37,3.6200000000000004e-07
1459606213550,3.37,7.240000000000001e-07
1459606213560,3.37,1.0859999999999999e-06
1459606213570,3.37,0.0
1459606213580,3.37,1.0859999999999999e-06
1459606213590,3.37,3.6200000000000004e-07
1459606213600,3.37,7.240000000000001e-07
1459606213610,3.37,7.240000000000001e-07
1459606213620,3.37,7.240000000000001e-07
1459606213630,3.37,7.240000000000001e-07
1459606213640,3.37,0.0
1459606213650,3.37,7.240000000000001e-07
1459606213660,3.37,7.240000000000001e-07
1459606213670,3.37,1.0859999999999999e-06
1459606213680,3.37,3.6200000000000004e-07
1459606213690,3.37,3.6200000000000004e-07
1459606213700,3.37,1.4480000000000002e-06
1459606213710,3.37,7.240000000000001e-07
1459606213720,3.37,1.4480000000000002e-06
1459606213730,3.37,1.0859999999999999e-06
1459606213740,3.37,1.0859999999999999e-06
1459606213750,3.37,1.0859999999999999e-06
1459606213760,3.37,1.0859999999999999e-06
1459606213770,3.37,7.240000000000001e-07
1459606213780,3.37,7.240000000000001e-07
1459606213790,3.37,7.240000000000001e-07
1459606213800,3.37,7.240000000000001e-07
1459606213810,3.37,7.240000000000001e-07
1459606213820,3.37,1.0859999999999999e-06
1459606213830,3.37,7.240000000000001e-07
1459606213840,3.37,1.4480000000000002e-06
1459606213850,3.37,0.0
1459606213860,3.37,1.0859999999999999e-06
1459606213870,3.37,1.0859999999999999e-06
1459606213880,3.37,1.4480000000000002e-06
1459606213890,3.37,1.4480000000000002e-06
1459606213900,3.37,3.6200000000000004e-07
1459606213910,3.37,1.0859999999999999e-06
1459606213920,3.37,1.4480000000000002e-06
1459606213930,3.37,0.0
1459606213940,3.37,1.0859999999999999e-06
1459606213950,3.37,3.6200000000000004e-07
1459606213960,3.37,3.6200000000000004e-07
1459606213970,3.37,7.240000000000001e-07
1459606213980,3.37,1.0859999999999999e-06
1459606213990,3.37,3.6200000000000004e-07
1459606214000,3.37,3.6200000000000004e-07
1459606214010,3.37,3.6200000000000004e-07
1459606214020,3.37,1.0859999999999999e-06
1459606214030,3.37,7.240000000000001e-07
1459606214040,3.37,3.6200000000000004e-07
1459606214050,3.37,0.0
1459606214060,3.37,7.240000000000001e-07
1459606214070,3.37,7.240000000000001e-07
1459606214080,3.37,1.0859999999999999e-06
1459606214090,3.37,7.240000000000001e-07
1459606214100,3.37,7.240000000000001e-07
1459606214110,3.37,7.240000000000001e-07
1459606214120,3.37,3.6200000000000004e-07
1459606214130,3.37,3.6200000000000004e-07
1459606214140,3.37,0.0
1459606214150,3.37,3.6200000000000004e-07
1459606214160,3.37,3.6200000000000004e-07
1459606214170,3.37,3.6200000000000004e-07
1459606214180,3.37,7.240000000000001e-07
1459606214190,3.37,3.6200000000000004e-07
1459606214200,3.37,7.240000000000001e-07
1459606214210,3.37,0.0
1459606214220,3.37,7.240000000000001e-07
1459606214230,3.37,1.0859999999999999e-06
1459606214240,3.37,7.240000000000001e-07
1459606214250,3.37,0.0
1459606214260,3.37,7.240000000000001e-07
1459606214270,3.37,7.240000000000001e-07
1459606214280,3.37,7.240000000000001e-07
1459606214290,3.37,3.6200000000000004e-07
1459606214300,3.37,3.6200000000000004e-07
1459606214310,3.37,7.240000000000001e-07
1459606214320,3.37,3.6200000000000004e-07
1459606214330,3.37,1.0859999999999999e-06
1459606214340,3.37,7.240000000000001e-07
1459606214350,3.37,0.0
1459606214360,3.37,3.6200000000000004e-07
1459606214370,3.37,7.240000000000001e-07
1459606214380,3.37,7.240000000000001e-07
1459606214390,3.37,0.0
1459606214400,3.37,7.240000000000001e-07
1459606214410,3.37,3.6200000000000004e-07
1459606214420,3.37,7.240000000000001e-07
1459606214430,3.37,3.6200000000000004e-07
1459606214440,3.37,7.240000000000001e-07
1459606214450,3.37,1.0859999999999999e-06
1459606214460,3.37,3.6200000000000004e-07
1459606214470,3.37,3.6200000000000004e-07
1459606214480,3.37,7.240000000000001e-07
1459606214490,3.37,3.6200000000000004e-07
1459606214500,3.37,3.6200000000000004e-07
1459606214510,3.37,7.240000000000001e-07
1459606214520,3.37,3.6200000000000004e-07
1459606214530,3.37,0.0
1459606214540,3.37,3.6200000000000004e-07
1459606214550,3.37,3.6200000000000004e-07
1459606214560,3.37,1.0859999999999999e-06
1459606214570,3.37,3.6200000000000004e-07
1459606214580,3.37,1.0859999999999999e-06
1459606214590,3.37,3.6200000000000004e-07
1459606214600,3.37,1.0859999999999999e-06
1459606214610,3.37,0.0
1459606214620,3.37,7.240000000000001e-07
1459606214630,3.37,7.240000000000001e-07
1459606214640,3.37,1.0859999999999999e-06
1459606214650,3.37,7.240000000000001e-07
1459606214660,3.37,7.240000000000001e-07
1459606214670,3.37,7.240000000000001e-07
1459606214680,3.37,1.4480000000000002e-06
1459606214690,3.37,1.0859999999999999e-06
1459606214700,3.37,7.240000000000001e-07
1459606214710,3.37,1.0859999999999999e-06
1459606214720,3.37,7.240000000000001e-07
1459606214730,3.37,2.1719999999999997e-06
1459606214740,3.37,1.4480000000000002e-06
1459606214750,3.37,3.6200000000000004e-07
1459606214760,3.37,1.0859999999999999e-06
1459606214770,3.37,1.0859999999999999e-06
1459606214780,3.37,1.0859999999999999e-06
1459606214790,3.37,1.0859999999999999e-06
1459606214800,3.37,3.6200000000000004e-07
1459606214810,3.37,3.6200000000000004e-07
1459606214820,3.37,1.4480000000000002e-06
1459606214830,3.37,7.240000000000001e-07
1459606214840,3.37,1.4480000000000002e-06
1459606214850,3.37,1.0859999999999999e-06
1459606214860,3.37,1.0859999999999999e-06
1459606214870,3.37,7.240000000000001e-07
1459606214880,3.37,1.81e-06
1459606214890,3.37,3.6200000000000004e-07
1459606214900,3.37,1.4480000000000002e-06
1459606214910,3.37,1.0859999999999999e-06
1459606214920,3.37,3.6200000000000004e-07
1459606214930,3.37,7.240000000000001e-07
1459606214940,3.37,0.0
1459606214950,3.37,0.0
1459606214960,3.37,7.240000000000001e-07
1459606214970,3.37,0.0
1459606214980,3.37,7.240000000000001e-07
1459606214990,3.37,3.6200000000000004e-07
