Timestamp,position,BLMTI.06R7.B2I10_TCP.C6R7.B2
1459600540080,7.08,3.6200000000000004e-07
1459600540090,7.08,1.0859999999999999e-06
1459600540100,7.08,0.0
1459600540110,7.08,7.240000000000001e-07
1459600540120,7.08,0.0
1459600540130,7.08,3.6200000000000004e-07
1459600540140,7.08,0.0
1459600540150,7.08,3.6200000000000004e-07
1459600540160,7.08,3.6200000000000004e-07
1459600540170,7.08,7.240000000000001e-07
1459600540180,7.08,3.6200000000000004e-07
1459600540190,7.08,7.240000000000001e-07
1459600540200,7.08,0.0
1459600540210,7.08,1.0859999999999999e-06
1459600540220,7.08,0.0
1459600540230,7.08,7.240000000000001e-07
1459600540240,7.08,0.0
1459600540250,7.08,1.0859999999999999e-06
1459600540260,7.08,0.0
1459600540270,7.08,1.0859999999999999e-06
1459600540280,7.08,0.0
1459600540290,7.08,1.0859999999999999e-06
1459600540300,7.08,3.6200000000000004e-07
1459600540310,7.08,7.240000000000001e-07
1459600540320,7.08,0.0
1459600540330,7.08,7.240000000000001e-07
1459600540340,7.08,3.6200000000000004e-07
1459600540350,7.08,3.6200000000000004e-07
1459600540360,7.08,3.6200000000000004e-07
1459600540370,7.08,3.6200000000000004e-07
1459600540380,7.08,0.0
1459600540390,7.08,1.0859999999999999e-06
1459600540400,7.08,0.0
1459600540410,7.08,3.6200000000000004e-07
1459600540420,7.08,0.0
1459600540430,7.08,1.0859999999999999e-06
1459600540440,7.08,3.6200000000000004e-07
1459600540450,7.08,7.240000000000001e-07
1459600540460,7.08,0.0
1459600540470,7.08,7.240000000000001e-07
1459600540480,7.08,0.0
1459600540490,7.08,7.240000000000001e-07
1459600540500,7.08,0.0
1459600540510,7.08,7.240000000000001e-07
1459600540520,7.08,3.6200000000000004e-07
1459600540530,7.08,1.0859999999999999e-06
1459600540540,7.08,0.0
1459600540550,7.08,1.0859999999999999e-06
1459600540560,7.08,0.0
1459600540570,7.08,3.6200000000000004e-07
1459600540580,7.08,3.6200000000000004e-07
1459600540590,7.08,3.6200000000000004e-07
1459600540600,7.08,3.6200000000000004e-07
1459600540610,7.08,7.240000000000001e-07
1459600540620,7.08,0.0
1459600540630,7.08,7.240000000000001e-07
1459600540640,7.08,0.0
1459600540650,7.08,3.6200000000000004e-07
1459600540660,7.08,0.0
1459600540670,7.08,7.240000000000001e-07
1459600540680,7.08,0.0
1459600540690,7.08,1.0859999999999999e-06
1459600540700,7.08,0.0
1459600540710,7.08,7.240000000000001e-07
1459600540720,7.08,0.0
1459600540730,7.08,1.0859999999999999e-06
1459600540740,7.08,0.0
1459600540750,7.08,7.240000000000001e-07
1459600540760,7.08,0.0
1459600540770,7.08,1.4480000000000002e-06
1459600540780,7.08,3.6200000000000004e-07
1459600540790,7.08,1.4480000000000002e-06
1459600540800,7.08,0.0
1459600540810,7.08,3.6200000000000004e-07
1459600540820,7.08,0.0
1459600540830,7.08,7.240000000000001e-07
1459600540840,7.08,7.240000000000001e-07
1459600540850,7.08,0.0
1459600540860,7.08,3.6200000000000004e-07
1459600540870,7.08,7.240000000000001e-07
1459600540880,7.08,3.6200000000000004e-07
1459600540890,7.08,3.6200000000000004e-07
1459600540900,7.08,0.0
1459600540910,7.08,7.240000000000001e-07
1459600540920,7.08,3.6200000000000004e-07
1459600540930,7.08,1.0859999999999999e-06
1459600540940,7.08,0.0
1459600540950,7.08,1.0859999999999999e-06
1459600540960,7.08,0.0
1459600540970,7.08,7.240000000000001e-07
1459600540980,7.08,0.0
1459600540990,7.08,7.240000000000001e-07
1459600541000,7.08,0.0
1459600541010,7.08,7.240000000000001e-07
1459600541020,7.08,0.0
1459600541030,7.08,1.0859999999999999e-06
1459600541040,7.08,0.0
1459600541050,7.08,7.240000000000001e-07
1459600541060,7.08,3.6200000000000004e-07
1459600541070,7.08,3.6200000000000004e-07
1459600541080,7.08,0.0
1459600541090,7.08,3.6200000000000004e-07
1459600541100,7.08,0.0
