Timestamp,position,BLMTI.06L7.B2I10_TCLA.C6L7.B2
1459606550060,4.29,1.0859999999999999e-06
1459606550070,4.29,3.6200000000000004e-07
1459606550080,4.29,1.0859999999999999e-06
1459606550090,4.29,3.6200000000000004e-07
1459606550100,4.29,1.0859999999999999e-06
1459606550110,4.29,7.240000000000001e-07
1459606550120,4.29,3.6200000000000004e-07
1459606550130,4.29,1.4480000000000002e-06
1459606550140,4.29,3.6200000000000004e-07
1459606550150,4.29,2.5340000000000002e-06
1459606550160,4.29,3.6200000000000004e-07
1459606550170,4.29,1.4480000000000002e-06
1459606550180,4.29,1.0859999999999999e-06
1459606550190,4.29,2.8960000000000003e-06
1459606550200,4.29,2.1719999999999997e-06
1459606550210,4.29,2.8960000000000003e-06
1459606550220,4.29,1.0859999999999999e-06
1459606550230,4.29,1.4480000000000002e-06
1459606550240,4.29,1.4480000000000002e-06
1459606550250,4.29,1.4480000000000002e-06
1459606550260,4.29,1.4480000000000002e-06
1459606550270,4.29,7.240000000000001e-07
1459606550280,4.29,1.0859999999999999e-06
1459606550290,4.29,1.4480000000000002e-06
1459606550300,4.29,1.0859999999999999e-06
1459606550310,4.29,1.4480000000000002e-06
1459606550320,4.29,3.258e-06
1459606550330,4.29,1.81e-06
1459606550340,4.29,3.258e-06
1459606550350,4.29,4.343999999999999e-06
1459606550360,4.29,6.877999999999999e-06
1459606550370,4.29,7.24e-06
1459606550380,4.29,6.877999999999999e-06
1459606550390,4.29,3.982e-06
1459606550400,4.29,3.982e-06
1459606550410,4.29,2.1719999999999997e-06
1459606550420,4.29,1.0859999999999999e-06
1459606550430,4.29,1.0859999999999999e-06
1459606550440,4.29,1.0859999999999999e-06
1459606550450,4.29,3.6200000000000004e-07
1459606550460,4.29,1.4480000000000002e-06
1459606550470,4.29,7.240000000000001e-07
1459606550480,4.29,7.240000000000001e-07
1459606550490,4.29,1.0859999999999999e-06
1459606550500,4.29,7.240000000000001e-07
1459606550510,4.29,1.0859999999999999e-06
1459606550520,4.29,7.240000000000001e-07
1459606550530,4.29,1.4480000000000002e-06
1459606550540,4.29,1.81e-06
1459606550550,4.29,1.0859999999999999e-06
1459606550560,4.29,2.5340000000000002e-06
1459606550570,4.29,2.8960000000000003e-06
1459606550580,4.29,4.706e-06
1459606550590,4.29,3.982e-06
1459606550600,4.29,6.877999999999999e-06
1459606550610,4.29,4.706e-06
1459606550620,4.29,5.43e-06
1459606550630,4.29,3.982e-06
1459606550640,4.29,1.81e-06
1459606550650,4.29,1.0859999999999999e-06
1459606550660,4.29,1.4480000000000002e-06
1459606550670,4.29,1.0859999999999999e-06
1459606550680,4.29,7.240000000000001e-07
1459606550690,4.29,7.240000000000001e-07
1459606550700,4.29,1.0859999999999999e-06
1459606550710,4.29,1.0859999999999999e-06
1459606550720,4.29,1.0859999999999999e-06
1459606550730,4.29,1.4480000000000002e-06
1459606550740,4.29,1.81e-06
1459606550750,4.29,1.0859999999999999e-06
1459606550760,4.29,1.4480000000000002e-06
1459606550770,4.29,2.1719999999999997e-06
1459606550780,4.29,2.1719999999999997e-06
1459606550790,4.29,3.62e-06
1459606550800,4.29,5.792000000000001e-06
1459606550810,4.29,7.964e-06
1459606550820,4.29,1.3032e-05
1459606550830,4.29,1.3394000000000001e-05
1459606550840,4.29,1.9548e-05
1459606550850,4.29,1.7375999999999998e-05
1459606550860,4.29,1.629e-05
1459606550870,4.29,9.774e-06
1459606550880,4.29,7.24e-06
1459606550890,4.29,5.0680000000000004e-06
1459606550900,4.29,5.0680000000000004e-06
1459606550910,4.29,4.343999999999999e-06
1459606550920,4.29,2.1719999999999997e-06
1459606550930,4.29,2.8960000000000003e-06
1459606550940,4.29,2.5340000000000002e-06
1459606550950,4.29,6.154e-06
1459606550960,4.29,0.0
1459606550970,4.29,1.0859999999999999e-06
1459606550980,4.29,1.0859999999999999e-06
1459606550990,4.29,1.0859999999999999e-06
1459606551000,4.29,7.240000000000001e-07
1459606551010,4.29,7.240000000000001e-07
1459606551020,4.29,3.6200000000000004e-07
1459606551030,4.29,1.81e-06
1459606551040,4.29,1.4480000000000002e-06
1459606551050,4.29,1.0859999999999999e-06
1459606551060,4.29,1.81e-06
1459606551070,4.29,2.1719999999999997e-06
1459606551080,4.29,2.5340000000000002e-06
1459606551090,4.29,2.5340000000000002e-06
1459606551100,4.29,3.982e-06
1459606551110,4.29,2.8960000000000003e-06
1459606551120,4.29,2.1719999999999997e-06
1459606551130,4.29,2.8960000000000003e-06
1459606551140,4.29,2.1719999999999997e-06
1459606551150,4.29,1.81e-06
1459606551160,4.29,2.5340000000000002e-06
1459606551170,4.29,2.5340000000000002e-06
1459606551180,4.29,3.258e-06
1459606551190,4.29,4.706e-06
1459606551200,4.29,5.792000000000001e-06
1459606551210,4.29,4.343999999999999e-06
1459606551220,4.29,9.05e-06
1459606551230,4.29,7.24e-06
1459606551240,4.29,9.05e-06
1459606551250,4.29,7.602e-06
1459606551260,4.29,1.086e-05
1459606551270,4.29,9.412e-06
1459606551280,4.29,1.0498e-05
1459606551290,4.29,8.326e-06
1459606551300,4.29,1.1222e-05
1459606551310,4.29,6.877999999999999e-06
1459606551320,4.29,1.1584000000000001e-05
1459606551330,4.29,4.706e-06
1459606551340,4.29,6.154e-06
1459606551350,4.29,1.4480000000000002e-06
1459606551360,4.29,3.258e-06
1459606551370,4.29,1.81e-06
1459606551380,4.29,1.4480000000000002e-06
1459606551390,4.29,1.4480000000000002e-06
1459606551400,4.29,7.240000000000001e-07
1459606551410,4.29,3.6200000000000004e-07
1459606551420,4.29,1.4480000000000002e-06
1459606551430,4.29,0.0
1459606551440,4.29,1.4480000000000002e-06
1459606551450,4.29,7.240000000000001e-07
1459606551460,4.29,1.81e-06
1459606551470,4.29,7.240000000000001e-07
1459606551480,4.29,7.240000000000001e-07
1459606551490,4.29,1.0859999999999999e-06
1459606551500,4.29,7.240000000000001e-07
1459606551510,4.29,1.0859999999999999e-06
1459606551520,4.29,3.6200000000000004e-07
1459606551530,4.29,1.0859999999999999e-06
1459606551540,4.29,3.6200000000000004e-07
1459606551550,4.29,2.1719999999999997e-06
1459606551560,4.29,0.0
1459606551570,4.29,7.240000000000001e-07
1459606551580,4.29,7.240000000000001e-07
1459606551590,4.29,7.240000000000001e-07
1459606551600,4.29,1.0859999999999999e-06
1459606551610,4.29,1.0859999999999999e-06
1459606551620,4.29,7.240000000000001e-07
1459606551630,4.29,1.0859999999999999e-06
1459606551640,4.29,3.62e-06
1459606551650,4.29,2.1719999999999997e-06
1459606551660,4.29,4.706e-06
1459606551670,4.29,1.0859999999999999e-06
1459606551680,4.29,2.5340000000000002e-06
1459606551690,4.29,2.8960000000000003e-06
1459606551700,4.29,1.81e-06
1459606551710,4.29,1.81e-06
1459606551720,4.29,1.0859999999999999e-06
1459606551730,4.29,1.0859999999999999e-06
1459606551740,4.29,1.0859999999999999e-06
1459606551750,4.29,1.81e-06
1459606551760,4.29,7.240000000000001e-07
1459606551770,4.29,2.1719999999999997e-06
1459606551780,4.29,2.8960000000000003e-06
1459606551790,4.29,3.258e-06
1459606551800,4.29,5.43e-06
1459606551810,4.29,5.792000000000001e-06
1459606551820,4.29,6.516e-06
1459606551830,4.29,5.0680000000000004e-06
1459606551840,4.29,7.24e-06
1459606551850,4.29,5.792000000000001e-06
1459606551860,4.29,9.05e-06
1459606551870,4.29,6.516e-06
1459606551880,4.29,1.267e-05
1459606551890,4.29,1.0136000000000001e-05
1459606551900,4.29,1.3032e-05
1459606551910,4.29,7.24e-06
1459606551920,4.29,7.964e-06
1459606551930,4.29,6.154e-06
1459606551940,4.29,5.43e-06
1459606551950,4.29,2.1719999999999997e-06
1459606551960,4.29,2.8960000000000003e-06
1459606551970,4.29,2.5340000000000002e-06
1459606551980,4.29,2.8960000000000003e-06
1459606551990,4.29,2.5340000000000002e-06
1459606552000,4.29,2.5340000000000002e-06
1459606552010,4.29,1.81e-06
1459606552020,4.29,5.43e-06
1459606552030,4.29,1.81e-06
1459606552040,4.29,2.8960000000000003e-06
1459606552050,4.29,1.4480000000000002e-06
1459606552060,4.29,3.62e-06
1459606552070,4.29,2.1719999999999997e-06
1459606552080,4.29,4.706e-06
1459606552090,4.29,3.62e-06
1459606552100,4.29,5.792000000000001e-06
1459606552110,4.29,2.1719999999999997e-06
1459606552120,4.29,6.154e-06
1459606552130,4.29,3.982e-06
1459606552140,4.29,5.0680000000000004e-06
1459606552150,4.29,2.8960000000000003e-06
1459606552160,4.29,2.8960000000000003e-06
1459606552170,4.29,1.81e-06
1459606552180,4.29,2.5340000000000002e-06
1459606552190,4.29,7.240000000000001e-07
1459606552200,4.29,1.81e-06
1459606552210,4.29,7.240000000000001e-07
1459606552220,4.29,1.81e-06
1459606552230,4.29,7.240000000000001e-07
1459606552240,4.29,1.0859999999999999e-06
1459606552250,4.29,3.6200000000000004e-07
1459606552260,4.29,7.240000000000001e-07
1459606552270,4.29,7.240000000000001e-07
1459606552280,4.29,1.0859999999999999e-06
1459606552290,4.29,1.0859999999999999e-06
1459606552300,4.29,3.6200000000000004e-07
1459606552310,4.29,1.4480000000000002e-06
1459606552320,4.29,0.0
1459606552330,4.29,1.4480000000000002e-06
1459606552340,4.29,3.6200000000000004e-07
1459606552350,4.29,1.0859999999999999e-06
1459606552360,4.29,0.0
1459606552370,4.29,1.81e-06
1459606552380,4.29,0.0
1459606552390,4.29,1.0859999999999999e-06
1459606552400,4.29,1.4480000000000002e-06
1459606552410,4.29,7.240000000000001e-07
1459606552420,4.29,1.4480000000000002e-06
1459606552430,4.29,2.1719999999999997e-06
1459606552440,4.29,3.258e-06
1459606552450,4.29,2.5340000000000002e-06
1459606552460,4.29,2.5340000000000002e-06
1459606552470,4.29,1.0859999999999999e-06
1459606552480,4.29,2.1719999999999997e-06
1459606552490,4.29,7.240000000000001e-07
1459606552500,4.29,1.0859999999999999e-06
1459606552510,4.29,7.240000000000001e-07
1459606552520,4.29,7.240000000000001e-07
1459606552530,4.29,7.240000000000001e-07
1459606552540,4.29,3.6200000000000004e-07
1459606552550,4.29,1.4480000000000002e-06
1459606552560,4.29,3.6200000000000004e-07
1459606552570,4.29,1.4480000000000002e-06
1459606552580,4.29,0.0
1459606552590,4.29,1.81e-06
1459606552600,4.29,3.6200000000000004e-07
1459606552610,4.29,7.240000000000001e-07
1459606552620,4.29,2.1719999999999997e-06
1459606552630,4.29,1.81e-06
1459606552640,4.29,1.4480000000000002e-06
1459606552650,4.29,7.240000000000001e-07
1459606552660,4.29,1.81e-06
1459606552670,4.29,1.0859999999999999e-06
1459606552680,4.29,2.1719999999999997e-06
1459606552690,4.29,7.240000000000001e-07
1459606552700,4.29,2.1719999999999997e-06
1459606552710,4.29,7.240000000000001e-07
1459606552720,4.29,1.81e-06
1459606552730,4.29,1.4480000000000002e-06
1459606552740,4.29,2.1719999999999997e-06
1459606552750,4.29,1.0859999999999999e-06
1459606552760,4.29,1.4480000000000002e-06
1459606552770,4.29,2.1719999999999997e-06
1459606552780,4.29,1.81e-06
1459606552790,4.29,1.81e-06
1459606552800,4.29,2.8960000000000003e-06
1459606552810,4.29,2.5340000000000002e-06
1459606552820,4.29,3.258e-06
1459606552830,4.29,3.258e-06
1459606552840,4.29,1.81e-06
1459606552850,4.29,3.258e-06
1459606552860,4.29,2.8960000000000003e-06
1459606552870,4.29,1.81e-06
1459606552880,4.29,2.1719999999999997e-06
1459606552890,4.29,1.0859999999999999e-06
1459606552900,4.29,3.258e-06
1459606552910,4.29,1.81e-06
1459606552920,4.29,2.5340000000000002e-06
1459606552930,4.29,2.1719999999999997e-06
1459606552940,4.29,2.8960000000000003e-06
1459606552950,4.29,3.982e-06
1459606552960,4.29,1.1584000000000001e-05
1459606552970,4.29,9.774e-06
1459606552980,4.29,2.2082e-05
1459606552990,4.29,1.9186e-05
1459606553000,4.29,3.8734e-05
1459606553010,4.29,4.0181999999999996e-05
1459606553020,4.29,4.1992e-05
1459606553030,4.29,1.9186e-05
1459606553040,4.29,2.0996e-05
1459606553050,4.29,1.0136000000000001e-05
1459606553060,4.29,9.774e-06
1459606553070,4.29,4.343999999999999e-06
1459606553080,4.29,2.1719999999999997e-06
1459606553090,4.29,1.4480000000000002e-06
1459606553100,4.29,2.8960000000000003e-06
1459606553110,4.29,2.1719999999999997e-06
1459606553120,4.29,1.0859999999999999e-06
1459606553130,4.29,1.81e-06
1459606553140,4.29,1.4480000000000002e-06
1459606553150,4.29,1.4480000000000002e-06
1459606553160,4.29,1.81e-06
1459606553170,4.29,7.240000000000001e-07
1459606553180,4.29,7.240000000000001e-07
1459606553190,4.29,1.81e-06
1459606553200,4.29,7.240000000000001e-07
1459606553210,4.29,1.4480000000000002e-06
1459606553220,4.29,1.4480000000000002e-06
1459606553230,4.29,3.6200000000000004e-07
1459606553240,4.29,1.4480000000000002e-06
1459606553250,4.29,1.4480000000000002e-06
1459606553260,4.29,7.240000000000001e-07
1459606553270,4.29,1.0859999999999999e-06
1459606553280,4.29,1.4480000000000002e-06
1459606553290,4.29,7.240000000000001e-07
1459606553300,4.29,1.4480000000000002e-06
1459606553310,4.29,2.5340000000000002e-06
1459606553320,4.29,2.1719999999999997e-06
1459606553330,4.29,3.258e-06
1459606553340,4.29,2.5340000000000002e-06
1459606553350,4.29,2.5340000000000002e-06
1459606553360,4.29,2.8960000000000003e-06
1459606553370,4.29,2.8960000000000003e-06
1459606553380,4.29,2.5340000000000002e-06
1459606553390,4.29,2.1719999999999997e-06
1459606553400,4.29,3.62e-06
1459606553410,4.29,1.81e-06
1459606553420,4.29,2.1719999999999997e-06
1459606553430,4.29,2.5340000000000002e-06
1459606553440,4.29,5.0680000000000004e-06
1459606553450,4.29,2.5340000000000002e-06
1459606553460,4.29,2.8960000000000003e-06
1459606553470,4.29,3.258e-06
1459606553480,4.29,7.24e-06
1459606553490,4.29,2.8960000000000003e-06
1459606553500,4.29,3.258e-06
1459606553510,4.29,2.5340000000000002e-06
1459606553520,4.29,2.5340000000000002e-06
1459606553530,4.29,1.4480000000000002e-06
1459606553540,4.29,1.0859999999999999e-06
1459606553550,4.29,1.4480000000000002e-06
1459606553560,4.29,7.240000000000001e-07
1459606553570,4.29,1.0859999999999999e-06
1459606553580,4.29,7.240000000000001e-07
1459606553590,4.29,1.81e-06
1459606553600,4.29,3.6200000000000004e-07
1459606553610,4.29,1.4480000000000002e-06
1459606553620,4.29,7.240000000000001e-07
1459606553630,4.29,3.6200000000000004e-07
1459606553640,4.29,1.0859999999999999e-06
1459606553650,4.29,7.240000000000001e-07
1459606553660,4.29,1.0859999999999999e-06
1459606553670,4.29,7.240000000000001e-07
1459606553680,4.29,7.240000000000001e-07
1459606553690,4.29,7.240000000000001e-07
1459606553700,4.29,1.0859999999999999e-06
1459606553710,4.29,7.240000000000001e-07
1459606553720,4.29,3.6200000000000004e-07
1459606553730,4.29,2.1719999999999997e-06
1459606553740,4.29,3.6200000000000004e-07
1459606553750,4.29,1.0859999999999999e-06
1459606553760,4.29,0.0
1459606553770,4.29,2.5340000000000002e-06
1459606553780,4.29,3.6200000000000004e-07
1459606553790,4.29,7.240000000000001e-07
1459606553800,4.29,3.6200000000000004e-07
1459606553810,4.29,7.240000000000001e-07
1459606553820,4.29,1.0859999999999999e-06
1459606553830,4.29,3.6200000000000004e-07
1459606553840,4.29,1.4480000000000002e-06
1459606553850,4.29,3.6200000000000004e-07
1459606553860,4.29,1.0859999999999999e-06
1459606553870,4.29,7.240000000000001e-07
1459606553880,4.29,1.81e-06
1459606553890,4.29,7.240000000000001e-07
1459606553900,4.29,2.5340000000000002e-06
1459606553910,4.29,2.5340000000000002e-06
1459606553920,4.29,2.1719999999999997e-06
1459606553930,4.29,3.258e-06
1459606553940,4.29,5.792000000000001e-06
1459606553950,4.29,7.24e-06
1459606553960,4.29,1.0136000000000001e-05
1459606553970,4.29,9.774e-06
1459606553980,4.29,1.1222e-05
1459606553990,4.29,6.516e-06
1459606554000,4.29,1.0498e-05
1459606554010,4.29,7.602e-06
1459606554020,4.29,9.412e-06
1459606554030,4.29,4.706e-06
1459606554040,4.29,6.516e-06
1459606554050,4.29,3.982e-06
1459606554060,4.29,1.1945999999999999e-05
1459606554070,4.29,9.412e-06
1459606554080,4.29,2.2805999999999998e-05
1459606554090,4.29,1.5928e-05
1459606554100,4.29,3.7648e-05
1459606554110,4.29,3.4028e-05
1459606554120,4.29,5.8643999999999996e-05
1459606554130,4.29,5.429999999999999e-05
1459606554140,4.29,4.5611999999999996e-05
1459606554150,4.29,1.629e-05
1459606554160,4.29,1.086e-05
1459606554170,4.29,4.706e-06
1459606554180,4.29,2.5340000000000002e-06
1459606554190,4.29,2.1719999999999997e-06
1459606554200,4.29,7.240000000000001e-07
1459606554210,4.29,1.0859999999999999e-06
1459606554220,4.29,3.6200000000000004e-07
1459606554230,4.29,7.240000000000001e-07
1459606554240,4.29,1.4480000000000002e-06
1459606554250,4.29,3.6200000000000004e-07
1459606554260,4.29,1.4480000000000002e-06
1459606554270,4.29,3.6200000000000004e-07
1459606554280,4.29,1.4480000000000002e-06
1459606554290,4.29,3.6200000000000004e-07
1459606554300,4.29,1.4480000000000002e-06
1459606554310,4.29,3.6200000000000004e-07
1459606554320,4.29,1.0859999999999999e-06
1459606554330,4.29,1.0859999999999999e-06
1459606554340,4.29,1.0859999999999999e-06
1459606554350,4.29,1.4480000000000002e-06
1459606554360,4.29,3.6200000000000004e-07
1459606554370,4.29,2.1719999999999997e-06
1459606554380,4.29,3.6200000000000004e-07
1459606554390,4.29,1.4480000000000002e-06
1459606554400,4.29,0.0
1459606554410,4.29,2.1719999999999997e-06
1459606554420,4.29,0.0
1459606554430,4.29,1.4480000000000002e-06
1459606554440,4.29,0.0
1459606554450,4.29,7.240000000000001e-07
1459606554460,4.29,7.240000000000001e-07
1459606554470,4.29,0.0
1459606554480,4.29,1.0859999999999999e-06
1459606554490,4.29,0.0
1459606554500,4.29,1.81e-06
1459606554510,4.29,1.0859999999999999e-06
1459606554520,4.29,3.258e-06
1459606554530,4.29,2.5340000000000002e-06
1459606554540,4.29,2.8960000000000003e-06
1459606554550,4.29,3.6200000000000004e-07
1459606554560,4.29,3.6200000000000004e-07
1459606554570,4.29,1.81e-06
1459606554580,4.29,0.0
1459606554590,4.29,2.1719999999999997e-06
1459606554600,4.29,1.4480000000000002e-06
1459606554610,4.29,2.8960000000000003e-06
1459606554620,4.29,7.240000000000001e-07
1459606554630,4.29,1.81e-06
1459606554640,4.29,7.240000000000001e-07
1459606554650,4.29,1.0859999999999999e-06
1459606554660,4.29,1.4480000000000002e-06
1459606554670,4.29,1.81e-06
1459606554680,4.29,2.5340000000000002e-06
1459606554690,4.29,3.62e-06
1459606554700,4.29,3.258e-06
1459606554710,4.29,1.0859999999999999e-06
1459606554720,4.29,1.4480000000000002e-06
1459606554730,4.29,7.240000000000001e-07
1459606554740,4.29,7.240000000000001e-07
1459606554750,4.29,7.240000000000001e-07
1459606554760,4.29,0.0
1459606554770,4.29,2.1719999999999997e-06
1459606554780,4.29,0.0
1459606554790,4.29,1.4480000000000002e-06
1459606554800,4.29,3.6200000000000004e-07
1459606554810,4.29,1.0859999999999999e-06
1459606554820,4.29,7.240000000000001e-07
1459606554830,4.29,2.5340000000000002e-06
1459606554840,4.29,3.258e-06
1459606554850,4.29,3.258e-06
1459606554860,4.29,5.43e-06
1459606554870,4.29,3.258e-06
1459606554880,4.29,6.154e-06
1459606554890,4.29,2.1719999999999997e-06
1459606554900,4.29,3.62e-06
1459606554910,4.29,1.4480000000000002e-06
1459606554920,4.29,1.81e-06
1459606554930,4.29,1.4480000000000002e-06
1459606554940,4.29,1.81e-06
1459606554950,4.29,1.81e-06
1459606554960,4.29,2.8960000000000003e-06
1459606554970,4.29,2.8960000000000003e-06
1459606554980,4.29,3.982e-06
1459606554990,4.29,2.8960000000000003e-06
1459606555000,4.29,4.706e-06
1459606555010,4.29,5.43e-06
1459606555020,4.29,6.516e-06
1459606555030,4.29,4.343999999999999e-06
1459606555040,4.29,6.154e-06
1459606555050,4.29,5.0680000000000004e-06
1459606555060,4.29,1.0498e-05
1459606555070,4.29,5.0680000000000004e-06
1459606555080,4.29,7.24e-06
1459606555090,4.29,2.8960000000000003e-06
1459606555100,4.29,3.62e-06
1459606555110,4.29,1.4480000000000002e-06
1459606555120,4.29,2.1719999999999997e-06
1459606555130,4.29,7.240000000000001e-07
