Timestamp,position,BLMTI.06L7.B1E10_TCP.C6L7.B1
1459603357820,3.205,1.81e-06
1459603357830,3.205,2.5340000000000002e-06
1459603357840,3.205,1.0859999999999999e-06
1459603357850,3.205,2.5340000000000002e-06
1459603357860,3.205,3.6200000000000004e-07
1459603357870,3.205,1.0859999999999999e-06
1459603357880,3.205,7.240000000000001e-07
1459603357890,3.205,1.4480000000000002e-06
1459603357900,3.205,3.6200000000000004e-07
1459603357910,3.205,1.0859999999999999e-06
1459603357920,3.205,1.0859999999999999e-06
1459603357930,3.205,3.6200000000000004e-07
1459603357940,3.205,3.6200000000000004e-07
1459603357950,3.205,1.4480000000000002e-06
1459603357960,3.205,7.240000000000001e-07
1459603357970,3.205,7.240000000000001e-07
1459603357980,3.205,3.6200000000000004e-07
1459603357990,3.205,7.240000000000001e-07
1459603358000,3.205,0.0
1459603358010,3.205,1.4480000000000002e-06
1459603358020,3.205,3.6200000000000004e-07
1459603358030,3.205,7.240000000000001e-07
1459603358040,3.205,3.6200000000000004e-07
1459603358050,3.205,1.81e-06
1459603358060,3.205,7.240000000000001e-07
1459603358070,3.205,1.81e-06
1459603358080,3.205,7.240000000000001e-07
1459603358090,3.205,1.0859999999999999e-06
1459603358100,3.205,1.81e-06
1459603358110,3.205,3.6200000000000004e-07
1459603358120,3.205,7.240000000000001e-07
1459603358130,3.205,1.4480000000000002e-06
1459603358140,3.205,7.240000000000001e-07
1459603358150,3.205,7.240000000000001e-07
1459603358160,3.205,1.0859999999999999e-06
1459603358170,3.205,1.0859999999999999e-06
1459603358180,3.205,1.0859999999999999e-06
1459603358190,3.205,3.6200000000000004e-07
1459603358200,3.205,3.6200000000000004e-07
1459603358210,3.205,1.0859999999999999e-06
1459603358220,3.205,3.6200000000000004e-07
1459603358230,3.205,7.240000000000001e-07
1459603358240,3.205,0.0
1459603358250,3.205,1.4480000000000002e-06
1459603358260,3.205,0.0
1459603358270,3.205,1.0859999999999999e-06
1459603358280,3.205,0.0
1459603358290,3.205,1.0859999999999999e-06
1459603358300,3.205,0.0
1459603358310,3.205,1.0859999999999999e-06
1459603358320,3.205,7.240000000000001e-07
1459603358330,3.205,3.6200000000000004e-07
1459603358340,3.205,3.6200000000000004e-07
1459603358350,3.205,7.240000000000001e-07
1459603358360,3.205,0.0
1459603358370,3.205,3.6200000000000004e-07
1459603358380,3.205,7.240000000000001e-07
1459603358390,3.205,7.240000000000001e-07
1459603358400,3.205,7.240000000000001e-07
1459603358410,3.205,3.6200000000000004e-07
1459603358420,3.205,1.0859999999999999e-06
1459603358430,3.205,7.240000000000001e-07
1459603358440,3.205,7.240000000000001e-07
1459603358450,3.205,1.0859999999999999e-06
1459603358460,3.205,3.6200000000000004e-07
1459603358470,3.205,1.0859999999999999e-06
1459603358480,3.205,3.6200000000000004e-07
1459603358490,3.205,7.240000000000001e-07
1459603358500,3.205,0.0
1459603358510,3.205,1.0859999999999999e-06
1459603358520,3.205,0.0
1459603358530,3.205,1.81e-06
1459603358540,3.205,0.0
1459603358550,3.205,3.6200000000000004e-07
1459603358560,3.205,7.240000000000001e-07
1459603358570,3.205,3.6200000000000004e-07
1459603358580,3.205,7.240000000000001e-07
1459603358590,3.205,1.4480000000000002e-06
1459603358600,3.205,1.81e-06
1459603358610,3.205,1.81e-06
1459603358620,3.205,1.4480000000000002e-06
1459603358630,3.205,1.0859999999999999e-06
1459603358640,3.205,1.0859999999999999e-06
1459603358650,3.205,1.0859999999999999e-06
1459603358660,3.205,2.1719999999999997e-06
1459603358670,3.205,1.4480000000000002e-06
1459603358680,3.205,3.258e-06
1459603358690,3.205,2.5340000000000002e-06
1459603358700,3.205,2.1719999999999997e-06
1459603358710,3.205,7.240000000000001e-07
1459603358720,3.205,1.4480000000000002e-06
1459603358730,3.205,7.240000000000001e-07
1459603358740,3.205,3.6200000000000004e-07
1459603358750,3.205,1.4480000000000002e-06
1459603358760,3.205,3.6200000000000004e-07
1459603358770,3.205,1.0859999999999999e-06
1459603358780,3.205,1.0859999999999999e-06
1459603358790,3.205,3.6200000000000004e-07
1459603358800,3.205,1.0859999999999999e-06
1459603358810,3.205,0.0
1459603358820,3.205,3.6200000000000004e-07
1459603358830,3.205,0.0
1459603358840,3.205,7.240000000000001e-07
1459603358850,3.205,7.240000000000001e-07
1459603358860,3.205,7.240000000000001e-07
1459603358870,3.205,0.0
1459603358880,3.205,0.0
1459603358890,3.205,0.0
1459603358900,3.205,7.240000000000001e-07
1459603358910,3.205,3.6200000000000004e-07
1459603358920,3.205,3.6200000000000004e-07
1459603358930,3.205,1.0859999999999999e-06
1459603358940,3.205,3.6200000000000004e-07
1459603358950,3.205,1.0859999999999999e-06
1459603358960,3.205,7.240000000000001e-07
1459603358970,3.205,7.240000000000001e-07
1459603358980,3.205,3.6200000000000004e-07
1459603358990,3.205,7.240000000000001e-07
1459603359000,3.205,3.6200000000000004e-07
1459603359010,3.205,2.5340000000000002e-06
1459603359020,3.205,1.0859999999999999e-06
1459603359030,3.205,2.1719999999999997e-06
1459603359040,3.205,1.81e-06
1459603359050,3.205,2.1719999999999997e-06
1459603359060,3.205,1.4480000000000002e-06
1459603359070,3.205,1.0859999999999999e-06
1459603359080,3.205,1.81e-06
1459603359090,3.205,7.240000000000001e-07
1459603359100,3.205,1.0859999999999999e-06
1459603359110,3.205,1.4480000000000002e-06
