Timestamp,position,BLMTI.06R7.B2I10_TCP.B6R7.B2
1459607601940,2.47,1.267e-05
1459607601950,2.47,6.154e-06
1459607601960,2.47,1.3032e-05
1459607601970,2.47,5.43e-06
1459607601980,2.47,1.1945999999999999e-05
1459607601990,2.47,5.43e-06
1459607602000,2.47,7.964e-06
1459607602010,2.47,4.343999999999999e-06
1459607602020,2.47,7.964e-06
1459607602030,2.47,4.706e-06
1459607602040,2.47,8.687999999999999e-06
1459607602050,2.47,5.0680000000000004e-06
1459607602060,2.47,8.687999999999999e-06
1459607602070,2.47,5.0680000000000004e-06
1459607602080,2.47,5.792000000000001e-06
1459607602090,2.47,2.8960000000000003e-06
1459607602100,2.47,3.258e-06
1459607602110,2.47,3.982e-06
1459607602120,2.47,5.792000000000001e-06
1459607602130,2.47,3.62e-06
1459607602140,2.47,4.343999999999999e-06
1459607602150,2.47,2.8960000000000003e-06
1459607602160,2.47,2.8960000000000003e-06
1459607602170,2.47,2.5340000000000002e-06
1459607602180,2.47,2.8960000000000003e-06
1459607602190,2.47,1.81e-06
1459607602200,2.47,2.8960000000000003e-06
1459607602210,2.47,1.81e-06
1459607602220,2.47,5.43e-06
1459607602230,2.47,2.5340000000000002e-06
1459607602240,2.47,6.877999999999999e-06
1459607602250,2.47,3.258e-06
1459607602260,2.47,6.154e-06
1459607602270,2.47,3.258e-06
1459607602280,2.47,6.154e-06
1459607602290,2.47,3.982e-06
1459607602300,2.47,1.0498e-05
1459607602310,2.47,5.792000000000001e-06
1459607602320,2.47,1.2308e-05
1459607602330,2.47,7.602e-06
1459607602340,2.47,7.602e-06
1459607602350,2.47,5.0680000000000004e-06
1459607602360,2.47,8.326e-06
1459607602370,2.47,6.154e-06
1459607602380,2.47,1.0136000000000001e-05
1459607602390,2.47,4.706e-06
1459607602400,2.47,5.43e-06
1459607602410,2.47,2.5340000000000002e-06
1459607602420,2.47,3.62e-06
1459607602430,2.47,1.81e-06
1459607602440,2.47,1.81e-06
1459607602450,2.47,1.0859999999999999e-06
1459607602460,2.47,2.1719999999999997e-06
1459607602470,2.47,1.4480000000000002e-06
1459607602480,2.47,2.8960000000000003e-06
1459607602490,2.47,1.81e-06
1459607602500,2.47,2.8960000000000003e-06
1459607602510,2.47,1.81e-06
1459607602520,2.47,1.81e-06
1459607602530,2.47,2.5340000000000002e-06
1459607602540,2.47,1.4480000000000002e-06
1459607602550,2.47,2.5340000000000002e-06
1459607602560,2.47,1.81e-06
1459607602570,2.47,2.8960000000000003e-06
1459607602580,2.47,1.4480000000000002e-06
1459607602590,2.47,2.1719999999999997e-06
1459607602600,2.47,7.240000000000001e-07
1459607602610,2.47,2.5340000000000002e-06
1459607602620,2.47,1.4480000000000002e-06
1459607602630,2.47,1.81e-06
1459607602640,2.47,1.81e-06
1459607602650,2.47,1.4480000000000002e-06
1459607602660,2.47,2.8960000000000003e-06
1459607602670,2.47,1.81e-06
1459607602680,2.47,2.8960000000000003e-06
1459607602690,2.47,1.0859999999999999e-06
1459607602700,2.47,3.62e-06
1459607602710,2.47,3.62e-06
1459607602720,2.47,3.258e-06
1459607602730,2.47,3.62e-06
1459607602740,2.47,3.982e-06
1459607602750,2.47,4.343999999999999e-06
1459607602760,2.47,5.43e-06
1459607602770,2.47,6.154e-06
1459607602780,2.47,5.0680000000000004e-06
1459607602790,2.47,2.8960000000000003e-06
1459607602800,2.47,1.0859999999999999e-06
1459607602810,2.47,3.258e-06
1459607602820,2.47,2.8960000000000003e-06
1459607602830,2.47,3.258e-06
1459607602840,2.47,2.5340000000000002e-06
1459607602850,2.47,1.81e-06
1459607602860,2.47,2.1719999999999997e-06
1459607602870,2.47,1.81e-06
1459607602880,2.47,1.81e-06
1459607602890,2.47,1.81e-06
1459607602900,2.47,1.81e-06
1459607602910,2.47,3.258e-06
1459607602920,2.47,2.5340000000000002e-06
1459607602930,2.47,3.982e-06
1459607602940,2.47,4.706e-06
1459607602950,2.47,3.62e-06
1459607602960,2.47,3.982e-06
1459607602970,2.47,3.62e-06
1459607602980,2.47,3.982e-06
1459607602990,2.47,4.343999999999999e-06
1459607603000,2.47,1.81e-06
1459607603010,2.47,3.982e-06
1459607603020,2.47,1.4480000000000002e-06
1459607603030,2.47,2.8960000000000003e-06
1459607603040,2.47,3.6200000000000004e-07
1459607603050,2.47,2.5340000000000002e-06
1459607603060,2.47,2.1719999999999997e-06
1459607603070,2.47,2.1719999999999997e-06
1459607603080,2.47,1.81e-06
1459607603090,2.47,2.8960000000000003e-06
1459607603100,2.47,2.8960000000000003e-06
1459607603110,2.47,2.5340000000000002e-06
1459607603120,2.47,2.8960000000000003e-06
1459607603130,2.47,2.5340000000000002e-06
1459607603140,2.47,2.5340000000000002e-06
1459607603150,2.47,2.5340000000000002e-06
1459607603160,2.47,3.258e-06
1459607603170,2.47,2.8960000000000003e-06
1459607603180,2.47,2.5340000000000002e-06
1459607603190,2.47,2.8960000000000003e-06
1459607603200,2.47,1.4480000000000002e-06
1459607603210,2.47,2.8960000000000003e-06
1459607603220,2.47,1.0859999999999999e-06
1459607603230,2.47,2.5340000000000002e-06
1459607603240,2.47,1.0859999999999999e-06
1459607603250,2.47,2.1719999999999997e-06
1459607603260,2.47,7.240000000000001e-07
1459607603270,2.47,2.5340000000000002e-06
1459607603280,2.47,1.4480000000000002e-06
1459607603290,2.47,2.8960000000000003e-06
1459607603300,2.47,3.6200000000000004e-07
1459607603310,2.47,2.5340000000000002e-06
1459607603320,2.47,1.4480000000000002e-06
1459607603330,2.47,3.258e-06
1459607603340,2.47,3.258e-06
1459607603350,2.47,3.62e-06
1459607603360,2.47,3.62e-06
1459607603370,2.47,3.62e-06
1459607603380,2.47,3.62e-06
1459607603390,2.47,3.982e-06
