Timestamp,position,BLMTI.06L8.B2I10_TCLIB.6L8.B2
1459605173480,1.16,1.4480000000000002e-06
1459605173490,1.16,0.0
1459605173500,1.16,7.240000000000001e-07
1459605173510,1.16,3.6200000000000004e-07
1459605173520,1.16,1.4480000000000002e-06
1459605173530,1.16,3.6200000000000004e-07
1459605173540,1.16,3.6200000000000004e-07
1459605173550,1.16,7.240000000000001e-07
1459605173560,1.16,1.0859999999999999e-06
1459605173570,1.16,7.240000000000001e-07
1459605173580,1.16,1.0859999999999999e-06
1459605173590,1.16,1.0859999999999999e-06
1459605173600,1.16,1.0859999999999999e-06
1459605173610,1.16,7.240000000000001e-07
1459605173620,1.16,1.4480000000000002e-06
1459605173630,1.16,7.240000000000001e-07
1459605173640,1.16,7.240000000000001e-07
1459605173650,1.16,7.240000000000001e-07
1459605173660,1.16,1.0859999999999999e-06
1459605173670,1.16,7.240000000000001e-07
1459605173680,1.16,3.6200000000000004e-07
1459605173690,1.16,7.240000000000001e-07
1459605173700,1.16,7.240000000000001e-07
1459605173710,1.16,7.240000000000001e-07
1459605173720,1.16,7.240000000000001e-07
1459605173730,1.16,3.6200000000000004e-07
1459605173740,1.16,3.6200000000000004e-07
1459605173750,1.16,0.0
1459605173760,1.16,1.0859999999999999e-06
1459605173770,1.16,7.240000000000001e-07
1459605173780,1.16,3.6200000000000004e-07
1459605173790,1.16,0.0
1459605173800,1.16,1.0859999999999999e-06
1459605173810,1.16,3.6200000000000004e-07
1459605173820,1.16,3.6200000000000004e-07
1459605173830,1.16,7.240000000000001e-07
1459605173840,1.16,3.6200000000000004e-07
1459605173850,1.16,3.6200000000000004e-07
1459605173860,1.16,7.240000000000001e-07
1459605173870,1.16,7.240000000000001e-07
1459605173880,1.16,1.0859999999999999e-06
1459605173890,1.16,3.6200000000000004e-07
1459605173900,1.16,1.0859999999999999e-06
1459605173910,1.16,3.6200000000000004e-07
1459605173920,1.16,3.6200000000000004e-07
1459605173930,1.16,7.240000000000001e-07
1459605173940,1.16,3.6200000000000004e-07
1459605173950,1.16,7.240000000000001e-07
1459605173960,1.16,3.6200000000000004e-07
1459605173970,1.16,0.0
1459605173980,1.16,3.6200000000000004e-07
1459605173990,1.16,3.6200000000000004e-07
1459605174000,1.16,1.0859999999999999e-06
1459605174010,1.16,1.0859999999999999e-06
1459605174020,1.16,3.6200000000000004e-07
1459605174030,1.16,1.0859999999999999e-06
1459605174040,1.16,0.0
1459605174050,1.16,7.240000000000001e-07
1459605174060,1.16,0.0
1459605174070,1.16,3.6200000000000004e-07
1459605174080,1.16,7.240000000000001e-07
1459605174090,1.16,1.0859999999999999e-06
1459605174100,1.16,0.0
1459605174110,1.16,3.6200000000000004e-07
1459605174120,1.16,7.240000000000001e-07
1459605174130,1.16,7.240000000000001e-07
1459605174140,1.16,7.240000000000001e-07
1459605174150,1.16,7.240000000000001e-07
1459605174160,1.16,0.0
1459605174170,1.16,3.6200000000000004e-07
1459605174180,1.16,7.240000000000001e-07
1459605174190,1.16,0.0
1459605174200,1.16,7.240000000000001e-07
1459605174210,1.16,7.240000000000001e-07
1459605174220,1.16,0.0
1459605174230,1.16,3.6200000000000004e-07
1459605174240,1.16,7.240000000000001e-07
1459605174250,1.16,3.6200000000000004e-07
1459605174260,1.16,7.240000000000001e-07
1459605174270,1.16,3.6200000000000004e-07
1459605174280,1.16,3.6200000000000004e-07
1459605174290,1.16,7.240000000000001e-07
1459605174300,1.16,3.6200000000000004e-07
1459605174310,1.16,3.6200000000000004e-07
1459605174320,1.16,7.240000000000001e-07
1459605174330,1.16,1.0859999999999999e-06
1459605174340,1.16,7.240000000000001e-07
1459605174350,1.16,0.0
1459605174360,1.16,7.240000000000001e-07
1459605174370,1.16,1.0859999999999999e-06
1459605174380,1.16,7.240000000000001e-07
1459605174390,1.16,3.6200000000000004e-07
1459605174400,1.16,3.6200000000000004e-07
1459605174410,1.16,0.0
1459605174420,1.16,3.6200000000000004e-07
1459605174430,1.16,3.6200000000000004e-07
1459605174440,1.16,7.240000000000001e-07
1459605174450,1.16,0.0
1459605174460,1.16,3.6200000000000004e-07
1459605174470,1.16,3.6200000000000004e-07
1459605174480,1.16,1.0859999999999999e-06
1459605174490,1.16,3.6200000000000004e-07
1459605174500,1.16,7.240000000000001e-07
1459605174510,1.16,0.0
1459605174520,1.16,1.0859999999999999e-06
1459605174530,1.16,7.240000000000001e-07
1459605174540,1.16,1.81e-06
1459605174550,1.16,3.6200000000000004e-07
1459605174560,1.16,7.240000000000001e-07
1459605174570,1.16,1.0859999999999999e-06
1459605174580,1.16,3.6200000000000004e-07
1459605174590,1.16,0.0
1459605174600,1.16,7.240000000000001e-07
1459605174610,1.16,3.6200000000000004e-07
1459605174620,1.16,3.6200000000000004e-07
1459605174630,1.16,3.6200000000000004e-07
1459605174640,1.16,3.6200000000000004e-07
1459605174650,1.16,7.240000000000001e-07
1459605174660,1.16,7.240000000000001e-07
1459605174670,1.16,0.0
1459605174680,1.16,3.6200000000000004e-07
1459605174690,1.16,1.0859999999999999e-06
1459605174700,1.16,3.6200000000000004e-07
1459605174710,1.16,3.6200000000000004e-07
1459605174720,1.16,3.6200000000000004e-07
1459605174730,1.16,3.6200000000000004e-07
1459605174740,1.16,0.0
1459605174750,1.16,7.240000000000001e-07
1459605174760,1.16,7.240000000000001e-07
1459605174770,1.16,3.6200000000000004e-07
1459605174780,1.16,0.0
1459605174790,1.16,7.240000000000001e-07
1459605174800,1.16,1.0859999999999999e-06
1459605174810,1.16,7.240000000000001e-07
1459605174820,1.16,3.6200000000000004e-07
1459605174830,1.16,0.0
1459605174840,1.16,3.6200000000000004e-07
1459605174850,1.16,7.240000000000001e-07
1459605174860,1.16,3.6200000000000004e-07
1459605174870,1.16,3.6200000000000004e-07
1459605174880,1.16,1.4480000000000002e-06
1459605174890,1.16,0.0
1459605174900,1.16,1.0859999999999999e-06
1459605174910,1.16,0.0
1459605174920,1.16,7.240000000000001e-07
1459605174930,1.16,7.240000000000001e-07
1459605174940,1.16,1.4480000000000002e-06
1459605174950,1.16,7.240000000000001e-07
1459605174960,1.16,1.0859999999999999e-06
1459605174970,1.16,7.240000000000001e-07
1459605174980,1.16,3.6200000000000004e-07
1459605174990,1.16,7.240000000000001e-07
1459605175000,1.16,3.6200000000000004e-07
1459605175010,1.16,3.6200000000000004e-07
1459605175020,1.16,7.240000000000001e-07
1459605175030,1.16,3.6200000000000004e-07
1459605175040,1.16,7.240000000000001e-07
1459605175050,1.16,7.240000000000001e-07
1459605175060,1.16,1.0859999999999999e-06
1459605175070,1.16,7.240000000000001e-07
1459605175080,1.16,1.0859999999999999e-06
1459605175090,1.16,7.240000000000001e-07
1459605175100,1.16,1.0859999999999999e-06
1459605175110,1.16,3.6200000000000004e-07
1459605175120,1.16,1.4480000000000002e-06
1459605175130,1.16,7.240000000000001e-07
1459605175140,1.16,3.6200000000000004e-07
1459605175150,1.16,3.6200000000000004e-07
1459605175160,1.16,0.0
1459605175170,1.16,7.240000000000001e-07
1459605175180,1.16,0.0
1459605175190,1.16,3.6200000000000004e-07
1459605175200,1.16,1.0859999999999999e-06
1459605175210,1.16,3.6200000000000004e-07
1459605175220,1.16,1.0859999999999999e-06
1459605175230,1.16,0.0
1459605175240,1.16,7.240000000000001e-07
1459605175250,1.16,1.4480000000000002e-06
1459605175260,1.16,0.0
1459605175270,1.16,7.240000000000001e-07
1459605175280,1.16,0.0
1459605175290,1.16,0.0
1459605175300,1.16,3.6200000000000004e-07
1459605175310,1.16,7.240000000000001e-07
1459605175320,1.16,1.81e-06
1459605175330,1.16,0.0
1459605175340,1.16,0.0
1459605175350,1.16,0.0
1459605175360,1.16,3.6200000000000004e-07
1459605175370,1.16,3.6200000000000004e-07
1459605175380,1.16,3.6200000000000004e-07
1459605175390,1.16,7.240000000000001e-07
1459605175400,1.16,7.240000000000001e-07
1459605175410,1.16,7.240000000000001e-07
1459605175420,1.16,0.0
1459605175430,1.16,3.6200000000000004e-07
1459605175440,1.16,3.6200000000000004e-07
1459605175450,1.16,0.0
1459605175460,1.16,0.0
1459605175470,1.16,0.0
1459605175480,1.16,7.240000000000001e-07
1459605175490,1.16,0.0
1459605175500,1.16,3.6200000000000004e-07
1459605175510,1.16,3.6200000000000004e-07
1459605175520,1.16,3.6200000000000004e-07
1459605175530,1.16,3.6200000000000004e-07
1459605175540,1.16,1.0859999999999999e-06
1459605175550,1.16,3.6200000000000004e-07
1459605175560,1.16,3.6200000000000004e-07
1459605175570,1.16,1.0859999999999999e-06
1459605175580,1.16,1.0859999999999999e-06
1459605175590,1.16,0.0
1459605175600,1.16,1.4480000000000002e-06
1459605175610,1.16,3.6200000000000004e-07
1459605175620,1.16,3.6200000000000004e-07
1459605175630,1.16,3.6200000000000004e-07
1459605175640,1.16,7.240000000000001e-07
1459605175650,1.16,1.0859999999999999e-06
1459605175660,1.16,3.6200000000000004e-07
1459605175670,1.16,3.6200000000000004e-07
1459605175680,1.16,3.6200000000000004e-07
1459605175690,1.16,1.0859999999999999e-06
1459605175700,1.16,3.6200000000000004e-07
1459605175710,1.16,1.0859999999999999e-06
1459605175720,1.16,7.240000000000001e-07
1459605175730,1.16,1.0859999999999999e-06
1459605175740,1.16,3.6200000000000004e-07
1459605175750,1.16,0.0
1459605175760,1.16,7.240000000000001e-07
1459605175770,1.16,3.6200000000000004e-07
1459605175780,1.16,0.0
1459605175790,1.16,3.6200000000000004e-07
1459605175800,1.16,3.6200000000000004e-07
1459605175810,1.16,3.6200000000000004e-07
1459605175820,1.16,7.240000000000001e-07
1459605175830,1.16,1.0859999999999999e-06
1459605175840,1.16,3.6200000000000004e-07
1459605175850,1.16,7.240000000000001e-07
1459605175860,1.16,0.0
1459605175870,1.16,7.240000000000001e-07
1459605175880,1.16,7.240000000000001e-07
1459605175890,1.16,7.240000000000001e-07
1459605175900,1.16,3.6200000000000004e-07
1459605175910,1.16,3.6200000000000004e-07
1459605175920,1.16,7.240000000000001e-07
1459605175930,1.16,7.240000000000001e-07
1459605175940,1.16,1.0859999999999999e-06
1459605175950,1.16,3.6200000000000004e-07
1459605175960,1.16,7.240000000000001e-07
1459605175970,1.16,3.6200000000000004e-07
1459605175980,1.16,3.6200000000000004e-07
1459605175990,1.16,3.6200000000000004e-07
1459605176000,1.16,7.240000000000001e-07
1459605176010,1.16,3.6200000000000004e-07
1459605176020,1.16,1.0859999999999999e-06
1459605176030,1.16,7.240000000000001e-07
1459605176040,1.16,1.0859999999999999e-06
1459605176050,1.16,7.240000000000001e-07
1459605176060,1.16,1.4480000000000002e-06
1459605176070,1.16,3.6200000000000004e-07
1459605176080,1.16,7.240000000000001e-07
1459605176090,1.16,3.6200000000000004e-07
1459605176100,1.16,0.0
1459605176110,1.16,1.0859999999999999e-06
1459605176120,1.16,7.240000000000001e-07
1459605176130,1.16,3.6200000000000004e-07
1459605176140,1.16,1.0859999999999999e-06
1459605176150,1.16,7.240000000000001e-07
1459605176160,1.16,3.6200000000000004e-07
1459605176170,1.16,3.6200000000000004e-07
1459605176180,1.16,7.240000000000001e-07
1459605176190,1.16,0.0
1459605176200,1.16,7.240000000000001e-07
1459605176210,1.16,7.240000000000001e-07
1459605176220,1.16,7.240000000000001e-07
1459605176230,1.16,3.6200000000000004e-07
1459605176240,1.16,3.6200000000000004e-07
1459605176250,1.16,7.240000000000001e-07
1459605176260,1.16,1.0859999999999999e-06
1459605176270,1.16,1.0859999999999999e-06
1459605176280,1.16,7.240000000000001e-07
1459605176290,1.16,7.240000000000001e-07
1459605176300,1.16,3.6200000000000004e-07
1459605176310,1.16,7.240000000000001e-07
1459605176320,1.16,7.240000000000001e-07
1459605176330,1.16,3.6200000000000004e-07
1459605176340,1.16,1.0859999999999999e-06
1459605176350,1.16,3.6200000000000004e-07
1459605176360,1.16,7.240000000000001e-07
1459605176370,1.16,7.240000000000001e-07
1459605176380,1.16,1.0859999999999999e-06
1459605176390,1.16,7.240000000000001e-07
1459605176400,1.16,7.240000000000001e-07
1459605176410,1.16,0.0
1459605176420,1.16,3.6200000000000004e-07
1459605176430,1.16,0.0
1459605176440,1.16,3.6200000000000004e-07
1459605176450,1.16,1.0859999999999999e-06
1459605176460,1.16,7.240000000000001e-07
1459605176470,1.16,3.6200000000000004e-07
1459605176480,1.16,7.240000000000001e-07
1459605176490,1.16,0.0
1459605176500,1.16,3.6200000000000004e-07
1459605176510,1.16,7.240000000000001e-07
1459605176520,1.16,7.240000000000001e-07
1459605176530,1.16,3.6200000000000004e-07
1459605176540,1.16,3.6200000000000004e-07
1459605176550,1.16,0.0
1459605176560,1.16,1.81e-06
1459605176570,1.16,3.6200000000000004e-07
1459605176580,1.16,0.0
1459605176590,1.16,3.6200000000000004e-07
1459605176600,1.16,7.240000000000001e-07
1459605176610,1.16,3.6200000000000004e-07
1459605176620,1.16,3.6200000000000004e-07
1459605176630,1.16,7.240000000000001e-07
1459605176640,1.16,3.6200000000000004e-07
1459605176650,1.16,7.240000000000001e-07
1459605176660,1.16,0.0
1459605176670,1.16,7.240000000000001e-07
1459605176680,1.16,3.6200000000000004e-07
1459605176690,1.16,7.240000000000001e-07
1459605176700,1.16,7.240000000000001e-07
1459605176710,1.16,7.240000000000001e-07
1459605176720,1.16,0.0
1459605176730,1.16,3.6200000000000004e-07
1459605176740,1.16,7.240000000000001e-07
1459605176750,1.16,0.0
1459605176760,1.16,1.0859999999999999e-06
1459605176770,1.16,7.240000000000001e-07
1459605176780,1.16,3.6200000000000004e-07
1459605176790,1.16,0.0
1459605176800,1.16,3.6200000000000004e-07
1459605176810,1.16,1.4480000000000002e-06
1459605176820,1.16,7.240000000000001e-07
1459605176830,1.16,0.0
1459605176840,1.16,3.6200000000000004e-07
1459605176850,1.16,7.240000000000001e-07
1459605176860,1.16,0.0
1459605176870,1.16,3.6200000000000004e-07
1459605176880,1.16,3.6200000000000004e-07
1459605176890,1.16,1.0859999999999999e-06
1459605176900,1.16,7.240000000000001e-07
1459605176910,1.16,3.6200000000000004e-07
1459605176920,1.16,3.6200000000000004e-07
1459605176930,1.16,0.0
1459605176940,1.16,1.0859999999999999e-06
1459605176950,1.16,0.0
1459605176960,1.16,3.6200000000000004e-07
1459605176970,1.16,3.6200000000000004e-07
1459605176980,1.16,7.240000000000001e-07
1459605176990,1.16,0.0
1459605177000,1.16,7.240000000000001e-07
1459605177010,1.16,3.6200000000000004e-07
1459605177020,1.16,0.0
1459605177030,1.16,3.6200000000000004e-07
1459605177040,1.16,3.6200000000000004e-07
1459605177050,1.16,7.240000000000001e-07
1459605177060,1.16,7.240000000000001e-07
1459605177070,1.16,7.240000000000001e-07
1459605177080,1.16,3.6200000000000004e-07
1459605177090,1.16,7.240000000000001e-07
1459605177100,1.16,1.0859999999999999e-06
1459605177110,1.16,3.6200000000000004e-07
1459605177120,1.16,3.6200000000000004e-07
1459605177130,1.16,3.6200000000000004e-07
1459605177140,1.16,1.0859999999999999e-06
1459605177150,1.16,7.240000000000001e-07
1459605177160,1.16,3.6200000000000004e-07
1459605177170,1.16,0.0
1459605177180,1.16,1.0859999999999999e-06
1459605177190,1.16,3.6200000000000004e-07
1459605177200,1.16,1.4480000000000002e-06
1459605177210,1.16,0.0
1459605177220,1.16,3.6200000000000004e-07
1459605177230,1.16,3.6200000000000004e-07
1459605177240,1.16,3.6200000000000004e-07
1459605177250,1.16,0.0
1459605177260,1.16,3.6200000000000004e-07
1459605177270,1.16,3.6200000000000004e-07
1459605177280,1.16,3.6200000000000004e-07
1459605177290,1.16,1.0859999999999999e-06
1459605177300,1.16,0.0
1459605177310,1.16,3.6200000000000004e-07
1459605177320,1.16,3.6200000000000004e-07
1459605177330,1.16,1.0859999999999999e-06
1459605177340,1.16,3.6200000000000004e-07
1459605177350,1.16,3.6200000000000004e-07
1459605177360,1.16,0.0
1459605177370,1.16,1.0859999999999999e-06
1459605177380,1.16,3.6200000000000004e-07
1459605177390,1.16,0.0
1459605177400,1.16,7.240000000000001e-07
1459605177410,1.16,0.0
1459605177420,1.16,1.0859999999999999e-06
1459605177430,1.16,7.240000000000001e-07
1459605177440,1.16,7.240000000000001e-07
1459605177450,1.16,7.240000000000001e-07
1459605177460,1.16,3.6200000000000004e-07
1459605177470,1.16,3.6200000000000004e-07
1459605177480,1.16,1.0859999999999999e-06
1459605177490,1.16,3.6200000000000004e-07
1459605177500,1.16,1.0859999999999999e-06
1459605177510,1.16,3.6200000000000004e-07
1459605177520,1.16,3.6200000000000004e-07
1459605177530,1.16,1.0859999999999999e-06
1459605177540,1.16,0.0
1459605177550,1.16,3.6200000000000004e-07
1459605177560,1.16,3.6200000000000004e-07
1459605177570,1.16,0.0
1459605177580,1.16,0.0
1459605177590,1.16,3.6200000000000004e-07
1459605177600,1.16,3.6200000000000004e-07
1459605177610,1.16,3.6200000000000004e-07
1459605177620,1.16,3.6200000000000004e-07
1459605177630,1.16,7.240000000000001e-07
1459605177640,1.16,7.240000000000001e-07
1459605177650,1.16,3.6200000000000004e-07
1459605177660,1.16,0.0
1459605177670,1.16,3.6200000000000004e-07
1459605177680,1.16,3.6200000000000004e-07
1459605177690,1.16,3.6200000000000004e-07
1459605177700,1.16,7.240000000000001e-07
1459605177710,1.16,0.0
1459605177720,1.16,0.0
1459605177730,1.16,7.240000000000001e-07
1459605177740,1.16,1.0859999999999999e-06
1459605177750,1.16,1.4480000000000002e-06
1459605177760,1.16,3.6200000000000004e-07
1459605177770,1.16,0.0
1459605177780,1.16,3.6200000000000004e-07
1459605177790,1.16,3.6200000000000004e-07
1459605177800,1.16,1.0859999999999999e-06
1459605177810,1.16,3.6200000000000004e-07
1459605177820,1.16,0.0
1459605177830,1.16,3.6200000000000004e-07
1459605177840,1.16,3.6200000000000004e-07
1459605177850,1.16,7.240000000000001e-07
1459605177860,1.16,7.240000000000001e-07
1459605177870,1.16,3.6200000000000004e-07
1459605177880,1.16,0.0
1459605177890,1.16,0.0
1459605177900,1.16,7.240000000000001e-07
1459605177910,1.16,3.6200000000000004e-07
1459605177920,1.16,7.240000000000001e-07
1459605177930,1.16,3.6200000000000004e-07
1459605177940,1.16,7.240000000000001e-07
1459605177950,1.16,3.6200000000000004e-07
1459605177960,1.16,7.240000000000001e-07
1459605177970,1.16,0.0
1459605177980,1.16,0.0
1459605177990,1.16,7.240000000000001e-07
1459605178000,1.16,7.240000000000001e-07
1459605178010,1.16,3.6200000000000004e-07
1459605178020,1.16,1.0859999999999999e-06
1459605178030,1.16,0.0
1459605178040,1.16,7.240000000000001e-07
1459605178050,1.16,7.240000000000001e-07
1459605178060,1.16,7.240000000000001e-07
1459605178070,1.16,7.240000000000001e-07
1459605178080,1.16,0.0
1459605178090,1.16,3.6200000000000004e-07
1459605178100,1.16,7.240000000000001e-07
1459605178110,1.16,0.0
1459605178120,1.16,3.6200000000000004e-07
1459605178130,1.16,3.6200000000000004e-07
1459605178140,1.16,0.0
1459605178150,1.16,7.240000000000001e-07
1459605178160,1.16,7.240000000000001e-07
1459605178170,1.16,3.6200000000000004e-07
1459605178180,1.16,3.6200000000000004e-07
1459605178190,1.16,1.0859999999999999e-06
1459605178200,1.16,3.6200000000000004e-07
1459605178210,1.16,0.0
1459605178220,1.16,3.6200000000000004e-07
1459605178230,1.16,7.240000000000001e-07
1459605178240,1.16,0.0
1459605178250,1.16,1.4480000000000002e-06
1459605178260,1.16,0.0
1459605178270,1.16,1.0859999999999999e-06
1459605178280,1.16,3.6200000000000004e-07
1459605178290,1.16,7.240000000000001e-07
1459605178300,1.16,3.6200000000000004e-07
1459605178310,1.16,3.6200000000000004e-07
1459605178320,1.16,7.240000000000001e-07
1459605178330,1.16,7.240000000000001e-07
1459605178340,1.16,0.0
1459605178350,1.16,7.240000000000001e-07
1459605178360,1.16,0.0
1459605178370,1.16,7.240000000000001e-07
1459605178380,1.16,3.6200000000000004e-07
1459605178390,1.16,7.240000000000001e-07
1459605178400,1.16,3.6200000000000004e-07
1459605178410,1.16,3.6200000000000004e-07
1459605178420,1.16,1.4480000000000002e-06
1459605178430,1.16,0.0
1459605178440,1.16,7.240000000000001e-07
1459605178450,1.16,3.6200000000000004e-07
1459605178460,1.16,3.6200000000000004e-07
1459605178470,1.16,1.0859999999999999e-06
1459605178480,1.16,7.240000000000001e-07
1459605178490,1.16,3.6200000000000004e-07
1459605178500,1.16,7.240000000000001e-07
1459605178510,1.16,7.240000000000001e-07
1459605178520,1.16,3.6200000000000004e-07
1459605178530,1.16,7.240000000000001e-07
1459605178540,1.16,3.6200000000000004e-07
1459605178550,1.16,1.0859999999999999e-06
1459605178560,1.16,7.240000000000001e-07
1459605178570,1.16,7.240000000000001e-07
1459605178580,1.16,3.6200000000000004e-07
1459605178590,1.16,3.6200000000000004e-07
1459605178600,1.16,3.6200000000000004e-07
1459605178610,1.16,7.240000000000001e-07
1459605178620,1.16,3.6200000000000004e-07
1459605178630,1.16,0.0
1459605178640,1.16,0.0
1459605178650,1.16,7.240000000000001e-07
1459605178660,1.16,1.0859999999999999e-06
1459605178670,1.16,3.6200000000000004e-07
1459605178680,1.16,3.6200000000000004e-07
1459605178690,1.16,7.240000000000001e-07
1459605178700,1.16,1.4480000000000002e-06
1459605178710,1.16,3.6200000000000004e-07
1459605178720,1.16,7.240000000000001e-07
1459605178730,1.16,0.0
1459605178740,1.16,7.240000000000001e-07
1459605178750,1.16,3.6200000000000004e-07
1459605178760,1.16,3.6200000000000004e-07
1459605178770,1.16,0.0
1459605178780,1.16,7.240000000000001e-07
1459605178790,1.16,3.6200000000000004e-07
1459605178800,1.16,7.240000000000001e-07
1459605178810,1.16,7.240000000000001e-07
1459605178820,1.16,3.6200000000000004e-07
1459605178830,1.16,7.240000000000001e-07
1459605178840,1.16,7.240000000000001e-07
1459605178850,1.16,3.6200000000000004e-07
1459605178860,1.16,3.6200000000000004e-07
1459605178870,1.16,3.6200000000000004e-07
1459605178880,1.16,7.240000000000001e-07
1459605178890,1.16,1.0859999999999999e-06
1459605178900,1.16,7.240000000000001e-07
1459605178910,1.16,0.0
1459605178920,1.16,3.6200000000000004e-07
1459605178930,1.16,3.6200000000000004e-07
1459605178940,1.16,1.0859999999999999e-06
1459605178950,1.16,7.240000000000001e-07
1459605178960,1.16,3.6200000000000004e-07
1459605178970,1.16,3.6200000000000004e-07
1459605178980,1.16,1.4480000000000002e-06
1459605178990,1.16,0.0
1459605179000,1.16,0.0
1459605179010,1.16,7.240000000000001e-07
1459605179020,1.16,3.6200000000000004e-07
1459605179030,1.16,7.240000000000001e-07
1459605179040,1.16,7.240000000000001e-07
1459605179050,1.16,0.0
1459605179060,1.16,0.0
1459605179070,1.16,3.6200000000000004e-07
1459605179080,1.16,7.240000000000001e-07
1459605179090,1.16,3.6200000000000004e-07
1459605179100,1.16,3.6200000000000004e-07
1459605179110,1.16,3.6200000000000004e-07
1459605179120,1.16,7.240000000000001e-07
1459605179130,1.16,1.4480000000000002e-06
1459605179140,1.16,0.0
1459605179150,1.16,1.4480000000000002e-06
1459605179160,1.16,0.0
1459605179170,1.16,3.6200000000000004e-07
1459605179180,1.16,1.0859999999999999e-06
1459605179190,1.16,0.0
1459605179200,1.16,3.6200000000000004e-07
1459605179210,1.16,3.6200000000000004e-07
1459605179220,1.16,3.6200000000000004e-07
1459605179230,1.16,1.0859999999999999e-06
