Timestamp,position,BLMTI.05R7.B1E10_TCSG.D5R7.B1
1459608352650,3.79,2.1719999999999997e-06
1459608352660,3.79,3.6200000000000004e-07
1459608352670,3.79,0.0
1459608352680,3.79,7.240000000000001e-07
1459608352690,3.79,3.6200000000000004e-07
1459608352700,3.79,1.81e-06
1459608352710,3.79,3.6200000000000004e-07
1459608352720,3.79,2.5340000000000002e-06
1459608352730,3.79,3.6200000000000004e-07
1459608352740,3.79,1.4480000000000002e-06
1459608352750,3.79,0.0
1459608352760,3.79,2.5340000000000002e-06
1459608352770,3.79,0.0
1459608352780,3.79,2.5340000000000002e-06
1459608352790,3.79,3.6200000000000004e-07
1459608352800,3.79,1.81e-06
1459608352810,3.79,3.6200000000000004e-07
1459608352820,3.79,2.1719999999999997e-06
1459608352830,3.79,0.0
1459608352840,3.79,2.1719999999999997e-06
1459608352850,3.79,3.6200000000000004e-07
1459608352860,3.79,2.8960000000000003e-06
1459608352870,3.79,7.240000000000001e-07
1459608352880,3.79,4.343999999999999e-06
1459608352890,3.79,3.62e-06
1459608352900,3.79,7.24e-06
1459608352910,3.79,3.62e-06
1459608352920,3.79,8.326e-06
1459608352930,3.79,5.792000000000001e-06
1459608352940,3.79,1.4842000000000001e-05
1459608352950,3.79,8.326e-06
1459608352960,3.79,1.5566e-05
1459608352970,3.79,1.3032e-05
1459608352980,3.79,1.9186e-05
1459608352990,3.79,2.353e-05
1459608353000,3.79,3.9458e-05
1459608353010,3.79,3.439e-05
1459608353020,3.79,3.1856e-05
1459608353030,3.79,1.7738e-05
1459608353040,3.79,1.629e-05
1459608353050,3.79,6.877999999999999e-06
1459608353060,3.79,9.774e-06
1459608353070,3.79,4.343999999999999e-06
1459608353080,3.79,5.792000000000001e-06
1459608353090,3.79,7.240000000000001e-07
1459608353100,3.79,4.343999999999999e-06
1459608353110,3.79,0.0
1459608353120,3.79,4.343999999999999e-06
1459608353130,3.79,1.0859999999999999e-06
1459608353140,3.79,3.258e-06
1459608353150,3.79,0.0
1459608353160,3.79,8.687999999999999e-06
1459608353170,3.79,3.258e-06
1459608353180,3.79,7.24e-06
1459608353190,3.79,2.8960000000000003e-06
1459608353200,3.79,6.516e-06
1459608353210,3.79,0.0
1459608353220,3.79,3.982e-06
1459608353230,3.79,0.0
1459608353240,3.79,3.62e-06
1459608353250,3.79,0.0
1459608353260,3.79,3.982e-06
1459608353270,3.79,7.240000000000001e-07
1459608353280,3.79,4.343999999999999e-06
1459608353290,3.79,0.0
1459608353300,3.79,4.343999999999999e-06
1459608353310,3.79,0.0
1459608353320,3.79,3.6200000000000004e-07
1459608353330,3.79,3.6200000000000004e-07
1459608353340,3.79,3.62e-06
1459608353350,3.79,0.0
1459608353360,3.79,2.1719999999999997e-06
1459608353370,3.79,0.0
1459608353380,3.79,3.258e-06
1459608353390,3.79,0.0
1459608353400,3.79,3.62e-06
1459608353410,3.79,0.0
1459608353420,3.79,3.982e-06
1459608353430,3.79,2.1719999999999997e-06
1459608353440,3.79,5.43e-06
1459608353450,3.79,3.258e-06
1459608353460,3.79,5.0680000000000004e-06
1459608353470,3.79,3.982e-06
1459608353480,3.79,5.792000000000001e-06
1459608353490,3.79,5.792000000000001e-06
1459608353500,3.79,5.0680000000000004e-06
1459608353510,3.79,1.0859999999999999e-06
1459608353520,3.79,5.43e-06
1459608353530,3.79,1.0859999999999999e-06
1459608353540,3.79,3.258e-06
1459608353550,3.79,0.0
1459608353560,3.79,3.258e-06
1459608353570,3.79,3.6200000000000004e-07
1459608353580,3.79,3.258e-06
1459608353590,3.79,0.0
1459608353600,3.79,7.240000000000001e-07
1459608353610,3.79,0.0
1459608353620,3.79,2.5340000000000002e-06
1459608353630,3.79,0.0
1459608353640,3.79,2.1719999999999997e-06
1459608353650,3.79,7.240000000000001e-07
1459608353660,3.79,1.81e-06
1459608353670,3.79,3.6200000000000004e-07
1459608353680,3.79,2.5340000000000002e-06
1459608353690,3.79,1.4480000000000002e-06
1459608353700,3.79,2.8960000000000003e-06
1459608353710,3.79,1.0859999999999999e-06
1459608353720,3.79,2.8960000000000003e-06
1459608353730,3.79,3.6200000000000004e-07
1459608353740,3.79,3.62e-06
1459608353750,3.79,0.0
1459608353760,3.79,2.1719999999999997e-06
1459608353770,3.79,0.0
1459608353780,3.79,2.1719999999999997e-06
1459608353790,3.79,0.0
1459608353800,3.79,2.8960000000000003e-06
1459608353810,3.79,1.4480000000000002e-06
1459608353820,3.79,1.81e-06
1459608353830,3.79,1.0859999999999999e-06
1459608353840,3.79,4.343999999999999e-06
1459608353850,3.79,2.5340000000000002e-06
1459608353860,3.79,6.877999999999999e-06
1459608353870,3.79,3.982e-06
1459608353880,3.79,4.706e-06
1459608353890,3.79,2.1719999999999997e-06
1459608353900,3.79,1.0859999999999999e-06
1459608353910,3.79,7.240000000000001e-07
1459608353920,3.79,5.792000000000001e-06
1459608353930,3.79,1.4480000000000002e-06
1459608353940,3.79,3.62e-06
1459608353950,3.79,1.4480000000000002e-06
1459608353960,3.79,2.8960000000000003e-06
1459608353970,3.79,0.0
1459608353980,3.79,2.1719999999999997e-06
1459608353990,3.79,0.0
1459608354000,3.79,2.5340000000000002e-06
1459608354010,3.79,0.0
1459608354020,3.79,1.4480000000000002e-06
1459608354030,3.79,1.0859999999999999e-06
1459608354040,3.79,2.5340000000000002e-06
1459608354050,3.79,3.62e-06
1459608354060,3.79,5.43e-06
1459608354070,3.79,3.258e-06
1459608354080,3.79,7.964e-06
1459608354090,3.79,7.964e-06
1459608354100,3.79,6.516e-06
1459608354110,3.79,3.62e-06
1459608354120,3.79,5.43e-06
1459608354130,3.79,2.1719999999999997e-06
1459608354140,3.79,2.8960000000000003e-06
1459608354150,3.79,3.62e-06
1459608354160,3.79,3.258e-06
1459608354170,3.79,2.8960000000000003e-06
1459608354180,3.79,3.258e-06
1459608354190,3.79,2.8960000000000003e-06
1459608354200,3.79,2.1719999999999997e-06
1459608354210,3.79,3.6200000000000004e-07
1459608354220,3.79,3.258e-06
1459608354230,3.79,0.0
1459608354240,3.79,2.5340000000000002e-06
1459608354250,3.79,0.0
1459608354260,3.79,1.81e-06
1459608354270,3.79,0.0
1459608354280,3.79,1.4480000000000002e-06
1459608354290,3.79,0.0
1459608354300,3.79,3.62e-06
1459608354310,3.79,7.240000000000001e-07
1459608354320,3.79,1.4480000000000002e-06
1459608354330,3.79,0.0
1459608354340,3.79,0.0
1459608354350,3.79,0.0
1459608354360,3.79,1.0859999999999999e-06
1459608354370,3.79,0.0
1459608354380,3.79,3.258e-06
1459608354390,3.79,0.0
1459608354400,3.79,2.1719999999999997e-06
1459608354410,3.79,3.6200000000000004e-07
1459608354420,3.79,1.4480000000000002e-06
1459608354430,3.79,1.0859999999999999e-06
1459608354440,3.79,2.5340000000000002e-06
1459608354450,3.79,3.6200000000000004e-07
1459608354460,3.79,3.258e-06
1459608354470,3.79,0.0
1459608354480,3.79,3.982e-06
1459608354490,3.79,0.0
1459608354500,3.79,1.0859999999999999e-06
1459608354510,3.79,0.0
1459608354520,3.79,2.5340000000000002e-06
1459608354530,3.79,3.6200000000000004e-07
1459608354540,3.79,3.62e-06
1459608354550,3.79,0.0
1459608354560,3.79,1.0859999999999999e-06
1459608354570,3.79,0.0
1459608354580,3.79,1.4480000000000002e-06
1459608354590,3.79,0.0
1459608354600,3.79,2.5340000000000002e-06
1459608354610,3.79,0.0
1459608354620,3.79,7.240000000000001e-07
1459608354630,3.79,0.0
1459608354640,3.79,1.4480000000000002e-06
1459608354650,3.755,1.0859999999999999e-06
1459608354660,3.755,1.0859999999999999e-06
1459608354670,3.755,0.0
1459608354680,3.755,2.5340000000000002e-06
1459608354690,3.755,0.0
1459608354700,3.755,0.0
1459608354710,3.755,0.0
1459608354720,3.755,2.1719999999999997e-06
1459608354730,3.755,7.240000000000001e-07
1459608354740,3.755,3.6200000000000004e-07
1459608354750,3.755,1.0859999999999999e-06
1459608354760,3.755,2.5340000000000002e-06
1459608354770,3.755,0.0
1459608354780,3.755,7.240000000000001e-07
1459608354790,3.755,0.0
1459608354800,3.755,1.0859999999999999e-06
1459608354810,3.755,3.6200000000000004e-07
1459608354820,3.755,2.1719999999999997e-06
1459608354830,3.755,0.0
1459608354840,3.755,1.4480000000000002e-06
1459608354850,3.755,0.0
1459608354860,3.755,2.5340000000000002e-06
1459608354870,3.755,1.0859999999999999e-06
1459608354880,3.755,3.258e-06
1459608354890,3.755,0.0
1459608354900,3.755,2.5340000000000002e-06
1459608354910,3.755,0.0
1459608354920,3.755,7.240000000000001e-07
1459608354930,3.755,0.0
1459608354940,3.755,2.1719999999999997e-06
1459608354950,3.755,0.0
1459608354960,3.755,2.8960000000000003e-06
1459608354970,3.755,0.0
1459608354980,3.755,1.4480000000000002e-06
1459608354990,3.755,0.0
1459608355000,3.755,2.5340000000000002e-06
1459608355010,3.755,0.0
1459608355020,3.755,3.62e-06
1459608355030,3.755,3.6200000000000004e-07
1459608355040,3.755,2.8960000000000003e-06
1459608355050,3.755,3.6200000000000004e-07
1459608355060,3.755,1.4480000000000002e-06
1459608355070,3.755,3.6200000000000004e-07
1459608355080,3.755,3.982e-06
1459608355090,3.755,0.0
1459608355100,3.755,1.0859999999999999e-06
1459608355110,3.755,0.0
1459608355120,3.755,1.81e-06
1459608355130,3.755,0.0
1459608355140,3.755,0.0
1459608355150,3.755,0.0
1459608355160,3.755,3.982e-06
1459608355170,3.755,1.81e-06
1459608355180,3.755,3.258e-06
1459608355190,3.755,0.0
1459608355200,3.755,2.5340000000000002e-06
1459608355210,3.755,0.0
1459608355220,3.755,1.81e-06
1459608355230,3.755,0.0
1459608355240,3.755,4.343999999999999e-06
1459608355250,3.755,0.0
1459608355260,3.755,3.982e-06
1459608355270,3.755,0.0
1459608355280,3.755,3.62e-06
1459608355290,3.755,6.877999999999999e-06
1459608355300,3.755,9.774e-06
1459608355310,3.755,1.8824e-05
1459608355320,3.755,1.8824e-05
1459608355330,3.755,2.4616e-05
1459608355340,3.755,3.9458e-05
1459608355350,3.755,4.525e-05
1459608355360,3.755,5.0318e-05
1459608355370,3.755,5.6834e-05
1459608355380,3.755,6.516e-05
1459608355390,3.755,6.1178e-05
1459608355400,3.755,7.059e-05
1459608355410,3.755,7.167600000000001e-05
1459608355420,3.755,9.8102e-05
1459608355430,3.755,7.3848e-05
1459608355440,3.755,6.841800000000001e-05
1459608355450,3.755,5.3938000000000004e-05
1459608355460,3.755,5.2128e-05
1459608355470,3.755,3.982e-05
1459608355480,3.755,3.0408e-05
1459608355490,3.755,2.0996e-05
1459608355500,3.755,2.0996e-05
1459608355510,3.755,2.0272000000000002e-05
1459608355520,3.755,2.0272000000000002e-05
1459608355530,3.755,2.4978e-05
1459608355540,3.755,2.8236e-05
1459608355550,3.755,3.077e-05
1459608355560,3.755,2.6064e-05
1459608355570,3.755,2.6426e-05
1459608355580,3.755,2.4978e-05
1459608355590,3.755,2.8598000000000003e-05
1459608355600,3.755,3.982e-05
1459608355610,3.755,5.7196000000000006e-05
1459608355620,3.755,7.783e-05
1459608355630,3.755,7.7468e-05
1459608355640,3.755,8.036399999999999e-05
1459608355650,3.755,6.2264e-05
1459608355660,3.755,5.249e-05
1459608355670,3.755,3.3304e-05
1459608355680,3.755,2.6426e-05
1459608355690,3.755,2.2805999999999998e-05
1459608355700,3.755,1.5928e-05
1459608355710,3.755,1.7375999999999998e-05
1459608355720,3.755,2.7874e-05
1459608355730,3.755,2.6788000000000002e-05
1459608355740,3.755,2.715e-05
1459608355750,3.755,2.715e-05
1459608355760,3.755,2.7511999999999997e-05
1459608355770,3.755,2.4978e-05
1459608355780,3.755,3.0046e-05
1459608355790,3.755,2.9684000000000002e-05
1459608355800,3.755,3.8372e-05
1459608355810,3.755,3.5114e-05
1459608355820,3.755,3.9096e-05
1459608355830,3.755,3.1856e-05
1459608355840,3.755,2.6426e-05
1459608355850,3.755,1.9548e-05
1459608355860,3.755,2.2444e-05
1459608355870,3.755,1.7375999999999998e-05
1459608355880,3.755,1.3755999999999998e-05
1459608355890,3.755,9.05e-06
1459608355900,3.755,1.086e-05
1459608355910,3.755,7.24e-06
1459608355920,3.755,1.1222e-05
1459608355930,3.755,5.792000000000001e-06
1459608355940,3.755,7.602e-06
1459608355950,3.755,5.792000000000001e-06
1459608355960,3.755,6.877999999999999e-06
1459608355970,3.755,3.258e-06
1459608355980,3.755,5.0680000000000004e-06
1459608355990,3.755,2.8960000000000003e-06
1459608356000,3.755,5.0680000000000004e-06
1459608356010,3.755,3.982e-06
1459608356020,3.755,1.4480000000000002e-06
1459608356030,3.755,4.343999999999999e-06
1459608356040,3.755,5.43e-06
1459608356050,3.755,2.1719999999999997e-06
1459608356060,3.755,5.792000000000001e-06
1459608356070,3.755,2.1719999999999997e-06
1459608356080,3.755,6.154e-06
1459608356090,3.755,2.8960000000000003e-06
1459608356100,3.755,5.0680000000000004e-06
1459608356110,3.755,2.1719999999999997e-06
1459608356120,3.755,7.964e-06
1459608356130,3.755,9.05e-06
1459608356140,3.755,8.326e-06
1459608356150,3.755,5.43e-06
1459608356160,3.755,6.877999999999999e-06
1459608356170,3.755,5.0680000000000004e-06
1459608356180,3.755,4.706e-06
1459608356190,3.755,2.8960000000000003e-06
1459608356200,3.755,6.154e-06
1459608356210,3.755,5.0680000000000004e-06
1459608356220,3.755,9.05e-06
1459608356230,3.755,1.4842000000000001e-05
1459608356240,3.755,2.0272000000000002e-05
1459608356250,3.755,2.172e-05
1459608356260,3.755,2.4616e-05
1459608356270,3.755,2.1358e-05
1459608356280,3.755,3.1132e-05
1459608356290,3.755,3.3304e-05
1459608356300,3.755,4.4164e-05
1459608356310,3.755,4.5974e-05
1459608356320,3.755,6.1902e-05
1459608356330,3.755,4.6698e-05
1459608356340,3.755,4.344e-05
1459608356350,3.755,2.7874e-05
1459608356360,3.755,2.353e-05
1459608356370,3.755,1.7738e-05
1459608356380,3.755,1.3394000000000001e-05
1459608356390,3.755,1.1222e-05
1459608356400,3.755,6.154e-06
1459608356410,3.755,5.43e-06
1459608356420,3.755,6.154e-06
1459608356430,3.755,4.706e-06
1459608356440,3.755,5.0680000000000004e-06
1459608356450,3.755,3.258e-06
1459608356460,3.755,6.516e-06
1459608356470,3.755,2.8960000000000003e-06
1459608356480,3.755,5.43e-06
1459608356490,3.755,2.5340000000000002e-06
1459608356500,3.755,5.0680000000000004e-06
1459608356510,3.755,7.240000000000001e-07
1459608356520,3.755,6.154e-06
1459608356530,3.755,0.0
1459608356540,3.755,4.706e-06
1459608356550,3.755,1.81e-06
1459608356560,3.755,4.343999999999999e-06
1459608356570,3.755,2.5340000000000002e-06
1459608356580,3.755,5.792000000000001e-06
1459608356590,3.755,0.0
1459608356600,3.755,5.0680000000000004e-06
1459608356610,3.755,7.240000000000001e-07
1459608356620,3.755,5.792000000000001e-06
1459608356630,3.755,1.4480000000000002e-06
1459608356640,3.755,7.24e-06
1459608356650,3.755,6.154e-06
1459608356660,3.755,6.877999999999999e-06
1459608356670,3.755,2.8960000000000003e-06
1459608356680,3.755,6.877999999999999e-06
1459608356690,3.755,3.982e-06
1459608356700,3.755,7.24e-06
1459608356710,3.755,6.154e-06
1459608356720,3.755,7.24e-06
1459608356730,3.755,7.964e-06
1459608356740,3.755,7.964e-06
1459608356750,3.755,7.602e-06
1459608356760,3.755,6.516e-06
1459608356770,3.755,4.343999999999999e-06
1459608356780,3.755,5.792000000000001e-06
1459608356790,3.755,2.5340000000000002e-06
1459608356800,3.755,4.343999999999999e-06
1459608356810,3.755,1.81e-06
1459608356820,3.755,3.982e-06
1459608356830,3.755,1.0859999999999999e-06
1459608356840,3.755,2.8960000000000003e-06
1459608356850,3.755,4.706e-06
1459608356860,3.755,5.0680000000000004e-06
1459608356870,3.755,0.0
1459608356880,3.755,2.5340000000000002e-06
1459608356890,3.755,0.0
1459608356900,3.755,3.62e-06
1459608356910,3.755,0.0
1459608356920,3.755,2.1719999999999997e-06
1459608356930,3.755,0.0
1459608356940,3.755,3.258e-06
1459608356950,3.755,0.0
1459608356960,3.755,1.0859999999999999e-06
1459608356970,3.755,0.0
1459608356980,3.755,0.0
1459608356990,3.755,0.0
1459608357000,3.755,2.1719999999999997e-06
1459608357010,3.755,7.240000000000001e-07
1459608357020,3.755,5.43e-06
1459608357030,3.755,5.43e-06
1459608357040,3.755,5.792000000000001e-06
1459608357050,3.755,0.0
1459608357060,3.755,1.81e-06
1459608357070,3.755,0.0
1459608357080,3.755,3.258e-06
1459608357090,3.755,0.0
1459608357100,3.755,1.81e-06
1459608357110,3.755,0.0
1459608357120,3.755,2.1719999999999997e-06
1459608357130,3.755,0.0
1459608357140,3.755,7.240000000000001e-07
1459608357150,3.755,0.0
1459608357160,3.755,4.343999999999999e-06
1459608357170,3.755,7.240000000000001e-07
1459608357180,3.755,2.5340000000000002e-06
1459608357190,3.755,2.1719999999999997e-06
1459608357200,3.755,2.5340000000000002e-06
1459608357210,3.755,1.0859999999999999e-06
1459608357220,3.755,4.706e-06
1459608357230,3.755,2.1719999999999997e-06
1459608357240,3.755,3.62e-06
1459608357250,3.755,0.0
1459608357260,3.755,2.5340000000000002e-06
1459608357270,3.755,1.4480000000000002e-06
1459608357280,3.755,2.1719999999999997e-06
1459608357290,3.755,1.0859999999999999e-06
1459608357300,3.755,2.8960000000000003e-06
1459608357310,3.755,7.240000000000001e-07
1459608357320,3.755,3.62e-06
1459608357330,3.755,2.5340000000000002e-06
1459608357340,3.755,4.706e-06
1459608357350,3.755,6.154e-06
1459608357360,3.755,6.154e-06
1459608357370,3.755,5.43e-06
1459608357380,3.755,5.43e-06
1459608357390,3.755,3.982e-06
1459608357400,3.755,5.0680000000000004e-06
1459608357410,3.755,4.706e-06
1459608357420,3.755,4.706e-06
1459608357430,3.755,2.8960000000000003e-06
1459608357440,3.755,5.0680000000000004e-06
1459608357450,3.755,6.154e-06
1459608357460,3.755,3.258e-06
1459608357470,3.755,4.343999999999999e-06
1459608357480,3.755,5.0680000000000004e-06
1459608357490,3.755,1.81e-06
1459608357500,3.755,5.792000000000001e-06
1459608357510,3.755,5.792000000000001e-06
1459608357520,3.755,3.62e-06
1459608357530,3.755,8.326e-06
1459608357540,3.755,3.982e-06
1459608357550,3.755,5.43e-06
1459608357560,3.755,2.8960000000000003e-06
1459608357570,3.755,2.1719999999999997e-06
1459608357580,3.755,4.706e-06
1459608357590,3.755,0.0
1459608357600,3.755,1.0859999999999999e-06
1459608357610,3.755,0.0
1459608357620,3.755,2.1719999999999997e-06
1459608357630,3.755,0.0
1459608357640,3.755,1.81e-06
1459608357650,3.755,3.62e-06
