Timestamp,position,BLMTI.04R2.B1I10_TCLIA.4R2
1459606232920,8.695,1.0859999999999999e-06
1459606232930,8.695,1.0859999999999999e-06
1459606232940,8.695,1.0859999999999999e-06
1459606232950,8.695,1.4480000000000002e-06
1459606232960,8.695,7.240000000000001e-07
1459606232970,8.695,1.4480000000000002e-06
1459606232980,8.695,3.6200000000000004e-07
1459606232990,8.695,1.4480000000000002e-06
1459606233000,8.695,7.240000000000001e-07
1459606233010,8.695,1.0859999999999999e-06
1459606233020,8.695,7.240000000000001e-07
1459606233030,8.695,7.240000000000001e-07
1459606233040,8.695,7.240000000000001e-07
1459606233050,8.695,7.240000000000001e-07
1459606233060,8.695,7.240000000000001e-07
1459606233070,8.695,7.240000000000001e-07
1459606233080,8.695,7.240000000000001e-07
1459606233090,8.695,1.0859999999999999e-06
1459606233100,8.695,7.240000000000001e-07
1459606233110,8.695,1.4480000000000002e-06
1459606233120,8.695,3.6200000000000004e-07
1459606233130,8.695,1.4480000000000002e-06
1459606233140,8.695,7.240000000000001e-07
1459606233150,8.695,1.81e-06
1459606233160,8.695,3.6200000000000004e-07
1459606233170,8.695,1.0859999999999999e-06
1459606233180,8.695,1.0859999999999999e-06
1459606233190,8.695,1.0859999999999999e-06
1459606233200,8.695,1.0859999999999999e-06
1459606233210,8.695,1.0859999999999999e-06
1459606233220,8.695,1.4480000000000002e-06
1459606233230,8.695,7.240000000000001e-07
1459606233240,8.695,1.0859999999999999e-06
1459606233250,8.695,7.240000000000001e-07
1459606233260,8.695,1.4480000000000002e-06
1459606233270,8.695,1.4480000000000002e-06
1459606233280,8.695,1.4480000000000002e-06
1459606233290,8.695,2.5340000000000002e-06
1459606233300,8.695,1.81e-06
1459606233310,8.695,4.343999999999999e-06
1459606233320,8.695,2.8960000000000003e-06
1459606233330,8.695,8.326e-06
1459606233340,8.695,5.0680000000000004e-06
1459606233350,8.695,5.0680000000000004e-06
1459606233360,8.695,3.62e-06
1459606233370,8.695,3.62e-06
1459606233380,8.695,1.4480000000000002e-06
1459606233390,8.695,1.4480000000000002e-06
1459606233400,8.695,7.240000000000001e-07
1459606233410,8.695,1.81e-06
1459606233420,8.695,3.6200000000000004e-07
1459606233430,8.695,2.1719999999999997e-06
1459606233440,8.695,7.240000000000001e-07
1459606233450,8.695,7.240000000000001e-07
1459606233460,8.695,1.4480000000000002e-06
1459606233470,8.695,7.240000000000001e-07
1459606233480,8.695,1.0859999999999999e-06
1459606233490,8.695,2.1719999999999997e-06
1459606233500,8.695,7.240000000000001e-07
1459606233510,8.695,1.81e-06
1459606233520,8.695,7.240000000000001e-07
1459606233530,8.695,1.0859999999999999e-06
1459606233540,8.695,7.240000000000001e-07
1459606233550,8.695,1.81e-06
1459606233560,8.695,3.6200000000000004e-07
1459606233570,8.695,1.4480000000000002e-06
1459606233580,8.695,1.0859999999999999e-06
1459606233590,8.695,1.4480000000000002e-06
1459606233600,8.695,3.6200000000000004e-07
1459606233610,8.695,1.4480000000000002e-06
1459606233620,8.695,1.4480000000000002e-06
1459606233630,8.695,2.1719999999999997e-06
1459606233640,8.695,1.0859999999999999e-06
1459606233650,8.695,1.0859999999999999e-06
1459606233660,8.695,7.240000000000001e-07
1459606233670,8.695,3.6200000000000004e-07
1459606233680,8.695,7.240000000000001e-07
1459606233690,8.695,7.240000000000001e-07
1459606233700,8.695,7.240000000000001e-07
1459606233710,8.695,1.0859999999999999e-06
1459606233720,8.695,1.0859999999999999e-06
1459606233730,8.695,3.6200000000000004e-07
1459606233740,8.695,7.240000000000001e-07
1459606233750,8.695,2.1719999999999997e-06
1459606233760,8.695,1.4480000000000002e-06
1459606233770,8.695,1.81e-06
1459606233780,8.695,2.1719999999999997e-06
1459606233790,8.695,2.8960000000000003e-06
1459606233800,8.695,4.343999999999999e-06
1459606233810,8.695,5.0680000000000004e-06
1459606233820,8.695,3.62e-06
1459606233830,8.695,4.706e-06
1459606233840,8.695,2.5340000000000002e-06
1459606233850,8.695,2.1719999999999997e-06
1459606233860,8.695,1.0859999999999999e-06
1459606233870,8.695,1.0859999999999999e-06
1459606233880,8.695,7.240000000000001e-07
1459606233890,8.695,1.81e-06
1459606233900,8.695,7.240000000000001e-07
1459606233910,8.695,7.240000000000001e-07
1459606233920,8.695,7.240000000000001e-07
1459606233930,8.695,1.4480000000000002e-06
1459606233940,8.695,1.0859999999999999e-06
1459606233950,8.695,2.5340000000000002e-06
1459606233960,8.695,2.5340000000000002e-06
1459606233970,8.695,3.6200000000000004e-07
1459606233980,8.695,1.4480000000000002e-06
1459606233990,8.695,2.1719999999999997e-06
1459606234000,8.695,2.8960000000000003e-06
1459606234010,8.695,4.343999999999999e-06
1459606234020,8.695,1.81e-06
1459606234030,8.695,4.706e-06
1459606234040,8.695,2.5340000000000002e-06
1459606234050,8.695,3.982e-06
1459606234060,8.695,2.5340000000000002e-06
1459606234070,8.695,1.0859999999999999e-06
1459606234080,8.695,1.81e-06
1459606234090,8.695,2.1719999999999997e-06
1459606234100,8.695,2.1719999999999997e-06
1459606234110,8.695,3.6200000000000004e-07
1459606234120,8.695,1.0859999999999999e-06
1459606234130,8.695,3.6200000000000004e-07
1459606234140,8.695,7.240000000000001e-07
1459606234150,8.695,7.240000000000001e-07
1459606234160,8.695,7.240000000000001e-07
1459606234170,8.695,1.0859999999999999e-06
1459606234180,8.695,7.240000000000001e-07
1459606234190,8.695,1.4480000000000002e-06
1459606234200,8.695,3.6200000000000004e-07
1459606234210,8.695,2.1719999999999997e-06
1459606234220,8.695,7.240000000000001e-07
1459606234230,8.695,2.8960000000000003e-06
1459606234240,8.695,3.6200000000000004e-07
1459606234250,8.695,1.81e-06
1459606234260,8.695,1.0859999999999999e-06
1459606234270,8.695,1.4480000000000002e-06
1459606234280,8.695,1.4480000000000002e-06
1459606234290,8.695,1.4480000000000002e-06
1459606234300,8.695,1.0859999999999999e-06
1459606234310,8.695,7.240000000000001e-07
1459606234320,8.695,7.240000000000001e-07
1459606234330,8.695,1.0859999999999999e-06
1459606234340,8.695,7.240000000000001e-07
1459606234350,8.695,7.240000000000001e-07
1459606234360,8.695,7.240000000000001e-07
1459606234370,8.695,7.240000000000001e-07
1459606234380,8.695,7.240000000000001e-07
1459606234390,8.695,1.0859999999999999e-06
1459606234400,8.695,1.0859999999999999e-06
1459606234410,8.695,1.4480000000000002e-06
1459606234420,8.695,1.0859999999999999e-06
1459606234430,8.695,2.1719999999999997e-06
1459606234440,8.695,2.5340000000000002e-06
1459606234450,8.695,6.516e-06
1459606234460,8.695,3.982e-06
1459606234470,8.695,5.43e-06
1459606234480,8.695,3.982e-06
1459606234490,8.695,3.62e-06
1459606234500,8.695,3.258e-06
1459606234510,8.695,2.8960000000000003e-06
1459606234520,8.695,3.62e-06
1459606234530,8.695,1.81e-06
1459606234540,8.695,2.1719999999999997e-06
1459606234550,8.695,1.81e-06
1459606234560,8.695,3.258e-06
1459606234570,8.695,2.1719999999999997e-06
1459606234580,8.695,2.5340000000000002e-06
1459606234590,8.695,2.8960000000000003e-06
1459606234600,8.695,2.1719999999999997e-06
1459606234610,8.695,2.5340000000000002e-06
1459606234620,8.695,1.4480000000000002e-06
1459606234630,8.695,1.81e-06
1459606234640,8.695,1.0859999999999999e-06
1459606234650,8.695,1.4480000000000002e-06
1459606234660,8.695,7.240000000000001e-07
1459606234670,8.695,7.240000000000001e-07
1459606234680,8.695,1.81e-06
1459606234690,8.695,7.240000000000001e-07
1459606234700,8.695,7.240000000000001e-07
1459606234710,8.695,2.1719999999999997e-06
1459606234720,8.695,1.4480000000000002e-06
1459606234730,8.695,2.1719999999999997e-06
1459606234740,8.695,2.1719999999999997e-06
1459606234750,8.695,2.5340000000000002e-06
1459606234760,8.695,4.343999999999999e-06
1459606234770,8.695,3.982e-06
1459606234780,8.695,3.258e-06
1459606234790,8.695,2.8960000000000003e-06
1459606234800,8.695,1.4480000000000002e-06
1459606234810,8.695,1.81e-06
1459606234820,8.695,1.81e-06
1459606234830,8.695,1.81e-06
1459606234840,8.695,1.0859999999999999e-06
1459606234850,8.695,1.81e-06
1459606234860,8.695,1.0859999999999999e-06
1459606234870,8.695,1.4480000000000002e-06
1459606234880,8.695,2.5340000000000002e-06
1459606234890,8.695,2.5340000000000002e-06
1459606234900,8.695,2.8960000000000003e-06
1459606234910,8.695,1.1584000000000001e-05
1459606234920,8.695,6.516e-06
1459606234930,8.695,1.3755999999999998e-05
1459606234940,8.695,8.326e-06
1459606234950,8.695,1.0498e-05
1459606234960,8.695,7.602e-06
1459606234970,8.695,5.0680000000000004e-06
1459606234980,8.695,3.982e-06
1459606234990,8.695,2.8960000000000003e-06
1459606235000,8.695,2.5340000000000002e-06
1459606235010,8.695,2.5340000000000002e-06
1459606235020,8.695,7.240000000000001e-07
1459606235030,8.695,1.4480000000000002e-06
1459606235040,8.695,7.240000000000001e-07
1459606235050,8.695,1.0859999999999999e-06
1459606235060,8.695,1.0859999999999999e-06
1459606235070,8.695,1.0859999999999999e-06
1459606235080,8.695,1.4480000000000002e-06
1459606235090,8.695,1.0859999999999999e-06
1459606235100,8.695,7.240000000000001e-07
1459606235110,8.695,1.4480000000000002e-06
1459606235120,8.695,1.0859999999999999e-06
1459606235130,8.695,1.0859999999999999e-06
1459606235140,8.695,1.4480000000000002e-06
1459606235150,8.695,1.4480000000000002e-06
1459606235160,8.695,1.4480000000000002e-06
1459606235170,8.695,1.0859999999999999e-06
1459606235180,8.695,1.4480000000000002e-06
1459606235190,8.695,1.0859999999999999e-06
1459606235200,8.695,1.81e-06
1459606235210,8.695,7.240000000000001e-07
1459606235220,8.695,1.0859999999999999e-06
1459606235230,8.695,1.0859999999999999e-06
1459606235240,8.695,1.0859999999999999e-06
1459606235250,8.695,7.240000000000001e-07
1459606235260,8.695,1.0859999999999999e-06
1459606235270,8.695,3.6200000000000004e-07
1459606235280,8.695,3.6200000000000004e-07
1459606235290,8.695,3.6200000000000004e-07
1459606235300,8.695,3.6200000000000004e-07
1459606235310,8.695,1.4480000000000002e-06
1459606235320,8.695,1.0859999999999999e-06
1459606235330,8.695,1.0859999999999999e-06
1459606235340,8.695,1.0859999999999999e-06
1459606235350,8.695,7.240000000000001e-07
1459606235360,8.695,1.0859999999999999e-06
1459606235370,8.695,1.81e-06
1459606235380,8.695,1.81e-06
1459606235390,8.695,2.1719999999999997e-06
1459606235400,8.695,1.81e-06
1459606235410,8.695,2.8960000000000003e-06
1459606235420,8.695,2.1719999999999997e-06
1459606235430,8.695,1.81e-06
