Timestamp,position,BLMTI.04R2.B2E10_TCTPV.4R2.B2
1459605730270,0.915,2.1719999999999997e-06
1459605730280,0.915,2.1719999999999997e-06
1459605730290,0.915,2.1719999999999997e-06
1459605730300,0.915,1.81e-06
1459605730310,0.915,1.0859999999999999e-06
1459605730320,0.915,1.81e-06
1459605730330,0.915,7.240000000000001e-07
1459605730340,0.915,1.81e-06
1459605730350,0.915,2.1719999999999997e-06
1459605730360,0.915,1.81e-06
1459605730370,0.915,1.4480000000000002e-06
1459605730380,0.915,1.4480000000000002e-06
1459605730390,0.915,1.81e-06
1459605730400,0.915,1.81e-06
1459605730410,0.915,1.4480000000000002e-06
1459605730420,0.915,3.6200000000000004e-07
1459605730430,0.915,2.5340000000000002e-06
1459605730440,0.915,3.6200000000000004e-07
1459605730450,0.915,1.0859999999999999e-06
1459605730460,0.915,7.240000000000001e-07
1459605730470,0.915,1.4480000000000002e-06
1459605730480,0.915,1.0859999999999999e-06
1459605730490,0.915,7.240000000000001e-07
1459605730500,0.915,1.0859999999999999e-06
1459605730510,0.915,1.0859999999999999e-06
1459605730520,0.915,1.0859999999999999e-06
1459605730530,0.915,7.240000000000001e-07
1459605730540,0.915,1.0859999999999999e-06
1459605730550,0.915,1.0859999999999999e-06
1459605730560,0.915,1.4480000000000002e-06
1459605730570,0.915,3.6200000000000004e-07
1459605730580,0.915,1.81e-06
1459605730590,0.915,7.240000000000001e-07
1459605730600,0.915,1.4480000000000002e-06
1459605730610,0.915,1.4480000000000002e-06
1459605730620,0.915,1.4480000000000002e-06
1459605730630,0.915,1.4480000000000002e-06
1459605730640,0.915,7.240000000000001e-07
1459605730650,0.915,1.0859999999999999e-06
1459605730660,0.915,1.4480000000000002e-06
1459605730670,0.915,7.240000000000001e-07
1459605730680,0.915,3.6200000000000004e-07
1459605730690,0.915,1.81e-06
1459605730700,0.915,3.6200000000000004e-07
1459605730710,0.915,1.4480000000000002e-06
1459605730720,0.915,7.240000000000001e-07
1459605730730,0.915,7.240000000000001e-07
1459605730740,0.915,7.240000000000001e-07
1459605730750,0.915,1.4480000000000002e-06
1459605730760,0.915,1.0859999999999999e-06
1459605730770,0.915,1.0859999999999999e-06
1459605730780,0.915,3.6200000000000004e-07
1459605730790,0.915,7.240000000000001e-07
1459605730800,0.915,1.81e-06
1459605730810,0.915,1.0859999999999999e-06
1459605730820,0.915,2.1719999999999997e-06
1459605730830,0.915,1.0859999999999999e-06
1459605730840,0.915,1.4480000000000002e-06
1459605730850,0.915,1.0859999999999999e-06
1459605730860,0.915,1.4480000000000002e-06
1459605730870,0.915,7.240000000000001e-07
1459605730880,0.915,1.0859999999999999e-06
1459605730890,0.915,1.0859999999999999e-06
1459605730900,0.915,1.4480000000000002e-06
1459605730910,0.915,7.240000000000001e-07
1459605730920,0.915,3.6200000000000004e-07
1459605730930,0.915,1.4480000000000002e-06
1459605730940,0.915,3.6200000000000004e-07
1459605730950,0.915,1.0859999999999999e-06
1459605730960,0.915,7.240000000000001e-07
1459605730970,0.915,1.0859999999999999e-06
1459605730980,0.915,1.4480000000000002e-06
1459605730990,0.915,1.0859999999999999e-06
1459605731000,0.915,1.4480000000000002e-06
1459605731010,0.915,7.240000000000001e-07
1459605731020,0.915,2.1719999999999997e-06
1459605731030,0.915,7.240000000000001e-07
1459605731040,0.915,1.4480000000000002e-06
1459605731050,0.915,1.0859999999999999e-06
1459605731060,0.915,1.0859999999999999e-06
1459605731070,0.915,3.6200000000000004e-07
1459605731080,0.915,7.240000000000001e-07
1459605731090,0.915,7.240000000000001e-07
1459605731100,0.915,7.240000000000001e-07
1459605731110,0.915,1.0859999999999999e-06
1459605731120,0.915,7.240000000000001e-07
1459605731130,0.915,7.240000000000001e-07
1459605731140,0.915,1.4480000000000002e-06
1459605731150,0.915,1.0859999999999999e-06
1459605731160,0.915,3.6200000000000004e-07
1459605731170,0.915,2.1719999999999997e-06
1459605731180,0.915,7.240000000000001e-07
1459605731190,0.915,1.4480000000000002e-06
1459605731200,0.915,1.0859999999999999e-06
1459605731210,0.915,1.0859999999999999e-06
1459605731220,0.915,1.4480000000000002e-06
1459605731230,0.915,7.240000000000001e-07
1459605731240,0.915,1.0859999999999999e-06
1459605731250,0.915,7.240000000000001e-07
1459605731260,0.915,1.0859999999999999e-06
1459605731270,0.915,1.0859999999999999e-06
1459605731280,0.915,1.81e-06
1459605731290,0.915,3.6200000000000004e-07
1459605731300,0.915,1.81e-06
1459605731310,0.915,1.0859999999999999e-06
1459605731320,0.915,1.0859999999999999e-06
1459605731330,0.915,1.4480000000000002e-06
1459605731340,0.915,1.0859999999999999e-06
1459605731350,0.915,1.4480000000000002e-06
1459605731360,0.915,7.240000000000001e-07
1459605731370,0.915,1.4480000000000002e-06
1459605731380,0.915,3.6200000000000004e-07
1459605731390,0.915,1.4480000000000002e-06
1459605731400,0.915,7.240000000000001e-07
1459605731410,0.915,1.0859999999999999e-06
1459605731420,0.915,1.0859999999999999e-06
1459605731430,0.915,7.240000000000001e-07
1459605731440,0.915,1.0859999999999999e-06
1459605731450,0.915,1.0859999999999999e-06
1459605731460,0.915,7.240000000000001e-07
1459605731470,0.915,7.240000000000001e-07
1459605731480,0.915,1.0859999999999999e-06
1459605731490,0.915,1.0859999999999999e-06
1459605731500,0.915,2.1719999999999997e-06
1459605731510,0.915,7.240000000000001e-07
1459605731520,0.915,7.240000000000001e-07
1459605731530,0.915,1.4480000000000002e-06
1459605731540,0.915,7.240000000000001e-07
1459605731550,0.915,7.240000000000001e-07
1459605731560,0.915,0.0
1459605731570,0.915,1.81e-06
1459605731580,0.915,3.6200000000000004e-07
1459605731590,0.915,1.0859999999999999e-06
1459605731600,0.915,3.6200000000000004e-07
1459605731610,0.915,7.240000000000001e-07
1459605731620,0.915,0.0
1459605731630,0.915,1.4480000000000002e-06
1459605731640,0.915,3.6200000000000004e-07
1459605731650,0.915,1.81e-06
1459605731660,0.915,1.4480000000000002e-06
1459605731670,0.915,1.4480000000000002e-06
1459605731680,0.915,1.0859999999999999e-06
1459605731690,0.915,1.0859999999999999e-06
1459605731700,0.915,1.0859999999999999e-06
1459605731710,0.915,1.0859999999999999e-06
1459605731720,0.915,2.1719999999999997e-06
1459605731730,0.915,7.240000000000001e-07
1459605731740,0.915,1.0859999999999999e-06
1459605731750,0.915,1.0859999999999999e-06
1459605731760,0.915,3.6200000000000004e-07
1459605731770,0.915,2.1719999999999997e-06
1459605731780,0.915,1.81e-06
1459605731790,0.915,2.5340000000000002e-06
1459605731800,0.915,3.6200000000000004e-07
1459605731810,0.915,2.5340000000000002e-06
1459605731820,0.915,1.4480000000000002e-06
1459605731830,0.915,1.4480000000000002e-06
1459605731840,0.915,1.81e-06
1459605731850,0.915,2.5340000000000002e-06
1459605731860,0.915,1.81e-06
1459605731870,0.915,1.4480000000000002e-06
1459605731880,0.915,1.4480000000000002e-06
1459605731890,0.915,2.1719999999999997e-06
1459605731900,0.915,2.5340000000000002e-06
1459605731910,0.915,1.0859999999999999e-06
1459605731920,0.915,1.4480000000000002e-06
1459605731930,0.915,7.240000000000001e-07
1459605731940,0.915,7.240000000000001e-07
1459605731950,0.915,1.4480000000000002e-06
1459605731960,0.915,1.4480000000000002e-06
1459605731970,0.915,7.240000000000001e-07
1459605731980,0.915,3.6200000000000004e-07
1459605731990,0.915,1.4480000000000002e-06
1459605732000,0.915,1.0859999999999999e-06
1459605732010,0.915,1.4480000000000002e-06
1459605732020,0.915,3.6200000000000004e-07
1459605732030,0.915,1.0859999999999999e-06
1459605732040,0.915,7.240000000000001e-07
1459605732050,0.915,7.240000000000001e-07
1459605732060,0.915,1.4480000000000002e-06
1459605732070,0.915,7.240000000000001e-07
1459605732080,0.915,3.6200000000000004e-07
1459605732090,0.915,7.240000000000001e-07
1459605732100,0.915,1.0859999999999999e-06
1459605732110,0.915,1.0859999999999999e-06
1459605732120,0.915,1.0859999999999999e-06
1459605732130,0.915,7.240000000000001e-07
1459605732140,0.915,1.81e-06
1459605732150,0.915,7.240000000000001e-07
1459605732160,0.915,7.240000000000001e-07
1459605732170,0.915,7.240000000000001e-07
1459605732180,0.915,1.0859999999999999e-06
1459605732190,0.915,1.0859999999999999e-06
1459605732200,0.915,7.240000000000001e-07
1459605732210,0.915,3.6200000000000004e-07
1459605732220,0.915,1.0859999999999999e-06
1459605732230,0.915,1.81e-06
1459605732240,0.915,3.6200000000000004e-07
1459605732250,0.915,1.81e-06
1459605732260,0.915,7.240000000000001e-07
1459605732270,0.915,1.4480000000000002e-06
1459605732280,0.915,7.240000000000001e-07
1459605732290,0.915,7.240000000000001e-07
1459605732300,0.915,1.4480000000000002e-06
1459605732310,0.915,3.6200000000000004e-07
1459605732320,0.915,1.81e-06
1459605732330,0.915,1.4480000000000002e-06
1459605732340,0.915,1.0859999999999999e-06
1459605732350,0.915,3.6200000000000004e-07
1459605732360,0.915,1.4480000000000002e-06
1459605732370,0.915,1.0859999999999999e-06
1459605732380,0.915,2.1719999999999997e-06
1459605732390,0.915,3.6200000000000004e-07
1459605732400,0.915,3.6200000000000004e-07
1459605732410,0.915,1.4480000000000002e-06
1459605732420,0.915,1.0859999999999999e-06
1459605732430,0.915,7.240000000000001e-07
1459605732440,0.915,1.81e-06
1459605732450,0.915,1.0859999999999999e-06
1459605732460,0.915,1.81e-06
1459605732470,0.915,1.4480000000000002e-06
1459605732480,0.915,1.81e-06
1459605732490,0.915,1.0859999999999999e-06
1459605732500,0.915,1.81e-06
1459605732510,0.915,1.0859999999999999e-06
1459605732520,0.915,1.81e-06
1459605732530,0.915,1.0859999999999999e-06
1459605732540,0.915,1.0859999999999999e-06
1459605732550,0.915,7.240000000000001e-07
1459605732560,0.915,1.81e-06
1459605732570,0.915,1.4480000000000002e-06
1459605732580,0.915,1.0859999999999999e-06
1459605732590,0.915,1.81e-06
1459605732600,0.915,1.4480000000000002e-06
1459605732610,0.915,1.81e-06
1459605732620,0.915,1.81e-06
1459605732630,0.915,1.4480000000000002e-06
1459605732640,0.915,1.81e-06
1459605732650,0.915,1.0859999999999999e-06
1459605732660,0.915,3.6200000000000004e-07
1459605732670,0.915,7.240000000000001e-07
1459605732680,0.915,1.4480000000000002e-06
1459605732690,0.915,1.0859999999999999e-06
1459605732700,0.915,1.81e-06
1459605732710,0.915,1.0859999999999999e-06
1459605732720,0.915,1.0859999999999999e-06
1459605732730,0.915,7.240000000000001e-07
1459605732740,0.915,7.240000000000001e-07
1459605732750,0.915,1.4480000000000002e-06
1459605732760,0.915,7.240000000000001e-07
1459605732770,0.915,1.81e-06
1459605732780,0.915,1.81e-06
1459605732790,0.915,1.0859999999999999e-06
1459605732800,0.915,1.4480000000000002e-06
1459605732810,0.915,1.4480000000000002e-06
1459605732820,0.915,1.0859999999999999e-06
1459605732830,0.915,1.0859999999999999e-06
1459605732840,0.915,1.81e-06
1459605732850,0.915,1.0859999999999999e-06
1459605732860,0.915,7.240000000000001e-07
1459605732870,0.915,1.81e-06
1459605732880,0.915,1.0859999999999999e-06
1459605732890,0.915,7.240000000000001e-07
1459605732900,0.915,1.0859999999999999e-06
1459605732910,0.915,1.0859999999999999e-06
1459605732920,0.915,0.0
1459605732930,0.915,1.0859999999999999e-06
1459605732940,0.915,7.240000000000001e-07
1459605732950,0.915,1.4480000000000002e-06
1459605732960,0.915,7.240000000000001e-07
1459605732970,0.915,1.4480000000000002e-06
1459605732980,0.915,1.0859999999999999e-06
1459605732990,0.915,3.6200000000000004e-07
1459605733000,0.915,3.6200000000000004e-07
1459605733010,0.915,1.0859999999999999e-06
1459605733020,0.915,7.240000000000001e-07
1459605733030,0.915,1.0859999999999999e-06
1459605733040,0.915,7.240000000000001e-07
1459605733050,0.915,7.240000000000001e-07
1459605733060,0.915,7.240000000000001e-07
1459605733070,0.915,3.6200000000000004e-07
1459605733080,0.915,1.0859999999999999e-06
1459605733090,0.915,1.0859999999999999e-06
1459605733100,0.915,7.240000000000001e-07
1459605733110,0.915,3.6200000000000004e-07
1459605733120,0.915,1.4480000000000002e-06
1459605733130,0.915,7.240000000000001e-07
1459605733140,0.915,1.0859999999999999e-06
1459605733150,0.915,1.4480000000000002e-06
1459605733160,0.915,1.0859999999999999e-06
1459605733170,0.915,7.240000000000001e-07
1459605733180,0.915,1.0859999999999999e-06
1459605733190,0.915,1.81e-06
1459605733200,0.915,7.240000000000001e-07
1459605733210,0.915,1.4480000000000002e-06
1459605733220,0.915,1.4480000000000002e-06
1459605733230,0.915,1.4480000000000002e-06
1459605733240,0.915,1.0859999999999999e-06
1459605733250,0.915,1.81e-06
1459605733260,0.915,1.81e-06
1459605733270,0.915,7.240000000000001e-07
1459605733280,0.915,7.240000000000001e-07
1459605733290,0.915,7.240000000000001e-07
1459605733300,0.915,1.0859999999999999e-06
1459605733310,0.915,7.240000000000001e-07
1459605733320,0.915,1.4480000000000002e-06
1459605733330,0.915,7.240000000000001e-07
1459605733340,0.915,1.0859999999999999e-06
1459605733350,0.915,3.6200000000000004e-07
1459605733360,0.915,3.6200000000000004e-07
1459605733370,0.915,7.240000000000001e-07
1459605733380,0.915,1.0859999999999999e-06
1459605733390,0.915,7.240000000000001e-07
1459605733400,0.915,1.0859999999999999e-06
1459605733410,0.915,1.0859999999999999e-06
1459605733420,0.915,3.6200000000000004e-07
1459605733430,0.915,1.4480000000000002e-06
1459605733440,0.915,3.6200000000000004e-07
1459605733450,0.915,1.81e-06
1459605733460,0.915,1.0859999999999999e-06
1459605733470,0.915,1.4480000000000002e-06
1459605733480,0.915,1.4480000000000002e-06
1459605733490,0.915,7.240000000000001e-07
1459605733500,0.915,7.240000000000001e-07
1459605733510,0.915,7.240000000000001e-07
1459605733520,0.915,1.81e-06
1459605733530,0.915,1.4480000000000002e-06
1459605733540,0.915,1.0859999999999999e-06
1459605733550,0.915,1.0859999999999999e-06
1459605733560,0.915,1.81e-06
1459605733570,0.915,3.6200000000000004e-07
1459605733580,0.915,1.4480000000000002e-06
1459605733590,0.915,7.240000000000001e-07
1459605733600,0.915,1.0859999999999999e-06
1459605733610,0.915,1.0859999999999999e-06
1459605733620,0.915,7.240000000000001e-07
1459605733630,0.915,3.6200000000000004e-07
1459605733640,0.915,3.6200000000000004e-07
1459605733650,0.915,1.4480000000000002e-06
1459605733660,0.915,7.240000000000001e-07
1459605733670,0.915,1.4480000000000002e-06
1459605733680,0.915,1.4480000000000002e-06
1459605733690,0.915,2.1719999999999997e-06
1459605733700,0.915,7.240000000000001e-07
1459605733710,0.915,1.4480000000000002e-06
1459605733720,0.915,1.0859999999999999e-06
1459605733730,0.915,7.240000000000001e-07
1459605733740,0.915,1.0859999999999999e-06
1459605733750,0.915,3.6200000000000004e-07
1459605733760,0.915,2.5340000000000002e-06
1459605733770,0.915,7.240000000000001e-07
1459605733780,0.915,1.81e-06
1459605733790,0.915,7.240000000000001e-07
1459605733800,0.915,1.81e-06
1459605733810,0.915,3.6200000000000004e-07
1459605733820,0.915,1.4480000000000002e-06
1459605733830,0.915,1.0859999999999999e-06
1459605733840,0.915,1.4480000000000002e-06
1459605733850,0.915,1.4480000000000002e-06
1459605733860,0.915,1.0859999999999999e-06
1459605733870,0.915,1.4480000000000002e-06
1459605733880,0.915,1.0859999999999999e-06
1459605733890,0.915,1.4480000000000002e-06
1459605733900,0.915,1.0859999999999999e-06
1459605733910,0.915,1.4480000000000002e-06
1459605733920,0.915,1.4480000000000002e-06
1459605733930,0.915,7.240000000000001e-07
1459605733940,0.915,1.0859999999999999e-06
1459605733950,0.915,1.0859999999999999e-06
1459605733960,0.915,1.4480000000000002e-06
1459605733970,0.915,7.240000000000001e-07
1459605733980,0.915,1.0859999999999999e-06
1459605733990,0.915,7.240000000000001e-07
1459605734000,0.915,1.0859999999999999e-06
1459605734010,0.915,7.240000000000001e-07
1459605734020,0.915,7.240000000000001e-07
1459605734030,0.915,1.0859999999999999e-06
1459605734040,0.915,1.81e-06
1459605734050,0.915,0.0
1459605734060,0.915,3.6200000000000004e-07
1459605734070,0.915,7.240000000000001e-07
1459605734080,0.915,0.0
1459605734090,0.915,1.4480000000000002e-06
1459605734100,0.915,7.240000000000001e-07
1459605734110,0.915,1.0859999999999999e-06
1459605734120,0.915,7.240000000000001e-07
1459605734130,0.915,1.0859999999999999e-06
1459605734140,0.915,0.0
1459605734150,0.915,7.240000000000001e-07
1459605734160,0.915,1.81e-06
1459605734170,0.915,3.6200000000000004e-07
1459605734180,0.915,1.0859999999999999e-06
1459605734190,0.915,3.6200000000000004e-07
1459605734200,0.915,1.81e-06
1459605734210,0.915,0.0
1459605734220,0.915,1.0859999999999999e-06
1459605734230,0.915,1.0859999999999999e-06
1459605734240,0.915,7.240000000000001e-07
1459605734250,0.915,7.240000000000001e-07
1459605734260,0.915,7.240000000000001e-07
1459605734270,0.915,1.4480000000000002e-06
1459605734280,0.915,7.240000000000001e-07
1459605734290,0.915,1.4480000000000002e-06
1459605734300,0.915,7.240000000000001e-07
1459605734310,0.915,1.0859999999999999e-06
1459605734320,0.915,1.0859999999999999e-06
1459605734330,0.915,1.4480000000000002e-06
1459605734340,0.915,0.0
1459605734350,0.915,1.4480000000000002e-06
1459605734360,0.915,7.240000000000001e-07
1459605734370,0.915,1.0859999999999999e-06
1459605734380,0.915,1.81e-06
1459605734390,0.915,1.0859999999999999e-06
1459605734400,0.915,3.6200000000000004e-07
1459605734410,0.915,1.0859999999999999e-06
1459605734420,0.915,2.1719999999999997e-06
1459605734430,0.915,0.0
1459605734440,0.915,1.4480000000000002e-06
1459605734450,0.915,1.0859999999999999e-06
1459605734460,0.915,7.240000000000001e-07
1459605734470,0.915,7.240000000000001e-07
1459605734480,0.915,3.6200000000000004e-07
1459605734490,0.915,1.81e-06
