Timestamp,position,BLMTI.06L7.B1E10_TCP.B6L7.B1
1459608709790,-2.0,1.3032e-05
1459608709800,-2.0,1.1584000000000001e-05
1459608709810,-2.0,1.1945999999999999e-05
1459608709820,-2.0,1.1222e-05
1459608709830,-2.0,1.0136000000000001e-05
1459608709840,-2.0,7.24e-06
1459608709850,-2.0,8.326e-06
1459608709860,-2.0,6.154e-06
1459608709870,-2.0,5.792000000000001e-06
1459608709880,-2.0,5.43e-06
1459608709890,-2.0,6.877999999999999e-06
1459608709900,-2.0,5.0680000000000004e-06
1459608709910,-2.0,7.602e-06
1459608709920,-2.0,5.0680000000000004e-06
1459608709930,-2.0,5.43e-06
1459608709940,-2.0,3.982e-06
1459608709950,-2.0,4.343999999999999e-06
1459608709960,-2.0,4.343999999999999e-06
1459608709970,-2.0,4.706e-06
1459608709980,-2.0,4.343999999999999e-06
1459608709990,-2.0,4.706e-06
1459608710000,-2.0,4.343999999999999e-06
1459608710010,-2.0,4.343999999999999e-06
1459608710020,-2.0,5.43e-06
1459608710030,-2.0,2.8960000000000003e-06
1459608710040,-2.0,3.258e-06
1459608710050,-2.0,3.982e-06
1459608710060,-2.0,2.8960000000000003e-06
1459608710070,-2.0,4.343999999999999e-06
1459608710080,-2.0,4.343999999999999e-06
1459608710090,-2.0,6.877999999999999e-06
1459608710100,-2.0,5.792000000000001e-06
1459608710110,-2.0,6.516e-06
1459608710120,-2.0,5.792000000000001e-06
1459608710130,-2.0,6.877999999999999e-06
1459608710140,-2.0,6.154e-06
1459608710150,-2.0,9.412e-06
1459608710160,-2.0,7.24e-06
1459608710170,-2.0,8.687999999999999e-06
1459608710180,-2.0,6.877999999999999e-06
1459608710190,-2.0,9.05e-06
1459608710200,-2.0,7.964e-06
1459608710210,-2.0,8.326e-06
1459608710220,-2.0,7.24e-06
1459608710230,-2.0,7.964e-06
1459608710240,-2.0,7.602e-06
1459608710250,-2.0,9.412e-06
1459608710260,-2.0,1.086e-05
1459608710270,-2.0,1.3394000000000001e-05
1459608710280,-2.0,1.0498e-05
1459608710290,-2.0,9.05e-06
1459608710300,-2.0,5.0680000000000004e-06
1459608710310,-2.0,9.412e-06
1459608710320,-2.0,9.05e-06
1459608710330,-2.0,9.412e-06
1459608710340,-2.0,6.877999999999999e-06
1459608710350,-2.0,7.964e-06
1459608710360,-2.0,7.602e-06
1459608710370,-2.0,7.602e-06
1459608710380,-2.0,6.877999999999999e-06
1459608710390,-2.0,5.43e-06
1459608710400,-2.0,5.792000000000001e-06
1459608710410,-2.0,6.516e-06
1459608710420,-2.0,7.602e-06
1459608710430,-2.0,7.964e-06
1459608710440,-2.0,7.24e-06
1459608710450,-2.0,7.964e-06
1459608710460,-2.0,7.964e-06
1459608710470,-2.0,5.0680000000000004e-06
1459608710480,-2.0,5.43e-06
1459608710490,-2.0,6.877999999999999e-06
1459608710500,-2.0,7.964e-06
1459608710510,-2.0,7.964e-06
1459608710520,-2.0,6.877999999999999e-06
1459608710530,-2.0,6.516e-06
1459608710540,-2.0,6.877999999999999e-06
1459608710550,-2.0,5.792000000000001e-06
1459608710560,-2.0,4.343999999999999e-06
1459608710570,-2.0,3.62e-06
1459608710580,-2.0,4.343999999999999e-06
1459608710590,-2.0,3.62e-06
1459608710600,-2.0,3.258e-06
1459608710610,-2.0,4.343999999999999e-06
1459608710620,-2.0,3.62e-06
1459608710630,-2.0,3.62e-06
1459608710640,-2.0,3.62e-06
1459608710650,-2.0,3.982e-06
1459608710660,-2.0,4.343999999999999e-06
1459608710670,-2.0,5.43e-06
1459608710680,-2.0,5.792000000000001e-06
1459608710690,-2.0,7.24e-06
1459608710700,-2.0,7.602e-06
1459608710710,-2.0,9.05e-06
1459608710720,-2.0,9.05e-06
1459608710730,-2.0,1.0498e-05
1459608710740,-2.0,9.412e-06
1459608710750,-2.0,9.774e-06
1459608710760,-2.0,7.24e-06
1459608710770,-2.0,8.687999999999999e-06
1459608710780,-2.0,7.602e-06
1459608710790,-2.0,7.24e-06
1459608710800,-2.0,7.964e-06
1459608710810,-2.0,6.154e-06
1459608710820,-2.0,6.877999999999999e-06
1459608710830,-2.0,5.0680000000000004e-06
1459608710840,-2.0,3.982e-06
1459608710850,-2.0,5.0680000000000004e-06
1459608710860,-2.0,5.792000000000001e-06
