Timestamp,position,BLMTI.06R7.B2I10_TCP.D6R7.B2
1459606616870,-1.4,2.1719999999999997e-06
1459606616880,-1.4,3.258e-06
1459606616890,-1.4,3.982e-06
1459606616900,-1.4,3.982e-06
1459606616910,-1.4,5.0680000000000004e-06
1459606616920,-1.4,6.516e-06
1459606616930,-1.4,8.326e-06
1459606616940,-1.4,7.602e-06
1459606616950,-1.4,7.602e-06
1459606616960,-1.4,7.24e-06
1459606616970,-1.4,9.412e-06
1459606616980,-1.4,6.154e-06
1459606616990,-1.4,5.792000000000001e-06
1459606617000,-1.4,5.0680000000000004e-06
1459606617010,-1.4,7.24e-06
1459606617020,-1.4,3.258e-06
1459606617030,-1.4,4.343999999999999e-06
1459606617040,-1.4,4.706e-06
1459606617050,-1.4,2.8960000000000003e-06
1459606617060,-1.4,3.258e-06
1459606617070,-1.4,2.1719999999999997e-06
1459606617080,-1.4,2.8960000000000003e-06
1459606617090,-1.4,2.5340000000000002e-06
1459606617100,-1.4,2.8960000000000003e-06
1459606617110,-1.4,2.1719999999999997e-06
1459606617120,-1.4,2.1719999999999997e-06
1459606617130,-1.4,2.1719999999999997e-06
1459606617140,-1.4,2.8960000000000003e-06
1459606617150,-1.4,2.1719999999999997e-06
1459606617160,-1.4,2.8960000000000003e-06
1459606617170,-1.4,3.258e-06
1459606617180,-1.4,2.1719999999999997e-06
1459606617190,-1.4,3.982e-06
1459606617200,-1.4,2.1719999999999997e-06
1459606617210,-1.4,3.62e-06
1459606617220,-1.4,2.5340000000000002e-06
1459606617230,-1.4,4.343999999999999e-06
1459606617240,-1.4,3.258e-06
1459606617250,-1.4,3.62e-06
1459606617260,-1.4,3.258e-06
1459606617270,-1.4,1.81e-06
1459606617280,-1.4,2.5340000000000002e-06
1459606617290,-1.4,1.81e-06
1459606617300,-1.4,2.1719999999999997e-06
1459606617310,-1.4,2.5340000000000002e-06
1459606617320,-1.4,2.1719999999999997e-06
1459606617330,-1.4,1.0859999999999999e-06
1459606617340,-1.4,1.81e-06
1459606617350,-1.4,3.258e-06
1459606617360,-1.4,2.1719999999999997e-06
1459606617370,-1.4,2.5340000000000002e-06
1459606617380,-1.4,3.62e-06
1459606617390,-1.4,4.343999999999999e-06
1459606617400,-1.4,4.706e-06
1459606617410,-1.4,6.154e-06
1459606617420,-1.4,4.343999999999999e-06
1459606617430,-1.4,6.516e-06
1459606617440,-1.4,6.154e-06
1459606617450,-1.4,7.602e-06
1459606617460,-1.4,7.24e-06
1459606617470,-1.4,7.602e-06
1459606617480,-1.4,6.154e-06
1459606617490,-1.4,9.412e-06
1459606617500,-1.4,7.964e-06
1459606617510,-1.4,9.774e-06
1459606617520,-1.4,7.964e-06
1459606617530,-1.4,9.05e-06
1459606617540,-1.4,7.24e-06
1459606617550,-1.4,9.05e-06
1459606617560,-1.4,6.154e-06
1459606617570,-1.4,8.326e-06
1459606617580,-1.4,6.154e-06
1459606617590,-1.4,8.687999999999999e-06
1459606617600,-1.4,6.154e-06
1459606617610,-1.4,7.24e-06
1459606617620,-1.4,6.154e-06
1459606617630,-1.4,7.602e-06
1459606617640,-1.4,6.877999999999999e-06
1459606617650,-1.4,9.774e-06
1459606617660,-1.4,6.516e-06
