Timestamp,position,BLMTI.04L1.B1I10_TCTPV.4L1.B1
1459606727520,-7.105,1.81e-06
1459606727530,-7.105,4.706e-06
1459606727540,-7.105,2.8960000000000003e-06
1459606727550,-7.105,3.6200000000000004e-07
1459606727560,-7.105,2.1719999999999997e-06
1459606727570,-7.105,1.4480000000000002e-06
1459606727580,-7.105,2.5340000000000002e-06
1459606727590,-7.105,0.0
1459606727600,-7.105,2.8960000000000003e-06
1459606727610,-7.105,3.6200000000000004e-07
1459606727620,-7.105,2.5340000000000002e-06
1459606727630,-7.105,3.6200000000000004e-07
1459606727640,-7.105,3.62e-06
1459606727650,-7.105,1.0859999999999999e-06
1459606727660,-7.105,7.240000000000001e-07
1459606727670,-7.105,7.240000000000001e-07
1459606727680,-7.105,7.240000000000001e-07
1459606727690,-7.105,3.6200000000000004e-07
1459606727700,-7.105,1.4480000000000002e-06
1459606727710,-7.105,0.0
1459606727720,-7.105,7.240000000000001e-07
1459606727730,-7.105,3.6200000000000004e-07
1459606727740,-7.105,0.0
1459606727750,-7.105,1.4480000000000002e-06
1459606727760,-7.105,1.0859999999999999e-06
1459606727770,-7.105,0.0
1459606727780,-7.105,1.0859999999999999e-06
1459606727790,-7.105,0.0
1459606727800,-7.105,1.0859999999999999e-06
1459606727810,-7.105,0.0
1459606727820,-7.105,3.6200000000000004e-07
1459606727830,-7.105,7.240000000000001e-07
1459606727840,-7.105,3.6200000000000004e-07
1459606727850,-7.105,7.240000000000001e-07
1459606727860,-7.105,1.4480000000000002e-06
1459606727870,-7.105,0.0
1459606727880,-7.105,3.6200000000000004e-07
1459606727890,-7.105,0.0
1459606727900,-7.105,0.0
1459606727910,-7.105,0.0
1459606727920,-7.105,0.0
1459606727930,-7.105,0.0
1459606727940,-7.105,0.0
1459606727950,-7.105,0.0
1459606727960,-7.105,7.240000000000001e-07
1459606727970,-7.105,3.6200000000000004e-07
1459606727980,-7.105,1.4480000000000002e-06
1459606727990,-7.105,7.240000000000001e-07
1459606728000,-7.105,3.6200000000000004e-07
1459606728010,-7.105,3.6200000000000004e-07
1459606728020,-7.105,1.81e-06
1459606728030,-7.105,0.0
1459606728040,-7.105,1.81e-06
1459606728050,-7.105,3.6200000000000004e-07
1459606728060,-7.105,2.8960000000000003e-06
1459606728070,-7.105,1.4480000000000002e-06
1459606728080,-7.105,4.706e-06
1459606728090,-7.105,1.81e-06
1459606728100,-7.105,5.43e-06
1459606728110,-7.105,1.81e-06
1459606728120,-7.105,5.792000000000001e-06
1459606728130,-7.105,1.4480000000000002e-06
1459606728140,-7.105,5.792000000000001e-06
1459606728150,-7.105,3.982e-06
1459606728160,-7.105,3.258e-06
1459606728170,-7.105,3.6200000000000004e-07
1459606728180,-7.105,1.4480000000000002e-06
1459606728190,-7.105,0.0
1459606728200,-7.105,3.6200000000000004e-07
1459606728210,-7.105,3.6200000000000004e-07
1459606728220,-7.105,7.240000000000001e-07
1459606728230,-7.105,0.0
1459606728240,-7.105,1.0859999999999999e-06
1459606728250,-7.105,0.0
1459606728260,-7.105,0.0
1459606728270,-7.105,3.6200000000000004e-07
1459606728280,-7.105,1.0859999999999999e-06
1459606728290,-7.105,0.0
1459606728300,-7.105,2.1719999999999997e-06
1459606728310,-7.105,3.6200000000000004e-07
1459606728320,-7.105,1.0859999999999999e-06
1459606728330,-7.105,3.6200000000000004e-07
1459606728340,-7.105,1.0859999999999999e-06
1459606728350,-7.105,0.0
1459606728360,-7.105,3.6200000000000004e-07
1459606728370,-7.105,0.0
1459606728380,-7.105,1.81e-06
1459606728390,-7.105,0.0
1459606728400,-7.105,1.0859999999999999e-06
1459606728410,-7.105,3.6200000000000004e-07
1459606728420,-7.105,7.240000000000001e-07
1459606728430,-7.105,3.6200000000000004e-07
1459606728440,-7.105,0.0
1459606728450,-7.105,3.6200000000000004e-07
1459606728460,-7.105,3.6200000000000004e-07
1459606728470,-7.105,0.0
1459606728480,-7.105,1.0859999999999999e-06
1459606728490,-7.105,0.0
1459606728500,-7.105,0.0
1459606728510,-7.105,3.6200000000000004e-07
1459606728520,-7.105,0.0
1459606728530,-7.105,0.0
1459606728540,-7.105,0.0
1459606728550,-7.105,0.0
1459606728560,-7.105,7.240000000000001e-07
1459606728570,-7.105,3.6200000000000004e-07
1459606728580,-7.105,1.81e-06
1459606728590,-7.105,7.240000000000001e-07
1459606728600,-7.105,3.258e-06
1459606728610,-7.105,3.6200000000000004e-07
1459606728620,-7.105,1.81e-06
1459606728630,-7.105,0.0
1459606728640,-7.105,1.81e-06
1459606728650,-7.105,0.0
1459606728660,-7.105,1.0859999999999999e-06
1459606728670,-7.105,0.0
1459606728680,-7.105,1.4480000000000002e-06
1459606728690,-7.105,3.6200000000000004e-07
1459606728700,-7.105,7.240000000000001e-07
1459606728710,-7.105,0.0
1459606728720,-7.105,1.4480000000000002e-06
1459606728730,-7.105,3.6200000000000004e-07
1459606728740,-7.105,8.326e-06
1459606728750,-7.105,7.240000000000001e-07
1459606728760,-7.105,3.62e-06
1459606728770,-7.105,1.4480000000000002e-06
1459606728780,-7.105,2.5340000000000002e-06
1459606728790,-7.105,7.240000000000001e-07
1459606728800,-7.105,1.81e-06
1459606728810,-7.105,3.6200000000000004e-07
1459606728820,-7.105,1.0859999999999999e-06
1459606728830,-7.105,0.0
1459606728840,-7.105,1.0859999999999999e-06
1459606728850,-7.105,0.0
1459606728860,-7.105,0.0
1459606728870,-7.105,7.240000000000001e-07
1459606728880,-7.105,7.240000000000001e-07
1459606728890,-7.105,0.0
1459606728900,-7.105,1.4480000000000002e-06
1459606728910,-7.105,1.4480000000000002e-06
1459606728920,-7.105,1.4480000000000002e-06
1459606728930,-7.105,3.6200000000000004e-07
1459606728940,-7.105,0.0
1459606728950,-7.105,0.0
1459606728960,-7.105,1.4480000000000002e-06
