Timestamp,position,BLMTI.06R7.B2I10_TCP.C6R7.B2
1494683030890,-0.68,7.24e-06
1494683030900,-0.68,5.792000000000001e-06
1494683030910,-0.68,6.877999999999999e-06
1494683030920,-0.68,4.706e-06
1494683030930,-0.68,8.687999999999999e-06
1494683030940,-0.68,5.792000000000001e-06
1494683030950,-0.68,7.964e-06
1494683030960,-0.68,6.154e-06
1494683030970,-0.68,8.326e-06
1494683030980,-0.68,6.877999999999999e-06
1494683030990,-0.68,7.24e-06
1494683031000,-0.68,5.0680000000000004e-06
1494683031010,-0.68,8.687999999999999e-06
1494683031020,-0.68,6.516e-06
1494683031030,-0.68,8.326e-06
1494683031040,-0.68,5.792000000000001e-06
1494683031050,-0.68,6.877999999999999e-06
1494683031060,-0.68,6.154e-06
1494683031070,-0.68,9.05e-06
1494683031080,-0.68,5.792000000000001e-06
1494683031090,-0.68,9.05e-06
1494683031100,-0.68,6.154e-06
1494683031110,-0.68,7.602e-06
1494683031120,-0.68,6.154e-06
1494683031130,-0.68,9.412e-06
1494683031140,-0.68,5.43e-06
1494683031150,-0.68,7.24e-06
1494683031160,-0.68,5.43e-06
1494683031170,-0.68,7.602e-06
1494683031180,-0.68,6.516e-06
1494683031190,-0.68,9.05e-06
1494683031200,-0.68,6.154e-06
1494683031210,-0.68,8.326e-06
1494683031220,-0.68,5.0680000000000004e-06
1494683031230,-0.68,7.602e-06
1494683031240,-0.68,6.154e-06
1494683031250,-0.68,7.964e-06
1494683031260,-0.68,5.0680000000000004e-06
1494683031270,-0.68,7.964e-06
1494683031280,-0.68,4.706e-06
1494683031290,-0.68,6.877999999999999e-06
1494683031300,-0.68,5.0680000000000004e-06
1494683031310,-0.68,7.602e-06
1494683031320,-0.68,5.0680000000000004e-06
1494683031330,-0.68,7.24e-06
1494683031340,-0.68,4.343999999999999e-06
1494683031350,-0.68,7.964e-06
1494683031360,-0.68,3.982e-06
1494683031370,-0.68,7.964e-06
1494683031380,-0.68,5.0680000000000004e-06
1494683031390,-0.68,7.964e-06
1494683031400,-0.68,5.43e-06
1494683031410,-0.68,7.964e-06
1494683031420,-0.68,5.43e-06
1494683031430,-0.68,6.516e-06
1494683031440,-0.68,4.706e-06
1494683031450,-0.68,7.602e-06
1494683031460,-0.68,3.62e-06
1494683031470,-0.68,6.516e-06
1494683031480,-0.68,4.706e-06
1494683031490,-0.68,5.43e-06
1494683031500,-0.68,5.43e-06
1494683031510,-0.68,8.326e-06
1494683031520,-0.68,5.792000000000001e-06
1494683031530,-0.68,7.964e-06
1494683031540,-0.68,5.0680000000000004e-06
1494683031550,-0.68,7.602e-06
1494683031560,-0.68,5.0680000000000004e-06
1494683031570,-0.68,6.877999999999999e-06
1494683031580,-0.68,5.43e-06
1494683031590,-0.68,8.326e-06
1494683031600,-0.68,4.706e-06
1494683031610,-0.68,6.154e-06
1494683031620,-0.68,4.343999999999999e-06
1494683031630,-0.68,7.964e-06
1494683031640,-0.68,4.706e-06
1494683031650,-0.68,7.24e-06
1494683031660,-0.68,4.706e-06
1494683031670,-0.68,6.877999999999999e-06
1494683031680,-0.68,5.792000000000001e-06
1494683031690,-0.68,9.412e-06
1494683031700,-0.68,6.154e-06
1494683031710,-0.68,7.964e-06
1494683031720,-0.68,6.154e-06
1494683031730,-0.68,7.602e-06
1494683031740,-0.68,7.602e-06
1494683031750,-0.68,6.516e-06
1494683031760,-0.68,4.706e-06
1494683031770,-0.68,6.516e-06
1494683031780,-0.68,4.343999999999999e-06
1494683031790,-0.68,7.24e-06
1494683031800,-0.68,6.154e-06
1494683031810,-0.68,7.24e-06
1494683031820,-0.68,3.982e-06
1494683031830,-0.68,7.24e-06
1494683031840,-0.68,5.43e-06
1494683031850,-0.68,7.24e-06
1494683031860,-0.68,5.0680000000000004e-06
1494683031870,-0.68,7.24e-06
1494683031880,-0.68,6.154e-06
1494683031890,-0.68,7.602e-06
1494683031900,-0.68,5.43e-06
1494683031910,-0.68,6.516e-06
1494683031920,-0.68,4.343999999999999e-06
1494683031930,-0.68,6.516e-06
1494683031940,-0.68,5.0680000000000004e-06
1494683031950,-0.68,7.602e-06
1494683031960,-0.68,5.0680000000000004e-06
1494683031970,-0.68,7.602e-06
1494683031980,-0.68,3.982e-06
1494683031990,-0.68,6.877999999999999e-06
1494683032000,-0.68,5.0680000000000004e-06
1494683032010,-0.68,6.877999999999999e-06
1494683032020,-0.68,5.43e-06
1494683032030,-0.68,5.0680000000000004e-06
1494683032040,-0.68,4.706e-06
1494683032050,-0.68,5.792000000000001e-06
1494683032060,-0.68,4.706e-06
1494683032070,-0.68,5.792000000000001e-06
1494683032080,-0.68,4.706e-06
1494683032090,-0.68,6.516e-06
1494683032100,-0.68,3.982e-06
1494683032110,-0.68,6.154e-06
1494683032120,-0.68,3.62e-06
1494683032130,-0.68,6.516e-06
1494683032140,-0.68,4.343999999999999e-06
1494683032150,-0.68,6.154e-06
1494683032160,-0.68,5.0680000000000004e-06
1494683032170,-0.68,5.792000000000001e-06
1494683032180,-0.68,5.0680000000000004e-06
1494683032190,-0.68,5.43e-06
1494683032200,-0.68,4.706e-06
1494683032210,-0.68,6.516e-06
1494683032220,-0.68,4.706e-06
1494683032230,-0.68,6.516e-06
1494683032240,-0.68,4.343999999999999e-06
1494683032250,-0.68,6.516e-06
1494683032260,-0.68,3.982e-06
1494683032270,-0.68,6.516e-06
1494683032280,-0.68,4.706e-06
1494683032290,-0.68,7.602e-06
1494683032300,-0.68,3.982e-06
1494683032310,-0.68,6.154e-06
1494683032320,-0.68,5.0680000000000004e-06
1494683032330,-0.68,6.516e-06
1494683032340,-0.68,3.982e-06
1494683032350,-0.68,6.516e-06
1494683032360,-0.68,3.62e-06
1494683032370,-0.68,5.792000000000001e-06
1494683032380,-0.68,3.62e-06
1494683032390,-0.68,6.154e-06
1494683032400,-0.68,4.706e-06
1494683032410,-0.68,6.877999999999999e-06
1494683032420,-0.68,4.343999999999999e-06
1494683032430,-0.68,5.792000000000001e-06
1494683032440,-0.68,4.706e-06
1494683032450,-0.68,5.0680000000000004e-06
1494683032460,-0.68,5.0680000000000004e-06
1494683032470,-0.68,5.0680000000000004e-06
1494683032480,-0.68,5.0680000000000004e-06
1494683032490,-0.68,5.43e-06
1494683032500,-0.68,4.343999999999999e-06
1494683032510,-0.68,6.516e-06
1494683032520,-0.68,3.258e-06
1494683032530,-0.68,5.43e-06
1494683032540,-0.68,4.343999999999999e-06
1494683032550,-0.68,5.43e-06
1494683032560,-0.68,3.258e-06
1494683032570,-0.68,4.706e-06
1494683032580,-0.68,4.706e-06
1494683032590,-0.68,6.154e-06
1494683032600,-0.68,3.62e-06
1494683032610,-0.68,5.792000000000001e-06
1494683032620,-0.68,5.0680000000000004e-06
1494683032630,-0.68,5.0680000000000004e-06
1494683032640,-0.68,4.343999999999999e-06
1494683032650,-0.68,4.343999999999999e-06
1494683032660,-0.68,3.982e-06
1494683032670,-0.68,5.0680000000000004e-06
1494683032680,-0.68,3.982e-06
1494683032690,-0.68,5.0680000000000004e-06
1494683032700,-0.68,3.982e-06
1494683032710,-0.68,5.43e-06
1494683032720,-0.68,5.0680000000000004e-06
1494683032730,-0.68,4.343999999999999e-06
1494683032740,-0.68,3.982e-06
1494683032750,-0.68,4.706e-06
1494683032760,-0.68,4.343999999999999e-06
1494683032770,-0.68,5.43e-06
1494683032780,-0.68,4.343999999999999e-06
1494683032790,-0.68,5.792000000000001e-06
1494683032800,-0.68,3.982e-06
1494683032810,-0.68,5.0680000000000004e-06
1494683032820,-0.68,4.343999999999999e-06
1494683032830,-0.68,5.43e-06
1494683032840,-0.68,6.154e-06
1494683032850,-0.68,6.154e-06
1494683032860,-0.68,5.0680000000000004e-06
1494683032870,-0.68,6.877999999999999e-06
1494683032880,-0.68,4.343999999999999e-06
1494683032890,-0.68,5.792000000000001e-06
1494683032900,-0.68,4.343999999999999e-06
1494683032910,-0.68,6.154e-06
1494683032920,-0.68,5.0680000000000004e-06
1494683032930,-0.68,6.154e-06
1494683032940,-0.68,4.706e-06
1494683032950,-0.68,5.0680000000000004e-06
1494683032960,-0.68,5.43e-06
1494683032970,-0.68,6.516e-06
1494683032980,-0.68,4.706e-06
1494683032990,-0.68,5.43e-06
1494683033000,-0.68,4.343999999999999e-06
1494683033010,-0.68,6.877999999999999e-06
1494683033020,-0.68,4.706e-06
1494683033030,-0.68,4.343999999999999e-06
1494683033040,-0.68,4.706e-06
1494683033050,-0.68,4.343999999999999e-06
1494683033060,-0.68,3.982e-06
1494683033070,-0.68,6.154e-06
1494683033080,-0.68,4.706e-06
1494683033090,-0.68,4.706e-06
1494683033100,-0.68,3.982e-06
1494683033110,-0.68,6.877999999999999e-06
1494683033120,-0.68,3.982e-06
1494683033130,-0.68,5.792000000000001e-06
1494683033140,-0.68,3.62e-06
1494683033150,-0.68,6.154e-06
1494683033160,-0.68,5.0680000000000004e-06
