Timestamp,position,BLMTI.06R7.B2I10_TCP.D6R7.B2
1494680347560,1.535,0.0
1494680347570,1.535,1.4480000000000002e-06
1494680347580,1.535,0.0
1494680347590,1.535,7.240000000000001e-07
1494680347600,1.535,0.0
1494680347610,1.535,3.6200000000000004e-07
1494680347620,1.535,3.6200000000000004e-07
1494680347630,1.535,1.0859999999999999e-06
1494680347640,1.535,0.0
1494680347650,1.535,1.0859999999999999e-06
1494680347660,1.535,0.0
1494680347670,1.535,7.240000000000001e-07
1494680347680,1.535,0.0
1494680347690,1.535,1.4480000000000002e-06
1494680347700,1.535,0.0
1494680347710,1.535,1.0859999999999999e-06
1494680347720,1.535,0.0
1494680347730,1.535,1.0859999999999999e-06
1494680347740,1.535,0.0
1494680347750,1.535,1.4480000000000002e-06
1494680347760,1.535,0.0
1494680347770,1.535,7.240000000000001e-07
1494680347780,1.535,0.0
1494680347790,1.535,1.4480000000000002e-06
1494680347800,1.535,0.0
1494680347810,1.535,7.240000000000001e-07
1494680347820,1.535,0.0
1494680347830,1.535,1.4480000000000002e-06
1494680347840,1.535,3.6200000000000004e-07
1494680347850,1.535,7.240000000000001e-07
1494680347870,1.535,7.240000000000001e-07
1494680347880,1.535,3.6200000000000004e-07
1494680347890,1.535,1.81e-06
1494680347900,1.535,0.0
1494680347910,1.535,1.0859999999999999e-06
1494680347920,1.535,0.0
1494680347930,1.535,1.0859999999999999e-06
1494680347940,1.535,0.0
1494680347950,1.535,7.240000000000001e-07
1494680347960,1.535,0.0
1494680347970,1.535,1.4480000000000002e-06
1494680347980,1.535,0.0
1494680347990,1.535,1.0859999999999999e-06
1494680348000,1.535,0.0
1494680348010,1.535,1.0859999999999999e-06
1494680348020,1.535,0.0
1494680348030,1.535,1.0859999999999999e-06
1494680348040,1.535,0.0
1494680348050,1.535,1.81e-06
1494680348060,1.535,0.0
1494680348070,1.535,1.4480000000000002e-06
1494680348080,1.535,0.0
1494680348090,1.535,1.0859999999999999e-06
1494680348100,1.535,0.0
