Timestamp,position,BLMTI.04L7.B1E10_TCSG.B4L7.B1
1494677560680,-0.37,2.8960000000000003e-06
1494677560690,-0.37,1.4480000000000002e-06
1494677560700,-0.37,3.62e-06
1494677560710,-0.37,2.5340000000000002e-06
1494677560720,-0.37,2.8960000000000003e-06
1494677560730,-0.37,2.8960000000000003e-06
1494677560740,-0.37,2.8960000000000003e-06
1494677560750,-0.37,4.343999999999999e-06
1494677560760,-0.37,2.1719999999999997e-06
1494677560770,-0.37,3.258e-06
1494677560780,-0.37,2.5340000000000002e-06
1494677560790,-0.37,1.81e-06
1494677560800,-0.37,3.258e-06
1494677560810,-0.37,2.8960000000000003e-06
1494677560820,-0.37,2.8960000000000003e-06
1494677560830,-0.37,2.5340000000000002e-06
1494677560840,-0.37,3.258e-06
1494677560850,-0.37,3.982e-06
1494677560860,-0.37,2.8960000000000003e-06
1494677560870,-0.37,3.62e-06
1494677560880,-0.37,2.1719999999999997e-06
1494677560890,-0.37,3.62e-06
1494677560900,-0.37,2.1719999999999997e-06
1494677560910,-0.37,2.5340000000000002e-06
1494677560920,-0.37,2.8960000000000003e-06
1494677560930,-0.37,2.1719999999999997e-06
1494677560940,-0.37,2.1719999999999997e-06
1494677560950,-0.37,3.62e-06
1494677560960,-0.37,1.81e-06
1494677560970,-0.37,2.8960000000000003e-06
1494677560980,-0.37,2.8960000000000003e-06
1494677560990,-0.37,2.5340000000000002e-06
1494677561000,-0.37,2.1719999999999997e-06
1494677561010,-0.37,5.0680000000000004e-06
1494677561020,-0.37,3.258e-06
1494677561030,-0.37,3.258e-06
1494677561040,-0.37,3.62e-06
1494677561050,-0.37,3.258e-06
1494677561060,-0.37,2.1719999999999997e-06
1494677561070,-0.37,2.1719999999999997e-06
1494677561080,-0.37,3.982e-06
1494677561090,-0.37,2.5340000000000002e-06
1494677561100,-0.37,2.8960000000000003e-06
1494677561110,-0.37,1.81e-06
1494677561120,-0.37,2.5340000000000002e-06
1494677561130,-0.37,2.8960000000000003e-06
1494677561140,-0.37,3.62e-06
1494677561150,-0.37,1.0859999999999999e-06
1494677561160,-0.37,2.5340000000000002e-06
1494677561170,-0.37,1.0859999999999999e-06
1494677561180,-0.37,1.81e-06
1494677561190,-0.37,3.62e-06
1494677561200,-0.37,2.8960000000000003e-06
1494677561210,-0.37,2.8960000000000003e-06
1494677561220,-0.37,1.81e-06
1494677561230,-0.37,1.4480000000000002e-06
1494677561240,-0.37,2.1719999999999997e-06
1494677561250,-0.37,2.5340000000000002e-06
1494677561260,-0.37,2.1719999999999997e-06
1494677561270,-0.37,1.81e-06
1494677561280,-0.37,3.258e-06
1494677561290,-0.37,1.4480000000000002e-06
1494677561300,-0.37,3.982e-06
1494677561310,-0.37,2.5340000000000002e-06
1494677561320,-0.37,2.5340000000000002e-06
1494677561330,-0.37,3.258e-06
1494677561340,-0.37,1.81e-06
1494677561350,-0.37,1.81e-06
1494677561360,-0.37,2.1719999999999997e-06
1494677561370,-0.37,1.81e-06
1494677561380,-0.37,3.982e-06
1494677561390,-0.37,1.4480000000000002e-06
1494677561400,-0.37,2.5340000000000002e-06
1494677561410,-0.37,2.1719999999999997e-06
1494677561420,-0.37,3.258e-06
1494677561430,-0.37,2.5340000000000002e-06
1494677561440,-0.37,2.5340000000000002e-06
1494677561450,-0.37,7.240000000000001e-07
1494677561460,-0.37,3.62e-06
1494677561470,-0.37,1.4480000000000002e-06
1494677561480,-0.37,2.1719999999999997e-06
1494677561490,-0.37,1.4480000000000002e-06
1494677561500,-0.37,2.8960000000000003e-06
1494677561510,-0.37,1.0859999999999999e-06
1494677561520,-0.37,2.5340000000000002e-06
1494677561530,-0.37,2.1719999999999997e-06
1494677561540,-0.37,2.1719999999999997e-06
1494677561550,-0.37,1.4480000000000002e-06
1494677561560,-0.37,2.5340000000000002e-06
1494677561570,-0.37,2.5340000000000002e-06
1494677561580,-0.37,2.1719999999999997e-06
1494677561590,-0.37,1.0859999999999999e-06
1494677561600,-0.37,3.62e-06
1494677561610,-0.37,1.0859999999999999e-06
1494677561620,-0.37,2.5340000000000002e-06
1494677561630,-0.37,2.8960000000000003e-06
1494677561640,-0.37,3.982e-06
1494677561650,-0.37,2.8960000000000003e-06
