Timestamp,position,BLMTI.06L7.B1E10_TCP.D6L7.B1
1494679687720,0.96,3.62e-06
1494679687730,0.96,7.964e-06
1494679687740,0.96,5.0680000000000004e-06
1494679687750,0.96,5.43e-06
1494679687760,0.96,4.343999999999999e-06
1494679687770,0.96,7.602e-06
1494679687780,0.96,6.877999999999999e-06
1494679687790,0.96,9.774e-06
1494679687800,0.96,4.343999999999999e-06
1494679687810,0.96,6.516e-06
1494679687820,0.96,5.0680000000000004e-06
1494679687830,0.96,5.792000000000001e-06
1494679687850,0.96,6.877999999999999e-06
1494679687860,0.96,5.792000000000001e-06
1494679687870,0.96,6.154e-06
1494679687880,0.96,3.982e-06
1494679687890,0.96,5.43e-06
1494679687900,0.96,5.0680000000000004e-06
1494679687910,0.96,6.877999999999999e-06
1494679687920,0.96,4.706e-06
1494679687930,0.96,5.792000000000001e-06
1494679687940,0.96,5.0680000000000004e-06
1494679687950,0.96,6.516e-06
1494679687960,0.96,4.706e-06
1494679687970,0.96,6.154e-06
1494679687980,0.96,4.343999999999999e-06
1494679687990,0.96,6.877999999999999e-06
1494679688000,0.96,7.24e-06
1494679688010,0.96,8.687999999999999e-06
1494679688020,0.96,6.154e-06
1494679688030,0.96,6.877999999999999e-06
1494679688040,0.96,6.516e-06
1494679688050,0.96,7.602e-06
1494679688060,0.96,6.154e-06
1494679688070,0.96,6.154e-06
1494679688080,0.96,5.43e-06
1494679688090,0.96,5.43e-06
1494679688100,0.96,6.154e-06
1494679688110,0.96,5.43e-06
1494679688120,0.96,5.792000000000001e-06
1494679688130,0.96,5.43e-06
1494679688140,0.96,5.43e-06
1494679688150,0.96,5.0680000000000004e-06
1494679688160,0.96,5.0680000000000004e-06
1494679688170,0.96,3.62e-06
1494679688180,0.96,7.240000000000001e-07
1494679688190,0.96,6.516e-06
1494679688200,0.96,6.877999999999999e-06
1494679688210,0.96,7.24e-06
1494679688220,0.96,6.154e-06
1494679688230,0.96,5.792000000000001e-06
1494679688240,0.96,5.792000000000001e-06
1494679688250,0.96,7.602e-06
1494679688260,0.96,6.516e-06
1494679688270,0.96,6.516e-06
1494679688280,0.96,5.43e-06
1494679688290,0.96,5.792000000000001e-06
1494679688300,0.96,5.792000000000001e-06
1494679688310,0.96,6.516e-06
1494679688320,0.96,5.792000000000001e-06
1494679688330,0.96,6.516e-06
1494679688340,0.96,5.43e-06
1494679688350,0.96,5.43e-06
1494679688360,0.96,5.792000000000001e-06
1494679688370,0.96,4.706e-06
1494679688380,0.96,5.43e-06
1494679688390,0.96,5.0680000000000004e-06
1494679688400,0.96,5.43e-06
