Timestamp,position,BLMTI.05L3.B2E10_TCSG.A5L3.B2
1494676302570,0.795,3.6200000000000004e-07
1494676302580,0.795,3.6200000000000004e-07
1494676302590,0.795,3.6200000000000004e-07
1494676302600,0.795,1.0859999999999999e-06
1494676302610,0.795,3.6200000000000004e-07
1494676302620,0.795,1.0859999999999999e-06
1494676302630,0.795,1.0859999999999999e-06
1494676302640,0.795,3.6200000000000004e-07
1494676302650,0.795,7.240000000000001e-07
1494676302660,0.795,7.240000000000001e-07
1494676302670,0.795,7.240000000000001e-07
1494676302680,0.795,1.0859999999999999e-06
1494676302690,0.795,3.6200000000000004e-07
1494676302700,0.795,1.0859999999999999e-06
1494676302710,0.795,3.6200000000000004e-07
1494676302720,0.795,1.0859999999999999e-06
1494676302730,0.795,1.0859999999999999e-06
1494676302740,0.795,7.240000000000001e-07
1494676302750,0.795,7.240000000000001e-07
1494676302760,0.795,7.240000000000001e-07
1494676302770,0.795,3.6200000000000004e-07
1494676302780,0.795,1.4480000000000002e-06
1494676302790,0.795,1.0859999999999999e-06
1494676302800,0.795,1.0859999999999999e-06
1494676302810,0.795,7.240000000000001e-07
1494676302820,0.795,3.6200000000000004e-07
1494676302830,0.795,3.6200000000000004e-07
1494676302840,0.795,1.4480000000000002e-06
1494676302850,0.795,0.0
1494676302860,0.795,1.0859999999999999e-06
1494676302870,0.795,1.0859999999999999e-06
1494676302880,0.795,7.240000000000001e-07
1494676302890,0.795,1.0859999999999999e-06
1494676302900,0.795,3.6200000000000004e-07
1494676302910,0.795,1.0859999999999999e-06
1494676302920,0.795,7.240000000000001e-07
1494676302930,0.795,1.0859999999999999e-06
1494676302940,0.795,3.6200000000000004e-07
1494676302950,0.795,1.0859999999999999e-06
1494676302960,0.795,3.6200000000000004e-07
1494676302970,0.795,3.6200000000000004e-07
1494676302980,0.795,1.0859999999999999e-06
1494676302990,0.795,7.240000000000001e-07
1494676303000,0.795,7.240000000000001e-07
1494676303010,0.795,1.0859999999999999e-06
1494676303020,0.795,7.240000000000001e-07
1494676303030,0.795,7.240000000000001e-07
1494676303040,0.795,7.240000000000001e-07
1494676303050,0.795,1.0859999999999999e-06
1494676303060,0.795,7.240000000000001e-07
1494676303070,0.795,1.0859999999999999e-06
1494676303080,0.795,7.240000000000001e-07
1494676303090,0.795,1.0859999999999999e-06
1494676303100,0.795,7.240000000000001e-07
1494676303110,0.795,3.6200000000000004e-07
1494676303120,0.795,7.240000000000001e-07
1494676303130,0.795,7.240000000000001e-07
1494676303140,0.795,7.240000000000001e-07
1494676303150,0.795,3.6200000000000004e-07
1494676303160,0.795,1.0859999999999999e-06
1494676303170,0.795,3.6200000000000004e-07
1494676303180,0.795,7.240000000000001e-07
1494676303190,0.795,1.81e-06
1494676303200,0.795,3.6200000000000004e-07
1494676303210,0.795,3.6200000000000004e-07
1494676303220,0.795,3.6200000000000004e-07
1494676303230,0.795,7.240000000000001e-07
1494676303240,0.795,1.0859999999999999e-06
1494676303250,0.795,0.0
1494676303260,0.795,3.6200000000000004e-07
1494676303270,0.795,1.0859999999999999e-06
1494676303280,0.795,1.0859999999999999e-06
1494676303290,0.795,1.0859999999999999e-06
1494676303300,0.795,7.240000000000001e-07
1494676303310,0.795,7.240000000000001e-07
1494676303320,0.795,7.240000000000001e-07
1494676303330,0.795,1.0859999999999999e-06
1494676303340,0.795,0.0
1494676303350,0.795,1.0859999999999999e-06
1494676303360,0.795,3.6200000000000004e-07
1494676303370,0.795,1.0859999999999999e-06
1494676303380,0.795,7.240000000000001e-07
1494676303390,0.795,1.0859999999999999e-06
1494676303400,0.795,1.0859999999999999e-06
1494676303410,0.795,7.240000000000001e-07
1494676303420,0.795,3.6200000000000004e-07
1494676303430,0.795,3.6200000000000004e-07
1494676303440,0.795,1.4480000000000002e-06
1494676303450,0.795,7.240000000000001e-07
1494676303460,0.795,1.0859999999999999e-06
1494676303470,0.795,7.240000000000001e-07
1494676303480,0.795,7.240000000000001e-07
1494676303490,0.795,7.240000000000001e-07
1494676303500,0.795,1.4480000000000002e-06
1494676303510,0.795,7.240000000000001e-07
1494676303520,0.795,3.6200000000000004e-07
1494676303530,0.795,7.240000000000001e-07
1494676303540,0.795,1.0859999999999999e-06
1494676303550,0.795,7.240000000000001e-07
1494676303560,0.795,7.240000000000001e-07
1494676303570,0.795,7.240000000000001e-07
1494676303580,0.795,1.0859999999999999e-06
1494676303590,0.795,0.0
1494676303600,0.795,1.4480000000000002e-06
1494676303610,0.795,1.0859999999999999e-06
1494676303620,0.795,7.240000000000001e-07
1494676303630,0.795,7.240000000000001e-07
1494676303640,0.795,7.240000000000001e-07
1494676303650,0.795,3.6200000000000004e-07
1494676303660,0.795,1.0859999999999999e-06
1494676303670,0.795,1.0859999999999999e-06
1494676303680,0.795,3.6200000000000004e-07
1494676303690,0.795,7.240000000000001e-07
1494676303700,0.795,7.240000000000001e-07
1494676303710,0.795,3.6200000000000004e-07
1494676303720,0.795,7.240000000000001e-07
1494676303730,0.795,1.0859999999999999e-06
1494676303740,0.795,7.240000000000001e-07
1494676303750,0.795,3.6200000000000004e-07
1494676303760,0.795,1.4480000000000002e-06
1494676303770,0.795,7.240000000000001e-07
1494676303780,0.795,0.0
1494676303790,0.795,3.6200000000000004e-07
1494676303800,0.795,1.4480000000000002e-06
1494676303810,0.795,7.240000000000001e-07
1494676303820,0.795,7.240000000000001e-07
1494676303830,0.795,7.240000000000001e-07
1494676303840,0.795,3.6200000000000004e-07
1494676303850,0.795,1.0859999999999999e-06
1494676303860,0.795,1.0859999999999999e-06
1494676303870,0.795,7.240000000000001e-07
1494676303880,0.795,1.0859999999999999e-06
1494676303890,0.795,3.6200000000000004e-07
1494676303900,0.795,3.6200000000000004e-07
1494676303910,0.795,7.240000000000001e-07
1494676303920,0.795,1.0859999999999999e-06
1494676303930,0.795,7.240000000000001e-07
1494676303940,0.795,1.0859999999999999e-06
1494676303950,0.795,3.6200000000000004e-07
1494676303960,0.795,7.240000000000001e-07
1494676303970,0.795,3.6200000000000004e-07
1494676303980,0.795,7.240000000000001e-07
1494676303990,0.795,7.240000000000001e-07
1494676304000,0.795,1.4480000000000002e-06
1494676304010,0.795,1.4480000000000002e-06
1494676304020,0.795,0.0
1494676304030,0.795,1.0859999999999999e-06
1494676304040,0.795,7.240000000000001e-07
1494676304050,0.795,7.240000000000001e-07
1494676304060,0.795,7.240000000000001e-07
1494676304070,0.795,3.6200000000000004e-07
1494676304080,0.795,1.0859999999999999e-06
1494676304090,0.795,7.240000000000001e-07
1494676304100,0.795,1.4480000000000002e-06
1494676304110,0.795,3.6200000000000004e-07
1494676304120,0.795,1.4480000000000002e-06
1494676304130,0.795,3.6200000000000004e-07
1494676304140,0.795,1.4480000000000002e-06
1494676304150,0.795,0.0
1494676304160,0.795,1.0859999999999999e-06
1494676304170,0.795,3.6200000000000004e-07
1494676304180,0.795,1.0859999999999999e-06
1494676304190,0.795,0.0
1494676304200,0.795,1.4480000000000002e-06
1494676304210,0.795,3.6200000000000004e-07
1494676304220,0.795,1.0859999999999999e-06
1494676304230,0.795,3.6200000000000004e-07
1494676304240,0.795,1.0859999999999999e-06
1494676304250,0.795,7.240000000000001e-07
1494676304260,0.795,7.240000000000001e-07
1494676304270,0.795,3.6200000000000004e-07
1494676304280,0.795,7.240000000000001e-07
1494676304290,0.795,3.6200000000000004e-07
1494676304300,0.795,1.0859999999999999e-06
1494676304310,0.795,3.6200000000000004e-07
1494676304320,0.795,7.240000000000001e-07
1494676304330,0.795,3.6200000000000004e-07
1494676304340,0.795,1.0859999999999999e-06
1494676304350,0.795,7.240000000000001e-07
1494676304360,0.795,7.240000000000001e-07
1494676304370,0.795,3.6200000000000004e-07
1494676304380,0.795,1.0859999999999999e-06
1494676304390,0.795,0.0
1494676304400,0.795,1.0859999999999999e-06
1494676304410,0.795,3.6200000000000004e-07
1494676304420,0.795,1.0859999999999999e-06
1494676304430,0.795,7.240000000000001e-07
1494676304440,0.795,7.240000000000001e-07
1494676304450,0.795,7.240000000000001e-07
1494676304460,0.795,7.240000000000001e-07
1494676304470,0.795,1.0859999999999999e-06
1494676304480,0.795,1.0859999999999999e-06
1494676304490,0.795,3.6200000000000004e-07
1494676304500,0.795,1.0859999999999999e-06
1494676304510,0.795,1.0859999999999999e-06
1494676304520,0.795,7.240000000000001e-07
1494676304530,0.795,1.0859999999999999e-06
1494676304540,0.795,1.0859999999999999e-06
1494676304550,0.795,3.6200000000000004e-07
1494676304560,0.795,1.0859999999999999e-06
1494676304570,0.795,1.0859999999999999e-06
1494676304580,0.795,1.0859999999999999e-06
1494676304590,0.795,3.6200000000000004e-07
1494676304600,0.795,7.240000000000001e-07
1494676304610,0.795,1.0859999999999999e-06
1494676304620,0.795,7.240000000000001e-07
1494676304630,0.795,7.240000000000001e-07
1494676304640,0.795,1.0859999999999999e-06
1494676304650,0.795,0.0
1494676304660,0.795,1.4480000000000002e-06
1494676304670,0.795,3.6200000000000004e-07
1494676304680,0.795,1.4480000000000002e-06
1494676304690,0.795,3.6200000000000004e-07
1494676304700,0.795,7.240000000000001e-07
1494676304710,0.795,3.6200000000000004e-07
1494676304720,0.795,7.240000000000001e-07
1494676304730,0.795,7.240000000000001e-07
1494676304740,0.795,1.0859999999999999e-06
1494676304750,0.795,1.4480000000000002e-06
1494676304760,0.795,3.6200000000000004e-07
1494676304770,0.795,1.0859999999999999e-06
1494676304780,0.795,1.0859999999999999e-06
1494676304790,0.795,1.0859999999999999e-06
1494676304800,0.795,7.240000000000001e-07
1494676304810,0.795,1.0859999999999999e-06
1494676304820,0.795,7.240000000000001e-07
1494676304830,0.795,3.6200000000000004e-07
1494676304840,0.795,7.240000000000001e-07
1494676304850,0.795,7.240000000000001e-07
1494676304860,0.795,1.81e-06
1494676304870,0.795,0.0
1494676304880,0.795,7.240000000000001e-07
1494676304890,0.795,3.6200000000000004e-07
1494676304900,0.795,1.81e-06
1494676304910,0.795,3.6200000000000004e-07
1494676304920,0.795,1.0859999999999999e-06
1494676304930,0.795,7.240000000000001e-07
1494676304940,0.795,7.240000000000001e-07
1494676304950,0.795,7.240000000000001e-07
1494676304960,0.795,1.0859999999999999e-06
1494676304970,0.795,1.0859999999999999e-06
1494676304980,0.795,7.240000000000001e-07
1494676304990,0.795,1.0859999999999999e-06
1494676305000,0.795,3.6200000000000004e-07
1494676305010,0.795,1.0859999999999999e-06
1494676305020,0.795,7.240000000000001e-07
1494676305030,0.795,7.240000000000001e-07
1494676305040,0.795,7.240000000000001e-07
1494676305050,0.795,1.0859999999999999e-06
1494676305060,0.795,1.4480000000000002e-06
1494676305070,0.795,1.0859999999999999e-06
1494676305080,0.795,3.6200000000000004e-07
1494676305090,0.795,7.240000000000001e-07
1494676305100,0.795,3.6200000000000004e-07
1494676305110,0.795,7.240000000000001e-07
1494676305120,0.795,1.81e-06
1494676305130,0.795,3.6200000000000004e-07
1494676305140,0.795,7.240000000000001e-07
1494676305150,0.795,7.240000000000001e-07
1494676305160,0.795,7.240000000000001e-07
1494676305170,0.795,7.240000000000001e-07
1494676305180,0.795,7.240000000000001e-07
1494676305190,0.795,1.4480000000000002e-06
1494676305200,0.795,7.240000000000001e-07
1494676305210,0.795,1.0859999999999999e-06
1494676305220,0.795,3.6200000000000004e-07
1494676305230,0.795,1.0859999999999999e-06
1494676305240,0.795,3.6200000000000004e-07
1494676305250,0.795,7.240000000000001e-07
1494676305260,0.795,3.6200000000000004e-07
1494676305270,0.795,1.0859999999999999e-06
1494676305280,0.795,1.0859999999999999e-06
1494676305290,0.795,1.0859999999999999e-06
1494676305300,0.795,7.240000000000001e-07
1494676305310,0.795,7.240000000000001e-07
1494676305320,0.795,7.240000000000001e-07
1494676305330,0.795,3.6200000000000004e-07
1494676305340,0.795,1.0859999999999999e-06
1494676305350,0.795,1.0859999999999999e-06
1494676305360,0.795,7.240000000000001e-07
1494676305370,0.795,3.6200000000000004e-07
1494676305380,0.795,3.6200000000000004e-07
1494676305390,0.795,3.6200000000000004e-07
1494676305400,0.795,1.0859999999999999e-06
1494676305410,0.795,3.6200000000000004e-07
1494676305420,0.795,7.240000000000001e-07
1494676305430,0.795,1.0859999999999999e-06
1494676305440,0.795,1.4480000000000002e-06
1494676305450,0.795,7.240000000000001e-07
1494676305460,0.795,3.6200000000000004e-07
1494676305470,0.795,3.6200000000000004e-07
1494676305480,0.795,1.0859999999999999e-06
1494676305490,0.795,0.0
1494676305500,0.795,7.240000000000001e-07
1494676305510,0.795,1.0859999999999999e-06
1494676305520,0.795,1.4480000000000002e-06
1494676305530,0.795,3.6200000000000004e-07
1494676305540,0.795,1.0859999999999999e-06
1494676305550,0.795,3.6200000000000004e-07
1494676305560,0.795,1.4480000000000002e-06
1494676305570,0.795,3.6200000000000004e-07
1494676305580,0.795,1.0859999999999999e-06
1494676305590,0.795,7.240000000000001e-07
1494676305600,0.795,1.0859999999999999e-06
1494676305610,0.795,3.6200000000000004e-07
1494676305620,0.795,7.240000000000001e-07
1494676305630,0.795,1.0859999999999999e-06
1494676305640,0.795,1.0859999999999999e-06
1494676305650,0.795,3.6200000000000004e-07
1494676305660,0.795,1.0859999999999999e-06
1494676305670,0.795,7.240000000000001e-07
1494676305680,0.795,3.6200000000000004e-07
1494676305690,0.795,7.240000000000001e-07
1494676305700,0.795,7.240000000000001e-07
1494676305710,0.795,1.4480000000000002e-06
1494676305720,0.795,3.6200000000000004e-07
1494676305730,0.795,7.240000000000001e-07
1494676305740,0.795,7.240000000000001e-07
1494676305750,0.795,1.0859999999999999e-06
1494676305760,0.795,1.4480000000000002e-06
1494676305770,0.795,3.6200000000000004e-07
1494676305780,0.795,1.4480000000000002e-06
1494676305790,0.795,7.240000000000001e-07
1494676305800,0.795,1.4480000000000002e-06
1494676305810,0.795,3.6200000000000004e-07
1494676305820,0.795,7.240000000000001e-07
1494676305830,0.795,1.4480000000000002e-06
1494676305840,0.795,3.6200000000000004e-07
1494676305850,0.795,7.240000000000001e-07
1494676305860,0.795,1.0859999999999999e-06
1494676305870,0.795,7.240000000000001e-07
1494676305880,0.795,1.0859999999999999e-06
1494676305890,0.795,3.6200000000000004e-07
1494676305900,0.795,1.0859999999999999e-06
1494676305910,0.795,1.4480000000000002e-06
1494676305920,0.795,7.240000000000001e-07
1494676305930,0.795,1.4480000000000002e-06
1494676305940,0.795,3.6200000000000004e-07
1494676305950,0.795,1.0859999999999999e-06
1494676305960,0.795,3.6200000000000004e-07
1494676305970,0.795,7.240000000000001e-07
1494676305980,0.795,1.4480000000000002e-06
1494676305990,0.795,1.0859999999999999e-06
1494676306000,0.795,7.240000000000001e-07
1494676306010,0.795,3.6200000000000004e-07
1494676306020,0.795,1.0859999999999999e-06
1494676306030,0.795,7.240000000000001e-07
1494676306040,0.795,1.0859999999999999e-06
1494676306050,0.795,7.240000000000001e-07
1494676306060,0.795,3.6200000000000004e-07
1494676306070,0.795,1.0859999999999999e-06
1494676306080,0.795,7.240000000000001e-07
1494676306090,0.795,7.240000000000001e-07
1494676306100,0.795,3.6200000000000004e-07
1494676306110,0.795,1.0859999999999999e-06
1494676306120,0.795,3.6200000000000004e-07
1494676306130,0.795,3.6200000000000004e-07
1494676306140,0.795,3.6200000000000004e-07
1494676306150,0.795,1.0859999999999999e-06
1494676306160,0.795,7.240000000000001e-07
1494676306170,0.795,0.0
1494676306180,0.795,7.240000000000001e-07
1494676306190,0.795,7.240000000000001e-07
1494676306200,0.795,1.0859999999999999e-06
1494676306210,0.795,3.6200000000000004e-07
1494676306220,0.795,1.0859999999999999e-06
1494676306230,0.795,3.6200000000000004e-07
1494676306240,0.795,1.0859999999999999e-06
1494676306250,0.795,7.240000000000001e-07
1494676306260,0.795,0.0
1494676306270,0.795,7.240000000000001e-07
1494676306280,0.795,3.6200000000000004e-07
1494676306290,0.795,7.240000000000001e-07
1494676306300,0.795,1.0859999999999999e-06
1494676306310,0.795,1.0859999999999999e-06
1494676306320,0.795,3.6200000000000004e-07
1494676306330,0.795,1.0859999999999999e-06
1494676306340,0.795,3.6200000000000004e-07
1494676306350,0.795,7.240000000000001e-07
1494676306360,0.795,1.4480000000000002e-06
1494676306370,0.795,1.0859999999999999e-06
1494676306380,0.795,1.0859999999999999e-06
1494676306390,0.795,7.240000000000001e-07
1494676306400,0.795,1.0859999999999999e-06
1494676306410,0.795,3.6200000000000004e-07
1494676306420,0.795,7.240000000000001e-07
1494676306430,0.795,3.6200000000000004e-07
1494676306440,0.795,7.240000000000001e-07
1494676306450,0.795,3.6200000000000004e-07
1494676306460,0.795,2.1719999999999997e-06
1494676306470,0.795,0.0
1494676306480,0.795,3.6200000000000004e-07
1494676306490,0.795,1.0859999999999999e-06
1494676306500,0.795,0.0
1494676306510,0.795,1.4480000000000002e-06
1494676306520,0.795,7.240000000000001e-07
1494676306530,0.795,1.0859999999999999e-06
1494676306540,0.795,0.0
1494676306550,0.795,3.6200000000000004e-07
1494676306560,0.795,0.0
1494676306570,0.795,1.4480000000000002e-06
1494676306580,0.795,3.6200000000000004e-07
1494676306590,0.795,7.240000000000001e-07
1494676306600,0.795,3.6200000000000004e-07
1494676306610,0.795,1.0859999999999999e-06
1494676306620,0.795,7.240000000000001e-07
1494676306630,0.795,3.6200000000000004e-07
1494676306640,0.795,1.0859999999999999e-06
1494676306650,0.795,7.240000000000001e-07
1494676306660,0.795,3.6200000000000004e-07
1494676306670,0.795,7.240000000000001e-07
1494676306680,0.795,3.6200000000000004e-07
1494676306690,0.795,3.6200000000000004e-07
1494676306700,0.795,7.240000000000001e-07
1494676306710,0.795,7.240000000000001e-07
1494676306720,0.795,3.6200000000000004e-07
1494676306730,0.795,3.6200000000000004e-07
1494676306740,0.795,1.0859999999999999e-06
1494676306750,0.795,3.6200000000000004e-07
1494676306760,0.795,1.0859999999999999e-06
1494676306770,0.795,1.4480000000000002e-06
1494676306780,0.795,7.240000000000001e-07
1494676306790,0.795,7.240000000000001e-07
1494676306800,0.795,7.240000000000001e-07
1494676306810,0.795,7.240000000000001e-07
1494676306820,0.795,7.240000000000001e-07
1494676306830,0.795,7.240000000000001e-07
1494676306840,0.795,3.6200000000000004e-07
1494676306850,0.795,3.6200000000000004e-07
1494676306860,0.795,1.4480000000000002e-06
1494676306870,0.795,3.6200000000000004e-07
1494676306880,0.795,7.240000000000001e-07
1494676306890,0.795,7.240000000000001e-07
1494676306900,0.795,3.6200000000000004e-07
1494676306910,0.795,7.240000000000001e-07
1494676306920,0.795,7.240000000000001e-07
1494676306930,0.795,1.0859999999999999e-06
1494676306940,0.795,7.240000000000001e-07
1494676306950,0.795,3.6200000000000004e-07
1494676306960,0.795,7.240000000000001e-07
1494676306970,0.795,3.6200000000000004e-07
1494676306980,0.795,1.0859999999999999e-06
1494676306990,0.795,7.240000000000001e-07
1494676307000,0.795,3.6200000000000004e-07
1494676307010,0.795,1.4480000000000002e-06
1494676307020,0.795,3.6200000000000004e-07
1494676307030,0.795,1.0859999999999999e-06
1494676307040,0.795,7.240000000000001e-07
1494676307050,0.795,3.6200000000000004e-07
1494676307060,0.795,3.6200000000000004e-07
1494676307070,0.795,1.4480000000000002e-06
1494676307080,0.795,7.240000000000001e-07
1494676307090,0.795,1.0859999999999999e-06
1494676307100,0.795,7.240000000000001e-07
1494676307110,0.795,0.0
1494676307120,0.795,1.4480000000000002e-06
1494676307130,0.795,7.240000000000001e-07
1494676307140,0.795,1.0859999999999999e-06
1494676307150,0.795,7.240000000000001e-07
1494676307160,0.795,3.6200000000000004e-07
1494676307170,0.795,7.240000000000001e-07
1494676307180,0.795,7.240000000000001e-07
1494676307190,0.795,7.240000000000001e-07
1494676307200,0.795,7.240000000000001e-07
1494676307210,0.795,7.240000000000001e-07
1494676307220,0.795,3.6200000000000004e-07
1494676307230,0.795,7.240000000000001e-07
1494676307240,0.795,7.240000000000001e-07
1494676307250,0.795,7.240000000000001e-07
1494676307260,0.795,7.240000000000001e-07
1494676307270,0.795,1.0859999999999999e-06
1494676307280,0.795,3.6200000000000004e-07
1494676307290,0.795,1.0859999999999999e-06
1494676307300,0.795,7.240000000000001e-07
1494676307310,0.795,7.240000000000001e-07
1494676307320,0.795,1.4480000000000002e-06
1494676307330,0.795,1.0859999999999999e-06
1494676307340,0.795,7.240000000000001e-07
1494676307350,0.795,3.6200000000000004e-07
1494676307360,0.795,1.0859999999999999e-06
1494676307370,0.795,7.240000000000001e-07
1494676307380,0.795,1.0859999999999999e-06
1494676307390,0.795,1.0859999999999999e-06
1494676307400,0.795,1.0859999999999999e-06
1494676307410,0.795,7.240000000000001e-07
1494676307420,0.795,1.0859999999999999e-06
1494676307430,0.795,3.6200000000000004e-07
1494676307440,0.795,1.0859999999999999e-06
1494676307450,0.795,7.240000000000001e-07
1494676307460,0.795,7.240000000000001e-07
1494676307470,0.795,7.240000000000001e-07
1494676307480,0.795,7.240000000000001e-07
1494676307490,0.795,7.240000000000001e-07
1494676307500,0.795,1.0859999999999999e-06
1494676307510,0.795,1.0859999999999999e-06
1494676307520,0.795,3.6200000000000004e-07
1494676307530,0.795,7.240000000000001e-07
1494676307540,0.795,1.0859999999999999e-06
1494676307550,0.795,7.240000000000001e-07
1494676307560,0.795,7.240000000000001e-07
1494676307570,0.795,1.0859999999999999e-06
1494676307580,0.795,3.6200000000000004e-07
1494676307590,0.795,1.0859999999999999e-06
1494676307600,0.795,7.240000000000001e-07
1494676307610,0.795,3.6200000000000004e-07
1494676307620,0.795,7.240000000000001e-07
1494676307630,0.795,3.6200000000000004e-07
1494676307640,0.795,7.240000000000001e-07
1494676307650,0.795,7.240000000000001e-07
1494676307660,0.795,1.0859999999999999e-06
1494676307670,0.795,7.240000000000001e-07
1494676307680,0.795,7.240000000000001e-07
1494676307690,0.795,1.0859999999999999e-06
1494676307700,0.795,1.0859999999999999e-06
1494676307710,0.795,0.0
1494676307720,0.795,7.240000000000001e-07
1494676307730,0.795,7.240000000000001e-07
1494676307740,0.795,1.4480000000000002e-06
1494676307750,0.795,3.6200000000000004e-07
1494676307760,0.795,3.6200000000000004e-07
1494676307770,0.795,7.240000000000001e-07
1494676307780,0.795,1.0859999999999999e-06
1494676307790,0.795,7.240000000000001e-07
1494676307800,0.795,7.240000000000001e-07
1494676307810,0.795,7.240000000000001e-07
1494676307820,0.795,7.240000000000001e-07
1494676307830,0.795,1.0859999999999999e-06
1494676307840,0.795,7.240000000000001e-07
1494676307850,0.795,7.240000000000001e-07
1494676307860,0.795,1.0859999999999999e-06
1494676307870,0.795,1.4480000000000002e-06
1494676307880,0.795,3.6200000000000004e-07
1494676307890,0.795,3.6200000000000004e-07
1494676307900,0.795,1.0859999999999999e-06
1494676307910,0.795,1.0859999999999999e-06
1494676307920,0.795,7.240000000000001e-07
1494676307930,0.795,7.240000000000001e-07
1494676307940,0.795,7.240000000000001e-07
1494676307950,0.795,7.240000000000001e-07
1494676307960,0.795,1.0859999999999999e-06
1494676307970,0.795,7.240000000000001e-07
1494676307980,0.795,3.6200000000000004e-07
1494676307990,0.795,3.6200000000000004e-07
1494676308000,0.795,1.0859999999999999e-06
1494676308010,0.795,3.6200000000000004e-07
1494676308020,0.795,1.4480000000000002e-06
1494676308030,0.795,7.240000000000001e-07
1494676308040,0.795,7.240000000000001e-07
1494676308050,0.795,3.6200000000000004e-07
1494676308060,0.795,7.240000000000001e-07
1494676308070,0.795,7.240000000000001e-07
1494676308080,0.795,1.0859999999999999e-06
