Timestamp,position,BLMTI.06R3.B2E10_TCP.6R3.B2
1494680301260,-1.18,2.8960000000000003e-06
1494680301270,-1.18,7.240000000000001e-07
1494680301280,-1.18,3.62e-06
1494680301290,-1.18,7.240000000000001e-07
1494680301300,-1.18,2.8960000000000003e-06
1494680301310,-1.18,7.240000000000001e-07
1494680301320,-1.18,2.5340000000000002e-06
1494680301330,-1.18,1.4480000000000002e-06
1494680301340,-1.18,2.5340000000000002e-06
1494680301350,-1.18,7.240000000000001e-07
1494680301360,-1.18,2.8960000000000003e-06
1494680301370,-1.18,7.240000000000001e-07
1494680301380,-1.18,2.8960000000000003e-06
1494680301390,-1.18,3.6200000000000004e-07
1494680301400,-1.18,3.62e-06
1494680301410,-1.18,7.240000000000001e-07
1494680301420,-1.18,3.258e-06
1494680301430,-1.18,7.240000000000001e-07
1494680301440,-1.18,3.258e-06
1494680301450,-1.18,0.0
1494680301460,-1.18,3.982e-06
1494680301470,-1.18,0.0
1494680301480,-1.18,4.343999999999999e-06
1494680301490,-1.18,0.0
1494680301500,-1.18,2.8960000000000003e-06
1494680301510,-1.18,1.0859999999999999e-06
1494680301520,-1.18,3.62e-06
1494680301530,-1.18,7.240000000000001e-07
1494680301540,-1.18,2.5340000000000002e-06
1494680301550,-1.18,1.0859999999999999e-06
1494680301560,-1.18,2.8960000000000003e-06
1494680301570,-1.18,3.6200000000000004e-07
1494680301580,-1.18,2.5340000000000002e-06
1494680301590,-1.18,3.6200000000000004e-07
1494680301600,-1.18,3.258e-06
1494680301610,-1.18,1.0859999999999999e-06
1494680301620,-1.18,2.1719999999999997e-06
1494680301630,-1.18,7.240000000000001e-07
1494680301640,-1.18,3.258e-06
1494680301650,-1.18,7.240000000000001e-07
1494680301660,-1.18,2.5340000000000002e-06
1494680301670,-1.18,1.0859999999999999e-06
1494680301680,-1.18,2.8960000000000003e-06
1494680301690,-1.18,7.240000000000001e-07
1494680301700,-1.18,3.62e-06
1494680301710,-1.18,0.0
1494680301720,-1.18,2.5340000000000002e-06
1494680301730,-1.18,7.240000000000001e-07
1494680301740,-1.18,2.8960000000000003e-06
1494680301750,-1.18,3.6200000000000004e-07
1494680301760,-1.18,2.5340000000000002e-06
1494680301770,-1.18,3.6200000000000004e-07
1494680301780,-1.18,3.258e-06
1494680301790,-1.18,1.0859999999999999e-06
1494680301800,-1.18,3.258e-06
1494680301810,-1.18,3.6200000000000004e-07
1494680301820,-1.18,2.1719999999999997e-06
1494680301830,-1.18,7.240000000000001e-07
1494680301840,-1.18,2.5340000000000002e-06
1494680301850,-1.18,7.240000000000001e-07
1494680301860,-1.18,2.5340000000000002e-06
1494680301870,-1.18,7.240000000000001e-07
1494680301880,-1.18,3.258e-06
1494680301890,-1.18,3.6200000000000004e-07
1494680301900,-1.18,2.1719999999999997e-06
1494680301910,-1.18,7.240000000000001e-07
1494680301920,-1.18,2.8960000000000003e-06
1494680301930,-1.18,0.0
1494680301940,-1.18,2.8960000000000003e-06
1494680301950,-1.18,3.6200000000000004e-07
1494680301960,-1.18,3.258e-06
1494680301970,-1.18,0.0
1494680301980,-1.18,3.258e-06
1494680301990,-1.18,3.6200000000000004e-07
1494680302000,-1.18,3.258e-06
1494680302010,-1.18,7.240000000000001e-07
1494680302020,-1.18,2.1719999999999997e-06
1494680302030,-1.18,0.0
1494680302040,-1.18,3.258e-06
1494680302050,-1.18,1.0859999999999999e-06
1494680302060,-1.18,2.5340000000000002e-06
1494680302070,-1.18,7.240000000000001e-07
1494680302080,-1.18,2.1719999999999997e-06
1494680302090,-1.18,1.0859999999999999e-06
1494680302100,-1.18,2.5340000000000002e-06
1494680302110,-1.18,7.240000000000001e-07
1494680302120,-1.18,2.5340000000000002e-06
1494680302130,-1.18,1.0859999999999999e-06
1494680302140,-1.18,2.5340000000000002e-06
1494680302150,-1.18,7.240000000000001e-07
1494680302160,-1.18,2.5340000000000002e-06
1494680302170,-1.18,0.0
1494680302180,-1.18,3.62e-06
1494680302190,-1.18,0.0
1494680302200,-1.18,3.982e-06
1494680302210,-1.18,7.240000000000001e-07
1494680302220,-1.18,1.81e-06
1494680302230,-1.18,3.6200000000000004e-07
1494680302240,-1.18,2.8960000000000003e-06
1494680302250,-1.18,3.6200000000000004e-07
1494680302260,-1.17,2.5340000000000002e-06
1494680302270,-1.17,3.6200000000000004e-07
1494680302280,-1.17,2.5340000000000002e-06
1494680302290,-1.17,7.240000000000001e-07
1494680302300,-1.17,2.1719999999999997e-06
1494680302310,-1.17,7.240000000000001e-07
1494680302320,-1.17,2.5340000000000002e-06
1494680302330,-1.17,0.0
1494680302340,-1.17,7.240000000000001e-07
1494680302350,-1.17,7.240000000000001e-07
1494680302360,-1.17,3.258e-06
1494680302370,-1.17,3.6200000000000004e-07
1494680302380,-1.17,2.8960000000000003e-06
1494680302390,-1.17,3.6200000000000004e-07
1494680302400,-1.17,3.258e-06
1494680302410,-1.17,0.0
1494680302420,-1.17,2.8960000000000003e-06
1494680302430,-1.17,0.0
1494680302440,-1.17,3.258e-06
1494680302450,-1.17,7.240000000000001e-07
1494680302460,-1.17,2.5340000000000002e-06
1494680302470,-1.17,7.240000000000001e-07
1494680302480,-1.17,2.8960000000000003e-06
1494680302490,-1.17,3.6200000000000004e-07
1494680302500,-1.17,2.1719999999999997e-06
1494680302510,-1.17,7.240000000000001e-07
1494680302520,-1.17,2.1719999999999997e-06
1494680302530,-1.17,1.0859999999999999e-06
1494680302540,-1.17,1.81e-06
1494680302550,-1.17,2.1719999999999997e-06
1494680302560,-1.17,2.1719999999999997e-06
1494680302570,-1.17,7.240000000000001e-07
1494680302580,-1.17,1.81e-06
1494680302590,-1.17,1.0859999999999999e-06
1494680302600,-1.17,2.8960000000000003e-06
1494680302610,-1.17,0.0
1494680302620,-1.17,3.62e-06
1494680302630,-1.17,0.0
1494680302640,-1.17,3.62e-06
1494680302650,-1.17,0.0
1494680302660,-1.17,2.1719999999999997e-06
1494680302670,-1.17,3.6200000000000004e-07
1494680302680,-1.17,3.62e-06
1494680302690,-1.17,0.0
1494680302700,-1.17,2.1719999999999997e-06
1494680302710,-1.17,3.6200000000000004e-07
1494680302720,-1.17,2.1719999999999997e-06
1494680302730,-1.17,1.0859999999999999e-06
1494680302740,-1.17,2.1719999999999997e-06
1494680302750,-1.17,7.240000000000001e-07
1494680302760,-1.17,2.5340000000000002e-06
