Timestamp,position,BLMTI.06R7.B2I10_TCP.C6R7.B2
1494674607650,-0.895,1.4480000000000002e-06
1494674607660,-0.895,1.0859999999999999e-06
1494674607670,-0.895,7.240000000000001e-07
1494674607680,-0.895,1.81e-06
1494674607690,-0.895,1.4480000000000002e-06
1494674607700,-0.895,1.0859999999999999e-06
1494674607710,-0.895,1.4480000000000002e-06
1494674607720,-0.895,7.240000000000001e-07
1494674607730,-0.895,1.0859999999999999e-06
1494674607740,-0.895,1.4480000000000002e-06
1494674607750,-0.895,7.240000000000001e-07
1494674607760,-0.895,1.0859999999999999e-06
1494674607770,-0.895,3.6200000000000004e-07
1494674607780,-0.895,7.240000000000001e-07
1494674607790,-0.895,1.0859999999999999e-06
1494674607800,-0.895,3.6200000000000004e-07
1494674607810,-0.895,1.0859999999999999e-06
1494674607820,-0.895,7.240000000000001e-07
1494674607830,-0.895,7.240000000000001e-07
1494674607840,-0.895,3.6200000000000004e-07
1494674607850,-0.895,1.4480000000000002e-06
1494674607860,-0.895,7.240000000000001e-07
1494674607870,-0.895,1.0859999999999999e-06
1494674607880,-0.895,1.81e-06
1494674607890,-0.895,1.0859999999999999e-06
1494674607900,-0.895,1.81e-06
1494674607910,-0.895,1.4480000000000002e-06
1494674607920,-0.895,1.81e-06
1494674607930,-0.895,1.4480000000000002e-06
1494674607940,-0.895,1.4480000000000002e-06
1494674607950,-0.895,7.240000000000001e-07
1494674607960,-0.895,1.0859999999999999e-06
1494674607970,-0.895,1.0859999999999999e-06
1494674607980,-0.895,3.6200000000000004e-07
1494674607990,-0.895,1.4480000000000002e-06
1494674608000,-0.895,1.0859999999999999e-06
1494674608010,-0.895,7.240000000000001e-07
1494674608020,-0.895,1.0859999999999999e-06
1494674608030,-0.895,1.0859999999999999e-06
1494674608040,-0.895,7.240000000000001e-07
1494674608050,-0.895,1.81e-06
1494674608060,-0.895,1.0859999999999999e-06
1494674608070,-0.895,7.240000000000001e-07
1494674608080,-0.895,1.0859999999999999e-06
1494674608090,-0.895,1.4480000000000002e-06
1494674608100,-0.895,1.0859999999999999e-06
1494674608110,-0.895,1.0859999999999999e-06
1494674608120,-0.895,1.4480000000000002e-06
1494674608130,-0.895,7.240000000000001e-07
1494674608140,-0.895,7.240000000000001e-07
1494674608150,-0.895,1.0859999999999999e-06
1494674608160,-0.895,7.240000000000001e-07
1494674608170,-0.895,1.0859999999999999e-06
1494674608180,-0.895,7.240000000000001e-07
