Timestamp,position,BLMTI.04L3.B2E10_TCSG.4L3.B2
1494676619180,0.05,7.240000000000001e-07
1494676619190,0.05,1.0859999999999999e-06
1494676619200,0.05,1.4480000000000002e-06
1494676619210,0.05,7.240000000000001e-07
1494676619220,0.05,1.0859999999999999e-06
1494676619230,0.05,3.6200000000000004e-07
1494676619240,0.05,1.4480000000000002e-06
1494676619250,0.05,3.6200000000000004e-07
1494676619260,0.05,1.0859999999999999e-06
1494676619270,0.05,1.0859999999999999e-06
1494676619280,0.05,7.240000000000001e-07
1494676619290,0.05,1.0859999999999999e-06
1494676619300,0.05,7.240000000000001e-07
1494676619310,0.05,1.4480000000000002e-06
1494676619320,0.05,1.0859999999999999e-06
1494676619330,0.05,7.240000000000001e-07
1494676619340,0.05,7.240000000000001e-07
1494676619350,0.05,1.0859999999999999e-06
1494676619360,0.05,7.240000000000001e-07
1494676619370,0.05,7.240000000000001e-07
1494676619380,0.05,1.0859999999999999e-06
1494676619390,0.05,7.240000000000001e-07
1494676619400,0.05,7.240000000000001e-07
1494676619410,0.05,1.0859999999999999e-06
1494676619420,0.05,7.240000000000001e-07
1494676619430,0.05,1.0859999999999999e-06
1494676619440,0.05,1.4480000000000002e-06
1494676619450,0.05,3.6200000000000004e-07
1494676619460,0.05,1.0859999999999999e-06
1494676619470,0.05,7.240000000000001e-07
1494676619480,0.05,7.240000000000001e-07
1494676619490,0.05,3.6200000000000004e-07
1494676619500,0.05,7.240000000000001e-07
1494676619510,0.05,1.4480000000000002e-06
1494676619520,0.05,1.4480000000000002e-06
1494676619530,0.05,0.0
1494676619540,0.05,7.240000000000001e-07
1494676619550,0.05,3.6200000000000004e-07
1494676619560,0.05,1.81e-06
1494676619570,0.05,3.6200000000000004e-07
1494676619580,0.05,7.240000000000001e-07
1494676619590,0.05,7.240000000000001e-07
1494676619600,0.05,1.0859999999999999e-06
1494676619610,0.05,1.0859999999999999e-06
1494676619620,0.05,7.240000000000001e-07
1494676619630,0.05,1.0859999999999999e-06
1494676619640,0.05,1.0859999999999999e-06
1494676619650,0.05,3.6200000000000004e-07
1494676619660,0.05,1.0859999999999999e-06
1494676619670,0.05,7.240000000000001e-07
1494676619680,0.05,1.81e-06
1494676619690,0.05,3.6200000000000004e-07
1494676619700,0.05,1.0859999999999999e-06
1494676619710,0.05,7.240000000000001e-07
1494676619720,0.05,1.81e-06
1494676619730,0.05,0.0
1494676619740,0.05,1.4480000000000002e-06
1494676619750,0.05,3.6200000000000004e-07
1494676619760,0.05,7.240000000000001e-07
1494676619770,0.05,1.4480000000000002e-06
1494676619780,0.05,7.240000000000001e-07
1494676619790,0.05,7.240000000000001e-07
1494676619800,0.05,1.0859999999999999e-06
1494676619810,0.05,7.240000000000001e-07
1494676619820,0.05,7.240000000000001e-07
1494676619830,0.05,1.4480000000000002e-06
1494676619840,0.05,3.6200000000000004e-07
1494676619850,0.05,1.4480000000000002e-06
1494676619860,0.05,3.6200000000000004e-07
1494676619870,0.05,1.0859999999999999e-06
1494676619880,0.05,1.4480000000000002e-06
1494676619890,0.05,7.240000000000001e-07
1494676619900,0.05,1.0859999999999999e-06
1494676619910,0.05,7.240000000000001e-07
1494676619920,0.05,7.240000000000001e-07
1494676619930,0.05,7.240000000000001e-07
1494676619940,0.05,7.240000000000001e-07
1494676619950,0.05,1.4480000000000002e-06
1494676619960,0.05,3.6200000000000004e-07
1494676619970,0.05,1.4480000000000002e-06
1494676619980,0.05,1.0859999999999999e-06
1494676619990,0.05,1.0859999999999999e-06
1494676620000,0.05,3.6200000000000004e-07
1494676620010,0.05,1.4480000000000002e-06
1494676620020,0.05,1.0859999999999999e-06
1494676620030,0.05,3.6200000000000004e-07
1494676620040,0.05,7.240000000000001e-07
1494676620050,0.05,1.0859999999999999e-06
1494676620060,0.05,7.240000000000001e-07
1494676620070,0.05,1.0859999999999999e-06
1494676620080,0.05,3.6200000000000004e-07
1494676620090,0.05,1.0859999999999999e-06
1494676620100,0.05,1.0859999999999999e-06
1494676620110,0.05,7.240000000000001e-07
1494676620120,0.05,7.240000000000001e-07
1494676620130,0.05,1.4480000000000002e-06
1494676620140,0.05,7.240000000000001e-07
1494676620150,0.05,1.4480000000000002e-06
1494676620160,0.05,1.0859999999999999e-06
1494676620170,0.05,1.0859999999999999e-06
1494676620180,0.05,1.4480000000000002e-06
1494676620190,0.05,3.6200000000000004e-07
1494676620200,0.05,1.81e-06
1494676620210,0.05,0.0
1494676620220,0.05,1.4480000000000002e-06
1494676620230,0.05,7.240000000000001e-07
1494676620240,0.05,1.4480000000000002e-06
1494676620250,0.05,1.4480000000000002e-06
1494676620260,0.05,0.0
1494676620270,0.05,1.0859999999999999e-06
1494676620280,0.05,1.0859999999999999e-06
1494676620290,0.05,7.240000000000001e-07
1494676620300,0.05,7.240000000000001e-07
1494676620310,0.05,7.240000000000001e-07
1494676620320,0.05,7.240000000000001e-07
1494676620330,0.05,1.0859999999999999e-06
1494676620340,0.05,1.0859999999999999e-06
1494676620350,0.05,7.240000000000001e-07
1494676620360,0.05,3.6200000000000004e-07
1494676620370,0.05,1.4480000000000002e-06
1494676620380,0.05,7.240000000000001e-07
1494676620390,0.05,3.6200000000000004e-07
1494676620400,0.05,1.4480000000000002e-06
1494676620410,0.05,7.240000000000001e-07
1494676620420,0.05,7.240000000000001e-07
1494676620430,0.05,1.0859999999999999e-06
1494676620440,0.05,1.81e-06
1494676620450,0.05,3.6200000000000004e-07
1494676620460,0.05,7.240000000000001e-07
1494676620470,0.05,3.6200000000000004e-07
1494676620480,0.05,1.4480000000000002e-06
1494676620490,0.05,3.6200000000000004e-07
1494676620500,0.05,1.81e-06
1494676620510,0.05,1.0859999999999999e-06
1494676620520,0.05,7.240000000000001e-07
1494676620530,0.05,3.6200000000000004e-07
1494676620540,0.05,1.0859999999999999e-06
1494676620550,0.05,1.0859999999999999e-06
1494676620560,0.05,1.4480000000000002e-06
1494676620570,0.05,1.0859999999999999e-06
1494676620580,0.05,3.6200000000000004e-07
1494676620590,0.05,7.240000000000001e-07
1494676620600,0.05,7.240000000000001e-07
1494676620610,0.05,3.6200000000000004e-07
1494676620620,0.05,7.240000000000001e-07
1494676620630,0.05,1.0859999999999999e-06
1494676620640,0.05,1.0859999999999999e-06
1494676620650,0.05,1.0859999999999999e-06
1494676620660,0.05,7.240000000000001e-07
1494676620670,0.05,1.0859999999999999e-06
1494676620680,0.05,7.240000000000001e-07
1494676620690,0.05,3.6200000000000004e-07
1494676620700,0.05,1.0859999999999999e-06
1494676620710,0.05,1.4480000000000002e-06
1494676620720,0.05,7.240000000000001e-07
1494676620730,0.05,1.4480000000000002e-06
1494676620740,0.05,7.240000000000001e-07
1494676620750,0.05,3.6200000000000004e-07
1494676620760,0.05,7.240000000000001e-07
1494676620770,0.05,1.0859999999999999e-06
1494676620780,0.05,1.81e-06
1494676620790,0.05,3.6200000000000004e-07
1494676620800,0.05,1.4480000000000002e-06
1494676620810,0.05,3.6200000000000004e-07
1494676620820,0.05,1.4480000000000002e-06
1494676620830,0.05,1.0859999999999999e-06
1494676620840,0.05,7.240000000000001e-07
1494676620850,0.05,7.240000000000001e-07
1494676620860,0.05,1.81e-06
1494676620870,0.05,7.240000000000001e-07
1494676620880,0.05,1.0859999999999999e-06
1494676620890,0.05,1.0859999999999999e-06
1494676620900,0.05,1.0859999999999999e-06
1494676620910,0.05,7.240000000000001e-07
1494676620920,0.05,1.0859999999999999e-06
1494676620930,0.05,7.240000000000001e-07
1494676620940,0.05,7.240000000000001e-07
1494676620950,0.05,1.4480000000000002e-06
1494676620960,0.05,3.6200000000000004e-07
1494676620970,0.05,3.6200000000000004e-07
1494676620980,0.05,1.0859999999999999e-06
1494676620990,0.05,1.0859999999999999e-06
1494676621000,0.05,1.81e-06
1494676621010,0.05,1.81e-06
1494676621020,0.05,7.240000000000001e-07
1494676621030,0.05,1.0859999999999999e-06
1494676621040,0.05,3.6200000000000004e-07
1494676621050,0.05,7.240000000000001e-07
1494676621060,0.05,1.0859999999999999e-06
1494676621070,0.05,7.240000000000001e-07
1494676621080,0.05,1.0859999999999999e-06
1494676621090,0.05,1.4480000000000002e-06
1494676621100,0.05,7.240000000000001e-07
1494676621110,0.05,1.0859999999999999e-06
1494676621120,0.05,7.240000000000001e-07
1494676621130,0.05,1.0859999999999999e-06
1494676621140,0.05,1.4480000000000002e-06
1494676621150,0.05,1.4480000000000002e-06
1494676621160,0.05,1.4480000000000002e-06
1494676621170,0.05,7.240000000000001e-07
1494676621180,0.05,1.4480000000000002e-06
1494676621190,0.05,3.6200000000000004e-07
1494676621200,0.05,1.0859999999999999e-06
1494676621210,0.05,1.0859999999999999e-06
1494676621220,0.05,1.4480000000000002e-06
1494676621230,0.05,7.240000000000001e-07
1494676621240,0.05,7.240000000000001e-07
1494676621250,0.05,7.240000000000001e-07
1494676621260,0.05,1.4480000000000002e-06
1494676621270,0.05,7.240000000000001e-07
1494676621280,0.05,3.6200000000000004e-07
1494676621290,0.05,7.240000000000001e-07
1494676621300,0.05,1.4480000000000002e-06
1494676621310,0.05,1.0859999999999999e-06
1494676621320,0.05,3.6200000000000004e-07
1494676621330,0.05,7.240000000000001e-07
1494676621340,0.05,1.0859999999999999e-06
1494676621350,0.05,7.240000000000001e-07
1494676621360,0.05,1.0859999999999999e-06
1494676621370,0.05,1.0859999999999999e-06
1494676621380,0.05,7.240000000000001e-07
1494676621390,0.05,1.0859999999999999e-06
1494676621400,0.05,1.4480000000000002e-06
1494676621410,0.05,7.240000000000001e-07
1494676621420,0.05,1.4480000000000002e-06
1494676621430,0.05,7.240000000000001e-07
1494676621440,0.05,2.1719999999999997e-06
1494676621450,0.05,0.0
1494676621460,0.05,1.0859999999999999e-06
1494676621470,0.05,7.240000000000001e-07
1494676621480,0.05,1.4480000000000002e-06
1494676621490,0.05,0.0
1494676621500,0.05,1.4480000000000002e-06
1494676621510,0.05,3.6200000000000004e-07
1494676621520,0.05,1.4480000000000002e-06
1494676621530,0.05,0.0
1494676621540,0.05,1.4480000000000002e-06
1494676621550,0.05,3.6200000000000004e-07
1494676621560,0.05,1.0859999999999999e-06
1494676621570,0.05,7.240000000000001e-07
1494676621580,0.05,1.4480000000000002e-06
1494676621590,0.05,1.4480000000000002e-06
1494676621600,0.05,1.0859999999999999e-06
1494676621610,0.05,1.0859999999999999e-06
1494676621620,0.05,7.240000000000001e-07
1494676621630,0.05,7.240000000000001e-07
1494676621640,0.05,1.4480000000000002e-06
1494676621650,0.05,0.0
1494676621660,0.05,1.81e-06
1494676621670,0.05,3.6200000000000004e-07
1494676621680,0.05,1.4480000000000002e-06
1494676621690,0.05,7.240000000000001e-07
1494676621700,0.05,7.240000000000001e-07
1494676621710,0.05,3.6200000000000004e-07
1494676621720,0.05,1.0859999999999999e-06
1494676621730,0.05,3.6200000000000004e-07
1494676621740,0.05,7.240000000000001e-07
1494676621750,0.05,7.240000000000001e-07
1494676621760,0.05,1.4480000000000002e-06
1494676621770,0.05,7.240000000000001e-07
1494676621780,0.05,7.240000000000001e-07
1494676621790,0.05,1.0859999999999999e-06
1494676621800,0.05,1.4480000000000002e-06
1494676621810,0.05,1.0859999999999999e-06
1494676621820,0.05,1.0859999999999999e-06
1494676621830,0.05,3.6200000000000004e-07
1494676621840,0.05,1.0859999999999999e-06
1494676621850,0.05,1.0859999999999999e-06
1494676621860,0.05,7.240000000000001e-07
1494676621870,0.05,1.4480000000000002e-06
1494676621880,0.05,1.0859999999999999e-06
1494676621890,0.05,7.240000000000001e-07
1494676621900,0.05,1.0859999999999999e-06
1494676621910,0.05,1.0859999999999999e-06
1494676621920,0.05,3.6200000000000004e-07
1494676621930,0.05,7.240000000000001e-07
1494676621940,0.05,1.4480000000000002e-06
1494676621950,0.05,1.4480000000000002e-06
1494676621960,0.05,7.240000000000001e-07
1494676621970,0.05,3.6200000000000004e-07
1494676621980,0.05,1.0859999999999999e-06
1494676621990,0.05,7.240000000000001e-07
1494676622000,0.05,1.0859999999999999e-06
1494676622010,0.05,7.240000000000001e-07
1494676622020,0.05,1.0859999999999999e-06
1494676622030,0.05,3.6200000000000004e-07
1494676622040,0.05,1.4480000000000002e-06
1494676622050,0.05,3.6200000000000004e-07
1494676622060,0.05,7.240000000000001e-07
1494676622070,0.05,3.6200000000000004e-07
1494676622080,0.05,1.0859999999999999e-06
1494676622090,0.05,1.0859999999999999e-06
1494676622100,0.05,7.240000000000001e-07
1494676622110,0.05,7.240000000000001e-07
1494676622120,0.05,1.0859999999999999e-06
1494676622130,0.05,3.6200000000000004e-07
1494676622140,0.05,1.0859999999999999e-06
1494676622150,0.05,7.240000000000001e-07
1494676622160,0.05,1.0859999999999999e-06
1494676622170,0.05,1.0859999999999999e-06
1494676622180,0.05,1.4480000000000002e-06
1494676622190,0.05,3.6200000000000004e-07
1494676622200,0.05,1.4480000000000002e-06
1494676622210,0.05,7.240000000000001e-07
1494676622220,0.05,7.240000000000001e-07
1494676622230,0.05,1.0859999999999999e-06
1494676622240,0.05,2.1719999999999997e-06
1494676622250,0.05,3.6200000000000004e-07
1494676622260,0.05,1.4480000000000002e-06
1494676622270,0.05,1.4480000000000002e-06
1494676622280,0.05,7.240000000000001e-07
1494676622290,0.05,7.240000000000001e-07
1494676622300,0.05,1.4480000000000002e-06
1494676622310,0.05,3.6200000000000004e-07
1494676622320,0.05,1.0859999999999999e-06
1494676622330,0.05,3.6200000000000004e-07
1494676622340,0.05,7.240000000000001e-07
1494676622350,0.05,1.0859999999999999e-06
1494676622360,0.05,1.0859999999999999e-06
1494676622370,0.05,7.240000000000001e-07
1494676622380,0.05,7.240000000000001e-07
1494676622390,0.05,7.240000000000001e-07
1494676622400,0.05,1.4480000000000002e-06
1494676622410,0.05,7.240000000000001e-07
1494676622420,0.05,1.0859999999999999e-06
1494676622430,0.05,1.0859999999999999e-06
1494676622440,0.05,7.240000000000001e-07
1494676622450,0.05,1.4480000000000002e-06
1494676622460,0.05,1.0859999999999999e-06
1494676622470,0.05,7.240000000000001e-07
1494676622480,0.05,1.0859999999999999e-06
1494676622490,0.05,1.0859999999999999e-06
1494676622500,0.05,1.0859999999999999e-06
1494676622510,0.05,7.240000000000001e-07
1494676622520,0.05,1.4480000000000002e-06
1494676622530,0.05,1.4480000000000002e-06
1494676622540,0.05,1.0859999999999999e-06
1494676622550,0.05,7.240000000000001e-07
1494676622560,0.05,2.1719999999999997e-06
1494676622570,0.05,7.240000000000001e-07
1494676622580,0.05,1.4480000000000002e-06
1494676622590,0.05,3.6200000000000004e-07
1494676622600,0.05,1.0859999999999999e-06
1494676622610,0.05,1.0859999999999999e-06
1494676622620,0.05,1.0859999999999999e-06
1494676622630,0.05,7.240000000000001e-07
1494676622640,0.05,1.0859999999999999e-06
1494676622650,0.05,7.240000000000001e-07
1494676622660,0.05,7.240000000000001e-07
1494676622670,0.05,7.240000000000001e-07
1494676622680,0.05,1.4480000000000002e-06
1494676622690,0.05,0.0
1494676622700,0.05,1.81e-06
1494676622710,0.05,3.6200000000000004e-07
1494676622720,0.05,1.4480000000000002e-06
1494676622730,0.05,1.0859999999999999e-06
1494676622740,0.05,3.6200000000000004e-07
1494676622750,0.05,7.240000000000001e-07
1494676622760,0.05,1.81e-06
1494676622770,0.05,3.6200000000000004e-07
1494676622780,0.05,1.4480000000000002e-06
1494676622790,0.05,7.240000000000001e-07
1494676622800,0.05,3.6200000000000004e-07
1494676622810,0.05,1.4480000000000002e-06
1494676622820,0.05,7.240000000000001e-07
1494676622830,0.05,0.0
1494676622840,0.05,1.4480000000000002e-06
1494676622850,0.05,3.6200000000000004e-07
1494676622860,0.05,7.240000000000001e-07
1494676622870,0.05,7.240000000000001e-07
1494676622880,0.05,1.4480000000000002e-06
1494676622890,0.05,0.0
1494676622900,0.05,1.4480000000000002e-06
1494676622910,0.05,3.6200000000000004e-07
1494676622920,0.05,1.0859999999999999e-06
1494676622930,0.05,3.6200000000000004e-07
1494676622940,0.05,1.4480000000000002e-06
1494676622950,0.05,3.6200000000000004e-07
1494676622960,0.05,1.0859999999999999e-06
1494676622970,0.05,7.240000000000001e-07
1494676622980,0.05,1.81e-06
1494676622990,0.05,1.0859999999999999e-06
1494676623000,0.05,3.6200000000000004e-07
1494676623010,0.05,7.240000000000001e-07
1494676623020,0.05,1.0859999999999999e-06
1494676623030,0.05,7.240000000000001e-07
1494676623040,0.05,1.0859999999999999e-06
1494676623050,0.05,1.0859999999999999e-06
1494676623060,0.05,0.0
1494676623070,0.05,3.6200000000000004e-07
1494676623080,0.05,1.4480000000000002e-06
1494676623090,0.05,3.6200000000000004e-07
1494676623100,0.05,1.81e-06
1494676623110,0.05,1.0859999999999999e-06
1494676623120,0.05,3.6200000000000004e-07
1494676623130,0.05,1.0859999999999999e-06
1494676623140,0.05,1.4480000000000002e-06
1494676623150,0.05,3.6200000000000004e-07
1494676623160,0.05,7.240000000000001e-07
1494676623170,0.05,1.0859999999999999e-06
1494676623180,0.05,1.81e-06
1494676623190,0.05,0.0
1494676623200,0.05,1.0859999999999999e-06
1494676623210,0.05,1.4480000000000002e-06
1494676623220,0.05,1.4480000000000002e-06
1494676623230,0.05,0.0
1494676623240,0.05,1.4480000000000002e-06
1494676623250,0.05,0.0
1494676623260,0.05,2.1719999999999997e-06
1494676623270,0.05,3.6200000000000004e-07
1494676623280,0.05,7.240000000000001e-07
1494676623290,0.05,2.1719999999999997e-06
1494676623300,0.05,7.240000000000001e-07
1494676623310,0.05,3.6200000000000004e-07
1494676623320,0.05,1.4480000000000002e-06
1494676623330,0.05,3.6200000000000004e-07
1494676623340,0.05,1.0859999999999999e-06
1494676623350,0.05,1.0859999999999999e-06
1494676623360,0.05,1.0859999999999999e-06
1494676623370,0.05,7.240000000000001e-07
1494676623380,0.05,1.0859999999999999e-06
1494676623390,0.05,3.6200000000000004e-07
1494676623400,0.05,1.4480000000000002e-06
1494676623410,0.05,7.240000000000001e-07
1494676623420,0.05,1.0859999999999999e-06
1494676623430,0.05,1.0859999999999999e-06
1494676623440,0.05,1.81e-06
1494676623450,0.05,0.0
1494676623460,0.05,1.0859999999999999e-06
1494676623470,0.05,1.0859999999999999e-06
1494676623480,0.05,7.240000000000001e-07
1494676623490,0.05,7.240000000000001e-07
1494676623500,0.05,1.0859999999999999e-06
1494676623510,0.05,7.240000000000001e-07
1494676623520,0.05,2.1719999999999997e-06
1494676623530,0.05,0.0
1494676623540,0.05,1.81e-06
1494676623550,0.05,7.240000000000001e-07
1494676623560,0.05,1.0859999999999999e-06
1494676623570,0.05,3.6200000000000004e-07
1494676623580,0.05,1.4480000000000002e-06
1494676623590,0.05,3.6200000000000004e-07
1494676623600,0.05,1.0859999999999999e-06
1494676623610,0.05,1.0859999999999999e-06
1494676623620,0.05,1.0859999999999999e-06
1494676623630,0.05,3.6200000000000004e-07
1494676623640,0.05,1.0859999999999999e-06
1494676623650,0.05,1.4480000000000002e-06
1494676623660,0.05,1.4480000000000002e-06
1494676623670,0.05,3.6200000000000004e-07
1494676623680,0.05,1.0859999999999999e-06
1494676623690,0.05,3.6200000000000004e-07
1494676623700,0.05,2.1719999999999997e-06
1494676623710,0.05,3.6200000000000004e-07
1494676623720,0.05,1.0859999999999999e-06
1494676623730,0.05,7.240000000000001e-07
1494676623740,0.05,7.240000000000001e-07
1494676623750,0.05,7.240000000000001e-07
1494676623760,0.05,1.0859999999999999e-06
1494676623770,0.05,7.240000000000001e-07
1494676623780,0.05,1.4480000000000002e-06
1494676623790,0.05,7.240000000000001e-07
1494676623800,0.05,3.6200000000000004e-07
1494676623810,0.05,1.0859999999999999e-06
1494676623820,0.05,7.240000000000001e-07
1494676623830,0.05,7.240000000000001e-07
1494676623840,0.05,1.4480000000000002e-06
1494676623850,0.05,3.6200000000000004e-07
1494676623860,0.05,1.4480000000000002e-06
1494676623870,0.05,3.6200000000000004e-07
1494676623880,0.05,1.0859999999999999e-06
1494676623890,0.05,7.240000000000001e-07
1494676623900,0.05,1.81e-06
1494676623910,0.05,0.0
1494676623920,0.05,7.240000000000001e-07
1494676623930,0.05,7.240000000000001e-07
1494676623940,0.05,1.0859999999999999e-06
1494676623950,0.05,7.240000000000001e-07
1494676623960,0.05,1.0859999999999999e-06
1494676623970,0.05,7.240000000000001e-07
1494676623980,0.05,1.4480000000000002e-06
1494676623990,0.05,3.6200000000000004e-07
1494676624000,0.05,1.0859999999999999e-06
1494676624010,0.05,3.6200000000000004e-07
1494676624020,0.05,1.4480000000000002e-06
1494676624030,0.05,7.240000000000001e-07
1494676624040,0.05,1.0859999999999999e-06
1494676624050,0.05,7.240000000000001e-07
1494676624060,0.05,1.0859999999999999e-06
1494676624070,0.05,1.0859999999999999e-06
1494676624080,0.05,1.0859999999999999e-06
1494676624090,0.05,1.4480000000000002e-06
1494676624100,0.05,1.4480000000000002e-06
1494676624110,0.05,7.240000000000001e-07
1494676624120,0.05,1.0859999999999999e-06
1494676624130,0.05,7.240000000000001e-07
1494676624140,0.05,1.4480000000000002e-06
1494676624150,0.05,7.240000000000001e-07
1494676624160,0.05,1.81e-06
1494676624170,0.05,3.6200000000000004e-07
1494676624180,0.05,7.240000000000001e-07
1494676624190,0.05,1.4480000000000002e-06
1494676624200,0.05,1.4480000000000002e-06
1494676624210,0.05,1.4480000000000002e-06
1494676624220,0.05,7.240000000000001e-07
1494676624230,0.05,7.240000000000001e-07
1494676624240,0.05,1.4480000000000002e-06
1494676624250,0.05,7.240000000000001e-07
1494676624260,0.05,1.81e-06
1494676624270,0.05,3.6200000000000004e-07
1494676624280,0.05,1.0859999999999999e-06
1494676624290,0.05,3.6200000000000004e-07
1494676624300,0.05,1.0859999999999999e-06
1494676624310,0.05,1.0859999999999999e-06
1494676624320,0.05,1.0859999999999999e-06
1494676624330,0.05,0.0
1494676624340,0.05,1.4480000000000002e-06
1494676624350,0.05,3.6200000000000004e-07
1494676624360,0.05,1.4480000000000002e-06
1494676624370,0.05,3.6200000000000004e-07
1494676624380,0.05,1.0859999999999999e-06
1494676624390,0.05,1.81e-06
1494676624400,0.05,7.240000000000001e-07
1494676624410,0.05,0.0
1494676624420,0.05,1.81e-06
1494676624430,0.05,1.0859999999999999e-06
1494676624440,0.05,1.81e-06
1494676624450,0.05,3.6200000000000004e-07
1494676624460,0.05,1.0859999999999999e-06
1494676624470,0.05,3.6200000000000004e-07
1494676624480,0.05,1.81e-06
1494676624490,0.05,3.6200000000000004e-07
1494676624500,0.05,1.4480000000000002e-06
1494676624510,0.05,3.6200000000000004e-07
1494676624520,0.05,1.4480000000000002e-06
1494676624530,0.05,1.0859999999999999e-06
1494676624540,0.05,7.240000000000001e-07
1494676624550,0.05,0.0
1494676624560,0.05,1.81e-06
1494676624570,0.05,0.0
1494676624580,0.05,1.0859999999999999e-06
1494676624590,0.05,7.240000000000001e-07
1494676624600,0.05,3.6200000000000004e-07
1494676624610,0.05,1.4480000000000002e-06
1494676624620,0.05,3.6200000000000004e-07
1494676624630,0.05,7.240000000000001e-07
1494676624640,0.05,1.0859999999999999e-06
1494676624650,0.05,0.0
1494676624660,0.05,1.0859999999999999e-06
1494676624670,0.05,1.0859999999999999e-06
1494676624680,0.05,1.0859999999999999e-06
1494676624690,0.05,7.240000000000001e-07
1494676624700,0.05,1.0859999999999999e-06
1494676624710,0.05,1.4480000000000002e-06
1494676624720,0.05,3.6200000000000004e-07
1494676624730,0.05,7.240000000000001e-07
1494676624740,0.05,1.0859999999999999e-06
1494676624750,0.05,3.6200000000000004e-07
1494676624760,0.05,1.4480000000000002e-06
1494676624770,0.05,7.240000000000001e-07
1494676624780,0.05,1.4480000000000002e-06
1494676624790,0.05,1.0859999999999999e-06
1494676624800,0.05,1.4480000000000002e-06
1494676624810,0.05,1.0859999999999999e-06
1494676624820,0.05,1.0859999999999999e-06
1494676624830,0.05,7.240000000000001e-07
1494676624840,0.05,1.4480000000000002e-06
1494676624850,0.05,1.4480000000000002e-06
1494676624860,0.05,0.0
1494676624870,0.05,7.240000000000001e-07
1494676624880,0.05,1.4480000000000002e-06
1494676624890,0.05,3.6200000000000004e-07
1494676624900,0.05,7.240000000000001e-07
1494676624910,0.05,7.240000000000001e-07
1494676624920,0.05,1.0859999999999999e-06
1494676624930,0.05,7.240000000000001e-07
1494676624940,0.05,7.240000000000001e-07
1494676624950,0.05,7.240000000000001e-07
1494676624960,0.05,7.240000000000001e-07
1494676624970,0.05,1.0859999999999999e-06
1494676624980,0.05,1.4480000000000002e-06
1494676624990,0.05,1.0859999999999999e-06
1494676625000,0.05,7.240000000000001e-07
1494676625010,0.05,7.240000000000001e-07
1494676625020,0.05,1.4480000000000002e-06
1494676625030,0.05,3.6200000000000004e-07
1494676625040,0.05,1.4480000000000002e-06
1494676625050,0.05,7.240000000000001e-07
1494676625060,0.05,1.0859999999999999e-06
1494676625070,0.05,3.6200000000000004e-07
1494676625080,0.05,1.0859999999999999e-06
1494676625090,0.05,3.6200000000000004e-07
1494676625100,0.05,1.0859999999999999e-06
1494676625110,0.05,7.240000000000001e-07
1494676625120,0.05,7.240000000000001e-07
1494676625130,0.05,7.240000000000001e-07
