Timestamp,position,BLMTI.04R7.B1E10_TCSG.A4R7.B1
1469749035380,-1.025,0.00010172200000000001
1469749035390,-1.025,9.6654e-05
1469749035400,-1.025,8.9776e-05
1469749035410,-1.025,9.412e-05
1469749035420,-1.025,9.448200000000001e-05
1469749035430,-1.025,9.556799999999999e-05
1469749035440,-1.025,9.8826e-05
1469749035450,-1.025,0.00010498
1469749035460,-1.025,0.00011004799999999999
1469749035470,-1.025,0.00011222
1469749035480,-1.025,0.000109324
1469749035490,-1.025,0.00010787600000000001
1469749035500,-1.025,9.593e-05
1469749035510,-1.025,8.6156e-05
1469749035520,-1.025,8.9052e-05
1469749035530,-1.025,9.593e-05
1469749035540,-1.025,0.00010642799999999999
1469749035550,-1.025,0.000102808
1469749035560,-1.025,0.000120184
1469749035570,-1.025,0.000128148
1469749035580,-1.025,0.00012489
1469749035590,-1.025,0.000132492
1469749035600,-1.025,0.000132492
1469749035610,-1.025,0.000116926
1469749035620,-1.025,0.000124528
1469749035630,-1.025,0.00011873600000000001
1469749035640,-1.025,0.00010787600000000001
1469749035650,-1.025,0.000104256
1469749035660,-1.025,0.00010498
1469749035670,-1.025,0.00010389399999999999
1469749035680,-1.025,0.00010172200000000001
1469749035690,-1.025,0.000102446
1469749035700,-1.025,0.000107514
1469749035710,-1.025,0.00011004799999999999
1469749035720,-1.025,0.000127062
1469749035730,-1.025,0.000127062
1469749035740,-1.025,0.000111858
1469749035750,-1.025,0.00011041
1469749035760,-1.025,0.00010136
1469749035770,-1.025,9.8826e-05
1469749035780,-1.025,9.448200000000001e-05
1469749035790,-1.025,0.000102808
1469749035800,-1.025,0.00010715200000000001
1469749035810,-1.025,0.000118374
1469749035820,-1.025,0.000127424
1469749035830,-1.025,0.00012271799999999999
1469749035840,-1.025,0.000115116
1469749035850,-1.025,0.00010679
1469749035860,-1.025,0.000106066
1469749035870,-1.025,0.000102084
1469749035880,-1.025,9.8464e-05
1469749035890,-1.025,9.6292e-05
1469749035900,-1.025,9.774e-05
1469749035910,-1.025,9.3396e-05
1469749035920,-1.025,8.869e-05
1469749035930,-1.025,9.520600000000001e-05
1469749035940,-1.025,9.6292e-05
1469749035950,-1.025,9.556799999999999e-05
1469749035960,-1.025,9.05e-05
1469749035970,-1.025,9.593e-05
1469749035980,-1.025,9.122399999999999e-05
1469749035990,-1.025,8.434600000000001e-05
1469749036000,-1.025,7.602e-05
1469749036010,-1.025,7.348600000000001e-05
1469749036020,-1.025,7.7106e-05
1469749036030,-1.025,8.0002e-05
1469749036040,-1.025,9.122399999999999e-05
1469749036050,-1.025,9.8464e-05
1469749036060,-1.025,0.00010498
1469749036070,-1.025,0.00011222
1469749036080,-1.025,0.000105704
1469749036090,-1.025,0.00010172200000000001
1469749036100,-1.025,8.9414e-05
1469749036110,-1.025,8.036399999999999e-05
1469749036120,-1.025,8.289799999999999e-05
1469749036130,-1.025,7.964e-05
1469749036140,-1.025,9.267200000000001e-05
1469749036150,-1.025,9.3396e-05
1469749036160,-1.025,9.1948e-05
1469749036170,-1.025,8.9776e-05
1469749036180,-1.025,8.7604e-05
1469749036190,-1.025,8.5432e-05
1469749036200,-1.025,8.470799999999999e-05
1469749036210,-1.025,7.9278e-05
1469749036220,-1.025,9.1586e-05
1469749036230,-1.025,9.8102e-05
1469749036240,-1.025,9.520600000000001e-05
1469749036250,-1.025,9.412e-05
1469749036260,-1.025,9.448200000000001e-05
1469749036270,-1.025,8.289799999999999e-05
1469749036280,-1.025,8.2536e-05
1469749036290,-1.025,8.5794e-05
1469749036300,-1.025,8.5794e-05
1469749036310,-1.025,9.231e-05
1469749036320,-1.025,9.9912e-05
1469749036330,-1.025,0.000102084
1469749036340,-1.025,9.8826e-05
1469749036350,-1.025,9.593e-05
1469749036360,-1.025,8.651799999999999e-05
1469749036370,-1.025,8.289799999999999e-05
1469749036380,-1.025,8.326e-05
1469749036390,-1.025,8.9776e-05
1469749036400,-1.025,9.520600000000001e-05
1469749036410,-1.025,9.412e-05
1469749036420,-1.025,8.651799999999999e-05
1469749036430,-1.025,0.000104256
1469749036440,-1.025,0.00010353200000000001
1469749036450,-1.025,0.000100636
1469749036460,-1.025,8.651799999999999e-05
1469749036470,-1.025,8.7966e-05
1469749036480,-1.025,8.7966e-05
1469749036490,-1.025,8.688e-05
1469749036500,-1.025,7.8916e-05
1469749036510,-1.025,8.434600000000001e-05
1469749036520,-1.025,9.231e-05
1469749036530,-1.025,8.5794e-05
1469749036540,-1.025,8.651799999999999e-05
1469749036550,-1.025,8.108800000000001e-05
1469749036560,-1.025,9.122399999999999e-05
1469749036570,-1.025,9.122399999999999e-05
1469749036580,-1.025,8.3622e-05
1469749036590,-1.025,6.6246e-05
1469749036600,-1.025,6.2264e-05
1469749036610,-1.025,5.973e-05
1469749036620,-1.025,6.2264e-05
1469749036630,-1.025,6.5884e-05
1469749036640,-1.025,6.3712e-05
1469749036650,-1.025,6.2264e-05
1469749036660,-1.025,6.878e-05
1469749036670,-1.025,6.8056e-05
1469749036680,-1.025,6.2626e-05
1469749036690,-1.025,5.6472e-05
1469749036700,-1.025,4.9232e-05
1469749036710,-1.025,4.2353999999999995e-05
1469749036720,-1.025,4.0181999999999996e-05
1469749036730,-1.025,4.4526e-05
1469749036740,-1.025,4.7783999999999995e-05
1469749036750,-1.025,5.2852e-05
1469749036760,-1.025,6.2626e-05
1469749036770,-1.025,6.154e-05
1469749036780,-1.025,6.3712e-05
1469749036790,-1.025,5.4662e-05
1469749036800,-1.025,6.0092e-05
1469749036810,-1.025,5.611e-05
1469749036820,-1.025,5.1766000000000005e-05
1469749036830,-1.025,5.429999999999999e-05
1469749036840,-1.025,5.429999999999999e-05
1469749036850,-1.025,5.8281999999999995e-05
1469749036860,-1.025,6.2264e-05
1469749036870,-1.025,6.0816e-05
1469749036880,-1.025,5.0318e-05
1469749036890,-1.025,5.249e-05
1469749036900,-1.025,5.1042e-05
1469749036910,-1.025,5.429999999999999e-05
1469749036920,-1.025,5.249e-05
1469749036930,-1.025,6.5884e-05
1469749036940,-1.025,8.1812e-05
1469749036950,-1.025,7.3124e-05
1469749036960,-1.025,6.335e-05
1469749036970,-1.025,5.429999999999999e-05
1469749036980,-1.025,5.1766000000000005e-05
1469749036990,-1.025,5.3213999999999996e-05
1469749037000,-1.025,5.3576000000000003e-05
1469749037010,-1.025,4.706e-05
1469749037020,-1.025,5.2852e-05
1469749037030,-1.025,6.3712e-05
1469749037040,-1.025,6.6608e-05
1469749037050,-1.025,5.3576000000000003e-05
1469749037060,-1.025,5.3576000000000003e-05
1469749037070,-1.025,5.2128e-05
1469749037080,-1.025,4.9956e-05
1469749037090,-1.025,5.1042e-05
1469749037100,-1.025,5.1042e-05
1469749037110,-1.025,5.9006000000000004e-05
1469749037120,-1.025,6.0816e-05
1469749037130,-1.025,7.421e-05
1469749037140,-1.025,6.769399999999999e-05
1469749037150,-1.025,6.4798e-05
1469749037160,-1.025,6.154e-05
1469749037170,-1.025,5.3213999999999996e-05
1469749037180,-1.025,4.959399999999999e-05
1469749037190,-1.025,5.249e-05
1469749037200,-1.025,5.5023999999999994e-05
1469749037210,-1.025,5.5386e-05
1469749037220,-1.025,6.0816e-05
1469749037230,-1.025,5.429999999999999e-05
1469749037240,-1.025,5.611e-05
1469749037250,-1.025,5.0318e-05
1469749037260,-1.025,5.792e-05
1469749037270,-1.025,5.973e-05
1469749037280,-1.025,7.0952e-05
1469749037290,-1.025,8.036399999999999e-05
1469749037300,-1.025,7.6382e-05
1469749037310,-1.025,6.2626e-05
1469749037320,-1.025,6.0453999999999994e-05
1469749037330,-1.025,5.7196000000000006e-05
1469749037340,-1.025,5.429999999999999e-05
1469749037350,-1.025,5.8281999999999995e-05
1469749037360,-1.025,5.8643999999999996e-05
1469749037370,-1.025,4.9956e-05
1469749037380,-1.025,4.5611999999999996e-05
1469749037390,-1.025,5.3576000000000003e-05
1469749037400,-1.025,5.973e-05
1469749037410,-1.025,5.9368000000000005e-05
1469749037420,-1.025,5.5748e-05
1469749037430,-1.025,5.1404e-05
1469749037440,-1.025,5.611e-05
1469749037450,-1.025,6.335e-05
1469749037460,-1.025,6.769399999999999e-05
1469749037470,-1.025,7.059e-05
1469749037480,-1.025,6.335e-05
1469749037490,-1.025,5.3938000000000004e-05
1469749037500,-1.025,4.7783999999999995e-05
1469749037510,-1.025,4.4888e-05
1469749037520,-1.025,4.9232e-05
1469749037530,-1.025,5.3576000000000003e-05
1469749037540,-1.025,5.7196000000000006e-05
1469749037550,-1.025,6.769399999999999e-05
1469749037560,-1.025,6.950399999999999e-05
1469749037570,-1.025,6.3712e-05
1469749037580,-1.025,5.8643999999999996e-05
1469749037590,-1.025,5.5023999999999994e-05
1469749037600,-1.025,5.6834e-05
1469749037610,-1.025,5.611e-05
1469749037620,-1.025,5.429999999999999e-05
1469749037630,-1.025,5.792e-05
1469749037640,-1.025,5.2852e-05
1469749037650,-1.025,5.9368000000000005e-05
1469749037660,-1.025,5.8643999999999996e-05
1469749037670,-1.025,5.3576000000000003e-05
1469749037680,-1.025,5.2128e-05
1469749037690,-1.025,5.068e-05
1469749037700,-1.025,5.1404e-05
1469749037710,-1.025,4.887e-05
1469749037720,-1.025,4.959399999999999e-05
1469749037730,-1.025,5.2852e-05
1469749037740,-1.025,5.5386e-05
1469749037750,-1.025,6.2264e-05
1469749037760,-1.025,6.7332e-05
1469749037770,-1.025,6.1902e-05
1469749037780,-1.025,5.7196000000000006e-05
1469749037790,-1.025,5.792e-05
1469749037800,-1.025,5.5386e-05
1469749037810,-1.025,5.2852e-05
1469749037820,-1.025,4.8508000000000004e-05
1469749037830,-1.025,4.706e-05
1469749037840,-1.025,4.9956e-05
1469749037850,-1.025,5.3938000000000004e-05
1469749037860,-1.025,5.8281999999999995e-05
1469749037870,-1.025,4.959399999999999e-05
1469749037880,-1.025,5.2852e-05
1469749037890,-1.025,5.7558e-05
1469749037900,-1.025,5.9368000000000005e-05
1469749037910,-1.025,5.5386e-05
1469749037920,-1.025,4.6336000000000005e-05
1469749037930,-1.025,5.2128e-05
1469749037940,-1.025,5.7558e-05
1469749037950,-1.025,5.9006000000000004e-05
1469749037960,-1.025,5.3938000000000004e-05
1469749037970,-1.025,5.068e-05
1469749037980,-1.025,4.887e-05
1469749037990,-1.025,4.525e-05
1469749038000,-1.025,4.706e-05
1469749038010,-1.025,5.249e-05
1469749038020,-1.025,5.9368000000000005e-05
1469749038030,-1.025,7.0228e-05
1469749038040,-1.025,7.7468e-05
1469749038050,-1.025,6.2626e-05
1469749038060,-1.025,5.3213999999999996e-05
1469749038070,-1.025,4.7783999999999995e-05
1469749038080,-1.025,5.0318e-05
1469749038090,-1.025,4.8508000000000004e-05
1469749038100,-1.025,4.4526e-05
1469749038110,-1.025,4.7422e-05
1469749038120,-1.025,4.6336000000000005e-05
1469749038130,-1.025,4.8508000000000004e-05
1469749038140,-1.025,4.5974e-05
1469749038150,-1.025,5.0318e-05
1469749038160,-1.025,4.525e-05
1469749038170,-1.025,4.8146e-05
1469749038180,-1.025,4.5974e-05
1469749038190,-1.025,5.3213999999999996e-05
1469749038200,-1.025,5.7558e-05
1469749038210,-1.025,5.5023999999999994e-05
1469749038220,-1.025,5.5023999999999994e-05
1469749038230,-1.025,4.9232e-05
1469749038240,-1.025,4.525e-05
1469749038250,-1.025,4.5974e-05
1469749038260,-1.025,4.525e-05
1469749038270,-1.025,4.6336000000000005e-05
1469749038280,-1.025,5.1766000000000005e-05
1469749038290,-1.025,4.9956e-05
1469749038300,-1.025,5.611e-05
1469749038310,-1.025,5.249e-05
1469749038320,-1.025,4.4526e-05
1469749038330,-1.025,4.2353999999999995e-05
1469749038340,-1.025,4.344e-05
1469749038350,-1.025,4.887e-05
1469749038360,-1.025,4.9232e-05
1469749038370,-1.025,4.706e-05
1469749038380,-1.025,5.3576000000000003e-05
1469749038390,-1.025,5.9006000000000004e-05
1469749038400,-1.025,5.5748e-05
1469749038410,-1.025,4.3802e-05
1469749038420,-1.025,4.1268e-05
1469749038430,-1.025,4.163e-05
1469749038440,-1.025,4.0544000000000003e-05
1469749038450,-1.025,4.3078e-05
1469749038460,-1.025,5.1404e-05
1469749038470,-1.025,6.154e-05
1469749038480,-1.025,7.3124e-05
1469749038490,-1.025,7.0228e-05
1469749038500,-1.025,5.8643999999999996e-05
1469749038510,-1.025,4.5974e-05
1469749038520,-1.025,3.801e-05
1469749038530,-1.025,4.4888e-05
1469749038540,-1.025,4.525e-05
1469749038550,-1.025,4.5611999999999996e-05
1469749038560,-1.025,4.7422e-05
1469749038570,-1.025,4.7783999999999995e-05
1469749038580,-1.025,4.8508000000000004e-05
1469749038590,-1.025,4.959399999999999e-05
1469749038600,-1.025,3.9458e-05
1469749038610,-1.025,4.8508000000000004e-05
1469749038620,-1.025,4.8508000000000004e-05
1469749038630,-1.025,5.973e-05
1469749038640,-1.025,6.4798e-05
1469749038650,-1.025,7.0952e-05
1469749038660,-1.025,6.2626e-05
1469749038670,-1.025,4.9956e-05
1469749038680,-1.025,4.4526e-05
1469749038690,-1.025,4.0181999999999996e-05
1469749038700,-1.025,4.1992e-05
1469749038710,-1.025,4.4164e-05
1469749038720,-1.025,5.8281999999999995e-05
1469749038730,-1.025,6.4436e-05
1469749038740,-1.025,6.2264e-05
1469749038750,-1.025,6.2264e-05
1469749038760,-1.025,5.6834e-05
1469749038770,-1.025,4.8508000000000004e-05
1469749038780,-1.025,4.163e-05
1469749038790,-1.025,4.163e-05
1469749038800,-1.025,4.3078e-05
1469749038810,-1.025,4.9232e-05
1469749038820,-1.025,5.1404e-05
1469749038830,-1.025,5.9006000000000004e-05
1469749038840,-1.025,5.7196000000000006e-05
1469749038850,-1.025,5.6472e-05
1469749038860,-1.025,5.0318e-05
1469749038870,-1.025,4.8508000000000004e-05
1469749038880,-1.025,4.7422e-05
1469749038890,-1.025,5.6834e-05
1469749038900,-1.025,5.2128e-05
1469749038910,-1.025,5.3213999999999996e-05
1469749038920,-1.025,5.611e-05
1469749038930,-1.025,5.2128e-05
1469749038940,-1.025,5.068e-05
1469749038950,-1.025,4.5611999999999996e-05
1469749038960,-1.025,5.3576000000000003e-05
1469749038970,-1.025,5.5023999999999994e-05
1469749038980,-1.025,6.7332e-05
1469749038990,-1.025,6.4436e-05
1469749039000,-1.025,6.0092e-05
1469749039010,-1.025,5.3938000000000004e-05
1469749039020,-1.025,4.9232e-05
1469749039030,-1.025,4.2353999999999995e-05
1469749039040,-1.025,4.0181999999999996e-05
1469749039050,-1.025,4.163e-05
1469749039060,-1.025,4.5611999999999996e-05
1469749039070,-1.025,5.2128e-05
1469749039080,-1.025,5.2852e-05
1469749039090,-1.025,6.335e-05
1469749039100,-1.025,6.2988e-05
1469749039110,-1.025,6.4074e-05
1469749039120,-1.025,5.8643999999999996e-05
1469749039130,-1.025,4.8508000000000004e-05
1469749039140,-1.025,4.5974e-05
1469749039150,-1.025,4.4526e-05
1469749039160,-1.025,4.344e-05
1469749039170,-1.02,4.5974e-05
1469749039180,-1.02,4.8146e-05
1469749039190,-1.02,4.6336000000000005e-05
1469749039200,-1.02,6.335e-05
1469749039210,-1.02,6.950399999999999e-05
1469749039220,-1.02,6.841800000000001e-05
1469749039230,-1.02,6.0816e-05
1469749039240,-1.02,5.611e-05
1469749039250,-1.02,4.5974e-05
1469749039260,-1.02,4.5974e-05
1469749039270,-1.02,4.3078e-05
1469749039280,-1.02,4.0181999999999996e-05
1469749039290,-1.02,4.3078e-05
1469749039300,-1.02,5.1404e-05
1469749039310,-1.02,6.4074e-05
1469749039320,-1.02,5.5386e-05
1469749039330,-1.02,5.3938000000000004e-05
1469749039340,-1.02,5.9006000000000004e-05
1469749039350,-1.02,6.4436e-05
1469749039360,-1.02,6.4436e-05
1469749039370,-1.02,5.9006000000000004e-05
1469749039380,-1.02,5.3213999999999996e-05
1469749039390,-1.02,4.8146e-05
1469749039400,-1.02,5.5023999999999994e-05
1469749039410,-1.02,5.1042e-05
1469749039420,-1.02,5.0318e-05
1469749039430,-1.02,4.8146e-05
1469749039440,-1.02,4.959399999999999e-05
1469749039450,-1.02,5.1766000000000005e-05
1469749039460,-1.02,5.7558e-05
1469749039470,-1.02,5.429999999999999e-05
1469749039480,-1.02,6.5522e-05
1469749039490,-1.02,6.516e-05
1469749039500,-1.02,5.1042e-05
1469749039510,-1.02,4.4526e-05
1469749039520,-1.02,4.163e-05
1469749039530,-1.02,4.5611999999999996e-05
1469749039540,-1.02,4.8146e-05
1469749039550,-1.02,6.697e-05
1469749039560,-1.02,6.3712e-05
1469749039570,-1.02,6.4436e-05
1469749039580,-1.02,5.1766000000000005e-05
1469749039590,-1.02,4.6698e-05
1469749039600,-1.02,4.2353999999999995e-05
1469749039610,-1.02,3.6200000000000006e-05
1469749039620,-1.02,4.7422e-05
1469749039630,-1.02,4.9232e-05
1469749039640,-1.02,5.3213999999999996e-05
1469749039650,-1.02,5.6472e-05
1469749039660,-1.02,6.2626e-05
1469749039670,-1.02,6.2626e-05
1469749039680,-1.02,5.3576000000000003e-05
1469749039690,-1.02,5.429999999999999e-05
1469749039700,-1.02,5.249e-05
1469749039710,-1.02,5.1404e-05
1469749039720,-1.02,5.1404e-05
1469749039730,-1.02,5.068e-05
1469749039740,-1.02,4.525e-05
1469749039750,-1.02,4.6698e-05
1469749039760,-1.02,3.6562e-05
1469749039770,-1.02,4.1268e-05
1469749039780,-1.02,4.1268e-05
1469749039790,-1.02,8.869e-05
1469749039800,-1.02,8.289799999999999e-05
1469749039810,-1.02,0.000406526
1469749039820,-1.02,0.000294306
1469749039830,-1.02,0.00078373
1469749039840,-1.02,0.000629518
1469749039850,-1.02,0.00053214
1469749039860,-1.02,0.000339194
1469749039870,-1.02,0.000222268
1469749039880,-1.02,0.00027837799999999997
1469749039890,-1.02,0.00026064
1469749039900,-1.02,0.00032218
1469749039910,-1.02,0.000354398
1469749039920,-1.02,0.000411956
1469749039930,-1.02,0.000595128
1469749039940,-1.02,0.00057196
1469749039950,-1.02,0.000616848
1469749039960,-1.02,0.00053938
1469749039970,-1.02,0.00045612
1469749039980,-1.02,0.00045069
1469749039990,-1.02,0.00045250000000000005
1469749040000,-1.02,0.00038082400000000004
1469749040010,-1.02,0.000348606
1469749040020,-1.02,0.000252314
1469749040030,-1.02,0.000269328
1469749040040,-1.02,0.000279826
1469749040050,-1.02,0.00030661400000000003
1469749040060,-1.02,0.00037141199999999995
1469749040070,-1.02,0.000336298
1469749040080,-1.02,0.000380462
1469749040090,-1.02,0.00032218
1469749040100,-1.02,0.00024109200000000002
1469749040110,-1.02,0.00018208599999999998
1469749040120,-1.02,0.00018244799999999999
1469749040130,-1.02,0.00020344400000000003
1469749040140,-1.02,0.00024435
1469749040150,-1.02,0.000243626
1469749040160,-1.02,0.00031132
1469749040170,-1.02,0.000450328
1469749040180,-1.02,0.000469876
1469749040190,-1.02,0.00041087
1469749040200,-1.02,0.000243264
1469749040210,-1.02,0.000211408
1469749040220,-1.02,0.000196204
1469749040230,-1.02,0.00022045799999999998
1469749040240,-1.02,0.00023747200000000002
1469749040250,-1.02,0.000283084
1469749040260,-1.02,0.00031494
1469749040270,-1.02,0.000366706
1469749040280,-1.02,0.000302994
1469749040290,-1.02,0.00029104799999999997
1469749040300,-1.02,0.000209236
1469749040310,-1.02,0.000165434
1469749040320,-1.02,0.000147696
1469749040330,-1.02,0.000150954
1469749040340,-1.02,0.000138284
1469749040350,-1.02,0.00011222
1469749040360,-1.02,0.00011765
1469749040370,-1.02,0.00013937
1469749040380,-1.02,0.000133578
1469749040390,-1.02,0.000142628
1469749040400,-1.02,0.000148782
1469749040410,-1.02,0.000164348
1469749040420,-1.02,0.00020308200000000002
1469749040430,-1.02,0.00024145400000000002
1469749040440,-1.02,0.000224078
1469749040450,-1.02,0.000217562
1469749040460,-1.02,0.00015747
1469749040470,-1.02,0.00013900799999999998
1469749040480,-1.02,0.000118374
1469749040490,-1.02,0.00011873600000000001
1469749040500,-1.02,0.00014552399999999998
1469749040510,-1.02,0.00017339799999999998
1469749040520,-1.02,0.00021611400000000003
1469749040530,-1.02,0.000247246
1469749040540,-1.02,0.00020670200000000001
1469749040550,-1.02,0.000189688
1469749040560,-1.02,0.000170864
1469749040570,-1.02,0.000136112
1469749040580,-1.02,0.000144076
1469749040590,-1.02,0.000138284
1469749040600,-1.02,0.000139732
1469749040610,-1.02,0.000127062
1469749040620,-1.02,0.000111858
1469749040630,-1.02,0.00011656399999999999
1469749040640,-1.02,0.000115116
1469749040650,-1.02,0.000127786
1469749040660,-1.02,0.000144438
1469749040670,-1.02,0.000156384
1469749040680,-1.02,0.000183896
1469749040690,-1.02,0.000242902
1469749040700,-1.02,0.000232042
1469749040710,-1.02,0.000201996
1469749040720,-1.02,0.00014661
1469749040730,-1.02,0.000135026
1469749040740,-1.02,0.000133578
1469749040750,-1.02,0.000140818
1469749040760,-1.02,0.000138646
1469749040770,-1.02,0.000150592
1469749040780,-1.02,0.000136474
1469749040790,-1.02,0.00012416600000000002
1469749040800,-1.02,0.00011620200000000001
1469749040810,-1.02,0.000119822
1469749040820,-1.02,9.955e-05
1469749040830,-1.02,9.520600000000001e-05
1469749040840,-1.02,0.000100636
1469749040850,-1.02,0.00012054600000000001
1469749040860,-1.02,0.000147696
1469749040870,-1.02,0.000178104
1469749040880,-1.02,0.00016905400000000002
1469749040890,-1.02,0.000141904
1469749040900,-1.02,0.000116926
1469749040910,-1.02,9.448200000000001e-05
1469749040920,-1.02,9.9912e-05
1469749040930,-1.02,0.000112944
1469749040940,-1.02,0.000120184
1469749040950,-1.02,0.000128872
1469749040960,-1.02,0.000119822
1469749040970,-1.02,0.00012489
1469749040980,-1.02,0.000131768
1469749040990,-1.02,0.00012054600000000001
1469749041000,-1.02,0.000100998
1469749041010,-1.02,0.00011222
1469749041020,-1.02,0.00011909799999999999
1469749041030,-1.02,0.00012416600000000002
1469749041040,-1.02,0.000111496
1469749041050,-1.02,0.000111134
1469749041060,-1.02,0.00011041
1469749041070,-1.02,0.00010317
1469749041080,-1.02,0.000100998
1469749041090,-1.02,8.688e-05
1469749041100,-1.02,7.7468e-05
1469749041110,-1.02,6.950399999999999e-05
1469749041120,-1.02,7.2038e-05
1469749041130,-1.02,9.375799999999999e-05
1469749041140,-1.02,0.00013032
1469749041150,-1.02,0.000154574
1469749041160,-1.02,0.000180276
1469749041170,-1.02,0.00018136200000000002
1469749041180,-1.02,0.000170502
1469749041190,-1.02,0.000155298
1469749041200,-1.02,0.000129234
1469749041210,-1.02,0.00011222
1469749041220,-1.02,8.2174e-05
1469749041230,-1.02,7.6744e-05
1469749041240,-1.02,7.8554e-05
1469749041250,-1.02,9.3396e-05
1469749041260,-1.02,9.6654e-05
1469749041270,-1.02,0.000102446
1469749041280,-1.02,9.9912e-05
1469749041290,-1.02,0.000102808
1469749041300,-1.02,0.00011656399999999999
1469749041310,-1.02,0.000129234
1469749041320,-1.02,0.00012271799999999999
1469749041330,-1.02,0.000115478
1469749041340,-1.02,0.00013538799999999999
1469749041350,-1.02,0.00013430200000000002
1469749041360,-1.02,0.00010787600000000001
1469749041370,-1.02,9.231e-05
1469749041380,-1.02,8.5432e-05
1469749041390,-1.02,9.448200000000001e-05
1469749041400,-1.02,9.6654e-05
1469749041410,-1.02,0.00012670000000000002
1469749041420,-1.02,0.00012633799999999998
1469749041430,-1.02,0.00012308
1469749041440,-1.02,0.00012054600000000001
1469749041450,-1.02,0.000122356
1469749041460,-1.02,0.000106066
1469749041470,-1.02,0.000100274
1469749041480,-1.02,9.8826e-05
1469749041490,-1.02,9.267200000000001e-05
1469749041500,-1.02,9.737799999999999e-05
1469749041510,-1.02,9.412e-05
1469749041520,-1.02,0.000100636
1469749041530,-1.02,0.000109686
1469749041540,-1.02,9.520600000000001e-05
1469749041550,-1.02,8.869e-05
1469749041560,-1.02,8.2536e-05
1469749041570,-1.02,8.7242e-05
1469749041580,-1.02,9.6654e-05
1469749041590,-1.02,0.00011584
1469749041600,-1.02,0.00011403
1469749041610,-1.02,0.000111496
1469749041620,-1.02,0.000104256
1469749041630,-1.02,0.000109686
1469749041640,-1.02,9.375799999999999e-05
1469749041650,-1.02,9.412e-05
1469749041660,-1.02,0.00010534200000000001
1469749041670,-1.02,0.00011584
1469749041680,-1.02,0.000129234
1469749041690,-1.02,0.000150954
