Timestamp,position,BLMTI.05R7.B1E10_TCSG.E5R7.B1
1469748621300,1.46,0.0
1469748621310,1.46,9.05e-06
1469748621320,1.46,0.0
1469748621330,1.46,1.0498e-05
1469748621340,1.46,1.0859999999999999e-06
1469748621350,1.46,1.0136000000000001e-05
1469748621360,1.46,0.0
1469748621370,1.46,7.24e-06
1469748621380,1.46,0.0
1469748621390,1.46,9.412e-06
1469748621400,1.46,2.1719999999999997e-06
1469748621410,1.46,1.086e-05
1469748621420,1.46,0.0
1469748621430,1.46,8.687999999999999e-06
1469748621440,1.46,7.240000000000001e-07
1469748621450,1.46,8.687999999999999e-06
1469748621460,1.46,3.6200000000000004e-07
1469748621470,1.46,9.774e-06
1469748621480,1.46,0.0
1469748621490,1.46,1.0498e-05
1469748621500,1.46,7.240000000000001e-07
1469748621510,1.46,5.792000000000001e-06
1469748621520,1.46,2.5340000000000002e-06
1469748621530,1.46,1.0498e-05
1469748621540,1.46,1.81e-06
1469748621550,1.46,5.43e-06
1469748621560,1.46,3.62e-06
1469748621570,1.46,7.24e-06
1469748621580,1.46,0.0
1469748621590,1.46,8.326e-06
1469748621600,1.46,0.0
1469748621610,1.46,7.24e-06
1469748621620,1.46,2.5340000000000002e-06
1469748621630,1.46,6.516e-06
1469748621640,1.46,4.706e-06
1469748621650,1.46,9.774e-06
1469748621660,1.46,2.8960000000000003e-06
1469748621670,1.46,8.687999999999999e-06
1469748621680,1.46,3.6200000000000004e-07
1469748621690,1.46,1.0136000000000001e-05
1469748621700,1.46,0.0
1469748621710,1.46,7.964e-06
1469748621720,1.46,3.62e-06
1469748621730,1.46,9.05e-06
1469748621740,1.46,0.0
1469748621750,1.46,7.964e-06
1469748621760,1.46,0.0
1469748621770,1.46,9.412e-06
1469748621780,1.46,0.0
1469748621790,1.46,1.0498e-05
1469748621800,1.46,0.0
1469748621810,1.46,8.326e-06
1469748621820,1.46,3.6200000000000004e-07
1469748621830,1.46,9.774e-06
1469748621840,1.46,2.5340000000000002e-06
1469748621850,1.46,1.0136000000000001e-05
1469748621860,1.46,1.0859999999999999e-06
1469748621870,1.46,9.774e-06
1469748621880,1.46,7.240000000000001e-07
1469748621890,1.46,7.602e-06
1469748621900,1.46,7.240000000000001e-07
1469748621910,1.46,1.086e-05
1469748621920,1.46,3.258e-06
1469748621930,1.46,9.05e-06
1469748621940,1.46,1.81e-06
1469748621950,1.46,8.687999999999999e-06
1469748621960,1.46,1.4480000000000002e-06
1469748621970,1.46,8.687999999999999e-06
1469748621980,1.46,1.0859999999999999e-06
1469748621990,1.46,7.964e-06
1469748622000,1.46,2.8960000000000003e-06
1469748622010,1.46,8.687999999999999e-06
1469748622020,1.46,3.6200000000000004e-07
1469748622030,1.46,9.05e-06
1469748622040,1.46,1.0859999999999999e-06
1469748622050,1.46,6.516e-06
1469748622060,1.46,4.706e-06
1469748622070,1.46,7.24e-06
1469748622080,1.46,2.1719999999999997e-06
1469748622090,1.46,5.43e-06
1469748622100,1.46,1.81e-06
1469748622110,1.46,7.964e-06
1469748622120,1.46,5.0680000000000004e-06
1469748622130,1.46,6.516e-06
1469748622140,1.46,1.81e-06
1469748622150,1.46,6.516e-06
1469748622160,1.46,3.258e-06
1469748622170,1.46,8.687999999999999e-06
1469748622180,1.46,3.258e-06
1469748622190,1.46,6.154e-06
1469748622200,1.46,4.343999999999999e-06
1469748622210,1.46,6.516e-06
1469748622220,1.46,3.258e-06
1469748622230,1.46,6.516e-06
1469748622240,1.46,1.81e-06
1469748622250,1.46,7.602e-06
1469748622260,1.46,4.343999999999999e-06
1469748622270,1.46,6.154e-06
1469748622280,1.46,3.982e-06
1469748622290,1.46,5.792000000000001e-06
1469748622300,1.46,1.4480000000000002e-06
1469748622310,1.46,5.792000000000001e-06
1469748622320,1.46,3.258e-06
1469748622330,1.46,7.964e-06
1469748622340,1.46,1.81e-06
1469748622350,1.46,6.516e-06
1469748622360,1.46,3.62e-06
1469748622370,1.46,6.516e-06
1469748622380,1.46,3.62e-06
1469748622390,1.46,6.154e-06
1469748622400,1.46,1.4480000000000002e-06
1469748622410,1.46,8.687999999999999e-06
1469748622420,1.46,3.982e-06
1469748622430,1.46,7.24e-06
1469748622440,1.46,2.1719999999999997e-06
1469748622450,1.46,7.602e-06
1469748622460,1.46,1.4480000000000002e-06
1469748622470,1.46,7.602e-06
1469748622480,1.46,7.240000000000001e-07
1469748622490,1.46,8.326e-06
1469748622500,1.46,3.258e-06
1469748622510,1.46,5.0680000000000004e-06
1469748622520,1.46,2.8960000000000003e-06
1469748622530,1.46,9.412e-06
1469748622540,1.46,3.6200000000000004e-07
1469748622550,1.46,1.086e-05
1469748622560,1.46,3.62e-06
1469748622570,1.46,5.43e-06
1469748622580,1.46,3.6200000000000004e-07
1469748622590,1.46,1.1945999999999999e-05
1469748622600,1.46,7.240000000000001e-07
1469748622610,1.46,4.343999999999999e-06
1469748622620,1.46,5.43e-06
1469748622630,1.46,4.343999999999999e-06
1469748622640,1.46,2.8960000000000003e-06
1469748622650,1.46,9.774e-06
1469748622660,1.46,0.0
1469748622670,1.46,8.687999999999999e-06
1469748622680,1.46,1.81e-06
1469748622690,1.46,9.05e-06
1469748622700,1.46,7.240000000000001e-07
1469748622710,1.46,7.964e-06
1469748622720,1.46,0.0
1469748622730,1.46,8.687999999999999e-06
1469748622740,1.46,0.0
1469748622750,1.46,7.964e-06
1469748622760,1.46,3.982e-06
1469748622770,1.46,5.792000000000001e-06
1469748622780,1.46,2.5340000000000002e-06
1469748622790,1.46,6.877999999999999e-06
1469748622800,1.46,1.81e-06
1469748622810,1.46,9.774e-06
1469748622820,1.46,2.1719999999999997e-06
1469748622830,1.46,5.43e-06
1469748622840,1.46,3.982e-06
1469748622850,1.46,9.412e-06
1469748622860,1.46,5.43e-06
1469748622870,1.46,5.43e-06
1469748622880,1.46,2.8960000000000003e-06
1469748622890,1.46,4.343999999999999e-06
1469748622900,1.46,1.0859999999999999e-06
1469748622910,1.46,9.412e-06
1469748622920,1.46,1.4480000000000002e-06
1469748622930,1.46,8.687999999999999e-06
1469748622940,1.46,3.6200000000000004e-07
1469748622950,1.46,9.412e-06
1469748622960,1.46,3.6200000000000004e-07
1469748622970,1.46,6.877999999999999e-06
1469748622980,1.46,2.1719999999999997e-06
1469748622990,1.46,6.877999999999999e-06
1469748623000,1.46,2.5340000000000002e-06
1469748623010,1.46,7.964e-06
1469748623020,1.46,5.0680000000000004e-06
1469748623030,1.46,6.877999999999999e-06
1469748623040,1.46,3.62e-06
1469748623050,1.46,5.43e-06
1469748623060,1.46,5.0680000000000004e-06
1469748623070,1.46,4.706e-06
1469748623080,1.46,2.1719999999999997e-06
1469748623090,1.46,7.24e-06
1469748623100,1.46,1.0859999999999999e-06
1469748623110,1.46,6.516e-06
1469748623120,1.46,1.81e-06
1469748623130,1.46,9.05e-06
1469748623140,1.46,2.1719999999999997e-06
1469748623150,1.46,5.43e-06
1469748623160,1.46,3.62e-06
1469748623170,1.46,6.516e-06
1469748623180,1.46,1.0859999999999999e-06
1469748623190,1.46,6.877999999999999e-06
1469748623200,1.46,2.8960000000000003e-06
1469748623210,1.46,7.964e-06
1469748623220,1.46,1.81e-06
1469748623230,1.46,5.792000000000001e-06
1469748623240,1.46,2.5340000000000002e-06
1469748623250,1.46,6.877999999999999e-06
1469748623260,1.46,1.0859999999999999e-06
1469748623270,1.46,6.154e-06
1469748623280,1.46,5.0680000000000004e-06
1469748623290,1.46,5.43e-06
1469748623300,1.46,3.258e-06
1469748623310,1.46,7.24e-06
1469748623320,1.46,1.81e-06
1469748623330,1.46,8.326e-06
1469748623340,1.46,1.0859999999999999e-06
1469748623350,1.46,6.516e-06
1469748623360,1.46,2.8960000000000003e-06
1469748623370,1.46,1.0136000000000001e-05
1469748623380,1.46,3.6200000000000004e-07
1469748623390,1.46,8.326e-06
1469748623400,1.46,0.0
1469748623410,1.46,5.43e-06
1469748623420,1.46,1.0859999999999999e-06
1469748623430,1.46,9.05e-06
1469748623440,1.46,5.0680000000000004e-06
1469748623450,1.46,5.792000000000001e-06
1469748623460,1.46,3.982e-06
1469748623470,1.46,8.326e-06
1469748623480,1.46,4.343999999999999e-06
1469748623490,1.46,6.516e-06
1469748623500,1.46,3.258e-06
1469748623510,1.46,7.602e-06
1469748623520,1.46,1.4480000000000002e-06
1469748623530,1.46,6.154e-06
